h_m_s,MFC
2019-04-04 09:30:00,-3700.0
2019-04-04 09:30:01,-2098.3333333333335
2019-04-04 09:30:02,-1351.7586079229916
2019-04-04 09:30:03,-979.2998520162784
2019-04-04 09:30:04,-756.4854258473947
2019-04-04 09:30:05,-608.490968782463
2019-04-04 09:30:06,-503.2484915665978
2019-04-04 09:30:07,-424.72365047009106
2019-04-04 09:30:08,-478.37049293943494
2019-04-04 09:30:09,-414.9597756085854
2019-04-04 09:30:10,-363.45862229976393
2019-04-04 09:30:11,-63.19871978987374
2019-04-04 09:30:12,-56.166217232097466
2019-04-04 09:30:13,-50.195455834782265
2019-04-04 09:30:14,-45.073460918166916
2019-04-04 09:30:15,-40.64046708408553
2019-04-04 09:30:16,-36.77427009340201
2019-04-04 09:30:17,-33.379794840881
2019-04-04 09:30:18,-30.381957699248442
2019-04-04 09:30:19,-27.720670195453305
2019-04-04 09:30:20,-25.347270234347615
2019-04-04 09:30:21,-23.221926643176758
2019-04-04 09:30:22,-21.31172080225296
2019-04-04 09:30:23,-19.58920787221615
2019-04-04 09:30:24,61.49637157877267
2019-04-04 09:30:25,56.67803763947943
2019-04-04 09:30:26,5.928457963465148
2019-04-04 09:30:27,5.476068457034333
2019-04-04 09:30:28,5.063070020788195
2019-04-04 09:30:29,4.685337711188871
2019-04-04 09:30:30,4.3392777564987925
2019-04-04 09:30:31,4.021744905128307
2019-04-04 09:30:32,3.729974790723474
2019-04-04 09:30:33,3.461528221490895
2019-04-04 09:30:34,3.214245008214839
2019-04-04 09:30:35,2.9862054756399576
2019-04-04 09:30:36,2.7756982031374955
2019-04-04 09:30:37,2.581192846783773
2019-04-04 09:30:38,2.401317130523797
2019-04-04 09:30:39,2.234837276636418
2019-04-04 09:30:40,2.080641288186939
2019-04-04 09:30:41,-80.48879316338517
2019-04-04 09:30:42,-74.98309067117808
2019-04-04 09:30:43,-69.87385731376192
2019-04-04 09:30:44,-65.12994341108546
2019-04-04 09:30:45,-60.72298560621668
2019-04-04 09:30:46,-56.627114162800055
2019-04-04 09:30:47,-52.81869646071979
2019-04-04 09:30:48,-49.27611152951071
2019-04-04 09:30:49,-45.979551285824485
2019-04-04 09:30:50,-42.91084482197428
2019-04-04 09:30:51,-40.05330265533729
2019-04-04 09:30:52,-37.391578315455064
2019-04-04 09:30:53,-34.911545034762646
2019-04-04 09:30:54,-32.60018563418379
2019-04-04 09:30:55,-30.445493967747044
2019-04-04 09:30:56,-28.43638652010562
2019-04-04 09:30:57,-26.562622944835592
2019-04-04 09:30:58,-24.814734495707437
2019-04-04 09:30:59,-23.18395944272676
2019-04-04 09:31:00,-21.662184683681364
2019-04-04 09:31:01,-20.241892863552092
2019-04-04 09:31:02,-18.91611440120023
2019-04-04 09:31:03,-17.6783838975165
2019-04-04 09:31:04,-16.522700463601225
2019-04-04 09:31:05,-15.443491563121531
2019-04-04 09:31:06,-14.435580011079043
2019-04-04 09:31:07,-13.494153812926395
2019-04-04 09:31:08,-19.131747788333968
2019-04-04 09:31:09,-17.885744860307494
2019-04-04 09:31:10,-16.721602713702914
2019-04-04 09:31:11,16.891409800015758
2019-04-04 09:31:12,22.2947798325026
2019-04-04 09:31:13,40.34098520243859
2019-04-04 09:31:14,50.71131215157528
2019-04-04 09:31:15,47.41890014920291
2019-04-04 09:31:16,44.34150374959773
2019-04-04 09:31:17,41.46492328390736
2019-04-04 09:31:18,38.77591662007393
2019-04-04 09:31:19,36.262132119694556
2019-04-04 09:31:20,33.912046595005066
2019-04-04 09:31:21,31.714907855988685
2019-04-04 09:31:22,29.660681475560825
2019-04-04 09:31:23,27.740001434737728
2019-04-04 09:31:24,25.944124340131868
2019-04-04 09:31:25,24.2648869334401
2019-04-04 09:31:26,22.6946666371594
2019-04-04 09:31:27,21.226344902891718
2019-04-04 09:31:28,19.853273148557708
2019-04-04 09:31:29,18.56924108886822
2019-04-04 09:31:30,17.36844727971282
2019-04-04 09:31:31,16.245471711901573
2019-04-04 09:31:32,15.195250303102208
2019-04-04 09:31:33,14.213051148993973
2019-04-04 09:31:34,13.294452405738232
2019-04-04 09:31:35,12.435321685957062
2019-04-04 09:31:36,11.631796859613894
2019-04-04 09:31:37,10.880268159593138
2019-04-04 09:31:38,10.177361499457135
2019-04-04 09:31:39,9.519922917888584
2019-04-04 09:31:40,8.905004070767076
2019-04-04 09:31:41,8.329848697735093
2019-04-04 09:31:42,7.791879995531568
2019-04-04 09:31:43,7.288688835354189
2019-04-04 09:31:44,6.818022766095197
2019-04-04 09:31:45,6.3777757495150444
2019-04-04 09:31:46,5.96597857730633
2019-04-04 09:31:47,5.580789923585789
2019-04-04 09:31:48,5.220487989661042
2019-04-04 09:31:49,4.883462700974749
2019-04-04 09:31:50,-130.99830099923096
2019-04-04 09:31:51,-509.85961794721294
2019-04-04 09:31:52,-476.94789193787585
2019-04-04 09:31:53,-446.1616965400454
2019-04-04 09:31:54,-417.3636266520527
2019-04-04 09:31:55,-396.87960801549764
2019-04-04 09:31:56,-371.2640067036948
2019-04-04 09:31:57,-347.30233213360384
2019-04-04 09:31:58,-324.88771602077844
2019-04-04 09:31:59,-303.92020522066866
2019-04-04 09:32:00,-290.75994522410645
2019-04-04 09:32:01,-265.5422448481665
2019-04-04 09:32:02,-248.40579481075105
2019-04-04 09:32:03,-232.37550827304872
2019-04-04 09:32:04,-217.3799466372421
2019-04-04 09:32:05,-203.35228939406704
2019-04-04 09:32:06,-190.2300350385647
2019-04-04 09:32:07,-177.95472142448665
2019-04-04 09:32:08,-166.47166428537383
2019-04-04 09:32:09,-155.72971273462994
2019-04-04 09:32:10,-145.6810206354916
2019-04-04 09:32:11,-136.28083280506362
2019-04-04 09:32:12,-127.48728508491307
2019-04-04 09:32:13,-119.26121737444528
2019-04-04 09:32:14,-111.56599878273893
2019-04-04 09:32:15,-104.36736410999215
2019-04-04 09:32:16,-97.63326092150183
2019-04-04 09:32:17,-91.33370652541909
2019-04-04 09:32:18,-85.44065421063083
2019-04-04 09:32:19,-79.92786814323023
2019-04-04 09:32:20,-74.77080635936194
2019-04-04 09:32:21,-69.9465113289487
2019-04-04 09:32:22,-65.43350759910263
2019-04-04 09:32:23,-61.211706058058134
2019-04-04 09:32:24,-57.262314390388454
2019-04-04 09:32:25,-53.56775332222344
2019-04-04 09:32:26,-50.1115782813064
2019-04-04 09:32:27,-46.87840612113313
2019-04-04 09:32:28,-43.85384658122246
2019-04-04 09:32:29,-41.02443817687999
