h_m_s,CRON
2019-04-04 09:30:00,5000.0
2019-04-04 09:30:01,2416.666666666667
2019-04-04 09:30:02,1521.2513883746765
2019-04-04 09:30:03,1102.0911949685537
2019-04-04 09:30:04,851.3387653760127
2019-04-04 09:30:05,684.7877466052046
2019-04-04 09:30:06,566.3492446106635
2019-04-04 09:30:07,477.97841949455153
2019-04-04 09:30:08,409.6500182870394
2019-04-04 09:30:09,355.34858896065833
2019-04-04 09:30:10,199.54577640790833
2019-04-04 09:30:11,176.17282439327954
2019-04-04 09:30:12,123.18620351514824
2019-04-04 09:30:13,110.09086854554066
2019-04-04 09:30:14,98.85708533392788
2019-04-04 09:30:15,89.13444942327098
2019-04-04 09:30:16,80.65493713288616
2019-04-04 09:30:17,73.2100255847888
2019-04-04 09:30:18,66.63503808459129
2019-04-04 09:30:19,60.79818596581481
2019-04-04 09:30:20,55.59274139361869
2019-04-04 09:30:21,50.93134489828965
2019-04-04 09:30:22,-109.549760202481
2019-04-04 09:30:23,-100.69543632210916
2019-04-04 09:30:24,-92.68736038406759
2019-04-04 09:30:25,-85.42516518755922
2019-04-04 09:30:26,-117.46445598920354
2019-04-04 09:30:27,-108.50096369565944
2019-04-04 09:30:28,-100.31795271084526
2019-04-04 09:30:29,-92.83369280210232
2019-04-04 09:30:30,-85.97697819472421
2019-04-04 09:30:31,-79.68548994014043
2019-04-04 09:30:32,-73.90445582069813
2019-04-04 09:30:33,-68.58554651723364
2019-04-04 09:30:34,-63.68596077305873
2019-04-04 09:30:35,-59.167662793547684
2019-04-04 09:30:36,-54.996743070635475
2019-04-04 09:30:37,-65.15775774060799
2019-04-04 09:30:38,-60.61710578657455
2019-04-04 09:30:39,-56.414609254088866
2019-04-04 09:30:40,-52.52219770007282
2019-04-04 09:30:41,-48.91451281497119
2019-04-04 09:30:42,-45.56859663799722
2019-04-04 09:30:43,-42.46362201092455
2019-04-04 09:30:44,-39.580658703044485
2019-04-04 09:30:45,-36.902469783206726
2019-04-04 09:30:46,-34.41333373912679
2019-04-04 09:30:47,-32.09888859500565
2019-04-04 09:30:48,-29.945994891356744
2019-04-04 09:30:49,-27.942614893376255
2019-04-04 09:30:50,-26.077705807875525
2019-04-04 09:30:51,-24.34112513079227
2019-04-04 09:30:52,43.73100686203983
2019-04-04 09:30:53,40.830504735569825
2019-04-04 09:30:54,51.368506098686346
2019-04-04 09:30:55,47.97333242543939
2019-04-04 09:30:56,44.80755756344393
2019-04-04 09:30:57,41.85504567520404
2019-04-04 09:30:58,39.10087674296596
2019-04-04 09:30:59,36.5312448029937
2019-04-04 09:31:00,34.13336594217881
2019-04-04 09:31:01,31.895394973457623
2019-04-04 09:31:02,29.806349843683357
2019-04-04 09:31:03,27.856042945420214
2019-04-04 09:31:04,26.035018605577868
2019-04-04 09:31:05,24.334496111377177
2019-04-04 09:31:06,22.74631770991001
2019-04-04 09:31:07,21.26290108327097
2019-04-04 09:31:08,19.87719585836043
2019-04-04 09:31:09,18.582643760220446
2019-04-04 09:31:10,17.373142061209894
2019-04-04 09:31:11,16.24301001633463
2019-04-04 09:31:12,15.186958008371885
2019-04-04 09:31:13,14.200059155702244
2019-04-04 09:31:14,13.277723161530973
2019-04-04 09:31:15,12.415672205907176
2019-04-04 09:31:16,11.609918702031798
2019-04-04 09:31:17,10.856744756125174
2019-04-04 09:31:18,-41.727440077269215
2019-04-04 09:31:19,-39.022312739223366
2019-04-04 09:31:20,-36.49334472361823
2019-04-04 09:31:21,-34.12896541127232
2019-04-04 09:31:22,-44.872703231613656
2019-04-04 09:31:23,-54.917984994117305
2019-04-04 09:31:24,-64.31053921590811
2019-04-04 09:31:25,-60.148029752105494
2019-04-04 09:31:26,-69.1980781929022
