h_m_s,ACB
2019-04-04 09:30:00,1.0
2019-04-04 09:30:01,-1.9999999999999998
2019-04-04 09:30:02,-1.9999999999999996
2019-04-04 09:30:03,-0.7538461538461539
2019-04-04 09:30:04,-0.7538461538461539
2019-04-04 09:30:05,0.5765407554671965
2019-04-04 09:30:06,0.7544668587896252
2019-04-04 09:30:07,0.7544668587896252
2019-04-04 09:30:08,0.38782312421302123
2019-04-04 09:30:09,1.067537753025597
2019-04-04 09:30:10,16.150453683595874
2019-04-04 09:30:11,10.214575142379948
2019-04-04 09:30:12,10.214575142379948
2019-04-04 09:30:13,5.591032810440333
2019-04-04 09:30:14,4.947628555328072
2019-04-04 09:30:15,3.0795816544813817
2019-04-04 09:30:16,3.0795816544813817
2019-04-04 09:30:17,1.2057525118879755
2019-04-04 09:30:18,1.2057525118879755
2019-04-04 09:30:19,1.6094122780022149
2019-04-04 09:30:20,0.9132226509477243
2019-04-04 09:30:21,0.5538506856085945
2019-04-04 09:30:22,0.5538506856085945
2019-04-04 09:30:23,2.172212733700539
2019-04-04 09:30:24,1.2744571779281795
2019-04-04 09:30:25,1.2744571779281795
2019-04-04 09:30:26,1.2744571779281795
2019-04-04 09:30:27,1.2744571779281795
2019-04-04 09:30:28,1.2744571779281795
2019-04-04 09:30:29,-1.2087676984008602
2019-04-04 09:30:30,-0.5654938609543979
2019-04-04 09:30:31,-0.7583741125414238
2019-04-04 09:30:32,0.743883945019925
2019-04-04 09:30:33,0.46505409466652325
2019-04-04 09:30:34,-0.4221075237171932
2019-04-04 09:30:35,-0.4221075237171932
2019-04-04 09:30:36,-0.4221075237171932
2019-04-04 09:30:37,-0.4221075237171932
2019-04-04 09:30:38,-0.4221075237171932
2019-04-04 09:30:39,-0.4221075237171932
2019-04-04 09:30:40,-0.0827753758483884
2019-04-04 09:30:41,-7.690764715630388
2019-04-04 09:30:42,-4.225718285410399
2019-04-04 09:30:43,-4.225718285410399
2019-04-04 09:30:44,-1.5950449096919035
2019-04-04 09:30:45,-1.5950449096919035
2019-04-04 09:30:46,-1.8101182730990109
2019-04-04 09:30:47,-1.0074927632826312
2019-04-04 09:30:48,-1.0074927632826312
2019-04-04 09:30:49,-4.00025723260349
2019-04-04 09:30:50,0.282713951972239
2019-04-04 09:30:51,0.282713951972239
2019-04-04 09:30:52,-0.3467684929938834
2019-04-04 09:30:53,-0.19973832234384994
2019-04-04 09:30:54,-0.19973832234384994
2019-04-04 09:30:55,-0.10222011449435346
2019-04-04 09:30:56,-0.10222011449435346
2019-04-04 09:30:57,-0.04871064108313027
2019-04-04 09:30:58,-0.027285671354073417
2019-04-04 09:30:59,-0.027285671354073417
2019-04-04 09:31:00,-0.027285671354073417
2019-04-04 09:31:01,-0.027285671354073417
2019-04-04 09:31:02,-0.027285671354073417
2019-04-04 09:31:03,-0.006286951975636502
2019-04-04 09:31:04,-6.968704253233975
2019-04-04 09:31:05,-6.968704253233975
2019-04-04 09:31:06,-3.159526264397285
2019-04-04 09:31:07,-3.159526264397285
2019-04-04 09:31:08,-3.159526264397285
2019-04-04 09:31:09,-1.1106259548785764
2019-04-04 09:31:10,-1.5491647313500465
2019-04-04 09:31:11,-0.8905136673157861
2019-04-04 09:31:12,-2.1013645132086096
2019-04-04 09:31:13,-2.0639883798589636
2019-04-04 09:31:14,-1.3289518353801237
2019-04-04 09:31:15,-0.8662257153421166
2019-04-04 09:31:16,-0.9121226016842061
2019-04-04 09:31:17,-0.6022050187974621
2019-04-04 09:31:18,-1.7493043551749432
2019-04-04 09:31:19,-2.5059126587174334
2019-04-04 09:31:20,-2.001105550971273
2019-04-04 09:31:21,-17.39171771360015
2019-04-04 09:31:22,-13.25080495887397
2019-04-04 09:31:23,-9.160393921394563
2019-04-04 09:31:24,-6.1035367423366385
2019-04-04 09:31:25,-5.401838659311628
2019-04-04 09:31:26,-3.6003371821961734
2019-04-04 09:31:27,-2.399830021326215
2019-04-04 09:31:28,-1.5997112770602466
2019-04-04 09:31:29,-1.0663962416954844
2019-04-04 09:31:30,-0.7108961906779976
2019-04-04 09:31:31,1.1928595308353802
2019-04-04 09:31:32,0.795222468282784
2019-04-04 09:31:33,-0.4698882100037475
2019-04-04 09:31:34,-0.4698882100037475
2019-04-04 09:31:35,-0.2685042264544888
2019-04-04 09:31:36,-0.1634363002133228
2019-04-04 09:31:37,-0.1634363002133228
2019-04-04 09:31:38,-0.5551242859032832
2019-04-04 09:31:39,-0.738664417710606
2019-04-04 09:31:40,-3.1322262867119997
2019-04-04 09:31:41,-1.990718650444089
2019-04-04 09:31:42,-0.933663180439171
2019-04-04 09:31:43,-0.6101703897976157
2019-04-04 09:31:44,-0.40150304928524283
2019-04-04 09:31:45,-0.265373550282277
2019-04-04 09:31:46,-0.17591012875045103
2019-04-04 09:31:47,-0.1168307163006233
2019-04-04 09:31:48,-0.4126985053025737
2019-04-04 09:31:49,-0.4126985053025737
2019-04-04 09:31:50,-0.23532137469664377
2019-04-04 09:31:51,-0.5350642754342864
2019-04-04 09:31:52,-0.5350642754342864
2019-04-04 09:31:53,-0.5350642754342864
2019-04-04 09:31:54,-0.23033817507142917
2019-04-04 09:31:55,-0.12422043357648176
2019-04-04 09:31:56,-0.12422043357648176
2019-04-04 09:31:57,-0.060994498601722465
2019-04-04 09:31:58,-0.060994498601722465
2019-04-04 09:31:59,-0.028432893813862953
2019-04-04 09:32:00,-0.015789320443811393
2019-04-04 09:32:01,-0.8097272166997806
2019-04-04 09:32:02,-0.8097272166997806
2019-04-04 09:32:03,-0.4261077205167422
2019-04-04 09:32:04,-0.24909172954050987
2019-04-04 09:32:05,-0.1534630468828136
2019-04-04 09:32:06,-0.09738341745570243
2019-04-04 09:32:07,-0.06290343995566608
2019-04-04 09:32:08,-0.06290343995566608
2019-04-04 09:32:09,-0.921825257619518
2019-04-04 09:32:10,3.440779414015627
2019-04-04 09:32:11,4.399645682665093
2019-04-04 09:32:12,2.8166622889225708
2019-04-04 09:32:13,2.8166622889225708
2019-04-04 09:32:14,1.556558012224364
2019-04-04 09:32:15,0.931478038415796
2019-04-04 09:32:16,0.5813136109929227
2019-04-04 09:32:17,0.3717111885818543
2019-04-04 09:32:18,0.3717111885818543
2019-04-04 09:32:19,0.3717111885818543
2019-04-04 09:32:20,0.16767061403221278
2019-04-04 09:32:21,0.09195575886435564
2019-04-04 09:32:22,1.6701129697169714
2019-04-04 09:32:23,-1.6005302151792997
2019-04-04 09:32:24,-1.0221492566255856
2019-04-04 09:32:25,-0.6628498334569071
2019-04-04 09:32:26,-0.4340094565878348
2019-04-04 09:32:27,-0.28593591356612774
2019-04-04 09:32:28,-0.18914060500549915
2019-04-04 09:32:29,-0.12544298154047412
2019-04-04 09:32:30,-0.08334190908492875
2019-04-04 09:32:31,-1.3948496188782742
2019-04-04 09:32:32,-0.9284880428618936
2019-04-04 09:32:33,-0.6183661908999125
2019-04-04 09:32:34,0.25559833513598085
2019-04-04 09:32:35,0.17032240561764425
2019-04-04 09:32:36,0.11351430273502061
2019-04-04 09:32:37,-0.2578051486466576
2019-04-04 09:32:38,-0.17184725580003785
2019-04-04 09:32:39,-0.11455468687202452
2019-04-04 09:32:40,-0.07636528065724243
2019-04-04 09:32:41,-0.05090818259514823
2019-04-04 09:32:42,-0.033937897562035385
2019-04-04 09:32:43,-0.033937897562035385
2019-04-04 09:32:44,-0.019392648015217413
2019-04-04 09:32:45,-0.019392648015217413
2019-04-04 09:32:46,-0.019392648015217413
2019-04-04 09:32:47,-0.019392648015217413
2019-04-04 09:32:48,-0.019392648015217413
2019-04-04 09:32:49,-3.829348953869543
2019-04-04 09:32:50,-1.7832180819263663
2019-04-04 09:32:51,-1.7832180819263663
2019-04-04 09:32:52,-0.8097294164118536
2019-04-04 09:32:53,-0.445181413596377
2019-04-04 09:32:54,0.9435613770111424
2019-04-04 09:32:55,0.5880185059126902
2019-04-04 09:32:56,0.37567925133175023
2019-04-04 09:32:57,2.3517873503086086
2019-04-04 09:32:58,3.9560352901666804
2019-04-04 09:32:59,2.606601866253293
2019-04-04 09:33:00,2.739757751756021
2019-04-04 09:33:01,1.8171598489198273
2019-04-04 09:33:02,1.2073217225811097
2019-04-04 09:33:03,0.803061194078428
2019-04-04 09:33:04,0.20023152972051034
2019-04-04 09:33:05,0.13335387367651136
2019-04-04 09:33:06,0.08884320938940161
2019-04-04 09:33:07,-0.2744275732305966
2019-04-04 09:33:08,-0.1828974521013977
2019-04-04 09:33:09,0.54502272894428
2019-04-04 09:33:10,0.36330060441981316
2019-04-04 09:33:11,0.5755710233749497
2019-04-04 09:33:12,0.3836915454141236
2019-04-04 09:33:13,0.25578437784222224
2019-04-04 09:33:14,0.17051848073148207
2019-04-04 09:33:15,0.11367701487098221
2019-04-04 09:33:16,0.07578380003562844
2019-04-04 09:33:17,-1.6161702254722077
2019-04-04 09:33:18,-1.0774412783742018
2019-04-04 09:33:19,-0.7182917240006598
2019-04-04 09:33:20,-1.1455297681705536
2019-04-04 09:33:21,-0.7636853489444053
2019-04-04 09:33:22,-0.5091230490001172
2019-04-04 09:33:23,-0.33941513623921377
2019-04-04 09:33:24,1.7737251497721722
2019-04-04 09:33:25,1.1824830774217263
2019-04-04 09:33:26,0.7883218934991317
2019-04-04 09:33:27,0.5255478587259547
2019-04-04 09:33:28,0.35036520791799164
2019-04-04 09:33:29,0.35036520791799164
2019-04-04 09:33:30,0.20020867494123298
2019-04-04 09:33:31,0.12186614510600616
2019-04-04 09:33:32,0.07679236364794205
2019-04-04 09:33:33,0.07679236364794205
2019-04-04 09:33:34,0.07679236364794205
2019-04-04 09:33:35,0.03415593251897024
2019-04-04 09:33:36,0.018635669662674326
2019-04-04 09:33:37,0.41640742524757585
2019-04-04 09:33:38,0.2589617910409926
2019-04-04 09:33:39,-4.177579804903519
2019-04-04 09:33:40,-2.707698141392984
2019-04-04 09:33:41,-1.7723146460006185
2019-04-04 09:33:42,-1.7723146460006185
2019-04-04 09:33:43,-1.7723146460006185
2019-04-04 09:33:44,-0.8182789625056887
2019-04-04 09:33:45,-0.45272591604738294
2019-04-04 09:33:46,-0.27107696473120824
2019-04-04 09:33:47,-0.16922735570324066
2019-04-04 09:33:48,-0.4686738362979949
2019-04-04 09:33:49,0.0467273529064828
2019-04-04 09:33:50,0.030612894545623097
2019-04-04 09:33:51,0.030612894545623097
2019-04-04 09:33:52,-0.41967970568407154
2019-04-04 09:33:53,-0.41967970568407154
2019-04-04 09:33:54,1.7712873172846422
2019-04-04 09:33:55,1.0158824682671332
2019-04-04 09:33:56,0.6195507103568162
2019-04-04 09:33:57,0.3908336316674194
2019-04-04 09:33:58,0.3908336316674194
2019-04-04 09:33:59,0.3908336316674194
2019-04-04 09:34:00,0.17401820093351775
2019-04-04 09:34:01,-0.8133909835612406
2019-04-04 09:34:02,-1.6994374405363728
2019-04-04 09:34:03,-1.056980897697118
2019-04-04 09:34:04,-0.6744988549601258
2019-04-04 09:34:05,-0.08536763530767386
2019-04-04 09:34:06,3.0530594298333025
2019-04-04 09:34:07,2.011031013965168
2019-04-04 09:34:08,2.011031013965168
2019-04-04 09:34:09,2.011031013965168
2019-04-04 09:34:10,0.39923730468212304
2019-04-04 09:34:11,0.6667880123005683
2019-04-04 09:34:12,0.3997463905056633
2019-04-04 09:34:13,0.24972688436117588
2019-04-04 09:34:14,0.5199573318785382
2019-04-04 09:34:15,0.33757672668962907
2019-04-04 09:34:16,0.5659488590961048
2019-04-04 09:34:17,0.5659488590961048
2019-04-04 09:34:18,0.5659488590961048
2019-04-04 09:34:19,0.2615846577241359
2019-04-04 09:34:20,0.2615846577241359
2019-04-04 09:34:21,0.1183620796545695
2019-04-04 09:34:22,0.5159236225896032
2019-04-04 09:34:23,0.3077563684432756
2019-04-04 09:34:24,0.3077563684432756
2019-04-04 09:34:25,0.16131137808406873
2019-04-04 09:34:26,0.16131137808406873
2019-04-04 09:34:27,0.07790351054393614
2019-04-04 09:34:28,0.04387467058359392
2019-04-04 09:34:29,-3.1402732083974043
2019-04-04 09:34:30,-2.3428985861264358
2019-04-04 09:34:31,-1.5029794252526467
2019-04-04 09:34:32,-2.0264823303768353
2019-04-04 09:34:33,-1.329237639087244
2019-04-04 09:34:34,-0.8767481384578024
2019-04-04 09:34:35,-0.5803899105477804
2019-04-04 09:34:36,0.28776438986123465
2019-04-04 09:34:37,-0.1441518681165579
2019-04-04 09:34:38,-0.43061135137264467
2019-04-04 09:34:39,-0.2866800553869201
2019-04-04 09:34:40,-0.2866800553869201
2019-04-04 09:34:41,-0.16362459905675156
2019-04-04 09:34:42,-0.09953653319529067
2019-04-04 09:34:43,-1.5430401749926426
2019-04-04 09:34:44,-0.9922272858868075
2019-04-04 09:34:45,-0.6462131139525279
2019-04-04 09:34:46,-0.6462131139525279
2019-04-04 09:34:47,-0.36209908949380887
2019-04-04 09:34:48,-0.218199028810142
2019-04-04 09:34:49,-0.13670694989063328
2019-04-04 09:34:50,-0.13670694989063328
2019-04-04 09:34:51,-0.0742843049711862
2019-04-04 09:34:52,-0.04408761099731778
2019-04-04 09:34:53,-0.027387819487141658
2019-04-04 09:34:54,-0.027387819487141658
2019-04-04 09:34:55,2.7459446525845497
2019-04-04 09:34:56,3.666383600086143
2019-04-04 09:34:57,2.273695285359267
2019-04-04 09:34:58,1.4484164135646902
2019-04-04 09:34:59,0.9378188925102106
2019-04-04 09:35:00,0.6134419406257503
2019-04-04 09:35:01,0.6134419406257503
2019-04-04 09:35:02,-0.9679671965026808
2019-04-04 09:35:03,-1.7732746981642626
2019-04-04 09:35:04,-1.4849760603354851
2019-04-04 09:35:05,-1.4849760603354851
2019-04-04 09:35:06,-0.8075509923949177
2019-04-04 09:35:07,-0.4794639721129582
2019-04-04 09:35:08,-0.2979126806834595
2019-04-04 09:35:09,-0.2979126806834595
2019-04-04 09:35:10,-4.301180493086933
2019-04-04 09:35:11,-2.5449973567310553
2019-04-04 09:35:12,-1.5783380720972267
2019-04-04 09:35:13,-1.005476849300586
2019-04-04 09:35:14,2.1690545673271027
2019-04-04 09:35:15,1.4188263215709866
2019-04-04 09:35:16,1.4188263215709866
2019-04-04 09:35:17,0.7978888671598982
2019-04-04 09:35:18,0.4816824398775439
2019-04-04 09:35:19,0.3020983390899444
2019-04-04 09:35:20,0.9110710876149144
2019-04-04 09:35:21,0.5923766346365114
2019-04-04 09:35:22,0.5923766346365114
2019-04-04 09:35:23,0.3314821477404928
2019-04-04 09:35:24,0.3314821477404928
2019-04-04 09:35:25,0.16649488913443497
2019-04-04 09:35:26,0.09532574627355284
2019-04-04 09:35:27,0.44876702867435847
2019-04-04 09:35:28,0.282950752969689
2019-04-04 09:35:29,0.18205093422387822
2019-04-04 09:35:30,0.1186078559903693
2019-04-04 09:35:31,2.8241907979035403
2019-04-04 09:35:32,1.8642370486679611
2019-04-04 09:35:33,0.22165626934923802
2019-04-04 09:35:34,0.14713055612931802
2019-04-04 09:35:35,-0.9079561706699721
2019-04-04 09:35:36,-0.6041440195414327
2019-04-04 09:35:37,-0.4022487270985083
2019-04-04 09:35:38,-0.6018378727174977
2019-04-04 09:35:39,-0.40099801922104555
2019-04-04 09:35:40,-0.26723111732196264
2019-04-04 09:35:41,2.4898989901948743
2019-04-04 09:35:42,1.6596543386901217
2019-04-04 09:35:43,3.1067596328182927
2019-04-04 09:35:44,0.7374867564842436
2019-04-04 09:35:45,0.7374867564842436
2019-04-04 09:35:46,0.42139409242088544
2019-04-04 09:35:47,0.2564922062439949
2019-04-04 09:35:48,0.16162212783079152
2019-04-04 09:35:49,0.10394958457476168
2019-04-04 09:35:50,0.0677084158157888
2019-04-04 09:35:51,0.04445835527595751
2019-04-04 09:35:52,-2.010462956835913
2019-04-04 09:35:53,-1.331474988798134
2019-04-04 09:35:54,-2.2287658423034875
2019-04-04 09:35:55,-0.4757073028921089
2019-04-04 09:35:56,-0.316524580927576
2019-04-04 09:35:57,0.7918319572230862
2019-04-04 09:35:58,0.5274349923085032
2019-04-04 09:35:59,0.3514222918899496
2019-04-04 09:36:00,0.3514222918899496
2019-04-04 09:36:01,0.6295657021568714
2019-04-04 09:36:02,0.3831159970327959
2019-04-04 09:36:03,0.3831159970327959
2019-04-04 09:36:04,0.2037000819618077
2019-04-04 09:36:05,0.11965039800406667
2019-04-04 09:36:06,0.07390743646247884
2019-04-04 09:36:07,0.04697135255490007
2019-04-04 09:36:08,0.03036903865134
2019-04-04 09:36:09,0.03036903865134
2019-04-04 09:36:10,0.016916080069001766
2019-04-04 09:36:11,0.010163018250256322
2019-04-04 09:36:12,1.5045027590243496
2019-04-04 09:36:13,0.9633103627920317
2019-04-04 09:36:14,0.6256998267972559
2019-04-04 09:36:15,0.4101057331446959
2019-04-04 09:36:16,0.2703672198394767
2019-04-04 09:36:17,0.5171533543547292
2019-04-04 09:36:18,0.3430877694602443
2019-04-04 09:36:19,1.2344644845767503
2019-04-04 09:36:20,0.8212024100885993
2019-04-04 09:36:21,0.5466826958948082
2019-04-04 09:36:22,0.6980772888103262
2019-04-04 09:36:23,1.4663619955510812
2019-04-04 09:36:24,0.9771598720048982
2019-04-04 09:36:25,0.651255693137875
2019-04-04 09:36:26,0.7675476190972683
2019-04-04 09:36:27,0.5116341201095772
2019-04-04 09:36:28,0.34106084489100963
2019-04-04 09:36:29,0.34106084489100963
2019-04-04 09:36:30,0.6234903701048283
2019-04-04 09:36:31,-1.1858069158284599
2019-04-04 09:36:32,-0.7472046955801497
2019-04-04 09:36:33,-0.7472046955801497
2019-04-04 09:36:34,-0.4078133329970051
2019-04-04 09:36:35,-0.24255515479850115
2019-04-04 09:36:36,-0.24255515479850115
2019-04-04 09:36:37,-2.9884177043271953
2019-04-04 09:36:38,-1.7421257912925756
2019-04-04 09:36:39,-1.0717073570193587
