h_m_s,MFC
2019-04-04 09:30:00,-13.0
2019-04-04 09:30:01,-7.6000000000000005
2019-04-04 09:30:02,-4.0
2019-04-04 09:30:03,-2.3384615384615386
2019-04-04 09:30:04,-1.4407582938388628
2019-04-04 09:30:05,-0.9142857142857146
2019-04-04 09:30:06,-0.5905779504613893
2019-04-04 09:30:07,-0.38572561459159416
2019-04-04 09:30:08,-2.307130561786031
2019-04-04 09:30:09,-1.524515295131409
2019-04-04 09:30:10,-1.0103998309527755
2019-04-04 09:30:11,2.6882401463937264
2019-04-04 09:30:12,1.7875320512618438
2019-04-04 09:30:13,1.1896399623629916
2019-04-04 09:30:14,0.7921856584376558
2019-04-04 09:30:15,0.5277211412388935
2019-04-04 09:30:16,0.3516353742853674
2019-04-04 09:30:17,0.23434421903007166
2019-04-04 09:30:18,0.1561942264395759
2019-04-04 09:30:19,0.10411382222288756
2019-04-04 09:30:20,0.06940225563999253
2019-04-04 09:30:21,0.046265077976692465
2019-04-04 09:30:22,0.03084201104868458
2019-04-04 09:30:23,0.020560729958207777
2019-04-04 09:30:24,2.347132623836846
2019-04-04 09:30:25,1.5647344261354938
2019-04-04 09:30:26,-0.2902096980139888
2019-04-04 09:30:27,-0.1934719968926366
2019-04-04 09:30:28,-0.12898082677038455
2019-04-04 09:30:29,-0.08598699362999662
2019-04-04 09:30:30,-0.05732456276846353
2019-04-04 09:30:31,-0.03821633088953325
2019-04-04 09:30:32,-0.02547753424219688
2019-04-04 09:30:33,-0.01698501407962758
2019-04-04 09:30:34,-0.011323338831531202
2019-04-04 09:30:35,-0.0075488908262571165
2019-04-04 09:30:36,-0.005032593116128585
2019-04-04 09:30:37,-0.003355061736066777
2019-04-04 09:30:38,-0.002236707672332419
2019-04-04 09:30:39,-0.0014911383807940208
2019-04-04 09:30:40,-0.0009940922238948645
2019-04-04 09:30:41,-2.0006628085250378
2019-04-04 09:30:42,-1.3337751878131954
2019-04-04 09:30:43,-0.8891834505998358
2019-04-04 09:30:44,-0.5927889635366487
2019-04-04 09:30:45,-0.3951926407889176
2019-04-04 09:30:46,-0.2634617598286792
2019-04-04 09:30:47,-0.17564117290922354
2019-04-04 09:30:48,-0.11709411513508418
2019-04-04 09:30:49,-0.07806274336217545
2019-04-04 09:30:50,-0.05204182888091074
2019-04-04 09:30:51,-0.034694552575182176
2019-04-04 09:30:52,-0.023129701711414048
2019-04-04 09:30:53,-0.015419801138554226
2019-04-04 09:30:54,-0.010279867424641273
2019-04-04 09:30:55,-0.0068532449492890515
2019-04-04 09:30:56,-0.004568829965983014
2019-04-04 09:30:57,-0.0030458866438954815
2019-04-04 09:30:58,-0.002030591095888901
2019-04-04 09:30:59,-0.0013537273972408586
