h_m_s,XIU
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,-0.5781990521327016
2019-04-04 09:30:05,-0.3669172932330829
2019-04-04 09:30:06,-0.23700825643516288
2019-04-04 09:30:07,-0.15479777954004773
2019-04-04 09:30:08,-0.10182045798341255
2019-04-04 09:30:09,-0.06728134424816896
2019-04-04 09:30:10,-0.04459191657291023
2019-04-04 09:30:11,-0.029612492770387543
2019-04-04 09:30:12,-0.01969068128672855
2019-04-04 09:30:13,-0.013104560183024134
2019-04-04 09:30:14,-0.008726375176994313
2019-04-04 09:30:15,-0.005813148241492189
2019-04-04 09:30:16,-0.0038734634600285723
2019-04-04 09:30:17,-0.0038734634600285723
2019-04-04 09:30:18,-0.002212444339054678
2019-04-04 09:30:19,-0.0013463995106630273
2019-04-04 09:30:20,-0.0013463995106630273
2019-04-04 09:30:21,-0.0013463995106630273
2019-04-04 09:30:22,-0.0013463995106630273
2019-04-04 09:30:23,-0.0013463995106630273
2019-04-04 09:30:24,-0.0013463995106630273
2019-04-04 09:30:25,-0.0013463995106630273
2019-04-04 09:30:26,-0.0013463995106630273
2019-04-04 09:30:27,-0.0013463995106630273
2019-04-04 09:30:28,-0.0013463995106630273
2019-04-04 09:30:29,-0.0013463995106630273
2019-04-04 09:30:30,-0.0013463995106630273
2019-04-04 09:30:31,-0.0013463995106630273
2019-04-04 09:30:32,-0.0013463995106630273
2019-04-04 09:30:33,-0.0013463995106630273
2019-04-04 09:30:34,-7.809275556737512e-06
2019-04-04 09:30:35,-3.1346189177890742e-06
2019-04-04 09:30:36,-1.6516208502872183e-06
2019-04-04 09:30:37,-1.6516208502872183e-06
2019-04-04 09:30:38,-1.0312348205878357
2019-04-04 09:30:39,-0.5814931676670406
2019-04-04 09:30:40,-0.3515297075201633
2019-04-04 09:30:41,-0.22064298332930438
2019-04-04 09:30:42,-0.141573746190121
2019-04-04 09:30:43,-0.0920782454718399
2019-04-04 09:30:44,-0.06040238868628918
2019-04-04 09:30:45,-0.03984286170662571
2019-04-04 09:30:46,-0.026376147846519586
2019-04-04 09:30:47,-0.017502496418852723
2019-04-04 09:30:48,-0.01163234297111926
2019-04-04 09:30:49,-0.00773898270893412
2019-04-04 09:30:50,-0.00773898270893412
2019-04-04 09:30:51,-0.004414511553208524
2019-04-04 09:30:52,-0.002684634787999247
2019-04-04 09:30:53,-0.0016907973894324901
2019-04-04 09:30:54,-0.0010871254010043157
2019-04-04 09:30:55,-0.0007079709535612068
2019-04-04 09:30:56,-0.0004648065462446461
2019-04-04 09:30:57,-0.0003067625110703174
2019-04-04 09:30:58,-0.00020314972188660986
2019-04-04 09:30:59,-0.0001348359736098033
2019-04-04 09:31:00,-8.962718303887047e-05
2019-04-04 09:31:01,-5.963493023500874e-05
2019-04-04 09:31:02,-3.9704999322211e-05
2019-04-04 09:31:03,-2.6447106560685585e-05
2019-04-04 09:31:04,-1.762124437043561e-05
2019-04-04 09:31:05,-1.1742985025021487e-05
2019-04-04 09:31:06,-7.82665297873647e-06
2019-04-04 09:31:07,-5.2168784969233785e-06
2019-04-04 09:31:08,-3.477523485729239e-06
2019-04-04 09:31:09,-2.31817324059194e-06
2019-04-04 09:31:10,-1.5453707258657975e-06
2019-04-04 09:31:11,-1.0302124418583178e-06
2019-04-04 09:31:12,-6.8679286934108e-07
2019-04-04 09:31:13,-6.8679286934108e-07
2019-04-04 09:31:14,-3.924455132947775e-07
2019-04-04 09:31:15,-2.3887747844022255e-07
2019-04-04 09:31:16,-1.505246645500955e-07
2019-04-04 09:31:17,-9.68128802763561e-08
2019-04-04 09:31:18,-6.306018740017454e-08
2019-04-04 09:31:19,-4.140639507358746e-08
2019-04-04 09:31:20,-2.7329611630427577e-08
2019-04-04 09:31:21,-1.8099684509898685e-08
2019-04-04 09:31:22,-1.2013681296009074e-08
2019-04-04 09:31:23,-1.2013681296009074e-08
2019-04-04 09:31:24,-6.839320915955563e-09
2019-04-04 09:31:25,-4.154968390332789e-09
2019-04-04 09:31:26,-2.6152728953776104e-09
2019-04-04 09:31:27,-1.6809276291362138e-09
2019-04-04 09:31:28,-1.0944270419381307e-09
2019-04-04 09:31:29,-1.0944270419381307e-09
2019-04-04 09:31:30,-1.0944270419381307e-09
2019-04-04 09:31:31,-5.025869256049413e-10
2019-04-04 09:31:32,-2.7749382991938173e-10
2019-04-04 09:31:33,-1.6598471885670636e-10
2019-04-04 09:31:34,-1.6598471885670636e-10
2019-04-04 09:31:35,-1.6598471885670636e-10
2019-04-04 09:31:36,-7.044527875481485e-11
2019-04-04 09:31:37,-3.780495050967192e-11
2019-04-04 09:31:38,-2.230361440598188e-11
2019-04-04 09:31:39,-1.3809844323687452e-11
2019-04-04 09:31:40,-8.789152889705826e-12
2019-04-04 09:31:41,-5.687526697903632e-12
2019-04-04 09:31:42,-3.7189449770818815e-12
2019-04-04 09:31:43,-2.4479885896317336e-12
2019-04-04 09:31:44,-1.6183681074464855e-12
2019-04-04 09:31:45,-1.0729406183641332e-12
2019-04-04 09:31:46,-7.126641579719385e-13
2019-04-04 09:31:47,-7.126641579719385e-13
2019-04-04 09:31:48,-4.059574660903573e-13
2019-04-04 09:31:49,-2.4670023589625844e-13
2019-04-04 09:31:50,-2.4670023589625844e-13
2019-04-04 09:31:51,-1.3103703585061566e-13
2019-04-04 09:31:52,-7.69330070291629e-14
2019-04-04 09:31:53,-4.750896326945042e-14
2019-04-04 09:31:54,-3.0189439173765524e-14
2019-04-04 09:31:55,-1.9516983576131387e-14
2019-04-04 09:31:56,-1.2753911971887197e-14
2019-04-04 09:31:57,-8.391926469272203e-15
2019-04-04 09:31:58,-5.546483926228423e-15
2019-04-04 09:31:59,-3.676568194093393e-15
2019-04-04 09:32:00,-2.441761873152605e-15
2019-04-04 09:32:01,-1.6237411896949672e-15
2019-04-04 09:32:02,-1.0806795146871237e-15
2019-04-04 09:32:03,-7.196487663968956e-16
2019-04-04 09:32:04,-4.794090672827118e-16
2019-04-04 09:32:05,-3.194476737410237e-16
2019-04-04 09:32:06,-2.1289478677670615e-16
2019-04-04 09:32:07,-1.4189861769542367e-16
2019-04-04 09:32:08,-9.458519904274761e-17
2019-04-04 09:32:09,-6.305063223860632e-17
2019-04-04 09:32:10,-4.203101432883869e-17
2019-04-04 09:32:11,-2.801945835294916e-17
2019-04-04 09:32:12,-1.8679097667273337e-17
2019-04-04 09:32:13,-1.2452491241045993e-17
2019-04-04 09:32:14,-8.301553925411715e-18
2019-04-04 09:32:15,-8.301553925411715e-18
