h_m_s,HSD
2019-04-04 13:45:05,-1.5268566659926525e-28
2019-04-04 13:45:06,-1.5268566659926525e-28
2019-04-04 13:45:07,-1.5268566659926525e-28
2019-04-04 13:45:08,-1.5268566659926525e-28
2019-04-04 13:45:09,-4.651587885073711e-29
2019-04-04 13:45:10,-2.2768160676411186e-29
2019-04-04 13:45:11,-1.28940078474188e-29
2019-04-04 13:45:12,-7.812070474232996e-30
2019-04-04 13:45:13,-4.909554061345084e-30
2019-04-04 13:45:14,-4.909554061345084e-30
2019-04-04 13:45:15,-4.909554061345084e-30
2019-04-04 13:45:16,-4.909554061345084e-30
2019-04-04 13:45:17,-4.909554061345084e-30
2019-04-04 13:45:18,-4.909554061345084e-30
2019-04-04 13:45:19,-4.909554061345084e-30
2019-04-04 13:45:20,-4.909554061345084e-30
2019-04-04 13:45:21,-4.665888035336308e-31
2019-04-04 13:45:22,-1.979214247281339e-31
2019-04-04 13:45:23,-1.979214247281339e-31
2019-04-04 13:45:24,-1.979214247281339e-31
2019-04-04 13:45:25,-1.979214247281339e-31
2019-04-04 13:45:26,-1.979214247281339e-31
2019-04-04 13:45:27,-1.979214247281339e-31
2019-04-04 13:45:28,-1.979214247281339e-31
2019-04-04 13:45:29,-1.8261321644792536e-32
2019-04-04 13:45:30,-7.732600040328297e-33
2019-04-04 13:45:31,-4.14652672451618e-33
2019-04-04 13:45:32,-2.445404350986017e-33
2019-04-04 13:45:33,-1.5138274348604054e-33
2019-04-04 13:45:34,-9.633468723347966e-34
2019-04-04 13:45:35,-6.233429495499144e-34
2019-04-04 13:45:36,-4.075707451502754e-34
2019-04-04 13:45:37,-2.6827456540580998e-34
2019-04-04 13:45:38,-2.6827456540580998e-34
2019-04-04 13:45:39,-1.516543874488144e-34
2019-04-04 13:45:40,-9.179731788976586e-35
2019-04-04 13:45:41,-5.766014946801282e-35
2019-04-04 13:45:42,-3.7013520415686833e-35
2019-04-04 13:45:43,-2.4079915141080666e-35
2019-04-04 13:45:44,-1.57989783215718e-35
2019-04-04 13:45:45,-1.0422583441894186e-35
2019-04-04 13:45:46,-1.0422583441894186e-35
2019-04-04 13:45:47,-1.0422583441894186e-35
2019-04-04 13:45:48,-1.0422583441894186e-35
2019-04-04 13:45:49,-1.0422583441894186e-35
2019-04-04 13:45:50,-2.9079616591919556e-36
2019-04-04 13:45:51,-2.9079616591919556e-36
2019-04-04 13:45:52,-2.9079616591919556e-36
2019-04-04 13:45:53,-2.9079616591919556e-36
2019-04-04 13:45:54,-6.253636701474603e-37
2019-04-04 13:45:55,-6.253636701474603e-37
2019-04-04 13:45:56,-2.2607871439770763e-37
2019-04-04 13:45:57,-2.2607871439770763e-37
2019-04-04 13:45:58,-9.278488420056063e-38
2019-04-04 13:45:59,-9.278488420056063e-38
2019-04-04 13:46:00,-3.988040461206521e-38
2019-04-04 13:46:01,-2.1495667791960032e-38
2019-04-04 13:46:02,-1.2708087371664753e-38
2019-04-04 13:46:03,-7.87751309915868e-39
2019-04-04 13:46:04,-5.016958088704465e-39
2019-04-04 13:46:05,-5.016958088704465e-39
2019-04-04 13:46:06,-2.7610598397008294e-39
2019-04-04 13:46:07,-2.7610598397008294e-39
2019-04-04 13:46:08,-1.3724852110598735e-39
2019-04-04 13:46:09,-1.3724852110598735e-39
2019-04-04 13:46:10,-6.438889825547185e-40
2019-04-04 13:46:11,-3.584551939486557e-40
2019-04-04 13:46:12,-2.152955320204476e-40
2019-04-04 13:46:13,-1.3463802693635282e-40
2019-04-04 13:46:14,-1.3463802693635282e-40
2019-04-04 13:46:15,-7.30564465918792e-41
2019-04-04 13:46:16,-4.3329186391761573e-41
2019-04-04 13:46:17,-2.6906485732046036e-41
2019-04-04 13:46:18,-1.7153922919970792e-41
2019-04-04 13:46:19,-1.111226955097406e-41
2019-04-04 13:46:20,-7.270982809360861e-42
2019-04-04 13:46:21,-4.788204625395907e-42
2019-04-04 13:46:22,-3.166391840842219e-42
2019-04-04 13:46:23,-3.166391840842219e-42
2019-04-04 13:46:24,-1.796944745858947e-42
2019-04-04 13:46:25,-1.0898885321101964e-42
2019-04-04 13:46:26,-6.853716710425016e-43
2019-04-04 13:46:27,-4.4026324724027086e-43
2019-04-04 13:46:28,-2.86547129116933e-43
2019-04-04 13:46:29,-2.86547129116933e-43
2019-04-04 13:46:30,-1.6047861052965872e-43
2019-04-04 13:46:31,-1.6047861052965872e-43
2019-04-04 13:46:32,-1.6047861052965872e-43
2019-04-04 13:46:33,-1.6047861052965872e-43
2019-04-04 13:46:34,-4.972559083395196e-44
2019-04-04 13:46:35,-2.4432623519456727e-44
2019-04-04 13:46:36,-1.3858735649967756e-44
2019-04-04 13:46:37,-8.403480611707571e-45
2019-04-04 13:46:38,-5.283714437010202e-45
2019-04-04 13:46:39,-3.3938050189572527e-45
2019-04-04 13:46:40,-2.2087482967004957e-45
2019-04-04 13:46:41,-1.449525351328664e-45
2019-04-04 13:46:42,-9.564025518044864e-46
2019-04-04 13:46:43,-6.332558454838737e-46
2019-04-04 13:46:44,-4.202609145280698e-46
2019-04-04 13:46:45,-2.793315894424095e-46
2019-04-04 13:46:46,-2.793315894424095e-46
2019-04-04 13:46:47,-2.793315894424095e-46
2019-04-04 13:46:48,-2.793315894424095e-46
2019-04-04 13:46:49,-2.793315894424095e-46
2019-04-04 13:46:50,-7.87632610272853e-47
2019-04-04 13:46:51,-7.87632610272853e-47
2019-04-04 13:46:52,-7.87632610272853e-47
2019-04-04 13:46:53,-7.87632610272853e-47
2019-04-04 13:46:54,-7.87632610272853e-47
2019-04-04 13:46:55,-7.87632610272853e-47
2019-04-04 13:46:56,-7.87632610272853e-47
2019-04-04 13:46:57,-7.87632610272853e-47
2019-04-04 13:46:58,-7.87632610272853e-47
2019-04-04 13:46:59,-7.87632610272853e-47
2019-04-04 13:47:00,-1.8573962609842284e-48
2019-04-04 13:47:01,-7.536216538658979e-49
2019-04-04 13:47:02,-7.536216538658979e-49
2019-04-04 13:47:03,-3.2246251888366122e-49
2019-04-04 13:47:04,-1.7353728680676465e-49
2019-04-04 13:47:05,-1.7353728680676465e-49
2019-04-04 13:47:06,-1.7353728680676465e-49
2019-04-04 13:47:07,-1.7353728680676465e-49
2019-04-04 13:47:08,-1.7353728680676465e-49
2019-04-04 13:47:09,-1.7353728680676465e-49
2019-04-04 13:47:10,-1.7353728680676465e-49
2019-04-04 13:47:11,-1.7353728680676465e-49
2019-04-04 13:47:12,-1.7353728680676465e-49
2019-04-04 13:47:13,-1.7353728680676465e-49
2019-04-04 13:47:14,-6.28033128659599e-51
2019-04-04 13:47:15,-2.5678918685127263e-51
2019-04-04 13:47:16,-1.3610620887785456e-51
2019-04-04 13:47:17,-1.3610620887785456e-51
2019-04-04 13:47:18,-1.3610620887785456e-51
2019-04-04 13:47:19,-5.262898054065019e-52
2019-04-04 13:47:20,-2.741112347988458e-52
2019-04-04 13:47:21,-2.741112347988458e-52
2019-04-04 13:47:22,-2.741112347988458e-52
2019-04-04 13:47:23,-1.0473554225849193e-52
2019-04-04 13:47:24,-1.0473554225849193e-52
2019-04-04 13:47:25,-1.0473554225849193e-52
2019-04-04 13:47:26,-1.0473554225849193e-52
2019-04-04 13:47:27,-1.0473554225849193e-52
2019-04-04 13:47:28,-1.0473554225849193e-52
2019-04-04 13:47:29,-1.0473554225849193e-52
2019-04-04 13:47:30,-1.0473554225849193e-52
2019-04-04 13:47:31,-1.0473554225849193e-52
2019-04-04 13:47:32,-1.0473554225849193e-52
