h_m_s,BAM.A
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.9573459715639807
2019-04-04 09:30:05,0.6075187969924811
2019-04-04 09:30:06,0.39242350655658087
2019-04-04 09:30:07,0.25630452022204603
2019-04-04 09:30:08,0.16858797141515836
2019-04-04 09:30:09,0.1114002585092633
2019-04-04 09:30:10,0.07383251760432673
2019-04-04 09:30:11,0.049030520816543285
2019-04-04 09:30:12,0.03260260344196037
2019-04-04 09:30:13,0.021697714401400607
2019-04-04 09:30:14,0.014448588407810253
2019-04-04 09:30:15,0.009625048727716572
2019-04-04 09:30:16,0.006413439499391568
2019-04-04 09:30:17,0.004274178824687358
2019-04-04 09:30:18,0.002848809575715581
2019-04-04 09:30:19,0.0018989207250093352
2019-04-04 09:30:20,0.001265820222362428
2019-04-04 09:30:21,0.0008438237453816311
2019-04-04 09:30:22,0.0005625240984423223
2019-04-04 09:30:23,0.000375004926390822
2019-04-04 09:30:24,0.00024999833373345946
2019-04-04 09:30:25,0.0001666633556606583
2019-04-04 09:30:26,0.00011110792594566508
2019-04-04 09:30:27,7.407151604654797e-05
2019-04-04 09:30:28,4.938081755118936e-05
2019-04-04 09:30:29,3.292045919179283e-05
2019-04-04 09:30:30,2.1946934642546178e-05
2019-04-04 09:30:31,1.4631272805309971e-05
2019-04-04 09:30:32,9.754174334048989e-06
2019-04-04 09:30:33,6.502779539966902e-06
2019-04-04 09:30:34,4.335184871357395e-06
2019-04-04 09:30:35,2.8901225859628462e-06
2019-04-04 09:30:36,1.926748096593676e-06
2019-04-04 09:30:37,1.284498600374386e-06
2019-04-04 09:30:38,8.56332342166016e-07
2019-04-04 09:30:39,0.33333393436744724
2019-04-04 09:30:40,0.8888893230737425
2019-04-04 09:30:41,0.5925928701396606
2019-04-04 09:30:42,0.395061908133329
2019-04-04 09:30:43,0.9300412816458871
2019-04-04 09:30:44,0.9533608547083158
2019-04-04 09:30:45,0.6355739006157559
2019-04-04 09:30:46,0.42371593262245005
2019-04-04 09:30:47,0.2824772879165724
2019-04-04 09:30:48,0.18831819172287304
2019-04-04 09:30:49,0.12554546105013378
2019-04-04 09:30:50,0.08369697398966774
2019-04-04 09:30:51,0.055797982640331936
2019-04-04 09:30:52,0.03719865508491171
2019-04-04 09:30:53,0.024799103386099846
2019-04-04 09:30:54,0.01653273558902599
2019-04-04 09:30:55,0.011021823725258553
2019-04-04 09:30:56,0.00734788248316847
2019-04-04 09:30:57,0.004898588321962432
2019-04-04 09:30:58,0.003265725547908341
2019-04-04 09:30:59,-0.6644895163195554
2019-04-04 09:31:00,-0.1096596775363105
2019-04-04 09:31:01,-0.07310645169043184
2019-04-04 09:31:02,-0.04873763446009152
2019-04-04 09:31:03,-0.032491756306640404
2019-04-04 09:31:04,-0.021661170871054816
2019-04-04 09:31:05,-0.01444078058068597
2019-04-04 09:31:06,-0.009627187053782986
2019-04-04 09:31:07,-2.006418124704641
2019-04-04 09:31:08,-1.0042787498023853
2019-04-04 09:31:09,-0.6695191665347656
2019-04-04 09:31:10,-0.44634611102310695
2019-04-04 09:31:11,-0.2975640740153735
2019-04-04 09:31:12,-0.1983760493435685
2019-04-04 09:31:13,-0.13225069956237284
2019-04-04 09:31:14,-0.08816713304157917
2019-04-04 09:31:15,-0.0587780886943849
2019-04-04 09:31:16,-0.039185392462922734
2019-04-04 09:31:17,-0.026123594975281585
2019-04-04 09:31:18,-0.017415729983520953
2019-04-04 09:31:19,-0.01161048665568059
2019-04-04 09:31:20,-0.007740324437120373
2019-04-04 09:31:21,-0.0051602162914135725
2019-04-04 09:31:22,-0.0034401441942757114
2019-04-04 09:31:23,-0.0022934294628504724
2019-04-04 09:31:24,-0.0015289529752336476
2019-04-04 09:31:25,-0.0010193019834890983
2019-04-04 09:31:26,-0.0006795346556593988
2019-04-04 09:31:27,-0.00045302310377293256
2019-04-04 09:31:28,0.333031317930818
2019-04-04 09:31:29,0.22202087862054534
2019-04-04 09:31:30,0.14801391908036357
2019-04-04 09:31:31,0.09867594605357571
2019-04-04 09:31:32,0.3991172973690505
2019-04-04 09:31:33,0.2660781982460337
2019-04-04 09:31:34,0.510718798830689
2019-04-04 09:31:35,0.3404791992204594
2019-04-04 09:31:36,0.22698613281363958
2019-04-04 09:31:37,-0.18200924479090697
2019-04-04 09:31:38,0.211993836806062
2019-04-04 09:31:39,0.14132922453737468
2019-04-04 09:31:40,0.09421948302491645
2019-04-04 09:31:41,-0.2705203446500557
2019-04-04 09:31:42,0.15298643689996286
2019-04-04 09:31:43,-0.23134237540002478
2019-04-04 09:31:44,-0.1542282502666832
2019-04-04 09:31:45,-0.10281883351112213
2019-04-04 09:31:46,-0.06854588900741475
2019-04-04 09:31:47,-0.0456972593382765
2019-04-04 09:31:48,-0.030464839558851
2019-04-04 09:31:49,-0.020309893039234
2019-04-04 09:31:50,-0.013539928692822667
2019-04-04 09:31:51,-0.009026619128548444
2019-04-04 09:31:52,-0.006017746085698963
2019-04-04 09:31:53,-0.004011830723799309
2019-04-04 09:31:54,-0.002674553815866206
2019-04-04 09:31:55,-0.0017830358772441372
2019-04-04 09:31:56,-0.0011886905848294247
2019-04-04 09:31:57,-0.0007924603898862831
2019-04-04 09:31:58,-0.0005283069265908555
2019-04-04 09:31:59,-0.000352204617727237
2019-04-04 09:32:00,-0.00023480307848482466
2019-04-04 09:32:01,-0.00015653538565654976
2019-04-04 09:32:02,-0.00010435692377103318
2019-04-04 09:32:03,-6.957128251402212e-05
2019-04-04 09:32:04,-4.638085500934808e-05
2019-04-04 09:32:05,0.3333024127633271
2019-04-04 09:32:06,0.5555349418422181
2019-04-04 09:32:07,0.37035662789481205
2019-04-04 09:32:08,-0.08642891473679197
2019-04-04 09:32:09,0.2757140568421387
2019-04-04 09:32:10,0.18380937122809246
2019-04-04 09:32:11,0.1225395808187283
2019-04-04 09:32:12,0.0816930538791522
2019-04-04 09:32:13,0.0544620359194348
2019-04-04 09:32:14,0.36964135727962316
2019-04-04 09:32:15,0.24642757151974878
2019-04-04 09:32:16,0.1642850476798325
2019-04-04 09:32:17,0.10952336511988835
2019-04-04 09:32:18,0.07301557674659223
2019-04-04 09:32:19,0.04867705116439482
2019-04-04 09:32:20,0.03245136744292988
2019-04-04 09:32:21,-0.3116990883713801
2019-04-04 09:32:22,-0.20779939224758673
2019-04-04 09:32:23,-0.13853292816505783
2019-04-04 09:32:24,-0.09235528544337189
2019-04-04 09:32:25,-0.06157019029558126
2019-04-04 09:32:26,-0.0410467935303875
2019-04-04 09:32:27,-0.027364529020258335
