h_m_s,XIU
2019-04-04 09:30:00,-60600.0
2019-04-04 09:30:01,-15150.000000000002
2019-04-04 09:30:02,-4661.538461538463
2019-04-04 09:30:03,3884.999999999999
2019-04-04 09:30:04,1284.297520661157
2019-04-04 09:30:05,426.92307692307696
2019-04-04 09:30:06,142.1774931381519
2019-04-04 09:30:07,47.37804878048782
2019-04-04 09:30:08,15.791078142465205
2019-04-04 09:30:09,5.263514428939171
2019-04-04 09:30:10,1.7544850010725628
2019-04-04 09:30:11,0.5848261327713387
2019-04-04 09:30:12,0.19494179971172715
2019-04-04 09:30:13,0.06498057273224497
2019-04-04 09:30:14,0.021660187891676223
2019-04-04 09:30:15,0.007220062295106348
2019-04-04 09:30:16,0.0024066873944296307
2019-04-04 09:30:17,0.0008022291273351563
2019-04-04 09:30:18,0.00026740970865156465
2019-04-04 09:30:19,8.913656949939333e-05
2019-04-04 09:30:20,2.97121898274502e-05
2019-04-04 09:30:21,9.904063275185522e-06
2019-04-04 09:30:22,3.3013544249917054e-06
2019-04-04 09:30:23,1.1004514749894425e-06
2019-04-04 09:30:24,3.6681715832894833e-07
2019-04-04 09:30:25,1.2227238610955325e-07
2019-04-04 09:30:26,4.075746203650706e-08
2019-04-04 09:30:27,1.35858206788345e-08
2019-04-04 09:30:28,4.528606892944702e-09
2019-04-04 09:30:29,1.5095356309815527e-09
2019-04-04 09:30:30,5.03178543660516e-10
2019-04-04 09:30:31,1.6772618122017186e-10
2019-04-04 09:30:32,5.590872707339061e-11
2019-04-04 09:30:33,1.863624235779687e-11
2019-04-04 09:30:34,6.21208078593229e-12
2019-04-04 09:30:35,2.070693595310763e-12
2019-04-04 09:30:36,6.90231198436921e-13
2019-04-04 09:30:37,2.3007706614564036e-13
2019-04-04 09:30:38,-6400.0
2019-04-04 09:30:39,-2133.3333333333335
2019-04-04 09:30:40,-711.1111111111112
2019-04-04 09:30:41,-237.03703703703707
2019-04-04 09:30:42,-79.01234567901236
2019-04-04 09:30:43,-26.337448559670786
2019-04-04 09:30:44,-8.779149519890263
2019-04-04 09:30:45,-2.9263831732967542
2019-04-04 09:30:46,-0.9754610577655848
2019-04-04 09:30:47,-0.3251536859218616
2019-04-04 09:30:48,-0.10838456197395387
2019-04-04 09:30:49,-0.03612818732465129
2019-04-04 09:30:50,-0.012042729108217097
2019-04-04 09:30:51,-0.004014243036072365
2019-04-04 09:30:52,-0.0013380810120241218
2019-04-04 09:30:53,-0.0004460270040080406
2019-04-04 09:30:54,-0.00014867566800268018
2019-04-04 09:30:55,-4.955855600089339e-05
2019-04-04 09:30:56,-1.6519518666964465e-05
2019-04-04 09:30:57,-5.5065062223214884e-06
2019-04-04 09:30:58,-1.8355020741071627e-06
2019-04-04 09:30:59,-6.118340247023875e-07
2019-04-04 09:31:00,-2.0394467490079585e-07
2019-04-04 09:31:01,-6.798155830026528e-08
2019-04-04 09:31:02,-2.2660519433421762e-08
2019-04-04 09:31:03,-7.553506477807255e-09
2019-04-04 09:31:04,-2.517835492602418e-09
2019-04-04 09:31:05,-8.392784975341394e-10
2019-04-04 09:31:06,-2.7975949917804647e-10
2019-04-04 09:31:07,-9.325316639268216e-11
2019-04-04 09:31:08,-3.108438879756072e-11
2019-04-04 09:31:09,-1.036146293252024e-11
2019-04-04 09:31:10,-3.4538209775067467e-12
2019-04-04 09:31:11,-1.1512736591689155e-12
2019-04-04 09:31:12,-3.837578863896385e-13
2019-04-04 09:31:13,-1.2791929546321282e-13
2019-04-04 09:31:14,-4.2639765154404275e-14
2019-04-04 09:31:15,-1.4213255051468092e-14
2019-04-04 09:31:16,-4.7377516838226975e-15
2019-04-04 09:31:17,-1.5792505612742325e-15
2019-04-04 09:31:18,-5.264168537580775e-16
2019-04-04 09:31:19,-1.7547228458602584e-16
2019-04-04 09:31:20,-5.849076152867528e-17
2019-04-04 09:31:21,-1.9496920509558427e-17
2019-04-04 09:31:22,-6.498973503186143e-18
2019-04-04 09:31:23,-2.1663245010620477e-18
2019-04-04 09:31:24,-7.221081670206825e-19
2019-04-04 09:31:25,-2.4070272234022752e-19
2019-04-04 09:31:26,-8.023424078007584e-20
2019-04-04 09:31:27,-2.6744746926691946e-20
2019-04-04 09:31:28,-8.914915642230649e-21
2019-04-04 09:31:29,-2.9716385474102163e-21
