h_m_s,CVE
2019-04-04 09:30:00,-700.0
2019-04-04 09:30:01,-1075.0
2019-04-04 09:30:02,-330.7692307692308
2019-04-04 09:30:03,-107.50000000000001
2019-04-04 09:30:04,-35.53719008264464
2019-04-04 09:30:05,-11.81318681318682
2019-04-04 09:30:06,-3.934126258005492
2019-04-04 09:30:07,-1.3109756097560985
2019-04-04 09:30:08,-0.4369474646885483
2019-04-04 09:30:09,-0.14564422165018304
2019-04-04 09:30:10,599.9548395109119
2019-04-04 09:30:11,133.3174017763059
2019-04-04 09:30:12,177.77249514213565
2019-04-04 09:30:13,59.25747360216502
2019-04-04 09:30:14,19.752488447551336
2019-04-04 09:30:15,6.584162509942686
2019-04-04 09:30:16,2.1947208026578138
2019-04-04 09:30:17,0.7315735971092991
2019-04-04 09:30:18,0.24385786528347322
2019-04-04 09:30:19,0.08128595504786593
2019-04-04 09:30:20,0.027095318344108072
2019-04-04 09:30:21,0.009031772780793739
2019-04-04 09:30:22,0.0030105909268672883
2019-04-04 09:30:23,0.0010035303089486565
2019-04-04 09:30:24,0.00033451010298209594
2019-04-04 09:30:25,0.00011150336766061093
2019-04-04 09:30:26,3.71677892201939e-05
2019-04-04 09:30:27,1.2389263073396884e-05
2019-04-04 09:30:28,4.129754357798842e-06
2019-04-04 09:30:29,1.376584785932934e-06
2019-04-04 09:30:30,66.66666712552836
2019-04-04 09:30:31,22.222222375176102
2019-04-04 09:30:32,7.407407458392033
2019-04-04 09:30:33,2.469135819464011
2019-04-04 09:30:34,0.8230452731546704
2019-04-04 09:30:35,0.2743484243848901
2019-04-04 09:30:36,0.09144947479496336
2019-04-04 09:30:37,0.03048315826498779
2019-04-04 09:30:38,0.010161052754995929
2019-04-04 09:30:39,0.003387017584998643
2019-04-04 09:30:40,0.0011290058616662143
2019-04-04 09:30:41,0.0003763352872220714
2019-04-04 09:30:42,0.00012544509574069048
2019-04-04 09:30:43,4.181503191356349e-05
2019-04-04 09:30:44,1.393834397118783e-05
2019-04-04 09:30:45,4.6461146570626105e-06
2019-04-04 09:30:46,1.5487048856875368e-06
2019-04-04 09:30:47,5.162349618958456e-07
