h_m_s,G
2019-04-04 09:30:00,-2800.0
2019-04-04 09:30:01,-1000.0
2019-04-04 09:30:02,-307.6923076923077
2019-04-04 09:30:03,-100.00000000000001
2019-04-04 09:30:04,-33.05785123966943
2019-04-04 09:30:05,-745.3296703296703
2019-04-04 09:30:06,-2115.7365050320223
2019-04-04 09:30:07,-705.0304878048782
2019-04-04 09:30:08,-234.98628188192268
2019-04-04 09:30:09,-78.32610757349957
2019-04-04 09:30:10,4507.250516523094
2019-04-04 09:30:11,-497.59257865422234
2019-04-04 09:30:12,-99.19727633439165
2019-04-04 09:30:13,33.600935653343285
2019-04-04 09:30:14,-988.7997593684146
2019-04-04 09:30:15,-1262.933259491083
2019-04-04 09:30:16,-420.97774664399134
2019-04-04 09:30:17,-140.3259148235857
2019-04-04 09:30:18,-113.44197158473116
2019-04-04 09:30:19,-37.813990506553836
2019-04-04 09:30:20,-12.604663499774626
2019-04-04 09:30:21,-4.201554499657099
2019-04-04 09:30:22,-1.4005181665226134
2019-04-04 09:30:23,-0.46683938883756526
2019-04-04 09:30:24,-0.15561312961215445
2019-04-04 09:30:25,-0.05187104320401069
2019-04-04 09:30:26,-0.017290347734665697
2019-04-04 09:30:27,66.66090321742469
2019-04-04 09:30:28,22.220301072474253
2019-04-04 09:30:29,7.406767024158013
2019-04-04 09:30:30,-130.86441099194752
2019-04-04 09:30:31,-43.62147033064914
2019-04-04 09:30:32,-14.540490110216377
2019-04-04 09:30:33,-4.846830036738792
2019-04-04 09:30:34,-1.615610012246264
2019-04-04 09:30:35,-0.5385366707487547
2019-04-04 09:30:36,-0.1795122235829182
2019-04-04 09:30:37,-0.05983740786097274
2019-04-04 09:30:38,-0.019945802620324245
2019-04-04 09:30:39,-0.006648600873441415
2019-04-04 09:30:40,-0.0022162002911471383
2019-04-04 09:30:41,-0.0007387334303823795
2019-04-04 09:30:42,-0.0002462444767941265
2019-04-04 09:30:43,-8.208149226470883e-05
2019-04-04 09:30:44,-2.736049742156961e-05
