h_m_s,MFC
2019-04-04 09:30:00,-3700.0
2019-04-04 09:30:01,-1375.0
2019-04-04 09:30:02,-423.0769230769231
2019-04-04 09:30:03,-137.50000000000003
2019-04-04 09:30:04,-45.45454545454547
2019-04-04 09:30:05,-15.109890109890115
2019-04-04 09:30:06,-5.032021957914001
2019-04-04 09:30:07,-1.6768292682926842
2019-04-04 09:30:08,-533.9193171425668
2019-04-04 09:30:09,-177.9670776317572
2019-04-04 09:30:10,-59.321689453896795
2019-04-04 09:30:11,1446.8956043956046
2019-04-04 09:30:12,482.2979297783009
2019-04-04 09:30:13,160.76590936840896
2019-04-04 09:30:14,53.58862898676738
2019-04-04 09:30:15,17.862875498992732
2019-04-04 09:30:16,5.95429174078317
2019-04-04 09:30:17,1.9847639033483448
2019-04-04 09:30:18,0.6615879666443322
2019-04-04 09:30:19,0.22052932208828305
2019-04-04 09:30:20,0.07350977401537276
2019-04-04 09:30:21,0.024503258003562595
2019-04-04 09:30:22,0.00816775266768068
2019-04-04 09:30:23,0.002722584222540947
2019-04-04 09:30:24,666.6675741955275
2019-04-04 09:30:25,222.22252473166773
2019-04-04 09:30:26,-325.92582508951597
2019-04-04 09:30:27,-108.64194169649583
2019-04-04 09:30:28,-36.21398056549756
2019-04-04 09:30:29,-12.071326855165735
2019-04-04 09:30:30,-4.023775618388565
2019-04-04 09:30:31,-1.3412585394628538
2019-04-04 09:30:32,-0.44708617982095117
2019-04-04 09:30:33,-0.1490287266069837
2019-04-04 09:30:34,-0.04967624220232791
2019-04-04 09:30:35,-0.01655874740077597
2019-04-04 09:30:36,-0.005519582466925323
2019-04-04 09:30:37,-0.0018398608223084412
2019-04-04 09:30:38,-0.0006132869407694804
2019-04-04 09:30:39,-0.00020442898025649348
2019-04-04 09:30:40,-6.814299341883116e-05
2019-04-04 09:30:41,-800.0000227143311
2019-04-04 09:30:42,-266.6666742381104
2019-04-04 09:30:43,-88.88889141270346
2019-04-04 09:30:44,-29.62963047090115
2019-04-04 09:30:45,-9.876543490300383
2019-04-04 09:30:46,-3.2921811634334612
2019-04-04 09:30:47,-1.097393721144487
2019-04-04 09:30:48,-0.36579790704816234
2019-04-04 09:30:49,-0.12193263568272078
2019-04-04 09:30:50,-0.04064421189424026
2019-04-04 09:30:51,-0.013548070631413419
2019-04-04 09:30:52,-0.004516023543804473
2019-04-04 09:30:53,-0.0015053411812681577
2019-04-04 09:30:54,-0.0005017803937560526
2019-04-04 09:30:55,-0.00016726013125201752
2019-04-04 09:30:56,-5.575337708400584e-05
2019-04-04 09:30:57,-1.8584459028001946e-05
2019-04-04 09:30:58,-6.194819676000649e-06
2019-04-04 09:30:59,-2.064939892000216e-06
2019-04-04 09:31:00,-6.883132973334054e-07
2019-04-04 09:31:01,-2.294377657778018e-07
2019-04-04 09:31:02,-7.647925525926727e-08
2019-04-04 09:31:03,-2.5493085086422424e-08
2019-04-04 09:31:04,-8.497695028807475e-09
2019-04-04 09:31:05,-2.8325650096024915e-09
2019-04-04 09:31:06,-9.441883365341638e-10
2019-04-04 09:31:07,-3.1472944551138794e-10
2019-04-04 09:31:08,-66.66666666677158
2019-04-04 09:31:09,-22.22222222225719
2019-04-04 09:31:10,-7.407407407419064
2019-04-04 09:31:11,330.8641975308603
2019-04-04 09:31:12,176.9547325102868
2019-04-04 09:31:13,258.98491083676225
2019-04-04 09:31:14,219.66163694558745
2019-04-04 09:31:15,73.22054564852915
2019-04-04 09:31:16,24.406848549509718
2019-04-04 09:31:17,8.135616183169907
2019-04-04 09:31:18,2.7118720610566354
2019-04-04 09:31:19,0.9039573536855451
2019-04-04 09:31:20,0.3013191178951817
2019-04-04 09:31:21,0.10043970596506056
2019-04-04 09:31:22,0.03347990198835352
2019-04-04 09:31:23,0.011159967329451174
2019-04-04 09:31:24,0.003719989109817058
2019-04-04 09:31:25,0.0012399963699390195
2019-04-04 09:31:26,0.0004133321233130065
2019-04-04 09:31:27,0.00013777737443766884
2019-04-04 09:31:28,4.5925791479222946e-05
2019-04-04 09:31:29,1.530859715974098e-05
2019-04-04 09:31:30,5.10286571991366e-06
2019-04-04 09:31:31,1.70095523997122e-06
2019-04-04 09:31:32,5.669850799904067e-07
2019-04-04 09:31:33,1.889950266634689e-07
2019-04-04 09:31:34,6.299834222115631e-08
2019-04-04 09:31:35,2.0999447407052104e-08
2019-04-04 09:31:36,6.9998158023507015e-09
2019-04-04 09:31:37,2.3332719341169005e-09
2019-04-04 09:31:38,7.777573113723002e-10
2019-04-04 09:31:39,2.592524371241001e-10
2019-04-04 09:31:40,8.641747904136669e-11
2019-04-04 09:31:41,2.880582634712223e-11
2019-04-04 09:31:42,9.60194211570741e-12
2019-04-04 09:31:43,3.2006473719024697e-12
2019-04-04 09:31:44,1.0668824573008233e-12
2019-04-04 09:31:45,3.556274857669411e-13
2019-04-04 09:31:46,1.1854249525564703e-13
2019-04-04 09:31:47,3.951416508521568e-14
2019-04-04 09:31:48,1.317138836173856e-14
2019-04-04 09:31:49,4.390462787246186e-15
2019-04-04 09:31:50,-1400.0
2019-04-04 09:31:51,-4466.666666666667
2019-04-04 09:31:52,-1488.888888888889
2019-04-04 09:31:53,-496.2962962962963
2019-04-04 09:31:54,-165.4320987654321
2019-04-04 09:31:55,-121.81069958847736
2019-04-04 09:31:56,-40.603566529492454
2019-04-04 09:31:57,-13.534522176497484
2019-04-04 09:31:58,-4.511507392165828
2019-04-04 09:31:59,-1.5038357973886092
2019-04-04 09:32:00,-67.1679452657962
2019-04-04 09:32:01,44.27735157806793
2019-04-04 09:32:02,14.75911719268931
2019-04-04 09:32:03,4.919705730896436
2019-04-04 09:32:04,1.6399019102988122
2019-04-04 09:32:05,0.546633970099604
2019-04-04 09:32:06,0.18221132336653467
2019-04-04 09:32:07,0.06073710778884489
2019-04-04 09:32:08,0.02024570259628163
2019-04-04 09:32:09,0.006748567532093876
2019-04-04 09:32:10,0.0022495225106979586
2019-04-04 09:32:11,0.0007498408368993196
2019-04-04 09:32:12,0.0002499469456331065
2019-04-04 09:32:13,8.331564854436884e-05
2019-04-04 09:32:14,2.7771882848122948e-05
2019-04-04 09:32:15,9.25729428270765e-06
2019-04-04 09:32:16,3.08576476090255e-06
2019-04-04 09:32:17,1.0285882536341834e-06
2019-04-04 09:32:18,3.4286275121139445e-07
2019-04-04 09:32:19,1.1428758373713149e-07
2019-04-04 09:32:20,3.80958612457105e-08
2019-04-04 09:32:21,1.2698620415236832e-08
2019-04-04 09:32:22,4.2328734717456104e-09
2019-04-04 09:32:23,1.4109578239152035e-09
2019-04-04 09:32:24,4.703192746384012e-10
2019-04-04 09:32:25,1.5677309154613372e-10
2019-04-04 09:32:26,5.2257697182044576e-11
2019-04-04 09:32:27,1.741923239401486e-11
2019-04-04 09:32:28,5.806410798004953e-12
2019-04-04 09:32:29,1.9354702660016512e-12
2019-04-04 09:32:30,6.451567553338837e-13
2019-04-04 09:32:31,2.1505225177796125e-13
2019-04-04 09:32:32,7.168408392598709e-14
2019-04-04 09:32:33,2.3894694641995695e-14
2019-04-04 09:32:34,7.964898213998566e-15
2019-04-04 09:32:35,2.654966071332855e-15
2019-04-04 09:32:36,8.84988690444285e-16
2019-04-04 09:32:37,2.9499623014809503e-16
2019-04-04 09:32:38,9.833207671603168e-17
2019-04-04 09:32:39,-3400.0
2019-04-04 09:32:40,-1133.3333333333333
2019-04-04 09:32:41,-444.4444444444444
2019-04-04 09:32:42,-81.48148148148147
2019-04-04 09:32:43,-27.16049382716049
2019-04-04 09:32:44,-9.05349794238683
2019-04-04 09:32:45,-3.0178326474622765
2019-04-04 09:32:46,-67.67261088248743
2019-04-04 09:32:47,-22.557536960829143
2019-04-04 09:32:48,-7.519178986943047
2019-04-04 09:32:49,-2.5063929956476825
2019-04-04 09:32:50,-0.8354643318825609
2019-04-04 09:32:51,-0.27848811062752027
2019-04-04 09:32:52,1266.5738372964574
2019-04-04 09:32:53,422.19127909881917
2019-04-04 09:32:54,140.73042636627306
2019-04-04 09:32:55,46.910142122091024
2019-04-04 09:32:56,15.636714040697008
2019-04-04 09:32:57,5.21223801356567
2019-04-04 09:32:58,1.7374126711885565
2019-04-04 09:32:59,0.5791375570628522
2019-04-04 09:33:00,0.19304585235428406
2019-04-04 09:33:01,0.06434861745142802
2019-04-04 09:33:02,0.021449539150476007
2019-04-04 09:33:03,0.0071498463834920025
2019-04-04 09:33:04,0.0023832821278306675
2019-04-04 09:33:05,0.0007944273759435558
2019-04-04 09:33:06,0.0002648091253145186
2019-04-04 09:33:07,8.826970843817286e-05
2019-04-04 09:33:08,2.942323614605762e-05
2019-04-04 09:33:09,-66.66665685892129
2019-04-04 09:33:10,-22.222218952973762
2019-04-04 09:33:11,-7.40740631765792
2019-04-04 09:33:12,-2.469135439219307
2019-04-04 09:33:13,-0.8230451464064356
2019-04-04 09:33:14,-0.2743483821354785
2019-04-04 09:33:15,-0.09144946071182618
2019-04-04 09:33:16,-0.030483153570608726
2019-04-04 09:33:17,-66.67682771785687
2019-04-04 09:33:18,-222.22560923928563
2019-04-04 09:33:19,-74.07520307976188
2019-04-04 09:33:20,-24.691734359920627
2019-04-04 09:33:21,-8.230578119973542
2019-04-04 09:33:22,-2.7435260399911807
