h_m_s,RY
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,
2019-04-04 09:30:10,
2019-04-04 09:30:11,
2019-04-04 09:30:12,
2019-04-04 09:30:13,
2019-04-04 09:30:14,
2019-04-04 09:30:15,
2019-04-04 09:30:16,
2019-04-04 09:30:17,
2019-04-04 09:30:18,
2019-04-04 09:30:19,
2019-04-04 09:30:20,
2019-04-04 09:30:21,
2019-04-04 09:30:22,
2019-04-04 09:30:23,
2019-04-04 09:30:24,
2019-04-04 09:30:25,
2019-04-04 09:30:26,
2019-04-04 09:30:27,
2019-04-04 09:30:28,
2019-04-04 09:30:29,-0.032518852628853734
2019-04-04 09:30:30,-0.02767885262885346
2019-04-04 09:30:31,-0.03320663040663627
2019-04-04 09:30:32,0.0008211473711425971
2019-04-04 09:30:33,0.0014621730121683885
2019-04-04 09:30:34,0.002103198653194166
2019-04-04 09:30:35,0.002399494949490613
2019-04-04 09:30:36,-0.04634124579124693
2019-04-04 09:30:37,-0.005641245791254829
2019-04-04 09:30:38,-0.005126094276102874
2019-04-04 09:30:39,-0.01452760942760857
2019-04-04 09:30:40,-0.003406397306405101
2019-04-04 09:30:41,-0.021551851851841303
2019-04-04 09:30:42,-0.010926851851850189
2019-04-04 09:30:43,-0.019968518518507866
2019-04-04 09:30:44,-0.019010185185188613
2019-04-04 09:30:45,-0.017910185185188762
2019-04-04 09:30:46,-0.03679351851851814
2019-04-04 09:30:47,-0.024793518518513427
2019-04-04 09:30:48,-0.022793518518513814
2019-04-04 09:30:49,-0.001626851851851241
2019-04-04 09:30:50,0.00790648148147352
2019-04-04 09:30:51,0.007906481481473993
2019-04-04 09:30:52,0.007906481481474464
2019-04-04 09:30:53,0.007906481481474936
2019-04-04 09:30:54,-0.01187129629629842
2019-04-04 09:30:55,0.008223941798936138
2019-04-04 09:30:56,0.008348941798936263
2019-04-04 09:30:57,0.008182275132269753
2019-04-04 09:30:58,0.008015608465603244
2019-04-04 09:30:59,-0.0020769841269802775
2019-04-04 09:31:00,-0.011576984126985365
2019-04-04 09:31:01,-0.011576984126985365
2019-04-04 09:31:02,-0.011132539682540785
2019-04-04 09:31:03,-0.010132539682540742
2019-04-04 09:31:04,0.010393776106942906
2019-04-04 09:31:05,0.01072710944027594
2019-04-04 09:31:06,0.009801183514349845
2019-04-04 09:31:07,0.00910118351434977
2019-04-04 09:31:08,0.009101183514349298
2019-04-04 09:31:09,-0.0009345307713702067
2019-04-04 09:31:10,-0.0006011974380371737
2019-04-04 09:31:11,-0.001001197438037199
2019-04-04 09:31:12,-0.001001197438037199
2019-04-04 09:31:13,-0.0013345307713702181
2019-04-04 09:31:14,0.01839010690978536
2019-04-04 09:31:15,-0.002076559756877233
2019-04-04 09:31:16,-0.011943226423535208
2019-04-04 09:31:17,-0.022165448645762656
2019-04-04 09:31:18,-0.0223321153124294
2019-04-04 09:31:19,-0.021498781979096354
2019-04-04 09:31:20,-0.030332115312435154
2019-04-04 09:31:21,-0.02899878197910208
2019-04-04 09:31:22,-0.027665448645769017
2019-04-04 09:31:23,-0.02633211531243594
2019-04-04 09:31:24,-0.02522100420132506
2019-04-04 09:31:25,-0.023982908963230062
2019-04-04 09:31:26,-0.022649575629897
2019-04-04 09:31:27,-0.02131624229656394
2019-04-04 09:31:28,-0.019982908963230864
2019-04-04 09:31:29,-0.009056983037300098
2019-04-04 09:31:30,-0.008723649703967065
2019-04-04 09:31:31,-0.008390316370634032
2019-04-04 09:31:32,-0.008056983037301
2019-04-04 09:31:33,-0.007723649703967966
2019-04-04 09:31:34,-0.035972187715665
2019-04-04 09:31:35,-0.03402774327122052
2019-04-04 09:31:36,-0.032083298826776026
2019-04-04 09:31:37,-0.030138854382331534
2019-04-04 09:31:38,-0.028194409937887042
2019-04-04 09:31:39,-0.026297584541061896
2019-04-04 09:31:40,-0.02468647342995091
2019-04-04 09:31:41,0.006242097998621625
2019-04-04 09:31:42,0.016575431331959774
2019-04-04 09:31:43,0.0169087646652928
2019-04-04 09:31:44,0.017267460317466385
2019-04-04 09:31:45,0.007900793650794352
2019-04-04 09:31:46,0.008067460317461105
2019-04-04 09:31:47,0.008123015873016691
2019-04-04 09:31:48,0.018289682539674244
2019-04-04 09:31:49,0.018089682539674433
2019-04-04 09:31:50,0.007756349206350259
2019-04-04 09:31:51,0.007256349206350238
2019-04-04 09:31:52,0.006756349206350223
2019-04-04 09:31:53,0.006256349206350202
2019-04-04 09:31:54,0.005756349206350181
2019-04-04 09:31:55,0.0052563492063501666
2019-04-04 09:31:56,0.004756349206350145
2019-04-04 09:31:57,0.004256349206350124
2019-04-04 09:31:58,0.0037563492063501097
2019-04-04 09:31:59,0.0037563492063501097
2019-04-04 09:32:00,0.0037563492063501097
2019-04-04 09:32:01,0.0037563492063501097
2019-04-04 09:32:02,0.0037563492063501097
2019-04-04 09:32:03,0.0037563492063501097
2019-04-04 09:32:04,0.0028119047619056536
2019-04-04 09:32:05,0.0018674603174612045
2019-04-04 09:32:06,0.0009230158730167554
2019-04-04 09:32:07,-2.1428571427700716e-05
2019-04-04 09:32:08,-0.0006801587301575804
2019-04-04 09:32:09,-0.0015134920634910232
2019-04-04 09:32:10,-0.012124603174607083
2019-04-04 09:32:11,-0.012053174603178445
2019-04-04 09:32:12,-0.0213198412698499
2019-04-04 09:32:13,-0.010503174603177796
2019-04-04 09:32:14,-0.00991984126984416
2019-04-04 09:32:15,-0.009419841269843902
2019-04-04 09:32:16,-0.008919841269843652
2019-04-04 09:32:17,-0.008419841269843395
2019-04-04 09:32:18,-0.008086507936509786
2019-04-04 09:32:19,-0.00755317460317647
2019-04-04 09:32:20,-0.007053174603176449
2019-04-04 09:32:21,-0.006553174603176427
2019-04-04 09:32:22,-0.006053174603176413
2019-04-04 09:32:23,-0.005553174603176392
2019-04-04 09:32:24,-0.0050531746031763705
2019-04-04 09:32:25,-0.014598219648212417
2019-04-04 09:32:26,-0.01376488631487937
2019-04-04 09:32:27,-0.012931552981546322
2019-04-04 09:32:28,-0.012098219648213268
2019-04-04 09:32:29,-0.011431552981546737
2019-04-04 09:32:30,-0.01054266409265793
2019-04-04 09:32:31,-0.0098759974259914
2019-04-04 09:32:32,-0.009209330759324862
2019-04-04 09:32:33,-0.00854266409265833
2019-04-04 09:32:34,-0.007875997425991793
2019-04-04 09:32:35,-0.007209330759325262
2019-04-04 09:32:36,-0.0065426640926587246
