h_m_s,PVG
2019-04-05 09:30:00,
2019-04-05 09:30:01,-0.00042140750105358464
2019-04-05 09:30:02,0.00033726812816200135
2019-04-05 09:30:03,0.0
2019-04-05 09:30:04,0.0
2019-04-05 09:30:05,0.0
2019-04-05 09:30:06,-0.00033715441672297166
2019-04-05 09:30:07,0.0
2019-04-05 09:30:08,0.00033726812816200135
2019-04-05 09:30:09,-0.00033715441672297166
2019-04-05 09:30:10,-0.0011804384485665554
2019-04-05 09:30:11,0.0011818335303055332
2019-04-05 09:30:12,0.0
2019-04-05 09:30:13,0.0
2019-04-05 09:30:14,0.0
2019-04-05 09:30:15,0.0
2019-04-05 09:30:16,0.0
2019-04-05 09:30:17,0.0
2019-04-05 09:30:18,0.0
2019-04-05 09:30:19,0.0
2019-04-05 09:30:20,0.0
2019-04-05 09:30:21,0.0017800262319655025
2019-04-05 09:30:22,-9.351912466085829e-05
2019-04-05 09:30:23,0.0
2019-04-05 09:30:24,0.0
2019-04-05 09:30:25,0.0
2019-04-05 09:30:26,0.0
2019-04-05 09:30:27,0.0
2019-04-05 09:30:28,0.0
2019-04-05 09:30:29,0.0
2019-04-05 09:30:30,0.0
2019-04-05 09:30:31,-0.0010822510822511232
2019-04-05 09:30:32,-0.0012885161554958915
2019-04-05 09:30:33,0.0
2019-04-05 09:30:34,0.0
2019-04-05 09:30:35,0.0
2019-04-05 09:30:36,0.0
2019-04-05 09:30:37,0.0
2019-04-05 09:30:38,0.0003766447368422299
2019-04-05 09:30:39,0.0
2019-04-05 09:30:40,-0.00011097793758604101
2019-04-05 09:30:41,0.00021088148460560966
2019-04-05 09:30:42,0.0006325110689437305
2019-04-05 09:30:43,0.0
2019-04-05 09:30:44,0.0
2019-04-05 09:30:45,0.0
2019-04-05 09:30:46,0.0
2019-04-05 09:30:47,0.0
2019-04-05 09:30:48,0.0
2019-04-05 09:30:49,-0.00025284450063212084
2019-04-05 09:30:50,0.0
2019-04-05 09:30:51,-0.0015736525599954804
2019-04-05 09:30:52,0.0
2019-04-05 09:30:53,0.0
2019-04-05 09:30:54,0.0
2019-04-05 09:30:55,0.0
2019-04-05 09:30:56,0.0
2019-04-05 09:30:57,-0.0001876348625574925
2019-04-05 09:30:58,0.00018767007600641012
2019-04-05 09:30:59,0.0
2019-04-05 09:31:00,0.0
2019-04-05 09:31:01,-7.036307345913468e-05
2019-04-05 09:31:02,-7.036802476948072e-05
2019-04-05 09:31:03,2.8149190710801468e-05
2019-04-05 09:31:04,-2.8148398356167936e-05
2019-04-05 09:31:05,0.00010053282396706238
2019-04-05 09:31:06,-0.00010052271813433548
2019-04-05 09:31:07,0.0
2019-04-05 09:31:08,0.0
2019-04-05 09:31:09,0.0
2019-04-05 09:31:10,-0.00026138534231424216
2019-04-05 09:31:11,0.00012067093037282772
2019-04-05 09:31:12,0.0
2019-04-05 09:31:13,-0.0013820638820638254
2019-04-05 09:31:14,0.00036906043364591426
2019-04-05 09:31:15,0.0
2019-04-05 09:31:16,0.0
2019-04-05 09:31:17,0.0
2019-04-05 09:31:18,0.0
2019-04-05 09:31:19,0.0
2019-04-05 09:31:20,0.00016909029421716842
2019-04-05 09:31:21,-0.0011270780501549992
2019-04-05 09:31:22,0.0
2019-04-05 09:31:23,0.0
2019-04-05 09:31:24,0.0
2019-04-05 09:31:25,-5.641748942163936e-05
2019-04-05 09:31:26,0.0
2019-04-05 09:31:27,0.0
2019-04-05 09:31:28,0.0
2019-04-05 09:31:29,0.0
2019-04-05 09:31:30,0.0
2019-04-05 09:31:31,0.0
2019-04-05 09:31:32,0.0
2019-04-05 09:31:33,0.0
2019-04-05 09:31:34,0.0
2019-04-05 09:31:35,0.0
2019-04-05 09:31:36,0.0
2019-04-05 09:31:37,-0.0009309410968179594
2019-04-05 09:31:38,-0.0008470986869970171
2019-04-05 09:31:39,-0.0001413028119259794
2019-04-05 09:31:40,0.0
2019-04-05 09:31:41,-0.0015160080168559304
2019-04-05 09:31:42,-0.00014475411101677209
2019-04-05 09:31:43,0.0
2019-04-05 09:31:44,-0.0007431786813886101
2019-04-05 09:31:45,0.00010624734381630796
2019-04-05 09:31:46,-5.9020031398552704e-05
2019-04-05 09:31:47,0.0
2019-04-05 09:31:48,0.0
2019-04-05 09:31:49,0.0
2019-04-05 09:31:50,0.0
2019-04-05 09:31:51,0.0
2019-04-05 09:31:52,0.0
2019-04-05 09:31:53,0.0
2019-04-05 09:31:54,0.0
2019-04-05 09:31:55,0.0
2019-04-05 09:31:56,0.0
2019-04-05 09:31:57,0.0
2019-04-05 09:31:58,0.0
2019-04-05 09:31:59,0.0
2019-04-05 09:32:00,0.0
2019-04-05 09:32:01,0.0
2019-04-05 09:32:02,0.0
2019-04-05 09:32:03,0.0
2019-04-05 09:32:04,0.0
2019-04-05 09:32:05,-4.72188119746981e-05
2019-04-05 09:32:06,4.7221041696187194e-05
2019-04-05 09:32:07,0.0
2019-04-05 09:32:08,0.0
2019-04-05 09:32:09,0.0
2019-04-05 09:32:10,0.0
2019-04-05 09:32:11,-8.58523854086518e-05
2019-04-05 09:32:12,0.0
2019-04-05 09:32:13,0.0
2019-04-05 09:32:14,0.0
2019-04-05 09:32:15,-0.0008113747005639647
2019-04-05 09:32:16,-0.00042535091450453266
2019-04-05 09:32:17,0.0
2019-04-05 09:32:18,0.00017021276595750366
2019-04-05 09:32:19,0.00011345586566824255
2019-04-05 09:32:20,0.0
2019-04-05 09:32:21,0.0
2019-04-05 09:32:22,0.0
2019-04-05 09:32:23,0.0
2019-04-05 09:32:24,-0.0033087540177727994
2019-04-05 09:32:25,0.0
2019-04-05 09:32:26,0.0
2019-04-05 09:32:27,-3.793986531342341e-05
2019-04-05 09:32:28,0.0
2019-04-05 09:32:29,0.0
2019-04-05 09:32:30,0.0
2019-04-05 09:32:31,0.0
2019-04-05 09:32:32,2.4390838800846193e-05
2019-04-05 09:32:33,-0.00016885553470907135
2019-04-05 09:32:34,0.0003152502298698429
2019-04-05 09:32:35,0.0
2019-04-05 09:32:36,-0.0001463200507242898
2019-04-05 09:32:37,-0.00019512195121946905
2019-04-05 09:32:38,0.0
2019-04-05 09:32:39,0.0
2019-04-05 09:32:40,0.0
2019-04-05 09:32:41,0.0
2019-04-05 09:32:42,0.0
2019-04-05 09:32:43,0.00020871281117182985
2019-04-05 09:32:44,-0.00030179438317537254
2019-04-05 09:32:45,4.435868432144769e-05
2019-04-05 09:32:46,0.0
2019-04-05 09:32:47,0.0
2019-04-05 09:32:48,0.00016264129462464395
2019-04-05 09:32:49,0.0
2019-04-05 09:32:50,0.0
2019-04-05 09:32:51,0.0
2019-04-05 09:32:52,0.0
2019-04-05 09:32:53,0.0
2019-04-05 09:32:54,0.0
2019-04-05 09:32:55,0.0
2019-04-05 09:32:56,0.0
2019-04-05 09:32:57,0.0
2019-04-05 09:32:58,0.0
2019-04-05 09:32:59,0.0
2019-04-05 09:33:00,0.0
2019-04-05 09:33:01,0.0
2019-04-05 09:33:02,0.0
2019-04-05 09:33:03,0.0
2019-04-05 09:33:04,0.0
2019-04-05 09:33:05,0.0
2019-04-05 09:33:06,0.0
2019-04-05 09:33:07,0.0
2019-04-05 09:33:08,0.0
2019-04-05 09:33:09,0.0
2019-04-05 09:33:10,0.0
2019-04-05 09:33:11,0.0
2019-04-05 09:33:12,0.0
2019-04-05 09:33:13,0.0
2019-04-05 09:33:14,0.0
2019-04-05 09:33:15,0.0
2019-04-05 09:33:16,0.0
2019-04-05 09:33:17,0.0
2019-04-05 09:33:18,-0.0007317668103098091
2019-04-05 09:33:19,0.0007323026851098732
2019-04-05 09:33:20,-0.00014228799089359084
2019-04-05 09:33:21,0.0
2019-04-05 09:33:22,0.00017788529955883436
2019-04-05 09:33:23,0.00032013659161243347
2019-04-05 09:33:24,0.0
2019-04-05 09:33:25,0.0
2019-04-05 09:33:26,0.0
2019-04-05 09:33:27,0.0
2019-04-05 09:33:28,0.0
2019-04-05 09:33:29,0.0
2019-04-05 09:33:30,0.0
2019-04-05 09:33:31,-4.923602107293726e-05
2019-04-05 09:33:32,0.0
2019-04-05 09:33:33,0.0
2019-04-05 09:33:34,0.0
2019-04-05 09:33:35,0.0
2019-04-05 09:33:36,0.0
2019-04-05 09:33:37,0.0
2019-04-05 09:33:38,0.0
2019-04-05 09:33:39,0.0
2019-04-05 09:33:40,0.0
2019-04-05 09:33:41,0.0
2019-04-05 09:33:42,-4.220438175278431e-05
2019-04-05 09:33:43,0.0
2019-04-05 09:33:44,5.379216857752175e-05
2019-04-05 09:33:45,0.0
2019-04-05 09:33:46,0.0
2019-04-05 09:33:47,0.0
2019-04-05 09:33:48,0.0
2019-04-05 09:33:49,0.0
2019-04-05 09:33:50,1.3945367627819255e-05
2019-04-05 09:33:51,0.0
2019-04-05 09:33:52,0.0
2019-04-05 09:33:53,-0.0007547730747199337
2019-04-05 09:33:54,9.10515556991963e-05
2019-04-05 09:33:55,-0.00012773676008493053
2019-04-05 09:33:56,-2.0023339705331835e-05
2019-04-05 09:33:57,-5.742102097458462e-06
2019-04-05 09:33:58,0.0
2019-04-05 09:33:59,0.0
2019-04-05 09:34:00,0.0
2019-04-05 09:34:01,0.0
2019-04-05 09:34:02,0.0
2019-04-05 09:34:03,-6.0901432553891865e-06
2019-04-05 09:34:04,1.1832350385482369e-05
2019-04-05 09:34:05,-3.253857855221404e-05
2019-04-05 09:34:06,0.0
2019-04-05 09:34:07,0.0
2019-04-05 09:34:08,-0.0001138887307100837
2019-04-05 09:34:09,1.102274543531692e-05
2019-04-05 09:34:10,0.0
2019-04-05 09:34:11,0.0
2019-04-05 09:34:12,0.0
2019-04-05 09:34:13,0.0
2019-04-05 09:34:14,1.0333709939641735e-05
2019-04-05 09:34:15,0.0
2019-04-05 09:34:16,-0.00016779803218682095
2019-04-05 09:34:17,0.00020342568859603108
2019-04-05 09:34:18,0.0
2019-04-05 09:34:19,0.0
2019-04-05 09:34:20,0.0
2019-04-05 09:34:21,4.90927656900085e-05
2019-04-05 09:34:22,0.0
2019-04-05 09:34:23,0.0
2019-04-05 09:34:24,-0.00011608425291125387
2019-04-05 09:34:25,0.00018641595072148266
2019-04-05 09:34:26,-5.510400881719817e-06
2019-04-05 09:34:27,0.0
2019-04-05 09:34:28,0.0
2019-04-05 09:34:29,-5.8904609875207014e-06
2019-04-05 09:34:30,0.0
2019-04-05 09:34:31,0.0
2019-04-05 09:34:32,0.0
2019-04-05 09:34:33,5.890495685255732e-06
2019-04-05 09:34:34,0.0
2019-04-05 09:34:35,3.5962814449814955e-05
2019-04-05 09:34:36,0.0
2019-04-05 09:34:37,0.0
2019-04-05 09:34:38,0.0
2019-04-05 09:34:39,0.0
2019-04-05 09:34:40,0.0
