h_m_s,ABX,ACB,AEM,BAM.A,BNS,CNQ,CNR,CRON,CVE,ECA,ENB,FOOD,G,HQU,HSD,LUG,MFC,PTG,PVG,RY,SHOP,SMU.UN,SU,TD,TECK.B,WPM,XIU,XSP
2019-04-04 10:34:24,17.72,,,,,36.27,119.79,,11.79,9.03,48.92,,,68.58,14.16,,23.47,,,,264.09,,43.12,,30.67,31.03,,32.05
2019-04-04 10:34:25,17.72,11.96,56.76,63.35,,36.27,119.78,24.57,11.79,9.03,48.92,,15.31,68.56,14.16,,23.47,,,103.59,264.09,,43.12,74.8,30.67,31.03,24.41,32.05
2019-04-04 10:34:26,17.72,11.96,56.76,,,36.27,119.79,24.58,11.79,9.03,48.92,,15.31,68.56,14.16,,23.47,,11.3,,264.09,,43.12,74.8,,31.03,24.41,32.05
2019-04-04 10:34:27,17.72,11.96,56.75,63.35,,36.27,119.79,,,9.03,48.92,,,68.56,14.16,,23.47,,,,264.09,,43.13,,30.64,,24.41,32.05
2019-04-04 10:34:28,17.72,,56.75,,71.27,36.27,119.79,24.58,,9.04,48.92,,15.31,68.57,14.16,,23.47,,,103.59,264.09,,43.13,74.8,30.64,31.03,24.41,32.05
2019-04-04 10:34:29,17.72,11.96,56.75,63.35,71.27,36.28,119.79,24.58,11.79,9.04,48.93,,15.3,68.57,,,23.47,,,103.6,264.09,11.85,43.13,74.8,30.64,31.03,24.41,32.05
2019-04-04 10:34:30,,11.96,56.75,,71.27,36.28,,,,,48.93,,15.3,68.57,,,23.47,,11.3,103.6,,,,74.8,30.64,31.03,24.41,32.05
2019-04-04 10:34:31,,11.96,,63.35,71.27,36.28,,24.58,11.79,9.04,48.93,,,68.57,14.16,,23.47,,11.31,,264.09,11.85,43.13,74.8,30.63,,24.41,32.05
2019-04-04 10:34:32,,,,63.35,,36.27,,24.58,11.79,9.04,48.93,,15.3,68.57,14.16,,23.47,,11.31,103.6,,11.85,43.12,,30.63,31.03,24.41,32.05
2019-04-04 10:34:33,,11.96,56.75,63.35,71.27,36.28,119.79,24.58,,,48.93,3.45,15.3,68.58,,,23.47,,11.31,,264.09,,43.12,74.8,,31.03,24.41,32.06
2019-04-04 10:34:34,17.72,,56.75,63.35,,36.28,119.79,24.58,11.79,,48.93,,,68.58,,,23.47,,,103.6,,,43.12,,30.63,31.03,,
2019-04-04 10:34:35,,,,63.35,71.27,36.28,119.79,24.58,11.79,9.04,48.93,,,68.59,,,23.47,,,103.6,264.09,,43.13,74.8,30.63,,24.41,32.06
2019-04-04 10:34:36,17.71,11.96,56.75,63.35,71.27,36.28,,24.58,11.79,9.04,48.93,,15.3,68.56,14.16,,23.47,,,,264.09,,43.13,,,31.03,24.41,32.05
2019-04-04 10:34:37,17.71,,56.75,63.35,71.27,36.28,,24.57,,9.04,48.93,,15.3,68.53,14.16,,23.47,,,103.6,264.09,,43.13,74.8,30.63,31.03,24.41,32.05
2019-04-04 10:34:38,17.71,11.96,,63.35,,,,24.56,,9.04,48.92,,15.3,68.53,14.16,,23.47,,,,,,,74.8,30.62,,,32.05
2019-04-04 10:34:39,17.71,11.96,,63.35,,,,24.57,,,48.92,,15.3,68.54,,,23.47,,,103.6,264.09,,43.13,,30.62,,,
2019-04-04 10:34:40,17.71,11.96,,63.35,71.27,36.28,,24.58,,9.04,,,15.3,68.55,14.16,,23.47,,,103.6,264.09,,43.13,74.8,30.62,31.03,24.41,32.05
2019-04-04 10:34:41,17.71,11.96,56.75,63.35,71.27,,,24.58,,9.04,,,15.3,68.54,14.16,,23.47,,,103.6,264.11,,43.13,74.8,30.62,31.03,,32.05
2019-04-04 10:34:42,,11.96,56.74,63.35,71.27,36.28,,24.58,,9.04,,,,68.53,14.16,,,,,103.6,264.13,11.85,43.13,74.8,30.62,,24.41,32.05
2019-04-04 10:34:43,17.71,,56.74,63.35,,36.28,,,,9.04,48.92,,,68.53,14.16,,,,,103.6,264.27,,43.12,74.8,30.61,31.03,24.41,
2019-04-04 10:34:44,17.71,11.96,56.73,,,36.28,,24.58,11.79,9.04,48.92,,,68.53,14.16,,,,,103.6,264.27,,43.12,74.8,30.62,31.03,24.41,32.05
2019-04-04 10:34:45,17.71,11.96,56.73,,71.27,36.28,,24.58,11.79,,,,15.3,68.53,,,,,,103.6,264.27,,,74.8,,31.03,24.41,
2019-04-04 10:34:46,17.71,11.96,56.73,,,,119.79,24.58,,9.04,,,15.3,68.53,,,,,,103.6,264.28,,43.12,74.8,30.62,31.03,24.41,
2019-04-04 10:34:47,17.71,11.96,56.73,63.35,71.27,36.28,119.8,24.58,,,48.93,,15.29,68.54,14.16,,23.47,,,103.6,264.28,,,74.8,30.62,,24.41,32.05
2019-04-04 10:34:48,17.71,,56.73,63.35,,36.28,119.8,,11.79,9.05,48.93,,,68.55,14.16,,23.47,,,103.61,,,43.13,74.8,30.62,31.03,24.41,32.05
2019-04-04 10:34:49,,11.96,56.73,63.35,71.27,36.28,119.8,24.58,,9.05,48.93,,15.29,68.57,14.16,,,,,,264.32,,43.12,74.8,30.63,,24.41,
2019-04-04 10:34:50,17.71,11.96,56.73,63.35,71.27,36.28,119.8,24.57,11.79,9.05,48.92,,,68.54,14.16,,23.47,,,103.61,264.27,,43.12,74.8,30.63,,24.41,32.05
2019-04-04 10:34:51,,,56.73,63.35,,36.28,119.8,24.56,,9.05,48.92,,15.29,68.54,14.16,,23.47,,,103.61,264.29,11.85,43.12,74.8,30.63,31.03,24.41,32.05
2019-04-04 10:34:52,,,,63.34,,36.28,119.8,24.56,,9.05,,,,68.52,14.16,,,,,103.61,264.29,,43.12,74.8,,,,32.05
2019-04-04 10:34:53,,11.96,,63.34,71.28,36.28,119.79,,11.79,,48.92,,15.29,68.52,14.16,,23.47,,,103.61,264.14,,43.12,74.8,,31.03,24.41,32.05
2019-04-04 10:34:54,17.71,11.96,,,71.28,36.28,119.79,24.56,,,48.92,,15.29,68.54,14.16,,23.47,,,103.61,264.1,,43.12,74.8,30.63,31.03,24.41,32.05
2019-04-04 10:34:55,17.71,,56.74,63.34,,36.26,119.79,24.56,11.79,9.05,48.92,,15.29,68.54,14.16,,23.47,,,103.61,264.1,,43.12,74.8,30.63,31.03,24.41,32.05
2019-04-04 10:34:56,17.71,11.96,56.74,63.34,,36.26,,24.58,,9.05,48.92,,,68.54,14.16,,23.47,,11.31,103.61,264.1,,43.12,,,31.03,24.41,32.05
2019-04-04 10:34:57,17.71,11.96,56.73,63.34,,36.26,,,,,48.92,,,68.55,,,,,11.31,103.61,264.1,,43.12,,,,,32.05
2019-04-04 10:34:58,17.71,11.96,56.73,63.34,,36.26,,,,,48.92,,15.29,68.54,,,23.47,,11.31,103.61,,,43.12,,,,,
2019-04-04 10:34:59,17.71,11.96,56.73,63.34,,36.26,,,,9.05,48.92,,15.29,68.55,,,,,11.31,103.61,,,43.12,,,31.03,24.41,
2019-04-04 10:35:00,17.71,11.96,56.73,63.34,,36.26,,24.58,11.79,9.05,48.92,,,68.57,14.16,,23.47,,,,264.1,,43.13,,30.63,,24.41,32.05
2019-04-04 10:35:01,,11.96,56.73,63.35,71.28,36.26,119.8,24.58,,9.05,48.92,,,68.56,14.16,,23.47,,,103.61,264.1,,43.13,74.8,30.63,31.02,24.41,32.06
2019-04-04 10:35:02,17.71,,56.73,63.34,71.28,36.25,119.8,,,9.05,48.93,,,68.57,,,23.47,,,103.61,264.1,11.85,43.12,74.8,30.63,31.02,24.41,32.06
2019-04-04 10:35:03,,11.96,,63.34,71.28,36.26,119.79,24.57,11.79,9.05,48.93,,15.29,68.56,,,23.47,,,,264.02,,43.12,74.8,30.64,,24.41,32.06
2019-04-04 10:35:04,17.71,11.96,56.73,,,36.26,119.79,24.56,11.79,9.05,48.93,,,68.56,,,23.47,,,103.61,,,43.12,74.8,30.64,,24.41,32.05
2019-04-04 10:35:05,17.71,11.96,56.73,63.34,71.28,36.25,119.79,24.57,11.79,,48.93,,15.29,68.54,14.16,,,,11.31,103.61,,,,,30.64,31.02,24.41,32.05
2019-04-04 10:35:06,17.71,11.96,56.73,63.34,71.28,36.25,119.79,,,,48.94,,15.29,68.54,14.16,,23.47,,,103.6,264.02,,43.13,74.8,30.64,31.02,24.41,
2019-04-04 10:35:07,17.71,11.96,56.73,,71.28,36.25,119.79,24.57,,9.05,48.94,,15.29,68.55,14.16,,23.47,,11.31,103.6,,,43.13,74.8,,31.0,,32.05
2019-04-04 10:35:08,17.71,11.96,56.73,63.34,71.28,36.26,119.81,24.58,11.79,,48.94,,15.29,68.54,14.16,,23.47,,11.31,103.6,264.03,,43.13,74.8,30.64,31.0,24.41,32.05
2019-04-04 10:35:09,17.71,11.96,56.73,,,36.25,,24.57,11.79,,48.94,,,68.53,14.16,,,,11.31,103.6,,,43.13,,30.64,31.0,24.41,32.05
2019-04-04 10:35:10,17.71,11.96,56.73,63.34,,36.26,,24.57,11.79,9.04,48.93,,,68.52,14.16,,,,,103.6,264.03,,43.12,,,31.0,24.41,32.05
2019-04-04 10:35:11,17.71,11.96,56.73,63.34,71.28,,119.79,,11.79,9.04,48.93,,15.29,68.52,14.16,,23.47,,,103.6,263.9,,43.13,74.8,30.64,31.0,24.41,32.05
2019-04-04 10:35:12,17.7,11.96,56.71,63.34,,,,,,9.04,48.91,,15.28,68.52,14.16,,23.47,,,103.6,263.8,,43.13,74.8,30.64,31.0,24.41,32.05
2019-04-04 10:35:13,17.69,11.96,56.71,63.35,71.28,36.25,119.8,24.57,11.79,9.04,48.91,,15.28,68.53,14.16,,23.47,,11.31,,,,43.13,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:14,17.69,11.96,56.7,63.35,,36.25,,24.57,11.79,,48.91,,15.28,68.52,14.16,,23.47,,,,,,43.13,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:15,17.69,11.96,56.7,63.35,,36.24,,,11.78,9.02,48.91,,,68.53,,,23.47,,11.31,103.6,,,43.11,,,30.99,24.41,32.05
2019-04-04 10:35:16,17.69,11.96,,63.35,,36.23,,24.57,11.78,9.02,48.91,,15.28,68.54,14.16,,23.47,,,103.6,263.8,,43.11,74.8,30.64,,24.41,32.05
2019-04-04 10:35:17,,11.96,56.7,,,36.23,,,11.78,9.02,48.91,,,68.54,14.16,,,,,,263.8,,43.11,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:18,17.69,,56.7,63.36,,36.23,,,11.78,,48.91,,,68.54,,,23.47,,11.31,,,,43.11,74.8,30.64,30.99,24.41,
2019-04-04 10:35:19,17.69,11.96,56.7,63.36,71.28,36.23,119.8,24.58,,,48.91,,,68.56,14.16,,23.47,,,103.6,263.8,,43.11,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:20,,11.96,56.7,63.35,,36.22,,24.58,11.78,,,,,68.56,14.16,,23.47,,,,263.9,,43.11,74.8,30.64,30.98,24.41,32.05
2019-04-04 10:35:21,,11.96,56.7,,71.28,36.22,119.8,,11.78,9.02,48.91,,,68.56,,,23.47,,,103.6,,11.85,43.11,,30.64,30.98,24.41,
2019-04-04 10:35:22,,,56.7,,71.28,36.23,119.8,24.58,11.78,9.02,,,,68.57,,,23.47,,,103.6,,,43.12,,30.64,30.99,24.41,32.06
2019-04-04 10:35:23,,11.96,56.7,,71.29,36.22,,,11.78,,,,,68.56,,,23.47,,,,263.9,11.84,43.11,74.8,30.64,30.98,24.41,32.05
2019-04-04 10:35:24,17.69,11.96,56.72,,71.29,36.23,,24.58,11.78,9.02,48.91,,,68.54,14.16,,23.47,,,103.6,263.9,,43.11,74.8,30.64,30.98,24.41,32.05
2019-04-04 10:35:25,17.69,11.96,,63.35,71.29,36.22,,24.57,11.78,9.02,48.91,,,68.53,14.16,,23.47,,,103.6,263.9,,43.11,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:26,17.69,11.96,56.71,63.35,71.29,36.22,,24.56,,9.02,48.91,,15.28,68.53,14.16,,23.47,,,103.6,263.9,11.84,43.11,74.8,30.64,30.98,24.41,32.05
2019-04-04 10:35:27,,11.96,56.71,,,36.21,,,11.78,9.02,,,,68.53,14.16,,23.46,,,,263.9,11.84,43.11,74.8,,30.98,24.41,32.05
2019-04-04 10:35:28,17.69,11.96,56.7,,71.29,36.21,,,11.78,9.02,48.91,3.44,,68.52,14.16,,23.46,,11.31,103.6,263.9,,,,,30.98,24.41,32.05
2019-04-04 10:35:29,17.69,11.96,56.72,63.35,71.29,36.19,,24.56,11.78,9.02,48.9,,,68.53,,,23.46,,11.31,,,,43.11,74.8,30.64,,24.41,32.05
2019-04-04 10:35:30,17.69,,,,,36.21,119.81,24.56,11.78,9.02,48.9,,,68.52,,,23.46,,11.32,103.6,263.9,,43.11,74.8,30.64,30.98,24.41,
2019-04-04 10:35:31,,11.96,,,,36.2,,24.56,11.78,,48.9,,,68.51,14.16,,,,11.32,103.6,,,43.11,74.8,,30.98,24.41,
2019-04-04 10:35:32,,11.96,56.71,,71.29,36.2,119.81,24.56,11.78,,,,,68.53,,,23.46,,,,,,43.11,74.8,30.64,30.99,24.41,32.05
2019-04-04 10:35:33,17.69,11.96,56.72,63.35,71.29,36.2,119.81,24.56,11.78,9.02,48.9,,15.28,68.53,14.16,,,,,103.6,,,43.11,74.8,30.65,30.99,24.41,32.05
2019-04-04 10:35:34,17.69,11.96,,63.35,71.29,36.2,,24.56,11.78,,,,,68.54,14.16,,,,,,263.96,,43.11,,30.65,30.99,24.41,32.05
2019-04-04 10:35:35,17.69,11.96,56.73,,,36.19,119.81,24.56,11.78,9.02,48.9,,15.29,68.54,14.16,,23.46,,11.32,103.6,263.98,,43.12,74.8,30.65,30.99,24.41,32.05
2019-04-04 10:35:36,17.69,11.96,56.74,63.35,71.29,36.2,119.82,24.58,11.78,9.02,48.91,,15.29,68.57,14.16,,23.46,,,103.6,264.36,,43.12,74.8,30.65,30.99,24.41,32.05
2019-04-04 10:35:37,17.69,11.96,56.73,63.35,71.29,36.2,,24.58,,,48.91,,15.29,68.58,14.16,,23.46,,,103.61,264.41,,43.12,74.8,30.65,30.99,24.41,32.06
2019-04-04 10:35:38,17.7,,56.76,,71.29,36.2,,24.58,,9.02,48.91,,15.29,68.57,14.16,,,,11.33,103.61,264.45,,43.12,74.8,30.65,30.99,24.41,32.05
2019-04-04 10:35:39,17.7,11.96,56.76,,71.29,36.21,,,,,48.91,,15.29,68.57,14.16,,23.46,,11.33,103.61,,,43.11,,,30.99,24.41,32.06
2019-04-04 10:35:40,17.7,,56.76,63.36,71.29,36.21,119.81,24.58,11.78,,48.91,,15.29,68.58,14.16,,23.46,,11.32,103.61,264.39,11.84,43.11,74.8,30.65,30.99,24.41,32.06
2019-04-04 10:35:41,17.7,11.96,,63.36,71.29,36.2,,,,,48.91,,15.29,68.59,,,,,11.33,103.61,264.4,,43.11,,30.65,31.0,24.41,
2019-04-04 10:35:42,17.7,11.96,,63.35,71.29,36.2,,24.57,11.78,9.02,48.91,,15.29,68.57,14.16,,23.46,,11.33,103.61,264.45,,43.11,74.8,30.65,31.0,24.41,32.05
2019-04-04 10:35:43,17.7,,56.76,63.35,71.28,36.2,119.81,,11.78,9.02,48.91,,15.29,68.57,14.16,,23.46,,11.33,103.61,264.58,,43.11,,30.65,,24.41,32.05
2019-04-04 10:35:44,17.7,,,,71.28,36.2,119.81,24.57,,9.02,48.91,,15.29,68.56,14.16,,,,,103.61,264.48,,43.11,,,31.0,24.41,32.05
2019-04-04 10:35:45,17.7,,56.76,63.35,71.28,36.19,,24.58,11.78,9.02,48.91,,15.29,68.58,14.16,,23.46,,11.33,103.61,264.48,11.84,43.11,74.8,30.62,31.0,24.41,32.05
2019-04-04 10:35:46,17.7,,56.76,63.35,71.28,36.2,119.81,24.58,11.78,9.02,48.91,,15.29,68.59,14.16,,23.46,,,,264.58,,43.11,74.8,30.62,31.0,24.41,32.05
2019-04-04 10:35:47,17.7,11.96,56.76,63.35,,36.2,119.8,24.58,11.78,,48.91,,15.29,68.59,,,23.46,,,,,11.84,,,30.63,31.0,24.41,32.06
2019-04-04 10:35:48,17.7,11.96,56.76,63.35,71.28,36.23,119.79,24.57,11.78,9.02,,,15.29,68.58,,,23.45,,11.33,103.61,264.58,11.84,43.13,,30.63,,24.41,32.06
2019-04-04 10:35:49,17.71,11.96,56.77,63.35,71.28,36.23,,24.57,,9.02,48.91,,15.29,68.6,,,23.45,,11.34,103.61,,,43.12,,30.64,31.0,24.41,32.06
2019-04-04 10:35:50,17.71,,56.77,,,36.23,,24.57,,,48.91,,15.29,68.6,,,23.45,,11.34,,264.58,,43.12,,30.63,31.0,24.41,32.06
2019-04-04 10:35:51,17.71,11.96,56.8,,,36.23,,24.57,,,48.91,,15.29,68.6,,,23.45,,11.34,103.61,264.58,,43.12,,30.63,,,32.06
2019-04-04 10:35:52,17.71,11.96,56.8,,,36.23,,24.57,,9.02,48.91,,,68.6,,,,,11.34,,264.58,,43.12,,30.62,31.0,24.41,32.06
2019-04-04 10:35:53,17.71,,56.8,,,36.23,119.79,24.57,,,,,15.29,68.6,,,,,,,264.58,,43.12,,30.62,,24.41,32.06
2019-04-04 10:35:54,17.71,11.96,56.8,,,36.23,,24.57,11.78,,48.91,,15.3,68.6,,,23.45,,,103.61,,,43.12,,30.62,31.01,24.41,32.06
2019-04-04 10:35:55,,11.96,,,,36.23,119.79,24.58,,,,,,68.61,,,23.45,,,,,,43.12,,,,,32.06
2019-04-04 10:35:56,,11.96,,,71.28,,119.79,24.57,,9.02,48.91,,15.3,68.58,,,23.45,,,103.61,,,43.12,74.8,30.62,31.01,24.41,32.06
2019-04-04 10:35:57,,11.96,,63.35,71.28,36.23,119.79,,11.78,9.02,48.91,,15.3,68.59,,,23.45,,11.31,103.61,,,43.12,74.8,30.62,31.0,24.41,32.06
2019-04-04 10:35:58,17.7,11.96,56.78,,,36.24,,24.57,11.78,,48.91,,15.29,68.59,,,23.45,,11.32,103.61,,,43.12,,,31.0,24.41,32.06
2019-04-04 10:35:59,17.7,11.96,56.79,,,36.24,,24.57,11.78,9.02,48.91,,15.29,68.59,,,23.45,,11.31,,,,43.12,,30.62,31.0,,32.06
2019-04-04 10:36:00,17.7,,56.79,,71.28,36.25,119.79,,11.78,9.02,48.91,,,68.58,,,23.45,,11.32,103.61,,11.84,43.11,74.8,,,24.41,32.05
2019-04-04 10:36:01,17.71,11.96,56.81,63.35,71.28,36.25,,24.57,,9.02,48.91,,15.3,68.58,,,,,11.32,103.61,,,43.11,74.8,30.62,31.0,24.41,32.05
2019-04-04 10:36:02,17.71,,56.81,,,,,,,9.02,,,15.3,68.58,,,,,11.32,,263.87,,,74.8,,,24.41,
2019-04-04 10:36:03,,11.96,56.81,,,36.25,,,11.78,,48.91,,,68.58,14.16,,23.45,,11.31,,263.87,,43.11,74.8,30.62,31.01,,
2019-04-04 10:36:04,,11.96,56.81,63.35,71.28,36.27,,,,,48.91,,,68.58,14.16,,,,11.32,103.59,263.88,,43.11,74.8,30.62,31.01,24.41,
2019-04-04 10:36:05,,11.96,56.81,63.35,71.28,36.27,119.79,24.57,,,48.91,,,68.58,14.16,,23.45,,11.32,103.59,264.21,,43.11,,30.62,31.01,24.41,32.06
2019-04-04 10:36:06,,,,,,36.27,,,,9.02,48.91,,15.3,68.58,14.16,,,,11.31,103.59,264.19,,43.11,74.8,30.62,31.01,24.41,32.05
2019-04-04 10:36:07,,11.96,,63.35,71.28,36.27,119.79,24.57,11.78,9.02,48.91,,15.3,68.59,14.16,,,,11.31,103.59,,,43.11,74.81,,,24.41,32.05
2019-04-04 10:36:08,,11.96,56.82,63.35,,36.26,119.8,24.58,11.78,,48.91,,,68.58,,,,,11.31,103.59,,,43.11,74.81,30.62,31.01,24.41,32.05
2019-04-04 10:36:09,,,56.81,,71.28,36.27,119.8,24.58,11.79,9.02,48.91,,,68.58,14.16,,,,11.31,103.59,264.2,,43.11,74.81,30.59,31.01,,32.05
2019-04-04 10:36:10,,11.96,56.82,63.35,,36.27,,24.58,11.79,9.02,48.9,,15.3,68.57,14.16,,23.45,,,,,,43.11,74.81,30.59,31.01,,32.05
2019-04-04 10:36:11,17.71,11.96,,,71.28,36.26,119.8,,11.79,9.02,48.9,,15.3,68.57,14.16,,23.45,,11.31,103.58,264.2,,43.1,74.81,30.56,31.01,24.41,32.05
2019-04-04 10:36:12,17.71,11.96,56.81,,71.28,,,24.57,11.79,9.02,48.9,,15.3,68.57,,,,,,103.58,,,43.1,74.81,30.56,,,
2019-04-04 10:36:13,17.71,11.96,56.79,,,36.25,119.79,24.58,,9.02,48.89,,15.3,68.59,14.16,,,,,,,,43.1,,30.57,,24.41,32.05
2019-04-04 10:36:14,17.71,,56.79,,71.28,36.25,,,,9.02,48.89,,15.3,68.58,14.16,,,,,,264.2,,43.11,,30.57,31.01,,32.05
2019-04-04 10:36:15,17.71,,56.79,63.33,,,,,,9.02,48.89,,,68.58,14.16,,,,,,264.27,,43.1,74.81,30.57,,24.41,32.05
2019-04-04 10:36:16,17.71,11.96,56.79,63.33,71.27,36.25,,24.58,,9.02,,,,68.58,14.16,,,,,103.58,264.33,,,74.81,30.56,,,
2019-04-04 10:36:17,,11.96,,63.33,71.27,36.25,,24.58,,9.02,48.89,,,68.59,14.16,,23.45,,,103.58,264.2,,43.1,74.81,30.57,31.01,,32.05
2019-04-04 10:36:18,,11.96,56.79,63.33,71.27,36.25,119.79,24.58,,9.02,,,,68.59,14.16,,,,,103.58,264.28,,43.1,74.81,30.57,31.01,24.41,32.05
2019-04-04 10:36:19,,,,,71.27,36.25,119.79,,11.79,9.02,,3.45,,68.6,14.16,,,,,103.58,264.33,,43.1,,30.58,,,32.05
2019-04-04 10:36:20,17.71,11.96,56.79,,,36.25,119.79,24.58,11.79,9.02,48.89,,15.3,68.61,,,23.45,,11.31,103.58,264.2,,43.1,74.81,30.58,31.01,,32.06
2019-04-04 10:36:21,17.71,11.96,56.79,,,36.26,,24.58,,9.02,48.89,,15.3,68.6,,,23.45,,11.31,,264.2,,,74.81,30.58,31.0,,32.06
2019-04-04 10:36:22,17.71,11.96,,,71.27,36.25,,,,,48.89,,,68.61,,,,,,103.58,,,43.1,,,31.0,24.41,32.06
2019-04-04 10:36:23,17.71,,56.77,63.33,71.27,36.26,119.79,,,9.02,48.89,,15.29,68.63,14.15,,23.45,,11.31,,264.22,,,,,31.0,,32.06
2019-04-04 10:36:24,17.71,11.96,56.77,,,36.25,119.79,,11.79,9.01,,3.47,15.29,68.61,14.16,,23.45,,,103.58,264.25,,43.1,,30.58,31.0,24.41,32.06
2019-04-04 10:36:25,,,56.77,,,36.25,,,11.79,9.01,48.89,,15.29,68.63,14.16,,23.45,,11.31,,,,43.1,,,,,32.06
2019-04-04 10:36:26,17.71,,56.77,,,36.25,119.79,24.58,11.79,9.01,48.9,,15.29,68.63,,,23.45,,,103.58,264.32,,43.1,,,,,32.06
2019-04-04 10:36:27,17.71,11.96,56.77,,,36.25,,24.58,11.79,9.01,48.9,,15.29,68.63,,,23.45,,11.31,,264.46,,,,30.58,31.0,,
2019-04-04 10:36:28,17.71,,,,,36.25,,,11.79,,48.9,,,68.63,,,23.45,,11.31,,,,43.1,,30.57,31.0,,
2019-04-04 10:36:29,17.71,,56.77,,,36.25,119.79,,11.79,9.01,,,,68.63,,,,,,103.58,,,43.11,,30.57,,,
2019-04-04 10:36:30,17.71,,,63.35,71.27,36.26,119.79,,11.79,9.01,48.9,,,68.63,,,23.45,,,103.59,264.46,,43.12,74.82,30.6,,24.41,32.06
2019-04-04 10:36:31,17.71,,,63.35,,36.27,,24.58,11.79,9.01,48.9,,,68.63,,,23.45,,,,264.46,,43.12,74.82,30.6,,24.41,32.06
2019-04-04 10:36:32,17.71,11.96,56.77,63.35,71.27,36.28,119.79,24.58,11.79,9.01,48.9,,15.3,68.63,,,23.45,,,,,,43.13,74.82,30.6,31.01,24.41,32.06
2019-04-04 10:36:33,17.71,11.96,56.77,63.35,71.27,36.28,,24.58,,9.01,48.9,,15.3,68.63,,,23.45,,,103.59,,,43.13,74.82,30.6,31.01,,32.06
2019-04-04 10:36:34,,11.96,56.77,63.35,,36.29,,24.58,11.79,9.01,48.9,,15.3,68.63,,,,,,103.59,,,43.12,,30.6,31.0,24.41,
2019-04-04 10:36:35,17.72,,56.78,,,36.29,119.79,24.58,,,48.9,,,68.62,,,,,11.31,,264.47,,43.12,74.82,,31.01,24.41,32.06
2019-04-04 10:36:36,17.72,,56.77,,,36.29,119.79,,,9.01,,,15.3,68.63,,,,,,,264.47,,43.12,74.82,,,24.41,32.06
2019-04-04 10:36:37,,,56.77,,,36.29,119.79,,11.79,9.01,,,,68.62,,,,,,103.59,,,,,,,,32.06
2019-04-04 10:36:38,,11.96,56.78,63.35,,36.29,119.79,24.58,11.79,,48.9,,15.3,68.62,,,,,,103.59,,,43.12,,,31.01,,32.06
2019-04-04 10:36:39,,11.96,,,71.27,36.29,119.77,,11.79,9.01,48.9,,15.3,68.63,,,,,11.31,103.59,,,43.12,,,,24.41,32.06
2019-04-04 10:36:40,17.72,,56.78,63.35,71.27,36.29,119.77,,,,48.9,,15.3,68.62,,,23.45,,,103.59,264.46,,43.13,,,31.0,,32.06
2019-04-04 10:36:41,,,,,71.27,36.29,,24.58,11.79,9.02,48.9,,,68.63,,,,,,103.59,,,43.13,,30.6,,24.41,32.06
2019-04-04 10:36:42,,,,63.35,71.27,36.3,,24.58,,9.02,48.9,,,68.63,14.15,,23.45,,11.31,103.59,,,43.13,74.82,,31.0,24.41,32.06
2019-04-04 10:36:43,17.72,,56.79,63.36,71.27,36.3,,24.58,11.8,9.02,48.9,,15.3,68.64,,,,,11.32,103.59,264.46,,43.13,74.82,,31.01,24.41,32.06
2019-04-04 10:36:44,17.72,11.96,56.79,63.35,71.27,,119.76,,11.8,9.02,48.9,,15.3,68.63,14.15,,23.45,,11.32,103.59,264.47,,43.13,74.82,30.6,31.01,24.41,
2019-04-04 10:36:45,17.72,,,63.35,71.27,36.3,119.75,24.58,11.8,9.02,48.9,,,68.62,14.15,,23.45,,11.32,103.59,,11.84,43.13,74.82,30.6,31.01,24.41,32.06
2019-04-04 10:36:46,17.72,11.96,56.79,,71.27,,,,,,48.9,,,68.63,14.15,,,,11.32,,264.65,,43.13,74.82,30.6,31.01,24.41,32.06
2019-04-04 10:36:47,17.72,,,,71.27,,119.75,,11.8,9.02,48.9,,,68.63,14.15,,23.45,,,103.59,265.31,,,,30.6,31.01,24.41,32.06
2019-04-04 10:36:48,17.72,11.96,56.79,63.35,71.27,,,,,9.01,,,,68.63,,,23.45,,,,,,43.13,74.82,30.6,31.01,24.41,32.06
2019-04-04 10:36:49,17.72,,56.79,63.35,,36.3,,,11.8,9.01,48.9,,,68.63,14.15,,23.45,,,,265.31,,43.13,,30.6,31.01,24.41,32.06
2019-04-04 10:36:50,,11.96,56.77,63.35,,36.3,,,11.8,9.01,,,15.3,68.64,,,23.45,,,,,,43.13,,30.6,31.01,24.41,32.06
2019-04-04 10:36:51,,,56.77,63.35,71.27,,,,11.8,9.01,,,15.3,68.64,,,,,11.32,,,,43.13,,,31.01,24.41,
2019-04-04 10:36:52,,,,,,36.3,119.75,24.58,,,48.9,,15.3,68.64,14.15,,23.45,,,103.59,,,,74.82,30.6,31.01,24.41,32.06
2019-04-04 10:36:53,17.71,11.96,56.76,63.34,71.27,36.3,119.75,24.58,,9.01,,,15.29,68.64,14.15,,23.45,,11.31,,265.21,,,,30.6,31.0,24.41,
2019-04-04 10:36:54,17.71,11.96,56.76,63.34,71.27,,119.75,,11.8,9.01,,,,68.64,,,,,,,265.22,,,,30.6,31.0,24.41,
2019-04-04 10:36:55,17.71,11.96,56.76,63.34,,36.3,,,11.8,,48.9,,15.29,68.64,,,23.45,,,,265.23,,,,,31.01,24.41,
