h_m_s,SU
2019-04-04 09:30:00,0.00010957303042484159
2019-04-04 09:30:01,0.001738823425570287
2019-04-04 09:30:02,0.0032357260877546867
2019-04-04 09:30:03,-0.0016415958142576928
2019-04-04 09:30:04,-0.0010750966443259383
2019-04-04 09:30:05,-0.0009486261740091008
2019-04-04 09:30:06,-0.0005483193842675956
2019-04-04 09:30:07,-0.0005483193842675956
2019-04-04 09:30:08,-0.0005483193842675956
2019-04-04 09:30:09,-0.001304288133266099
2019-04-04 09:30:10,-0.001304288133266099
2019-04-04 09:30:11,-0.00013360818445552059
2019-04-04 09:30:12,0.0011362333343758566
2019-04-04 09:30:13,0.0011362333343758566
2019-04-04 09:30:14,0.0001718311472592997
2019-04-04 09:30:15,-0.0002735508168353221
2019-04-04 09:30:16,-0.0002735508168353221
2019-04-04 09:30:17,-0.0003593548523473713
2019-04-04 09:30:18,-0.0003593548523473713
2019-04-04 09:30:19,-0.0002735508168353221
2019-04-04 09:30:20,-5.7267208796191185e-05
2019-04-04 09:30:21,-5.7267208796191185e-05
2019-04-04 09:30:22,-0.00018323408153906475
2019-04-04 09:30:23,-0.00026542593055216995
2019-04-04 09:30:24,-0.00031922276197072596
2019-04-04 09:30:25,0.0003055300947143771
2019-04-04 09:30:26,-0.0003817959682347165
2019-04-04 09:30:27,-0.00046469009751943456
2019-04-04 09:30:28,-0.0004199755650581393
2019-04-04 09:30:29,-0.0004199755650581393
2019-04-04 09:30:30,-0.0002062139125653089
2019-04-04 09:30:31,-9.165062780674968e-05
2019-04-04 09:30:32,-9.165062780674968e-05
2019-04-04 09:30:33,-9.165062780674968e-05
2019-04-04 09:30:34,-9.165062780674968e-05
2019-04-04 09:30:35,-9.165482791817259e-05
2019-04-04 09:30:36,-9.165482791817259e-05
2019-04-04 09:30:37,-9.001931323437063e-05
2019-04-04 09:30:38,-9.820610187246674e-05
2019-04-04 09:30:39,-9.820610187246674e-05
2019-04-04 09:30:40,-0.00013365920720983797
2019-04-04 09:30:41,0.00045815516188139936
2019-04-04 09:30:42,0.00032723583886903104
2019-04-04 09:30:43,0.0003992015968064566
2019-04-04 09:30:44,0.0003992015968064566
2019-04-04 09:30:45,0.0003992015968064566
2019-04-04 09:30:46,0.0005603203232679028
2019-04-04 09:30:47,0.00043896480647370284
2019-04-04 09:30:48,0.00024487121999934884
2019-04-04 09:30:49,0.0
2019-04-04 09:30:50,0.0
2019-04-04 09:30:51,8.586393428555356e-05
2019-04-04 09:30:52,8.586393428555356e-05
2019-04-04 09:30:53,8.586393428555356e-05
2019-04-04 09:30:54,8.586393428555356e-05
2019-04-04 09:30:55,-7.804532872685362e-05
2019-04-04 09:30:56,-7.804532872685362e-05
2019-04-04 09:30:57,-7.804532872685362e-05
2019-04-04 09:30:58,-7.804532872685362e-05
2019-04-04 09:30:59,8.586393428555356e-05
2019-04-04 09:31:00,-0.0001834949057453538
2019-04-04 09:31:01,8.586393428555356e-05
2019-04-04 09:31:02,5.8706461820211674e-05
2019-04-04 09:31:03,0.0001431065571424808
2019-04-04 09:31:04,0.00012590998580646123
2019-04-04 09:31:05,0.00012590998580646123
2019-04-04 09:31:06,0.000324347013145624
2019-04-04 09:31:07,-1.907232224593932e-05
2019-04-04 09:31:08,-3.051571559356796e-05
2019-04-04 09:31:09,9.536343003176465e-05
2019-04-04 09:31:10,5.594718585651137e-05
2019-04-04 09:31:11,-0.000286073921501381
2019-04-04 09:31:12,-0.00029426189308485664
2019-04-04 09:31:13,-0.00039082283237865513
2019-04-04 09:31:14,-0.00020040080160318687
2019-04-04 09:31:15,-9.226119462342395e-05
2019-04-04 09:31:16,-1.2725884449011882e-05
2019-04-04 09:31:17,-6.108362348045675e-05
