h_m_s,XIU
2019-04-04 09:30:00,4.841158994198969e-05
2019-04-04 09:30:01,0.00017816818682503632
2019-04-04 09:30:02,0.000212875153224783
2019-04-04 09:30:03,-2.676672769666721e-05
2019-04-04 09:30:04,9.76489992159139e-05
2019-04-04 09:30:05,0.00018843486478067626
2019-04-04 09:30:06,5.1385627562013996e-05
2019-04-04 09:30:07,6.564862563859108e-05
2019-04-04 09:30:08,3.465894259677949e-05
2019-04-04 09:30:09,1.5916625798206446e-05
2019-04-04 09:30:10,-0.00010181945656102821
2019-04-04 09:30:11,-0.0001418868923292664
2019-04-04 09:30:12,-0.0001297209814008345
2019-04-04 09:30:13,-0.0001206052308146418
2019-04-04 09:30:14,-9.98275367464701e-05
2019-04-04 09:30:15,3.503097645377349e-05
2019-04-04 09:30:16,5.590516307661624e-05
2019-04-04 09:30:17,0.0
2019-04-04 09:30:18,5.2769943485098935e-05
2019-04-04 09:30:19,5.717075075630515e-05
2019-04-04 09:30:20,0.0
2019-04-04 09:30:21,0.0
2019-04-04 09:30:22,0.0
2019-04-04 09:30:23,0.0
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,0.0
2019-04-04 09:30:26,0.0
2019-04-04 09:30:27,0.0
2019-04-04 09:30:28,0.0
2019-04-04 09:30:29,0.0
2019-04-04 09:30:30,0.0
2019-04-04 09:30:31,0.0
2019-04-04 09:30:32,0.0
2019-04-04 09:30:33,0.0
2019-04-04 09:30:34,7.37672059618658e-05
2019-04-04 09:30:35,7.229811652440203e-05
2019-04-04 09:30:36,9.329578901770734e-05
2019-04-04 09:30:37,0.0
2019-04-04 09:30:38,-4.508787965301326e-06
2019-04-04 09:30:39,4.4944564864392777e-07
2019-04-04 09:30:40,-9.233634100248016e-05
2019-04-04 09:30:41,-5.4314438238899856e-05
2019-04-04 09:30:42,-1.620768926680503e-05
2019-04-04 09:30:43,-2.5621725443203306e-05
2019-04-04 09:30:44,5.151893516509967e-07
2019-04-04 09:30:45,5.247978157533733e-05
2019-04-04 09:30:46,0.00019564933476146955
2019-04-04 09:30:47,0.0002237404201110176
2019-04-04 09:30:48,3.092389187687425e-05
2019-04-04 09:30:49,1.5011463210239658e-05
2019-04-04 09:30:50,0.0
2019-04-04 09:30:51,-3.437697906805142e-05
2019-04-04 09:30:52,-3.45288523032083e-05
2019-04-04 09:30:53,-8.965673524251783e-05
2019-04-04 09:30:54,-7.948571926718401e-05
2019-04-04 09:30:55,-8.83954625153182e-05
2019-04-04 09:30:56,-6.634474411671783e-05
2019-04-04 09:30:57,-0.00010014099867611793
2019-04-04 09:30:58,0.0
2019-04-04 09:30:59,0.00012508129118227296
2019-04-04 09:31:00,-3.729428772497094e-05
2019-04-04 09:31:01,6.480575935329448e-05
2019-04-04 09:31:02,-3.0486915093959175e-05
2019-04-04 09:31:03,-2.7364368010866258e-05
2019-04-04 09:31:04,8.929955597535e-06
2019-04-04 09:31:05,1.2604099275762148e-05
2019-04-04 09:31:06,-0.0001774363330579999
2019-04-04 09:31:07,0.00010330410342321056
2019-04-04 09:31:08,-0.00010137499085317834
2019-04-04 09:31:09,-7.38040319039162e-05
2019-04-04 09:31:10,1.7904017601226527e-05
2019-04-04 09:31:11,-0.00013354019995437597
2019-04-04 09:31:12,-0.000125548629400354
2019-04-04 09:31:13,0.0
2019-04-04 09:31:14,-0.00011289992474223837
2019-04-04 09:31:15,7.614633268480385e-06
2019-04-04 09:31:16,6.332841702487096e-05
2019-04-04 09:31:17,5.25915667839363e-05
2019-04-04 09:31:18,7.341312172776034e-05
2019-04-04 09:31:19,3.511647821643094e-05
2019-04-04 09:31:20,7.938740503630719e-05
2019-04-04 09:31:21,-4.004427778500378e-05
2019-04-04 09:31:22,-4.8005373476430194e-05
2019-04-04 09:31:23,0.0
2019-04-04 09:31:24,-5.823771396540277e-05
2019-04-04 09:31:25,-5.346727107530105e-05
