h_m_s,WPM
2019-04-04 09:30:00,
2019-04-04 09:30:01,-2.9999999999999996
2019-04-04 09:30:02,-0.923076923076923
2019-04-04 09:30:03,-0.30000000000000004
2019-04-04 09:30:04,-0.0991735537190083
2019-04-04 09:30:05,-0.03296703296703298
2019-04-04 09:30:06,-0.010978956999085092
2019-04-04 09:30:07,-0.003658536585365856
2019-04-04 09:30:08,-0.0012193882735494369
2019-04-04 09:30:09,-0.0004064489906516735
2019-04-04 09:30:10,-0.0001354814672642906
2019-04-04 09:30:11,-4.516031913292191e-05
2019-04-04 09:30:12,-1.5053420827160401e-05
2019-04-04 09:30:13,-5.017804844188802e-06
2019-04-04 09:30:14,-1.6726013815966198e-06
2019-04-04 09:30:15,-5.575337679618802e-07
2019-04-04 09:30:16,-1.858445864424425e-07
2019-04-04 09:30:17,-6.194819516101593e-08
2019-04-04 09:30:18,-2.0649398351472175e-08
2019-04-04 09:30:19,-6.883132779875934e-09
2019-04-04 09:30:20,-2.2943775928532974e-09
2019-04-04 09:30:21,-7.647925309023569e-10
2019-04-04 09:30:22,-2.5493084362870314e-10
2019-04-04 09:30:23,-8.497694787563262e-11
2019-04-04 09:30:24,-2.832564929181068e-11
2019-04-04 09:30:25,-9.4418830972628e-12
2019-04-04 09:30:26,-3.1472943657534416e-12
2019-04-04 09:30:27,-1.0490981219177223e-12
2019-04-04 09:30:28,-3.4969937397256394e-13
2019-04-04 09:30:29,-1.1656645799085353e-13
2019-04-04 09:30:30,-3.885548599695105e-14
2019-04-04 09:30:31,-1.295182866565034e-14
2019-04-04 09:30:32,-4.317276221883445e-15
2019-04-04 09:30:33,-1.4390920739611484e-15
2019-04-04 09:30:34,-4.796973579870495e-16
2019-04-04 09:30:35,-1.598991193290165e-16
2019-04-04 09:30:36,-1.3333333333333333
2019-04-04 09:30:37,-1.7777777777777777
2019-04-04 09:30:38,-0.5925925925925926
2019-04-04 09:30:39,-0.19753086419753085
2019-04-04 09:30:40,-0.06584362139917695
2019-04-04 09:30:41,-0.02194787379972565
