h_m_s,HQU
2019-04-04 09:30:00,
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,0.0
2019-04-04 09:30:05,0.0
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,2.000011290122272
2019-04-04 09:30:11,0.6666679211199761
2019-04-04 09:30:12,0.2222223616057485
2019-04-04 09:30:13,0.0740740895611261
2019-04-04 09:30:14,0.02469135974547469
2019-04-04 09:30:15,0.008230452866095262
2019-04-04 09:30:16,0.002743484246209946
2019-04-04 09:30:17,0.0009144947440157071
2019-04-04 09:30:18,0.00030483158081401996
2019-04-04 09:30:19,0.00010161052687972344
2019-04-04 09:30:20,3.3870175620098575e-05
2019-04-04 09:30:21,1.1290058539313313e-05
2019-04-04 09:30:22,3.7633528463578215e-06
2019-04-04 09:30:23,1.2544509487770574e-06
2019-04-04 09:30:24,4.1815031625803213e-07
2019-04-04 09:30:25,1.3938343875256773e-07
2019-04-04 09:30:26,4.6461146250843734e-08
2019-04-04 09:30:27,1.548704875027989e-08
2019-04-04 09:30:28,5.16234958342648e-09
2019-04-04 09:30:29,1.7207831944754767e-09
2019-04-04 09:30:30,5.735943981584904e-10
2019-04-04 09:30:31,1.9119813271949667e-10
2019-04-04 09:30:32,6.373271090649888e-11
2019-04-04 09:30:33,2.124423696883296e-11
2019-04-04 09:30:34,7.0814123229443204e-12
2019-04-04 09:30:35,2.3604707743147733e-12
2019-04-04 09:30:36,7.868235914382578e-13
2019-04-04 09:30:37,2.6227453047941925e-13
2019-04-04 09:30:38,8.742484349313975e-14
2019-04-04 09:30:39,2.914161449771325e-14
2019-04-04 09:30:40,9.71387149923775e-15
2019-04-04 09:30:41,3.2379571664125832e-15
2019-04-04 09:30:42,1.0793190554708611e-15
2019-04-04 09:30:43,3.5977301849028705e-16
2019-04-04 09:30:44,1.1992433949676235e-16
2019-04-04 09:30:45,3.9974779832254116e-17
2019-04-04 09:30:46,1.3324926610751373e-17
2019-04-04 09:30:47,4.441642203583791e-18
2019-04-04 09:30:48,1.480547401194597e-18
2019-04-04 09:30:49,4.93515800398199e-19
2019-04-04 09:30:50,1.6450526679939965e-19
2019-04-04 09:30:51,5.483508893313322e-20
2019-04-04 09:30:52,1.8278362977711073e-20
2019-04-04 09:30:53,6.0927876592370245e-21
2019-04-04 09:30:54,2.030929219745675e-21
2019-04-04 09:30:55,6.769764065818916e-22
2019-04-04 09:30:56,2.2565880219396387e-22
2019-04-04 09:30:57,7.52196007313213e-23
2019-04-04 09:30:58,2.5073200243773765e-23
2019-04-04 09:30:59,8.357733414591255e-24
2019-04-04 09:31:00,2.7859111381970853e-24
2019-04-04 09:31:01,9.286370460656952e-25
2019-04-04 09:31:02,3.0954568202189837e-25
2019-04-04 09:31:03,1.0318189400729945e-25
2019-04-04 09:31:04,3.439396466909982e-26
2019-04-04 09:31:05,1.146465488969994e-26
2019-04-04 09:31:06,3.82155162989998e-27
2019-04-04 09:31:07,1.2738505432999932e-27
2019-04-04 09:31:08,4.246168477666644e-28
2019-04-04 09:31:09,1.4153894925555481e-28
2019-04-04 09:31:10,4.71796497518516e-29
2019-04-04 09:31:11,1.5726549917283867e-29
2019-04-04 09:31:12,5.242183305761289e-30
2019-04-04 09:31:13,1.747394435253763e-30
2019-04-04 09:31:14,5.824648117512543e-31
2019-04-04 09:31:15,1.941549372504181e-31
2019-04-04 09:31:16,6.471831241680604e-32
2019-04-04 09:31:17,2.1572770805602013e-32
2019-04-04 09:31:18,7.190923601867338e-33
2019-04-04 09:31:19,2.3969745339557794e-33
2019-04-04 09:31:20,7.989915113185931e-34
2019-04-04 09:31:21,2.6633050377286437e-34
2019-04-04 09:31:22,8.87768345909548e-35
2019-04-04 09:31:23,2.959227819698493e-35
2019-04-04 09:31:24,9.86409273232831e-36
2019-04-04 09:31:25,3.288030910776104e-36
2019-04-04 09:31:26,1.0960103035920346e-36
2019-04-04 09:31:27,3.6533676786401154e-37
2019-04-04 09:31:28,1.2177892262133719e-37
2019-04-04 09:31:29,4.0592974207112394e-38
2019-04-04 09:31:30,1.3530991402370798e-38
2019-04-04 09:31:31,4.5103304674569324e-39
2019-04-04 09:31:32,1.5034434891523107e-39
2019-04-04 09:31:33,5.011478297174369e-40
2019-04-04 09:31:34,1.6704927657247898e-40
2019-04-04 09:31:35,5.568309219082633e-41
2019-04-04 09:31:36,1.8561030730275442e-41
2019-04-04 09:31:37,6.187010243425147e-42
2019-04-04 09:31:38,2.0623367478083823e-42
2019-04-04 09:31:39,6.874455826027941e-43
2019-04-04 09:31:40,2.291485275342647e-43
2019-04-04 09:31:41,7.638284251142156e-44
2019-04-04 09:31:42,2.546094750380719e-44
2019-04-04 09:31:43,8.486982501269063e-45
2019-04-04 09:31:44,2.828994167089688e-45
2019-04-04 09:31:45,9.429980556965626e-46
2019-04-04 09:31:46,3.1433268523218755e-46
2019-04-04 09:31:47,1.047775617440625e-46
2019-04-04 09:31:48,3.49258539146875e-47
2019-04-04 09:31:49,1.1641951304895834e-47
2019-04-04 09:31:50,3.880650434965278e-48
2019-04-04 09:31:51,1.293550144988426e-48
2019-04-04 09:31:52,4.311833816628087e-49
2019-04-04 09:31:53,1.4372779388760289e-49
2019-04-04 09:31:54,4.790926462920096e-50
2019-04-04 09:31:55,1.596975487640032e-50
2019-04-04 09:31:56,5.3232516254667736e-51
2019-04-04 09:31:57,1.7744172084889244e-51
2019-04-04 09:31:58,5.914724028296415e-52
2019-04-04 09:31:59,1.971574676098805e-52
2019-04-04 09:32:00,6.571915586996017e-53
2019-04-04 09:32:01,2.1906385289986724e-53
2019-04-04 09:32:02,7.302128429995575e-54
2019-04-04 09:32:03,2.434042809998525e-54
2019-04-04 09:32:04,8.113476033328416e-55
2019-04-04 09:32:05,2.704492011109472e-55
2019-04-04 09:32:06,9.014973370364907e-56
2019-04-04 09:32:07,3.004991123454969e-56
