h_m_s,CNR
2019-04-04 09:30:00,
2019-04-04 09:30:01,-8.249999999999998
2019-04-04 09:30:02,-1.8461538461538458
2019-04-04 09:30:03,0.75
2019-04-04 09:30:04,0.75
2019-04-04 09:30:05,0.75
2019-04-04 09:30:06,0.75
2019-04-04 09:30:07,-0.9685675797036372
2019-04-04 09:30:08,-4.724965862539826
2019-04-04 09:30:09,-1.458431386322925
2019-04-04 09:30:10,-0.4744401279707496
2019-04-04 09:30:11,-0.1568877117283228
2019-04-04 09:30:12,-0.052157496219105974
2019-04-04 09:30:13,-0.052157496219105974
2019-04-04 09:30:14,-0.052157496219105974
2019-04-04 09:30:15,-0.052157496219105974
2019-04-04 09:30:16,-0.052157496219105974
2019-04-04 09:30:17,-0.052157496219105974
2019-04-04 09:30:18,-0.000106958332850463
2019-04-04 09:30:19,-0.000106958332850463
2019-04-04 09:30:20,-1.0715610143437713e-05
2019-04-04 09:30:21,-1.0715610143437713e-05
2019-04-04 09:30:22,-1.177754952910303e-06
2019-04-04 09:30:23,-3.2089060323402327e-07
2019-04-04 09:30:24,-1.0082588305721083e-07
2019-04-04 09:30:25,-3.297786249547655e-08
2019-04-04 09:30:26,-3.297786249547655e-08
2019-04-04 09:30:27,-3.297786249547655e-08
2019-04-04 09:30:28,-3.297786249547655e-08
2019-04-04 09:30:29,-3.297786249547655e-08
2019-04-04 09:30:30,-3.297786249547655e-08
2019-04-04 09:30:31,-6.708808970760553e-11
2019-04-04 09:30:32,-6.708808970760553e-11
2019-04-04 09:30:33,-6.708808970760553e-11
2019-04-04 09:30:34,-2.4007126391420643e-12
2019-04-04 09:30:35,-6.167301882183866e-13
2019-04-04 09:30:36,-1.909785750104829e-13
2019-04-04 09:30:37,-1.909785750104829e-13
2019-04-04 09:30:38,-1.909785750104829e-13
2019-04-04 09:30:39,-3.7963246436066425
2019-04-04 09:30:40,-0.986764851424862
2019-04-04 09:30:41,-0.3064276884272533
2019-04-04 09:30:42,-0.09986605298648635
2019-04-04 09:30:43,-0.09986605298648635
2019-04-04 09:30:44,-0.09986605298648635
2019-04-04 09:30:45,-0.09986605298648635
2019-04-04 09:30:46,-0.09986605298648635
2019-04-04 09:30:47,-0.09986605298648635
2019-04-04 09:30:48,-0.00020280835162988882
2019-04-04 09:30:49,-0.00020280835162988882
2019-04-04 09:30:50,-2.0317970792539708e-05
