h_m_s,FOOD
2019-04-04 13:07:43,0.2962962962962963
2019-04-04 13:07:44,0.09876543209876543
2019-04-04 13:07:45,0.03292181069958847
2019-04-04 13:07:46,0.010973936899862825
2019-04-04 13:07:47,0.003657978966620942
2019-04-04 13:07:48,0.0012193263222069807
2019-04-04 13:07:49,0.0004064421074023269
2019-04-04 13:07:50,0.0001354807024674423
2019-04-04 13:07:51,4.5160234155814104e-05
2019-04-04 13:07:52,1.5053411385271368e-05
2019-04-04 13:07:53,5.017803795090456e-06
2019-04-04 13:07:54,1.6726012650301522e-06
2019-04-04 13:07:55,5.575337550100507e-07
2019-04-04 13:07:56,1.8584458500335024e-07
2019-04-04 13:07:57,6.194819500111675e-08
2019-04-04 13:07:58,2.0649398333705583e-08
2019-04-04 13:07:59,6.883132777901861e-09
2019-04-04 13:08:00,2.294377592633954e-09
2019-04-04 13:08:01,7.647925308779846e-10
2019-04-04 13:08:02,2.5493084362599485e-10
2019-04-04 13:08:03,8.497694787533161e-11
2019-04-04 13:08:04,2.8325649291777204e-11
2019-04-04 13:08:05,9.441883097259067e-12
2019-04-04 13:08:06,3.1472943657530224e-12
2019-04-04 13:08:07,1.0490981219176742e-12
2019-04-04 13:08:08,3.496993739725581e-13
2019-04-04 13:08:09,1.165664579908527e-13
2019-04-04 13:08:10,3.88554859969509e-14
2019-04-04 13:08:11,1.29518286656503e-14
2019-04-04 13:08:12,4.3172762218834335e-15
2019-04-04 13:08:13,1.4390920739611444e-15
2019-04-04 13:08:14,4.796973579870481e-16
2019-04-04 13:08:15,1.5989911932901605e-16
2019-04-04 13:08:16,5.329970644300535e-17
2019-04-04 13:08:17,1.7766568814335115e-17
2019-04-04 13:08:18,5.922189604778372e-18
2019-04-04 13:08:19,1.9740632015927905e-18
2019-04-04 13:08:20,6.580210671975968e-19
2019-04-04 13:08:21,2.1934035573253225e-19
2019-04-04 13:08:22,7.311345191084409e-20
2019-04-04 13:08:23,2.437115063694803e-20
2019-04-04 13:08:24,8.123716878982676e-21
2019-04-04 13:08:25,2.7079056263275586e-21
2019-04-04 13:08:26,9.026352087758529e-22
2019-04-04 13:08:27,3.008784029252843e-22
2019-04-04 13:08:28,1.0029280097509477e-22
2019-04-04 13:08:29,3.343093365836492e-23
2019-04-04 13:08:30,1.1143644552788307e-23
2019-04-04 13:08:31,3.714548184262769e-24
2019-04-04 13:08:32,1.2381827280875896e-24
2019-04-04 13:08:33,4.1272757602919652e-25
2019-04-04 13:08:34,1.3757585867639883e-25
2019-04-04 13:08:35,4.585861955879961e-26
2019-04-04 13:08:36,1.528620651959987e-26
2019-04-04 13:08:37,5.095402173199957e-27
