h_m_s,PVG
2019-04-04 09:30:00,
2019-04-04 09:30:01,1.4999999999999998
2019-04-04 09:30:02,10.153846153846152
2019-04-04 09:30:03,3.3
2019-04-04 09:30:04,1.090909090909091
2019-04-04 09:30:05,0.36263736263736274
2019-04-04 09:30:06,0.120768526989936
2019-04-04 09:30:07,0.04024390243902441
2019-04-04 09:30:08,-1.3199878061172645
2019-04-04 09:30:09,0.8933748814523776
2019-04-04 09:30:10,-1.0355525950346043
2019-04-04 09:30:11,-0.34518289929248835
2019-04-04 09:30:12,-0.11506082209240043
2019-04-04 09:30:13,-0.03835359132655708
2019-04-04 09:30:14,-2.012784668043682
2019-04-04 09:30:15,1.3290718549520149
2019-04-04 09:30:16,-4.223642758013575
2019-04-04 09:30:17,-1.4078809120698852
2019-04-04 09:30:18,-0.4692936365490758
2019-04-04 09:30:19,-0.15643121209329722
2019-04-04 09:30:20,-0.052143737354462635
2019-04-04 09:30:21,-0.017381245783713126
2019-04-04 09:30:22,-8.005793748679425
2019-04-04 09:30:23,-2.6685979162075775
2019-04-04 09:30:24,-0.8895326387337595
2019-04-04 09:30:25,-0.2965108795776866
2019-04-04 09:30:26,-0.09883695985920297
2019-04-04 09:30:27,-0.03294565328639811
2019-04-04 09:30:28,-0.010981884428799051
2019-04-04 09:30:29,-0.003660628142932982
2019-04-04 09:30:30,-0.0012202093809776569
2019-04-04 09:30:31,-0.0004067364603258853
2019-04-04 09:30:32,-0.0001355788201086284
2019-04-04 09:30:33,-4.519294003620947e-05
2019-04-04 09:30:34,-1.5064313345403156e-05
2019-04-04 09:30:35,-5.021437781801052e-06
2019-04-04 09:30:36,-1.673812593933684e-06
2019-04-04 09:30:37,-5.57937531311228e-07
2019-04-04 09:30:38,-1.8597917710374267e-07
2019-04-04 09:30:39,-6.19930590345809e-08
2019-04-04 09:30:40,-2.0664353011526966e-08
2019-04-04 09:30:41,-6.888117670508988e-09
2019-04-04 09:30:42,-3.333333335629373
2019-04-04 09:30:43,-1.1111111118764576
2019-04-04 09:30:44,-0.3703703706254859
2019-04-04 09:30:45,-0.1234567902084953
2019-04-04 09:30:46,-0.04115226340283177
2019-04-04 09:30:47,-0.013717421134277256
2019-04-04 09:30:48,-0.004572473711425752
2019-04-04 09:30:49,-0.0015241579038085841
2019-04-04 09:30:50,-0.0005080526346028614
2019-04-04 09:30:51,-0.0001693508782009538
2019-04-04 09:30:52,-5.645029273365127e-05
2019-04-04 09:30:53,-1.8816764244550423e-05
2019-04-04 09:30:54,-6.272254748183475e-06
2019-04-04 09:30:55,-2.0907515827278248e-06
2019-04-04 09:30:56,-6.969171942426083e-07
2019-04-04 09:30:57,-2.3230573141420276e-07
2019-04-04 09:30:58,0.6666665892314229
2019-04-04 09:30:59,0.22222219641047428
2019-04-04 09:31:00,0.07407406547015809
2019-04-04 09:31:01,0.02469135515671936
2019-04-04 09:31:02,0.008230451718906453
