h_m_s,XIU
2019-04-04 09:30:00,-11.0
2019-04-04 09:30:01,-2.75
2019-04-04 09:30:02,-0.8461538461538463
2019-04-04 09:30:03,0.39999999999999986
2019-04-04 09:30:04,0.13223140495867766
2019-04-04 09:30:05,0.043956043956043946
2019-04-04 09:30:06,0.014638609332113448
2019-04-04 09:30:07,0.004878048780487805
2019-04-04 09:30:08,0.0016258510313992482
2019-04-04 09:30:09,0.0005419319875355643
2019-04-04 09:30:10,0.00018064195635238733
2019-04-04 09:30:11,6.021375884389584e-05
2019-04-04 09:30:12,2.007122776954719e-05
2019-04-04 09:30:13,6.690406458918399e-06
2019-04-04 09:30:14,2.2301351754621584e-06
2019-04-04 09:30:15,7.433783572825065e-07
2019-04-04 09:30:16,2.4779278192325654e-07
2019-04-04 09:30:17,2.4779278192325654e-07
2019-04-04 09:30:18,3.5398968611225706e-08
2019-04-04 09:30:19,9.91171120324875e-09
2019-04-04 09:30:20,9.91171120324875e-09
2019-04-04 09:30:21,9.91171120324875e-09
2019-04-04 09:30:22,9.91171120324875e-09
2019-04-04 09:30:23,9.91171120324875e-09
2019-04-04 09:30:24,9.91171120324875e-09
2019-04-04 09:30:25,9.91171120324875e-09
2019-04-04 09:30:26,9.91171120324875e-09
2019-04-04 09:30:27,9.91171120324875e-09
2019-04-04 09:30:28,9.91171120324875e-09
2019-04-04 09:30:29,9.91171120324875e-09
2019-04-04 09:30:30,9.91171120324875e-09
2019-04-04 09:30:31,9.91171120324875e-09
2019-04-04 09:30:32,9.91171120324875e-09
2019-04-04 09:30:33,9.91171120324875e-09
2019-04-04 09:30:34,9.593946231104032e-16
2019-04-04 09:30:35,2.398486731895433e-16
2019-04-04 09:30:36,7.379959298697977e-17
2019-04-04 09:30:37,7.379959298697977e-17
2019-04-04 09:30:38,-1.7234042535445182
2019-04-04 09:30:39,-0.4807121660340354
2019-04-04 09:30:40,-0.15196998122447491
2019-04-04 09:30:41,-0.04980018444364578
2019-04-04 09:30:42,-0.01650703077220321
2019-04-04 09:30:43,-0.005492083940721718
2019-04-04 09:30:44,-0.0018295575181241728
2019-04-04 09:30:45,-0.0006097262630176222
2019-04-04 09:30:46,-0.00020322806454119442
2019-04-04 09:30:47,-6.774113019803142e-05
2019-04-04 09:30:48,-2.2580203628833583e-05
2019-04-04 09:30:49,-7.526715309380731e-06
2019-04-04 09:30:50,-7.526715309380731e-06
2019-04-04 09:30:51,-1.0752438666364159e-06
2019-04-04 09:30:52,-3.010682430922011e-07
2019-04-04 09:30:53,-9.527475714387968e-08
2019-04-04 09:30:54,-3.123114411841973e-08
2019-04-04 09:30:55,-1.0353102759097206e-08
2019-04-04 09:30:56,-3.444716566149635e-09
2019-04-04 09:30:57,-1.1475386025464082e-09
2019-04-04 09:30:58,-3.8243512489834526e-10
2019-04-04 09:30:59,-1.2746973923820973e-10
2019-04-04 09:31:00,-4.2488953640746235e-11
2019-04-04 09:31:01,-1.416287794582972e-11
2019-04-04 09:31:02,-4.7209474708303644e-12
2019-04-04 09:31:03,-1.5736478408982785e-12
2019-04-04 09:31:04,-5.245491340723475e-13
2019-04-04 09:31:05,-1.7484969511000206e-13
2019-04-04 09:31:06,-5.828322989806235e-14
2019-04-04 09:31:07,-1.9427743098768388e-14
2019-04-04 09:31:08,-6.475914343968826e-15
2019-04-04 09:31:09,-2.1586381121799085e-15
2019-04-04 09:31:10,-7.195460371181509e-16
2019-04-04 09:31:11,-2.3984867900881124e-16
2019-04-04 09:31:12,-7.994955966620682e-17
2019-04-04 09:31:13,-7.994955966620682e-17
2019-04-04 09:31:14,-1.1421365666393e-17
2019-04-04 09:31:15,-3.197982386583053e-18
2019-04-04 09:31:16,-1.012019742588986e-18
2019-04-04 09:31:17,-3.3174091147101846e-19
2019-04-04 09:31:18,-1.099718839952005e-19
2019-04-04 09:31:19,-3.65901874894779e-20
2019-04-04 09:31:20,-1.2189290999315245e-20
2019-04-04 09:31:21,-4.0622712090091225e-21
2019-04-04 09:31:22,-1.3539986733366385e-21
2019-04-04 09:31:23,-1.3539986733366385e-21
2019-04-04 09:31:24,-1.9342276634669314e-22
2019-04-04 09:31:25,-5.415818590044221e-23
2019-04-04 09:31:26,-1.7138650552568253e-23
2019-04-04 09:31:27,-5.618062254973209e-24
2019-04-04 09:31:28,-1.8623835986836975e-24
2019-04-04 09:31:29,-1.8623835986836975e-24
2019-04-04 09:31:30,-1.8623835986836975e-24
2019-04-04 09:31:31,-9.776538497184777e-26
2019-04-04 09:31:32,-2.544306706803627e-26
2019-04-04 09:31:33,-7.903386277932663e-27
2019-04-04 09:31:34,-7.903386277932663e-27
2019-04-04 09:31:35,-7.903386277932663e-27
2019-04-04 09:31:36,-4.029670639366249e-28
2019-04-04 09:31:37,-1.0474730018097293e-28
2019-04-04 09:31:38,-3.25284022168252e-29
2019-04-04 09:31:39,-1.0601182232461358e-29
2019-04-04 09:31:40,-3.5076726839552975e-30
2019-04-04 09:31:41,-1.1663576486455336e-30
2019-04-04 09:31:42,-3.8846841439743344e-31
2019-04-04 09:31:43,-1.2945423558424493e-31
2019-04-04 09:31:44,-4.3147498183804305e-32
2019-04-04 09:31:45,-1.4382064594118136e-32
2019-04-04 09:31:46,-4.793973222155223e-33
2019-04-04 09:31:47,-4.793973222155223e-33
2019-04-04 09:31:48,-6.848503597861311e-34
2019-04-04 09:31:49,-1.9175800136306632e-34
2019-04-04 09:31:50,-1.9175800136306632e-34
2019-04-04 09:31:51,-2.5636091962984055e-35
2019-04-04 09:31:52,-7.123252754534641e-36
2019-04-04 09:31:53,-2.2496241573187376e-36
2019-04-04 09:31:54,-7.369637312259417e-37
2019-04-04 09:31:55,-2.442527675723364e-37
2019-04-04 09:31:56,-8.126301541404962e-38
2019-04-04 09:31:57,-2.7070540389110593e-38
2019-04-04 09:31:58,-9.021611577212463e-39
2019-04-04 09:31:59,-3.0069925978062276e-39
2019-04-04 09:32:00,-1.0023073946602502e-39
2019-04-04 09:32:01,-3.3409985704871246e-40
