h_m_s,XIU
2019-04-04 09:30:00,-1.3446315595056634e-05
2019-04-04 09:30:01,0.00011872279205199915
2019-04-04 09:30:02,9.414118446851667e-05
2019-04-04 09:30:03,-1.9289893367123765e-05
2019-04-04 09:30:04,0.00013375743214355393
2019-04-04 09:30:05,1.3753446133902453e-05
2019-04-04 09:30:06,3.943293961063627e-05
2019-04-04 09:30:07,3.2913015128607055e-05
2019-04-04 09:30:08,-3.220102129866592e-05
2019-04-04 09:30:09,1.6349147718806363e-05
2019-04-04 09:30:10,-8.410272121503106e-05
2019-04-04 09:30:11,-8.030234349992283e-05
2019-04-04 09:30:12,-1.703923132211953e-05
2019-04-04 09:30:13,-1.8436674842774385e-05
2019-04-04 09:30:14,-1.9526761291239923e-05
2019-04-04 09:30:15,5.429396438137044e-05
2019-04-04 09:30:16,6.515081178444277e-05
2019-04-04 09:30:17,0.0
2019-04-04 09:30:18,7.229811652440203e-05
2019-04-04 09:30:19,1.1587425648070505e-05
2019-04-04 09:30:20,0.0
2019-04-04 09:30:21,0.0
2019-04-04 09:30:22,0.0
2019-04-04 09:30:23,0.0
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,0.0
2019-04-04 09:30:26,0.0
2019-04-04 09:30:27,0.0
2019-04-04 09:30:28,0.0
2019-04-04 09:30:29,0.0
2019-04-04 09:30:30,0.0
2019-04-04 09:30:31,0.0
2019-04-04 09:30:32,0.0
2019-04-04 09:30:33,0.0
2019-04-04 09:30:34,1.1587425648070505e-05
2019-04-04 09:30:35,-1.611108625955329e-06
2019-04-04 09:30:36,2.099615451087991e-05
2019-04-04 09:30:37,0.0
2019-04-04 09:30:38,-5.802847781356384e-05
2019-04-04 09:30:39,-7.660531786582038e-05
2019-04-04 09:30:40,7.706553569801987e-06
2019-04-04 09:30:41,-0.00014739112739972518
2019-04-04 09:30:42,-0.00014563775641034864
2019-04-04 09:30:43,-0.00026610118240843886
2019-04-04 09:30:44,-7.191308797944502e-06
2019-04-04 09:30:45,2.068156054473941e-05
2019-04-04 09:30:46,0.00029906071542212933
2019-04-04 09:30:47,-6.772754929206337e-05
2019-04-04 09:30:48,9.8658123041829e-05
2019-04-04 09:30:49,-8.284814507959611e-05
2019-04-04 09:30:50,0.0
2019-04-04 09:30:51,-0.00010400904513003132
2019-04-04 09:30:52,-1.6868033549210873e-05
2019-04-04 09:30:53,0.0
2019-04-04 09:30:54,-7.948571926718401e-05
2019-04-04 09:30:55,-8.83954625153182e-05
2019-04-04 09:30:56,2.2052667754366204e-05
2019-04-04 09:30:57,-5.920691367228354e-05
2019-04-04 09:30:58,2.6645637089542257e-05
2019-04-04 09:30:59,9.843303128190155e-05
2019-04-04 09:31:00,2.077015205111542e-05
2019-04-04 09:31:01,1.3256247409785826e-05
2019-04-04 09:31:02,-2.4899625526080982e-05
2019-04-04 09:31:03,-1.3946820725051434e-05
2019-04-04 09:31:04,2.1324995061302908e-05
2019-04-04 09:31:05,1.831826518466436e-05
2019-04-04 09:31:06,-2.7550705029718826e-05
2019-04-04 09:31:07,7.75048882892628e-05
2019-04-04 09:31:08,-0.0001038972145124059
2019-04-04 09:31:09,-0.00012314742399181604
2019-04-04 09:31:10,4.912425357605541e-05
2019-04-04 09:31:11,-0.00015298378613027048
2019-04-04 09:31:12,-0.0001608393591856418
2019-04-04 09:31:13,0.0
2019-04-04 09:31:14,-2.167601212590002e-05
2019-04-04 09:31:15,-8.701448255276807e-06
2019-04-04 09:31:16,8.191713421614843e-05
2019-04-04 09:31:17,9.77211100180573e-05
2019-04-04 09:31:18,8.211528450493623e-05
2019-04-04 09:31:19,5.25915667839363e-05
2019-04-04 09:31:20,-2.529521968650631e-06
2019-04-04 09:31:21,-4.8005373476430194e-05
2019-04-04 09:31:22,-2.61993988601407e-05
2019-04-04 09:31:23,0.0
2019-04-04 09:31:24,-8.469174578141993e-05
2019-04-04 09:31:25,-2.5501372877463886e-05
2019-04-04 09:31:26,2.974292428372625e-05
2019-04-04 09:31:27,2.9483373558204896e-05
2019-04-04 09:31:28,2.244736227745392e-05
2019-04-04 09:31:29,0.0
2019-04-04 09:31:30,0.0
2019-04-04 09:31:31,1.603607295326201e-06
2019-04-04 09:31:32,1.712267037389137e-05
2019-04-04 09:31:33,9.144543448440546e-06
2019-04-04 09:31:34,0.0
2019-04-04 09:31:35,0.0
2019-04-04 09:31:36,1.5160539425921118e-06
2019-04-04 09:31:37,1.6991237709342262e-05
2019-04-04 09:31:38,-4.078817458557159e-06
2019-04-04 09:31:39,2.363628669037017e-06
2019-04-04 09:31:40,-8.547913590134843e-07
2019-04-04 09:31:41,6.7736800608938655e-06
2019-04-04 09:31:42,4.933629671614374e-06
2019-04-04 09:31:43,-4.933605331032726e-06
2019-04-04 09:31:44,7.666711881221761e-06
2019-04-04 09:31:45,3.587863151546331e-06
2019-04-04 09:31:46,2.3758082124638373e-06
2019-04-04 09:31:47,0.0
2019-04-04 09:31:48,-8.289675553459898e-06
2019-04-04 09:31:49,-8.547913590134843e-07
2019-04-04 09:31:50,0.0
2019-04-04 09:31:51,-6.780852771600742e-06
2019-04-04 09:31:52,-8.547913590134843e-07
2019-04-04 09:31:53,-8.289675553459898e-06
2019-04-04 09:31:54,-1.5284553225424105e-05
2019-04-04 09:31:55,-2.3153486541194903e-05
2019-04-04 09:31:56,-3.190772608587064e-05
2019-04-04 09:31:57,-1.863118437129638e-05
2019-04-04 09:31:58,4.943034231193931e-06
2019-04-04 09:31:59,-1.603604723773967e-06
2019-04-04 09:32:00,1.3485234415939358e-06
2019-04-04 09:32:01,-1.3007652826225784e-05
2019-04-04 09:32:02,-8.22860142422726e-07
2019-04-04 09:32:03,-3.55672231267145e-05
2019-04-04 09:32:04,-7.998584144242759e-05
2019-04-04 09:32:05,-8.435461889871389e-06
2019-04-04 09:32:06,1.7133430848871147e-05
2019-04-04 09:32:07,6.396169848843358e-05
2019-04-04 09:32:08,-1.990516221291674e-06
2019-04-04 09:32:09,3.3972684291057363e-05
2019-04-04 09:32:10,-3.83013587926677e-05
2019-04-04 09:32:11,-3.1429330673529384e-05
2019-04-04 09:32:12,5.192386526136764e-05
2019-04-04 09:32:13,7.156743685549515e-05
2019-04-04 09:32:14,5.371035868043727e-05
2019-04-04 09:32:15,0.0
2019-04-04 09:32:16,-9.278832375680521e-06
2019-04-04 09:32:17,-8.397179495599244e-06
2019-04-04 09:32:18,-1.0035664336756372e-05
2019-04-04 09:32:19,0.0
2019-04-04 09:32:20,0.0
2019-04-04 09:32:21,-1.4558169725818027e-05
2019-04-04 09:32:22,2.8326783375037808e-05
2019-04-04 09:32:23,-3.1387947591107975e-06
2019-04-04 09:32:24,-8.90742286670199e-06
2019-04-04 09:32:25,-1.1359656985451282e-05
2019-04-04 09:32:26,6.9778661305721575e-06
2019-04-04 09:32:27,6.253804279172853e-06
2019-04-04 09:32:28,0.0
2019-04-04 09:32:29,-5.136158087059385e-05
2019-04-04 09:32:30,-4.8907529504399716e-05
2019-04-04 09:32:31,-6.890190057732422e-05
2019-04-04 09:32:32,-6.713358177679293e-05
2019-04-04 09:32:33,-6.187696247990409e-05
2019-04-04 09:32:34,0.0
2019-04-04 09:32:35,5.255398381408321e-05
2019-04-04 09:32:36,-2.1005031789430202e-05
2019-04-04 09:32:37,1.306670874698912e-05
2019-04-04 09:32:38,-6.957228666067845e-05
2019-04-04 09:32:39,8.456005459200521e-05
2019-04-04 09:32:40,3.473643167888649e-05
2019-04-04 09:32:41,1.1795136045969911e-05
2019-04-04 09:32:42,-2.8785501350357784e-05
2019-04-04 09:32:43,-2.8980791182774585e-06
2019-04-04 09:32:44,0.0
2019-04-04 09:32:45,2.7865687826071966e-05
