h_m_s,transaction_spread
2019-04-04 09:30:00,-520.0
2019-04-04 09:30:01,-510.0
2019-04-04 09:30:02,190.0
2019-04-04 09:30:03,190.0
2019-04-04 09:30:04,190.0
2019-04-04 09:30:05,190.0
2019-04-04 09:30:06,190.0
2019-04-04 09:30:07,610.0
2019-04-04 09:30:08,610.0
2019-04-04 09:30:09,610.0
2019-04-04 09:30:10,610.0
2019-04-04 09:30:11,130.0
2019-04-04 09:30:12,130.0
2019-04-04 09:30:13,130.0
2019-04-04 09:30:14,60.0
2019-04-04 09:30:15,-150.0
2019-04-04 09:30:16,-10.0
2019-04-04 09:30:17,270.0
2019-04-04 09:30:18,270.0
2019-04-04 09:30:19,210.0
2019-04-04 09:30:20,210.0
2019-04-04 09:30:21,210.0
2019-04-04 09:30:22,210.0
2019-04-04 09:30:23,210.0
2019-04-04 09:30:24,210.0
2019-04-04 09:30:25,210.0
2019-04-04 09:30:26,210.0
2019-04-04 09:30:27,210.0
2019-04-04 09:30:28,240.0
2019-04-04 09:30:29,170.0
2019-04-04 09:30:30,280.0
2019-04-04 09:30:31,280.0
2019-04-04 09:30:32,280.0
2019-04-04 09:30:33,280.0
2019-04-04 09:30:34,280.0
2019-04-04 09:30:35,280.0
2019-04-04 09:30:36,280.0
2019-04-04 09:30:37,280.0
2019-04-04 09:30:38,280.0
2019-04-04 09:30:39,280.0
2019-04-04 09:30:40,280.0
2019-04-04 09:30:41,280.0
2019-04-04 09:30:42,280.0
2019-04-04 09:30:43,280.0
2019-04-04 09:30:44,280.0
2019-04-04 09:30:45,280.0
2019-04-04 09:30:46,280.0
2019-04-04 09:30:47,280.0
2019-04-04 09:30:48,280.0
2019-04-04 09:30:49,280.0
2019-04-04 09:30:50,280.0
2019-04-04 09:30:51,280.0
2019-04-04 09:30:52,280.0
2019-04-04 09:30:53,280.0
2019-04-04 09:30:54,280.0
2019-04-04 09:30:55,-150.0
2019-04-04 09:30:56,-380.0
2019-04-04 09:30:57,-380.0
2019-04-04 09:30:58,-320.0
2019-04-04 09:30:59,-320.0
2019-04-04 09:31:00,-210.0
2019-04-04 09:31:01,-210.0
2019-04-04 09:31:02,-210.0
2019-04-04 09:31:03,-210.0
2019-04-04 09:31:04,-100.0
2019-04-04 09:31:05,-100.0
2019-04-04 09:31:06,50.0
2019-04-04 09:31:07,90.0
2019-04-04 09:31:08,30.0
2019-04-04 09:31:09,30.0
2019-04-04 09:31:10,30.0
2019-04-04 09:31:11,240.0
2019-04-04 09:31:12,240.0
2019-04-04 09:31:13,240.0
2019-04-04 09:31:14,310.0
2019-04-04 09:31:15,310.0
2019-04-04 09:31:16,310.0
2019-04-04 09:31:17,270.0
2019-04-04 09:31:18,270.0
2019-04-04 09:31:19,270.0
2019-04-04 09:31:20,270.0
2019-04-04 09:31:21,270.0
2019-04-04 09:31:22,270.0
2019-04-04 09:31:23,270.0
2019-04-04 09:31:24,270.0
2019-04-04 09:31:25,270.0
2019-04-04 09:31:26,270.0
2019-04-04 09:31:27,270.0
2019-04-04 09:31:28,270.0
2019-04-04 09:31:29,270.0
2019-04-04 09:31:30,270.0
2019-04-04 09:31:31,270.0
2019-04-04 09:31:32,270.0
2019-04-04 09:31:33,140.0
2019-04-04 09:31:34,140.0
2019-04-04 09:31:35,140.0
2019-04-04 09:31:36,140.0
2019-04-04 09:31:37,140.0
2019-04-04 09:31:38,140.0
2019-04-04 09:31:39,140.0
2019-04-04 09:31:40,140.0
2019-04-04 09:31:41,140.0
2019-04-04 09:31:42,140.0
2019-04-04 09:31:43,140.0
2019-04-04 09:31:44,140.0
2019-04-04 09:31:45,140.0
2019-04-04 09:31:46,140.0
2019-04-04 09:31:47,140.0
2019-04-04 09:31:48,140.0
2019-04-04 09:31:49,140.0
2019-04-04 09:31:50,110.0
2019-04-04 09:31:51,-210.0
2019-04-04 09:31:52,-210.0
2019-04-04 09:31:53,420.0
2019-04-04 09:31:54,-450.0
2019-04-04 09:31:55,-540.0
2019-04-04 09:31:56,-540.0
2019-04-04 09:31:57,-540.0
2019-04-04 09:31:58,-540.0
2019-04-04 09:31:59,-540.0
2019-04-04 09:32:00,-540.0
2019-04-04 09:32:01,-540.0
2019-04-04 09:32:02,-540.0
2019-04-04 09:32:03,-540.0
2019-04-04 09:32:04,-540.0
2019-04-04 09:32:05,-540.0
2019-04-04 09:32:06,420.0
