h_m_s,PVG
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,-0.0013360478432369982
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,-0.003080458238977016
2019-04-04 09:30:05,-0.001868722261154062
2019-04-04 09:30:06,-0.00173251278126769
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,-0.0019190264451203753
2019-04-04 09:30:09,-0.0013263567778046825
2019-04-04 09:30:10,0.0004945345406797125
2019-04-04 09:30:11,-0.0004914443997676624
2019-04-04 09:30:12,-0.00036929719902277996
2019-04-04 09:30:13,0.0005214851898205238
2019-04-04 09:30:14,-9.194049611099997e-05
2019-04-04 09:30:15,0.0005733347232356157
2019-04-04 09:30:16,0.00035647900593292786
2019-04-04 09:30:17,0.0
2019-04-04 09:30:18,0.0025524821586706916
2019-04-04 09:30:19,0.003360738497043045
2019-04-04 09:30:20,0.0016626831549413803
2019-04-04 09:30:21,0.0006437010735273417
2019-04-04 09:30:22,0.006162464985994299
2019-04-04 09:30:23,0.007262917617762995
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,0.0006180469715697712
2019-04-04 09:30:26,0.0008351893095768691
2019-04-04 09:30:27,-0.001235330450895643
2019-04-04 09:30:28,0.0
2019-04-04 09:30:29,0.0
2019-04-04 09:30:30,0.0
2019-04-04 09:30:31,0.0
2019-04-04 09:30:32,-0.0009276437847866222
2019-04-04 09:30:33,-0.001622624014835426
2019-04-04 09:30:34,0.0
2019-04-04 09:30:35,0.0
2019-04-04 09:30:36,-0.00033160896670641734
2019-04-04 09:30:37,0.0006965405154400078
2019-04-04 09:30:38,0.0
2019-04-04 09:30:39,0.0
2019-04-04 09:30:40,0.00046440655476687415
2019-04-04 09:30:41,-6.629101756717712e-05
2019-04-04 09:30:42,0.0007957559681696265
2019-04-04 09:30:43,0.000736615692860718
2019-04-04 09:30:44,0.0
2019-04-04 09:30:45,0.0
2019-04-04 09:30:46,0.0
2019-04-04 09:30:47,0.00020614306328595267
2019-04-04 09:30:48,0.0010305028854080756
2019-04-04 09:30:49,0.0
2019-04-04 09:30:50,0.0
2019-04-04 09:30:51,0.0
2019-04-04 09:30:52,0.0
2019-04-04 09:30:53,0.0
2019-04-04 09:30:54,-0.00020610057708164806
2019-04-04 09:30:55,0.0
2019-04-04 09:30:56,0.0
2019-04-04 09:30:57,0.0
2019-04-04 09:30:58,-0.0040148239654107165
2019-04-04 09:30:59,-0.0035250463821890985
2019-04-04 09:31:00,0.0
2019-04-04 09:31:01,-0.001302325581395288
2019-04-04 09:31:02,0.0
2019-04-04 09:31:03,7.979360055307328e-05
2019-04-04 09:31:04,-0.0011177347242921436
2019-04-04 09:31:05,-0.0036313420621928655
2019-04-04 09:31:06,-0.0028596294914832936
2019-04-04 09:31:07,-0.0004631293168845214
2019-04-04 09:31:08,-0.0006857855361596085
2019-04-04 09:31:09,0.0001412400041542129
2019-04-04 09:31:10,-0.0010293842410630013
2019-04-04 09:31:11,-0.0028410152891480884
2019-04-04 09:31:12,-0.0004683840749415252
2019-04-04 09:31:13,-0.00023430178069348666
2019-04-04 09:31:14,-9.372071227736136e-05
2019-04-04 09:31:15,0.0
2019-04-04 09:31:16,6.391546114999406e-05
2019-04-04 09:31:17,0.0005623769800356385
2019-04-04 09:31:18,0.0003579037068598952
2019-04-04 09:31:19,-0.0006557377049181685
2019-04-04 09:31:20,-0.0003748125937032736
2019-04-04 09:31:21,0.0003749531308587679
2019-04-04 09:31:22,0.0020622422197225576
2019-04-04 09:31:23,0.0017718413520512333
2019-04-04 09:31:24,-0.0001700824900076652
2019-04-04 09:31:25,0.0010374149659863482
2019-04-04 09:31:26,0.0007938533072496908
