h_m_s,CNR
2019-04-04 09:30:00,-1000.0
2019-04-04 09:30:01,-896.6666666666666
2019-04-04 09:30:02,-542.0584968530175
2019-04-04 09:30:03,-337.59433962264154
2019-04-04 09:30:04,-260.78345385970596
2019-04-04 09:30:05,-209.7652790914977
2019-04-04 09:30:06,-173.485007504823
2019-04-04 09:30:07,-162.018706792567
2019-04-04 09:30:08,-396.17288281379814
2019-04-04 09:30:09,-343.65792410075284
2019-04-04 09:30:10,-301.0061287334863
2019-04-04 09:30:11,-265.7490467263217
2019-04-04 09:30:12,-236.17754817313562
2019-04-04 09:30:13,-211.07064482378843
2019-04-04 09:30:14,-189.5327834406265
2019-04-04 09:30:15,-170.89215449327318
2019-04-04 09:30:16,-154.63489219197348
2019-04-04 09:30:17,-140.3612080810797
2019-04-04 09:30:18,-127.75537737314085
2019-04-04 09:30:19,-116.56472953170231
2019-04-04 09:30:20,-106.5846416555364
2019-04-04 09:30:21,-97.64762465270069
2019-04-04 09:30:22,-89.61525654517631
2019-04-04 09:30:23,-82.37213246524215
2019-04-04 09:30:24,-75.82126664596126
2019-04-04 09:30:25,-69.88055546217261
2019-04-04 09:30:26,-64.48002641451369
2019-04-04 09:30:27,-59.559676552193324
2019-04-04 09:30:28,-55.06775803941726
2019-04-04 09:30:29,-50.95940651686659
2019-04-04 09:30:30,-47.195534839453316
2019-04-04 09:30:31,-43.741934127426426
2019-04-04 09:30:32,-40.568538144908054
2019-04-04 09:30:33,-37.64881737069091
2019-04-04 09:30:34,-34.95927681526016
2019-04-04 09:30:35,-32.47903740484401
2019-04-04 09:30:36,-30.189485117376602
2019-04-04 09:30:37,-28.073975385715816
2019-04-04 09:30:38,-26.11758284532009
2019-04-04 09:30:39,-52.03831167691509
2019-04-04 09:30:40,-48.44784941366666
2019-04-04 09:30:41,-45.12002647976222
2019-04-04 09:30:42,-42.03366585147187
2019-04-04 09:30:43,-39.16955601310036
2019-04-04 09:30:44,-36.51023522452822
2019-04-04 09:30:45,-34.03980368945423
2019-04-04 09:30:46,-31.743759473590284
2019-04-04 09:30:47,-29.608854714675026
2019-04-04 09:30:48,-27.622969231481157
2019-04-04 09:30:49,-25.774999102455585
2019-04-04 09:30:50,-24.054758166223916
2019-04-04 09:30:51,-22.452890711658203
2019-04-04 09:30:52,-20.960793887029126
2019-04-04 09:30:53,-19.57054857587894
2019-04-04 09:30:54,-18.274857669609933
2019-04-04 09:30:55,-17.066990819774063
2019-04-04 09:30:56,-15.940734881829322
2019-04-04 09:30:57,-14.890349370875265
2019-04-04 09:30:58,-13.910526341994158
2019-04-04 09:30:59,-12.996354186080953
2019-04-04 09:31:00,-12.143284898720871
2019-04-04 09:31:01,-11.347104436639171
2019-04-04 09:31:02,-10.603905825048773
2019-04-04 09:31:03,-9.910064721136878
2019-04-04 09:31:04,-9.262217175024078
2019-04-04 09:31:05,10.937782098256081
2019-04-04 09:31:06,10.223933362334115
2019-04-04 09:31:07,9.55717257349978
2019-04-04 09:31:08,-30.167724589350424
2019-04-04 09:31:09,-54.25397656897108
2019-04-04 09:31:10,-70.2490220910293
2019-04-04 09:31:11,-65.67928619026308
2019-04-04 09:31:12,-61.40909599811058
2019-04-04 09:31:13,-57.41852946394313
2019-04-04 09:31:14,-53.68902553186185
2019-04-04 09:31:15,-50.20328665907492
2019-04-04 09:31:16,-46.945188872604405
2019-04-04 09:31:17,-43.89969871440688
2019-04-04 09:31:18,-41.0527964887579
2019-04-04 09:31:19,-38.39140528241195
2019-04-04 09:31:20,-42.384150832076685
2019-04-04 09:31:21,-46.11704303112239
2019-04-04 09:31:22,-43.129966833012936
2019-04-04 09:31:23,-40.337082032783854
2019-04-04 09:31:24,-37.72567475307118
2019-04-04 09:31:25,-35.283874698172035
2019-04-04 09:31:26,-33.000597783077836
2019-04-04 09:31:27,-30.8654928377873
2019-04-04 09:31:28,-28.868892076184167
2019-04-04 09:31:29,-27.001765044980786
2019-04-04 09:31:30,-25.25567579194617
2019-04-04 09:31:31,-23.622743014124104
2019-04-04 09:31:32,-22.095602966240886
2019-04-04 09:31:33,-20.66737492721197
2019-04-04 09:31:34,-19.33162903876662
2019-04-04 09:31:35,-18.082356344883454
2019-04-04 09:31:36,-16.913940874111535
2019-04-04 09:31:37,-15.821133619070553
2019-04-04 09:31:38,-14.799028278593157
2019-04-04 09:31:39,-13.843038638194697
2019-04-04 09:31:40,-12.948877473920783
2019-04-04 09:31:41,-12.11253687321213
2019-04-04 09:31:42,-11.330269874311416
2019-04-04 09:31:43,-10.598573332982864
2019-04-04 09:31:44,-9.914171931980292
2019-04-04 09:31:45,-9.274003254835092
2019-04-04 09:31:46,-8.675203851189409
2019-04-04 09:31:47,-8.115096226113149
2019-04-04 09:31:48,-7.591176690655108
2019-04-04 09:31:49,-7.1011040153221625
2019-04-04 09:31:50,-6.642688832287554
2019-04-04 09:31:51,-6.21388373592771
2019-04-04 09:31:52,-5.812774034802287
2019-04-04 09:31:53,-5.437569111447332
2019-04-04 09:31:54,-5.086594349367559
2019-04-04 09:31:55,-4.758283589409942
2019-04-04 09:31:56,-23.813921484241547
2019-04-04 09:31:57,-22.276952032477524
2019-04-04 09:31:58,-20.839215277575104
2019-04-04 09:31:59,-19.494299942670832
2019-04-04 09:32:00,-18.236209527261067
2019-04-04 09:32:01,-23.512837275174522
2019-04-04 09:32:02,-21.99546454439003
2019-04-04 09:32:03,-20.576038723647525
2019-04-04 09:32:04,-19.248234174905473
2019-04-04 09:32:05,-18.006134175715925
2019-04-04 09:32:06,-23.29717056455227
2019-04-04 09:32:07,-21.793832382742174
2019-04-04 09:32:08,-20.387520594395095
2019-04-04 09:32:09,-19.071970831587645
2019-04-04 09:32:10,-17.841323453865012
2019-04-04 09:32:11,-23.142679718834046
2019-04-04 09:32:12,-21.64939372775984
2019-04-04 09:32:13,-20.252474979537126
2019-04-04 09:32:14,-18.94570295907982
2019-04-04 09:32:15,-17.7232588837448
2019-04-04 09:32:16,-23.032007163577244
2019-04-04 09:32:17,-21.54592157544374
2019-04-04 09:32:18,-20.155731164425244
2019-04-04 09:32:19,-18.855246811068195
2019-04-04 09:32:20,-17.638678985431774
2019-04-04 09:32:21,-22.95272240712748
2019-04-04 09:32:22,-21.471794768773385
2019-04-04 09:32:23,-20.086424190763264
2019-04-04 09:32:24,-18.79044403531658
2019-04-04 09:32:25,-17.578085720332602
2019-04-04 09:32:26,-22.895922390548332
2019-04-04 09:32:27,-47.22647526937326
2019-04-04 09:32:28,-44.17945856954683
2019-04-04 09:32:29,-41.32904198990979
2019-04-04 09:32:30,-38.66253935427987
2019-04-04 09:32:31,-36.16808323636539
2019-04-04 09:32:32,-33.83457210136013
2019-04-04 09:32:33,-31.651620862233077
2019-04-04 09:32:34,-29.60951462985117
2019-04-04 09:32:35,-27.699165450392158
2019-04-04 09:32:36,-25.9120718368911
2019-04-04 09:32:37,-24.240280914279264
2019-04-04 09:32:38,-22.676353008975237
2019-04-04 09:32:39,-21.213328525028356
2019-04-04 09:32:40,-19.844696959043905
2019-04-04 09:32:41,-18.564367915684546
2019-04-04 09:32:42,-17.366643994486324
2019-04-04 09:32:43,-16.246195427090992
2019-04-04 09:32:44,-15.198036351817459
2019-04-04 09:32:45,-14.217502619808693
2019-04-04 09:32:46,-13.300231033830054
2019-04-04 09:32:47,-12.442139927191276
2019-04-04 09:32:48,-11.639410996246182
2019-04-04 09:32:49,-10.888472305518592
2019-04-04 09:32:50,-10.185982389735015
2019-04-04 09:32:51,-9.52881538193809
2019-04-04 09:32:52,-8.914047101431374
2019-04-04 09:32:53,-8.33894203958658
2019-04-04 09:32:54,-7.800941185547886
2019-04-04 09:32:55,-7.2976506376124455
