h_m_s,BAM.A
2019-04-04 09:30:00,-2100.0
2019-04-04 09:30:01,-1015.0000000000001
2019-04-04 09:30:02,-653.8689374305815
2019-04-04 09:30:03,-253.27506474287844
2019-04-04 09:30:04,-195.64885546960954
2019-04-04 09:30:05,-157.37323884663812
2019-04-04 09:30:06,-130.15451194121826
2019-04-04 09:30:07,-109.84573299910586
2019-04-04 09:30:08,-94.14296691348824
2019-04-04 09:30:09,-81.66378361989298
2019-04-04 09:30:10,-71.52839390936434
2019-04-04 09:30:11,-63.15021748978675
2019-04-04 09:30:12,-56.12311207534746
2019-04-04 09:30:13,-50.15693298068021
2019-04-04 09:30:14,-45.038868974933244
2019-04-04 09:30:15,-40.60927727301433
2019-04-04 09:30:16,-36.74604742228651
2019-04-04 09:30:17,-33.354177283569754
2019-04-04 09:30:18,-30.358640853045568
2019-04-04 09:30:19,-27.69939577298237
2019-04-04 09:30:20,-25.32781729429789
2019-04-04 09:30:21,-23.204104812949982
2019-04-04 09:30:22,-21.29536497287608
2019-04-04 09:30:23,-19.57417399745028
2019-04-04 09:30:24,-18.017485059784853
2019-04-04 09:30:25,-16.605787791547375
2019-04-04 09:30:26,-15.32245455622333
2019-04-04 09:30:27,-14.153226791311099
2019-04-04 09:30:28,-13.08580760572005
2019-04-04 09:30:29,-12.109535835907247
2019-04-04 09:30:30,-11.215123163650032
2019-04-04 09:30:31,-10.39444049790191
2019-04-04 09:30:32,-9.640343168312498
2019-04-04 09:30:33,-8.946526937652058
2019-04-04 09:30:34,-8.307408667557317
2019-04-04 09:30:35,-7.7180268423956955
2019-04-04 09:30:36,-7.173958193085713
2019-04-04 09:30:37,-6.671247454131603
2019-04-04 09:30:38,-6.20634789590809
2019-04-04 09:30:39,1.1567850509535056
2019-04-04 09:30:40,14.87627433819459
2019-04-04 09:30:41,13.854441428935814
2019-04-04 09:30:42,12.906751325686402
2019-04-04 09:30:43,25.654999744334035
2019-04-04 09:30:44,30.70247091403966
2019-04-04 09:30:45,28.625016417121515
2019-04-04 09:30:46,26.694209060735258
2019-04-04 09:30:47,24.898908349530718
2019-04-04 09:30:48,23.2289220864619
2019-04-04 09:30:49,21.67491267547063
2019-04-04 09:30:50,20.228314290524846
2019-04-04 09:30:51,18.881259454271433
2019-04-04 09:30:52,17.62651378973711
2019-04-04 09:30:53,16.45741789193
2019-04-04 09:30:54,15.36783541954471
2019-04-04 09:30:55,14.352106635628125
2019-04-04 09:30:56,13.40500673435764
2019-04-04 09:30:57,12.521708382531907
2019-04-04 09:30:58,11.697747981835333
2019-04-04 09:30:59,-2.21460744718154
2019-04-04 09:31:00,4.49466971503557
2019-04-04 09:31:01,4.1999744789056335
2019-04-04 09:31:02,3.92488974527448
2019-04-04 09:31:03,3.6680740135503456
2019-04-04 09:31:04,3.4282821640006382
2019-04-04 09:31:05,3.2043579554309893
2019-04-04 09:31:06,2.9952271777854365
2019-04-04 09:31:07,-49.372654353577886
2019-04-04 09:31:08,-39.63802469105455
2019-04-04 09:31:09,-37.05649918838429
2019-04-04 09:31:10,-34.64457657360117
2019-04-04 09:31:11,-32.39092861349033
2019-04-04 09:31:12,-30.28500704060114
2019-04-04 09:31:13,-28.316986935127403
2019-04-04 09:31:14,-26.477714576444477
2019-04-04 09:31:15,-24.758659368282846
2019-04-04 09:31:16,-23.151869481565377
2019-04-04 09:31:17,-21.64993089439042
2019-04-04 09:31:18,-20.24592954009048
2019-04-04 09:31:19,-18.933416302239515
2019-04-04 09:31:20,-17.706374620356527
2019-04-04 09:31:21,-16.559190492234578
2019-04-04 09:31:22,-15.486624678638648
2019-04-04 09:31:23,-14.48378693384549
2019-04-04 09:31:24,-13.546112101389566
2019-04-04 09:31:25,-12.669337928645303
2019-04-04 09:31:26,-11.849484466703895
2019-04-04 09:31:27,-11.082834933555855
2019-04-04 09:31:28,-3.8972029400875003
2019-04-04 09:31:29,-3.645147096159718
2019-04-04 09:31:30,-3.4094309435403574
2019-04-04 09:31:31,-3.1889905329454744
2019-04-04 09:31:32,3.4818706726851807
2019-04-04 09:31:33,3.2568075535388337
2019-04-04 09:31:34,9.50938302577709
2019-04-04 09:31:35,8.894855790335304
2019-04-04 09:31:36,8.3201028700029
2019-04-04 09:31:37,1.3215568088477363
2019-04-04 09:31:38,7.6965591445904264
2019-04-04 09:31:39,7.1993757707613755
2019-04-04 09:31:40,6.734347651612174
2019-04-04 09:31:41,-6.6181864850560075
2019-04-04 09:31:42,0.2675625238370991
2019-04-04 09:31:43,-6.2076079284107974
2019-04-04 09:31:44,-5.8067525085725755
2019-04-04 09:31:45,-5.4318042932877955
2019-04-04 09:31:46,-5.081086153325418
2019-04-04 09:31:47,-4.753029873961242
2019-04-04 09:31:48,-4.446169039018724
2019-04-04 09:31:49,-4.159132385186552
2019-04-04 09:31:50,-3.8906375948685192
2019-04-04 09:31:51,-3.6394854980459583
2019-04-04 09:31:52,-3.404554655691925
2019-04-04 09:31:53,-3.1847962991828718
2019-04-04 09:31:54,-2.979229601920107
2019-04-04 09:31:55,-2.7869372610110608
2019-04-04 09:31:56,-2.6070613683794606
2019-04-04 09:31:57,-2.4387995520832706
2019-04-04 09:31:58,-2.2814013699281097
