h_m_s,SU
2019-04-04 09:30:00,500.0
2019-04-04 09:30:01,-171.66666666666666
2019-04-04 09:30:02,-110.58867086264347
2019-04-04 09:30:03,526.0627081021088
2019-04-04 09:30:04,406.37070550118125
2019-04-04 09:30:05,326.8706783058488
2019-04-04 09:30:06,270.33626501296055
2019-04-04 09:30:07,228.15409733932609
2019-04-04 09:30:08,195.5388074761883
2019-04-04 09:30:09,169.61903142166102
2019-04-04 09:30:10,148.56741086752643
2019-04-04 09:30:11,131.16559446402616
2019-04-04 09:30:12,116.57000800867664
2019-04-04 09:30:13,104.17800907759715
2019-04-04 09:30:14,93.54758000698774
2019-04-04 09:30:15,84.34713617781046
2019-04-04 09:30:16,76.32304916648958
2019-04-04 09:30:17,69.27799562947658
2019-04-04 09:30:18,63.05614347652244
2019-04-04 09:30:19,57.53278226547931
2019-04-04 09:30:20,52.60691639613294
2019-04-04 09:30:21,48.195878379807475
2019-04-04 09:30:22,44.23134736546926
2019-04-04 09:30:23,-40.16831301280636
2019-04-04 09:30:24,-36.973819670718825
2019-04-04 09:30:25,-10.57141006037432
2019-04-04 09:30:26,5.7020297987740545
2019-04-04 09:30:27,5.2669186008507625
2019-04-04 09:30:28,4.8696939928945095
2019-04-04 09:30:29,4.506388577123933
2019-04-04 09:30:30,4.1735458402831584
2019-04-04 09:30:31,3.8681406587398075
2019-04-04 09:30:32,3.5875142467823107
2019-04-04 09:30:33,3.329320573726704
2019-04-04 09:30:34,3.091481955400308
2019-04-04 09:30:35,2.872152035536885
2019-04-04 09:30:36,2.6696847585375707
2019-04-04 09:30:37,2.4826082295674903
2019-04-04 09:30:38,2.309602584505832
2019-04-04 09:30:39,2.149481167838733
2019-04-04 09:30:40,2.001174453612418
2019-04-04 09:30:41,-46.21841911446828
2019-04-04 09:30:42,-43.05692475850423
2019-04-04 09:30:43,-40.12309161992882
2019-04-04 09:30:44,-37.39903287361637
2019-04-04 09:30:45,-34.86846166189817
2019-04-04 09:30:46,-32.516523018383666
2019-04-04 09:30:47,-30.329646577580252
2019-04-04 09:30:48,-28.2954171070643
2019-04-04 09:30:49,-26.402460373702645
2019-04-04 09:30:50,-24.64034224630567
2019-04-04 09:30:51,-22.999479260240005
2019-04-04 09:30:52,-21.4710591377251
2019-04-04 09:30:53,-20.046969980962658
2019-04-04 09:30:54,-18.719737042045686
2019-04-04 09:30:55,-17.482466130309266
2019-04-04 09:30:56,-16.3287928496999
2019-04-04 09:30:57,-15.252836970134663
2019-04-04 09:30:58,-14.249161331177604
2019-04-04 09:30:59,-13.312734756522893
2019-04-04 09:31:00,-12.438898526072684
2019-04-04 09:31:01,-11.623336010750396
2019-04-04 09:31:02,-10.86204512517916
2019-04-04 09:31:03,-10.151313296290963
2019-04-04 09:31:04,-9.487694682903152
2019-04-04 09:31:05,-8.86798941321195
2019-04-04 09:31:06,-8.289224634765684
2019-04-04 09:31:07,-1.2270689769699112
2019-04-04 09:31:08,-1.1471007785545675
2019-04-04 09:31:09,-14.097893221446716
2019-04-04 09:31:10,-19.689064501373018
2019-04-04 09:31:11,-5.398175102844735
2019-04-04 09:31:12,7.955947995713207
2019-04-04 09:31:13,13.937275478677234
2019-04-04 09:31:14,32.51789859606509
2019-04-04 09:31:15,30.406686815356185
2019-04-04 09:31:16,28.433350693365334
2019-04-04 09:31:17,26.58878489693809
2019-04-04 09:31:18,24.86449809959947
2019-04-04 09:31:19,16.769720017475972
2019-04-04 09:31:20,15.682903717318004
2019-04-04 09:31:21,14.666818910963125
2019-04-04 09:31:22,13.71682509541529
2019-04-04 09:31:23,12.828590878479538
2019-04-04 09:31:24,11.998072806267732
2019-04-04 09:31:25,63.00161778396619
2019-04-04 09:31:26,65.3958432689036
2019-04-04 09:31:27,61.16479905319915
2019-04-04 09:31:28,57.20822252889976
2019-04-04 09:31:29,53.508218441145885
2019-04-04 09:31:30,50.04806963185608
2019-04-04 09:31:31,46.812158067191454
2019-04-04 09:31:32,43.785891334767356
2019-04-04 09:31:33,40.95563421013785
2019-04-04 09:31:34,38.30864492400295
2019-04-04 09:31:35,35.833015790666536
2019-04-04 09:31:36,33.517617884791505
2019-04-04 09:31:37,31.352049477711713
2019-04-04 09:31:38,29.326587966694955
2019-04-04 09:31:39,27.4321450508078
2019-04-04 09:31:40,19.200941038260698
2019-04-04 09:31:41,17.960792879128565
2019-04-04 09:31:42,16.80082649962418
2019-04-04 09:31:43,15.715847343998977
2019-04-04 09:31:44,-36.958890208164824
2019-04-04 09:31:45,-47.48662891310336
2019-04-04 09:31:46,-57.334039264961206
2019-04-04 09:31:47,-53.63231269811821
2019-04-04 09:31:48,-50.16975161795257
2019-04-04 09:31:49,-46.93088294210337
2019-04-04 09:31:50,-50.356785302791025
2019-04-04 09:31:51,-47.106106741847626
2019-04-04 09:31:52,-44.065380973652374
2019-04-04 09:31:53,-41.22103371503947
2019-04-04 09:31:54,-38.560370061062024
2019-04-04 09:31:55,-36.071517298394156
2019-04-04 09:31:56,-53.10612086877812
2019-04-04 09:31:57,-49.67860954809907
2019-04-04 09:31:58,-20.656709967844254
2019-04-04 09:31:59,-19.323573108592214
2019-04-04 09:32:00,-89.06645481399612
2019-04-04 09:32:01,-18.78353077674449
2019-04-04 09:32:02,-17.57135816418717
2019-04-04 09:32:03,-16.4374316934174
2019-04-04 09:32:04,-15.37669804758339
2019-04-04 09:32:05,-14.384430577285167
2019-04-04 09:32:06,-13.456208144399646
2019-04-04 09:32:07,-19.040774147153215
2019-04-04 09:32:08,-17.812111621346148
2019-04-04 09:32:09,-16.662745806603386
2019-04-04 09:32:10,-2.682258822244569
2019-04-04 09:32:11,-2.5091838627959477
2019-04-04 09:32:12,-8.799798077086793
2019-04-04 09:32:13,-8.231994513207098
2019-04-04 09:32:14,-7.700832760715802
2019-04-04 09:32:15,-7.203947667361626
2019-04-04 09:32:16,-6.739126816799848
2019-04-04 09:32:17,-6.3043006564950765
2019-04-04 09:32:18,-31.706416048502366
2019-04-04 09:32:19,-29.660660544237484
2019-04-04 09:32:20,-27.746911778877315
2019-04-04 09:32:21,-25.95665037711042
2019-04-04 09:32:22,-217.8442581299953
2019-04-04 09:32:23,-229.59703465007038
2019-04-04 09:32:24,-214.7833874906757
2019-04-04 09:32:25,-168.6656064734729
2019-04-04 09:32:26,-164.235322570478
2019-04-04 09:32:27,-153.63894762353223
2019-04-04 09:32:28,-143.7262781625476
2019-04-04 09:32:29,-134.45319561539193
2019-04-04 09:32:30,-125.77842883602072
2019-04-04 09:32:31,-117.66337026636288
2019-04-04 09:32:32,-110.0719039753669
2019-04-04 09:32:33,-102.9702448068609
2019-04-04 09:32:34,-96.32678791771042
2019-04-04 09:32:35,-90.11196803434089
2019-04-04 09:32:36,-84.29812779924087
2019-04-04 09:32:37,-78.85939461977729
2019-04-04 09:32:38,-73.7715654697198
2019-04-04 09:32:39,-69.0119991294634
2019-04-04 09:32:40,-64.55951538421631
2019-04-04 09:32:41,-66.84604472038937
2019-04-04 09:32:42,-62.53331470110047
2019-04-04 09:32:43,-58.4988355643384
2019-04-04 09:32:44,-54.72465436204601
2019-04-04 09:32:45,-51.19397656049635
2019-04-04 09:32:46,-47.891091283951795
2019-04-04 09:32:47,-44.801301383802155
2019-04-04 09:32:48,-48.362553112928424
2019-04-04 09:32:49,-45.242351212112425
2019-04-04 09:32:50,-29.42008764606133
2019-04-04 09:32:51,-27.52199768009307
2019-04-04 09:32:52,-25.746367603140172
2019-04-04 09:32:53,-24.08529646853678
2019-04-04 09:32:54,-22.531393106655354
2019-04-04 09:32:55,-21.07774323125241
2019-04-04 09:32:56,-13.266217559774734
2019-04-04 09:32:57,-12.410326573447657
2019-04-04 09:32:58,-11.609655107467562
2019-04-04 09:32:59,-10.860640518851483
2019-04-04 09:33:00,-10.15995002419926
2019-04-04 09:33:01,-9.50446586858847
2019-04-04 09:33:02,-8.891271451496483
2019-04-04 09:33:03,-8.31763834798327
2019-04-04 09:33:04,24.47719171851333
2019-04-04 09:33:05,22.898011585082486
2019-04-04 09:33:06,21.420714849337724
2019-04-04 09:33:07,20.038728287898213
2019-04-04 09:33:08,18.745902768916576
2019-04-04 09:33:09,30.439752209494902
2019-04-04 09:33:10,28.47589145997798
2019-04-04 09:33:11,26.638732124262365
2019-04-04 09:33:12,-39.59619503957819
2019-04-04 09:33:13,-37.0415956684266
2019-04-04 09:33:14,-34.65180992698163
2019-04-04 09:33:15,32.10006021425571
2019-04-04 09:33:16,42.93233571812471
2019-04-04 09:33:17,40.162502506436525
2019-04-04 09:33:18,37.57136884857424
2019-04-04 09:33:19,35.147405661530016
2019-04-04 09:33:20,32.879827684034574
2019-04-04 09:33:21,30.75854548681774
2019-04-04 09:33:22,28.774120579136127
2019-04-04 09:33:23,26.917723411789364
2019-04-04 09:33:24,25.18109408973774
2019-04-04 09:33:25,23.556505619493507
2019-04-04 09:33:26,-94.09242007305522
2019-04-04 09:33:27,-88.0219356204789
2019-04-04 09:33:28,-88.79471465089426
2019-04-04 09:33:29,-83.06601864417188
2019-04-04 09:33:30,-58.35206283240799
2019-04-04 09:33:31,-54.58741089207015
2019-04-04 09:33:32,-57.51725733481054
2019-04-04 09:33:33,-53.80646418810733
2019-04-04 09:33:34,-5.173760256555017
2019-04-04 09:33:35,-4.8399690871994565
2019-04-04 09:33:36,21.278752142432698
2019-04-04 09:33:37,19.905928757482144
2019-04-04 09:33:38,18.621674706347452
2019-04-04 09:33:39,17.420275828073933
2019-04-04 09:33:40,100.16738767511701
