h_m_s,ACB
2019-04-04 09:30:00,3000.0
2019-04-04 09:30:01,1501.6666666666667
2019-04-04 09:30:02,896.2236208811553
2019-04-04 09:30:03,1200.3542360340364
2019-04-04 09:30:04,927.2445855519624
2019-04-04 09:30:05,902.3511868032416
2019-04-04 09:30:06,763.5793219303373
2019-04-04 09:30:07,644.4335203552456
2019-04-04 09:30:08,552.3098797587382
2019-04-04 09:30:09,916.5317623769159
2019-04-04 09:30:10,5605.883127556696
2019-04-04 09:30:11,4949.261676085037
2019-04-04 09:30:12,4398.527491723457
2019-04-04 09:30:13,3930.941112457671
2019-04-04 09:30:14,3631.86492659097
2019-04-04 09:30:15,3274.66948391075
2019-04-04 09:30:16,2963.1445873591388
2019-04-04 09:30:17,2680.3988395774627
2019-04-04 09:30:18,2439.672399107164
2019-04-04 09:30:19,2339.8435485706777
2019-04-04 09:30:20,2139.5098427830776
2019-04-04 09:30:21,1960.114054180794
2019-04-04 09:30:22,1798.8775912160324
2019-04-04 09:30:23,1790.8858419368048
2019-04-04 09:30:24,1648.4608190915087
2019-04-04 09:30:25,1519.3014149134992
2019-04-04 09:30:26,1401.8863289983456
2019-04-04 09:30:27,1294.9110129286362
2019-04-04 09:30:28,1197.2503960803476
2019-04-04 09:30:29,1093.0079864290908
2019-04-04 09:30:30,1012.2782039512408
2019-04-04 09:30:31,930.8856567493647
2019-04-04 09:30:32,943.1545878829174
2019-04-04 09:30:33,875.2756804965145
2019-04-04 09:30:34,669.8729323942785
2019-04-04 09:30:35,622.3477717430695
2019-04-04 09:30:36,578.4764664875119
2019-04-04 09:30:37,537.9400813973702
2019-04-04 09:30:38,500.4526237799085
2019-04-04 09:30:39,465.75696504104747
2019-04-04 09:30:40,433.62135662224375
2019-04-04 09:30:41,-97.59154186898972
2019-04-04 09:30:42,-90.91595419809822
2019-04-04 09:30:43,-84.72107983706057
2019-04-04 09:30:44,-11.076606653643596
2019-04-04 09:30:45,-10.327118237299791
2019-04-04 09:30:46,-279.4375228369146
2019-04-04 09:30:47,-260.64414400538874
2019-04-04 09:30:48,-243.16256875204903
2019-04-04 09:30:49,-534.633965707843
2019-04-04 09:30:50,-138.55246639213948
2019-04-04 09:30:51,-129.32590567888255
2019-04-04 09:30:52,-127.37706571414195
2019-04-04 09:30:53,-118.92865630219033
2019-04-04 09:30:54,-111.0548464358964
2019-04-04 09:30:55,-103.71473632677096
2019-04-04 09:30:56,-96.87056919303923
2019-04-04 09:30:57,-90.48746056771317
2019-04-04 09:30:58,-84.53315449463781
2019-04-04 09:30:59,-78.9778035186496
2019-04-04 09:31:00,-73.79376978116683
2019-04-04 09:31:01,-68.9554448787091
2019-04-04 09:31:02,-64.4390864384026
2019-04-04 09:31:03,-60.222669619245345
2019-04-04 09:31:04,-278.55288328934444
2019-04-04 09:31:05,-260.35871753766315
2019-04-04 09:31:06,-243.36653944059194
2019-04-04 09:31:07,-227.49522455007258
2019-04-04 09:31:08,-212.66933978173043
2019-04-04 09:31:09,-198.8187170889582
2019-04-04 09:31:10,-218.42191661705172
2019-04-04 09:31:11,-236.7387193027409
2019-04-04 09:31:12,-422.89589225045853
2019-04-04 09:31:13,-395.4147159259693
2019-04-04 09:31:14,-369.73135636214124
2019-04-04 09:31:15,-345.72669342418345
2019-04-04 09:31:16,-381.6979764502903
2019-04-04 09:31:17,-356.9359623099736
2019-04-04 09:31:18,-502.3990107631342
2019-04-04 09:31:19,-541.1405863362908
2019-04-04 09:31:20,-603.2825922400053
2019-04-04 09:31:21,-3356.616391662597
2019-04-04 09:31:22,-3191.0201723629757
2019-04-04 09:31:23,-2997.3363977170593
2019-04-04 09:31:24,-2803.2899844840817
2019-04-04 09:31:25,-2718.9343413711995
2019-04-04 09:31:26,-2542.9876782449037
2019-04-04 09:31:27,-2378.4589747552423
2019-04-04 09:31:28,-2224.603242549848
2019-04-04 09:31:29,-2080.7246054027682
2019-04-04 09:31:30,-1946.1729986479422
2019-04-04 09:31:31,-1723.3569911138218
2019-04-04 09:31:32,-1611.947089378199
2019-04-04 09:31:33,-1572.3917084823968
2019-04-04 09:31:34,-1470.767009311458
2019-04-04 09:31:35,-1375.7212653592846
2019-04-04 09:31:36,-1286.8272086745465
2019-04-04 09:31:37,-1203.6854902488842
2019-04-04 09:31:38,-1177.6058738704935
2019-04-04 09:31:39,-1107.9945431493488
2019-04-04 09:31:40,-1217.285978996464
2019-04-04 09:31:41,-1138.664052967855
2019-04-04 09:31:42,-1045.7504525452662
2019-04-04 09:31:43,-978.2170223879691
2019-04-04 09:31:44,-915.048794026193
2019-04-04 09:31:45,-855.9631154628145
2019-04-04 09:31:46,-800.6956986852098
2019-04-04 09:31:47,-748.999418817635
2019-04-04 09:31:48,-732.9237425469742
2019-04-04 09:31:49,-685.6075076650754
2019-04-04 09:31:50,-641.3477854531443
2019-04-04 09:31:51,-606.4021941171304
2019-04-04 09:31:52,-567.2585903451798
2019-04-04 09:31:53,-530.6429891470948
2019-04-04 09:31:54,-496.391967588009
2019-04-04 09:31:55,-464.3526868979853
2019-04-04 09:31:56,-434.3822045264679
2019-04-04 09:31:57,-406.34683121809076
2019-04-04 09:31:58,-380.1215301253449
2019-04-04 09:31:59,-355.5893551761767
2019-04-04 09:32:00,-332.6409261028321
2019-04-04 09:32:01,-375.7089564227046
2019-04-04 09:32:02,-351.4630298883842
