h_m_s,TD
2019-04-04 09:30:00,-3000.0
2019-04-04 09:30:01,-2018.3333333333333
2019-04-04 09:30:02,-1300.2221399481675
2019-04-04 09:30:03,-804.1953385127637
2019-04-04 09:30:04,-598.4690075218017
2019-04-04 09:30:05,-481.38797355586155
2019-04-04 09:30:06,-398.1287874083408
2019-04-04 09:30:07,-336.00639600312456
2019-04-04 09:30:08,-287.9733072735749
2019-04-04 09:30:09,-249.8008149148824
2019-04-04 09:30:10,-107.0976626474314
2019-04-04 09:30:11,-94.55323011170917
2019-04-04 09:30:12,127.3927323859208
2019-04-04 09:30:13,92.58917991925591
2019-04-04 09:30:14,103.54948828370017
2019-04-04 09:30:15,113.03543666713173
2019-04-04 09:30:16,149.84803597026698
2019-04-04 09:30:17,237.55249128213015
2019-04-04 09:30:18,216.21791793176507
2019-04-04 09:30:19,197.27845231916427
2019-04-04 09:30:20,180.3877830907525
2019-04-04 09:30:21,165.26244552292516
2019-04-04 09:30:22,151.66816914896202
2019-04-04 09:30:23,139.4096385094991
2019-04-04 09:30:24,128.32271131145018
2019-04-04 09:30:25,118.2684323479818
2019-04-04 09:30:26,109.12837757749412
2019-04-04 09:30:27,39.75449645206564
2019-04-04 09:30:28,36.75626058316134
2019-04-04 09:30:29,34.014045455717635
2019-04-04 09:30:30,31.50176144231081
2019-04-04 09:30:31,29.19657502759264
2019-04-04 09:30:32,27.07841780057224
2019-04-04 09:30:33,25.129582013025246
2019-04-04 09:30:34,23.334385385742337
2019-04-04 09:30:35,21.678891693541768
2019-04-04 09:30:36,20.150676572877387
2019-04-04 09:30:37,-9.291125484958592
2019-04-04 09:30:38,-92.26811495220292
2019-04-04 09:30:39,-106.66986698691376
2019-04-04 09:30:40,-99.31001768165382
2019-04-04 09:30:41,-92.48853523388523
2019-04-04 09:30:42,-86.16201027401753
2019-04-04 09:30:43,-87.10490977408773
2019-04-04 09:30:44,-81.19113589134422
2019-04-04 09:30:45,-75.69741224807109
2019-04-04 09:30:46,-70.59148957196886
2019-04-04 09:30:47,-72.56933875891369
2019-04-04 09:30:48,-74.40913136413333
2019-04-04 09:30:49,-69.43117801902564
2019-04-04 09:30:50,-64.79729406797877
2019-04-04 09:30:51,-60.48227764610663
2019-04-04 09:30:52,-83.04477625420357
2019-04-04 09:30:53,-84.1693481782986
2019-04-04 09:30:54,-85.21743487480391
2019-04-04 09:30:55,-79.58503453143535
2019-04-04 09:30:56,-54.53610214432295
2019-04-04 09:30:57,-103.6570795052537
2019-04-04 09:30:58,-103.41643433109107
2019-04-04 09:30:59,-96.62011171863146
2019-04-04 09:31:00,-90.27805234810894
2019-04-04 09:31:01,-84.35892733096266
2019-04-04 09:31:02,-78.83369064897826
2019-04-04 09:31:03,-80.21865725356295
2019-04-04 09:31:04,-74.97454818701564
2019-04-04 09:31:05,-70.0774552516859
2019-04-04 09:31:06,-32.87164266981796
2019-04-04 09:31:07,-37.24946428703621
2019-04-04 09:31:08,-34.82191326351782
2019-04-04 09:31:09,-39.06679918901289
2019-04-04 09:31:10,-36.524030753922645
2019-04-04 09:31:11,-34.14812330910993
2019-04-04 09:31:12,-64.43584764701822
2019-04-04 09:31:13,-60.248592761702625
2019-04-04 09:31:14,-56.3352678175618
2019-04-04 09:31:15,-52.67772270484595
2019-04-04 09:31:16,-49.25903872691276
2019-04-04 09:31:17,-72.01276858265267
2019-04-04 09:31:18,-67.34272944441554
2019-04-04 09:31:19,-62.97700132638632
2019-04-04 09:31:20,-58.89557173154158
2019-04-04 09:31:21,-55.07976716647744
2019-04-04 09:31:22,-51.51216068768904
2019-04-04 09:31:23,-48.17648618627754
2019-04-04 09:31:24,-45.057558876771814
2019-04-04 09:31:25,-35.66868624434785
2019-04-04 09:31:26,-52.77399544855696
2019-04-04 09:31:27,-49.35957188551673
2019-04-04 09:31:28,-46.16664186048972
2019-04-04 09:31:29,-43.180764025963576
