h_m_s,XIU
2019-04-04 09:30:00,-60600.0
2019-04-04 09:30:01,-29290.0
2019-04-04 09:30:02,-18868.78933728249
2019-04-04 09:30:03,-11465.458749537553
2019-04-04 09:30:04,-8856.789293720305
2019-04-04 09:30:05,-7124.09798457266
2019-04-04 09:30:06,-5891.938826442212
2019-04-04 09:30:07,-4972.584734279005
2019-04-04 09:30:08,-4261.739325983246
2019-04-04 09:30:09,-3696.8216487303075
2019-04-04 09:30:10,-3238.0046990454844
2019-04-04 09:30:11,-2858.7346898460646
2019-04-04 09:30:12,-2540.6260464243433
2019-04-04 09:30:13,-2270.5442664761104
2019-04-04 09:30:14,-2038.8556405351521
2019-04-04 09:30:15,-1838.333330977345
2019-04-04 09:30:16,-1663.4495439039183
2019-04-04 09:30:17,-1509.9036462896975
2019-04-04 09:30:18,-1374.2993008252959
2019-04-04 09:30:19,-1253.918461908809
2019-04-04 09:30:20,-1146.5599454032376
2019-04-04 09:30:21,-1050.4220256459507
2019-04-04 09:30:22,-964.0156598152553
2019-04-04 09:30:23,-886.0994063978305
2019-04-04 09:30:24,-815.6299631512812
2019-04-04 09:30:25,-751.7241190752242
2019-04-04 09:30:26,-693.6291609850707
2019-04-04 09:30:27,-640.6996208385723
2019-04-04 09:30:28,-592.3788331081122
2019-04-04 09:30:29,-548.1841796925062
2019-04-04 09:30:30,-507.69518955350713
2019-04-04 09:30:31,-470.54386847834314
2019-04-04 09:30:32,-436.40678579978896
2019-04-04 09:30:33,-404.9985562511256
2019-04-04 09:30:34,-376.06643784742033
2019-04-04 09:30:35,-349.385828720036
2019-04-04 09:30:36,-324.75649277686705
2019-04-04 09:30:37,-301.99937988745086
2019-04-04 09:30:38,-949.9496186355573
2019-04-04 09:30:39,-884.0909814315982
2019-04-04 09:30:40,-823.0917828831067
2019-04-04 09:30:41,-766.5546249919656
2019-04-04 09:30:42,-714.1197263761538
2019-04-04 09:30:43,-665.460698126837
2019-04-04 09:30:44,-620.2808786794437
2019-04-04 09:30:45,-578.3101426962467
2019-04-04 09:30:46,-539.3021134424075
2019-04-04 09:30:47,-503.0317199044543
2019-04-04 09:30:48,-469.2930495043059
2019-04-04 09:30:49,-437.89745513587326
2019-04-04 09:30:50,-408.6718817342185
2019-04-04 09:30:51,-381.45738294680723
2019-04-04 09:30:52,-356.1078029245468
2019-04-04 09:30:53,-332.4886019559133
2019-04-04 09:30:54,-310.47580776559886
2019-04-04 09:30:55,-289.9550768983097
2019-04-04 09:30:56,-270.82085279621526
2019-04-04 09:30:57,-252.97560902607856
2019-04-04 09:30:58,-236.32916767703955
2019-04-04 09:30:59,-220.79808427954958
2019-04-04 09:31:00,-206.30509172871902
2019-04-04 09:31:01,-192.7785966631473
2019-04-04 09:31:02,-180.15222257939638
2019-04-04 09:31:03,-168.36439467438058
2019-04-04 09:31:04,-157.35796202112832
2019-04-04 09:31:05,-147.07985321266457
2019-04-04 09:31:06,-137.48076206673758
2019-04-04 09:31:07,-128.51486038129897
2019-04-04 09:31:08,-120.13953507589528
2019-04-04 09:31:09,-112.31514735489552
2019-04-04 09:31:10,-105.00481179106316
2019-04-04 09:31:11,-98.1741934577142
2019-04-04 09:31:12,-91.79132143911174
2019-04-04 09:31:13,-85.82641722568387
2019-04-04 09:31:14,-80.25173665639757
2019-04-04 09:31:15,-75.04142420798378
2019-04-04 09:31:16,-70.17137855208983
2019-04-04 09:31:17,-65.61912840889669
2019-04-04 09:31:18,-61.36371782105302
2019-04-04 09:31:19,-57.385600056472306
2019-04-04 09:31:20,-53.66653942393187
2019-04-04 09:31:21,-50.18952035264297
2019-04-04 09:31:22,-46.93866314701651
2019-04-04 09:31:23,-43.89914588158629
2019-04-04 09:31:24,-41.0571319492158
2019-04-04 09:31:25,-38.39970281895392
2019-04-04 09:31:26,-35.91479559878579
2019-04-04 09:31:27,-33.591145033540954
2019-04-04 09:31:28,-31.418229599805173
2019-04-04 09:31:29,-29.386221388213833
2019-04-04 09:31:30,-27.485939489316486
2019-04-04 09:31:31,-25.70880662258672
2019-04-04 09:31:32,-24.046808769366912
2019-04-04 09:31:33,-22.49245758981097
2019-04-04 09:31:34,-21.038755421420767
2019-04-04 09:31:35,-19.679162672741356
2019-04-04 09:31:36,-18.407567440343758
2019-04-04 09:31:37,-17.21825719052178
2019-04-04 09:31:38,-16.1058923592854
2019-04-04 09:31:39,-15.065481735358052
2019-04-04 09:31:40,-14.092359501077274
2019-04-04 09:31:41,-13.1821638154458
2019-04-04 09:31:42,-12.330816832161714
2019-04-04 09:31:43,-11.534506053342165
2019-04-04 09:31:44,-10.789666926908692
2019-04-04 09:31:45,-10.092966602279889
2019-04-04 09:31:46,-9.44128876517
2019-04-04 09:31:47,-8.831719477966043
2019-04-04 09:31:48,-8.261533957392379
2019-04-04 09:31:49,-7.728184226007868
