h_m_s,CNQ
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,0.006404761904761386
2019-04-04 09:30:10,0.007999999999999494
2019-04-04 09:30:11,0.006545454545454271
2019-04-04 09:30:12,0.0045454545454544915
2019-04-04 09:30:13,-0.009555555555553624
2019-04-04 09:30:14,-0.009111111111109266
2019-04-04 09:30:15,-0.008666666666664907
2019-04-04 09:30:16,-0.01666666666666332
2019-04-04 09:30:17,-0.02391666666666188
2019-04-04 09:30:18,-0.020916666666662476
2019-04-04 09:30:19,-0.01791666666666307
2019-04-04 09:30:20,-0.03291666666666648
2019-04-04 09:30:21,-0.02791666666666677
2019-04-04 09:30:22,-0.022916666666667057
2019-04-04 09:30:23,-0.03636111111111451
2019-04-04 09:30:24,-0.03951984126984262
2019-04-04 09:30:25,-0.03267857142857271
2019-04-04 09:30:26,-0.02739285714285805
2019-04-04 09:30:27,-0.022009523809524367
2019-04-04 09:30:28,-0.01700952380952394
2019-04-04 09:30:29,-0.012009523809523512
2019-04-04 09:30:30,-0.009009523809523398
2019-04-04 09:30:31,-0.0060095238095232845
2019-04-04 09:30:32,-0.0030095238095231708
2019-04-04 09:30:33,-0.002009523809523371
2019-04-04 09:30:34,-0.001295238095237801
2019-04-04 09:30:35,-0.0005809523809522273
2019-04-04 09:30:36,0.0001333333333333464
2019-04-04 09:30:37,3.8163916471489756e-17
2019-04-04 09:30:38,3.8163916471489756e-17
2019-04-04 09:30:39,3.8163916471489756e-17
2019-04-04 09:30:40,3.8163916471489756e-17
2019-04-04 09:30:41,3.8163916471489756e-17
2019-04-04 09:30:42,3.8163916471489756e-17
2019-04-04 09:30:43,3.8163916471489756e-17
2019-04-04 09:30:44,3.8163916471489756e-17
2019-04-04 09:30:45,3.8163916471489756e-17
2019-04-04 09:30:46,3.8163916471489756e-17
2019-04-04 09:30:47,3.8163916471489756e-17
2019-04-04 09:30:48,3.8163916471489756e-17
2019-04-04 09:30:49,3.8163916471489756e-17
2019-04-04 09:30:50,3.8163916471489756e-17
2019-04-04 09:30:51,3.8163916471489756e-17
2019-04-04 09:30:52,3.8163916471489756e-17
2019-04-04 09:30:53,3.8163916471489756e-17
2019-04-04 09:30:54,3.8163916471489756e-17
2019-04-04 09:30:55,3.8163916471489756e-17
2019-04-04 09:30:56,3.8163916471489756e-17
2019-04-04 09:30:57,3.8163916471489756e-17
2019-04-04 09:30:58,3.8163916471489756e-17
2019-04-04 09:30:59,3.8163916471489756e-17
2019-04-04 09:31:00,3.8163916471489756e-17
2019-04-04 09:31:01,3.8163916471489756e-17
2019-04-04 09:31:02,-0.01911428571428187
2019-04-04 09:31:03,-0.017380952380955727
2019-04-04 09:31:04,-0.006047619047623937
2019-04-04 09:31:05,-0.005047619047623426
2019-04-04 09:31:06,-0.004047619047622915
2019-04-04 09:31:07,-0.012047619047620611
2019-04-04 09:31:08,-0.010047619047620297
2019-04-04 09:31:09,-0.008047619047619987
2019-04-04 09:31:10,0.0032023809523784863
2019-04-04 09:31:11,-0.004797619047619212
2019-04-04 09:31:12,-0.0036833333333330075
2019-04-04 09:31:13,-0.0034166666666659434
2019-04-04 09:31:14,0.0065904255319131876
2019-04-04 09:31:15,0.006930851063827575
2019-04-04 09:31:16,0.007203578336554795
2019-04-04 09:31:17,0.015917864050845575
2019-04-04 09:31:18,-0.004582135949157452
2019-04-04 09:31:19,-0.00497102483804642
2019-04-04 09:31:20,0.005278975161951541
2019-04-04 09:31:21,0.0137789751619566
2019-04-04 09:31:22,0.011778975161956286
2019-04-04 09:31:23,0.0007789751619577644
2019-04-04 09:31:24,-0.009028117036628699
2019-04-04 09:31:25,-0.008368542568543285
2019-04-04 09:31:26,0.0019393753200242433
2019-04-04 09:31:27,0.002225089605738067
2019-04-04 09:31:28,0.0017250896057374558
2019-04-04 09:31:29,0.0011139784946259147
2019-04-04 09:31:30,0.0006139784946253037
2019-04-04 09:31:31,0.0007389784946249221
2019-04-04 09:31:32,0.0013639784946247978
2019-04-04 09:31:33,-0.007921735791094644
2019-04-04 09:31:34,-0.007455069124427883
2019-04-04 09:31:35,-0.007455069124427883
2019-04-04 09:31:36,0.0022455357142871224
2019-04-04 09:31:37,0.002526785714287355
2019-04-04 09:31:38,0.002808035714287588
2019-04-04 09:31:39,0.0030892857142878205
2019-04-04 09:31:40,0.003370535714288053
2019-04-04 09:31:41,-0.006032242063494682
2019-04-04 09:31:42,-0.004657242063494247
2019-04-04 09:31:43,-0.004371527777779407
2019-04-04 09:31:44,-0.004621527777772963
2019-04-04 09:31:45,-0.004871527777773624
2019-04-04 09:31:46,-0.004452777777773994
2019-04-04 09:31:47,-0.004234027777774327
2019-04-04 09:31:48,-0.004015277777774658
2019-04-04 09:31:49,-0.003796527777774991
2019-04-04 09:31:50,-0.003577777777775324
2019-04-04 09:31:51,-0.0032999999999978775
2019-04-04 09:31:52,0.005824999999993145
2019-04-04 09:31:53,0.004824999999993343
2019-04-04 09:31:54,0.004074999999994201
2019-04-04 09:31:55,0.003324999999995061
2019-04-04 09:31:56,0.002624999999995912
2019-04-04 09:31:57,0.00212499999999672
2019-04-04 09:31:58,0.0016249999999975312
2019-04-04 09:31:59,0.001291666666664977
2019-04-04 09:32:00,0.000505952380951559
2019-04-04 09:32:01,0.00036958874458865865
2019-04-04 09:32:02,0.0002445887445887418
2019-04-04 09:32:03,0.0002445887445887418
2019-04-04 09:32:04,0.0002445887445887418
2019-04-04 09:32:05,0.0002445887445887418
2019-04-04 09:32:06,0.0002445887445887418
2019-04-04 09:32:07,-0.009326839826838167
2019-04-04 09:32:08,-0.009576839826838577
2019-04-04 09:32:09,0.0007981601731663762
2019-04-04 09:32:10,0.0010838744588798944
2019-04-04 09:32:11,-0.008825216450216215
2019-04-04 09:32:12,0.0011747835497881928
2019-04-04 09:32:13,0.0011747835497874816
2019-04-04 09:32:14,0.010341450216451616
2019-04-04 09:32:15,-0.009533549783551892
2019-04-04 09:32:16,0.010228354978355603
2019-04-04 09:32:17,0.009561688311688871
2019-04-04 09:32:18,0.009573593073593647
2019-04-04 09:32:19,0.008031926406926664
2019-04-04 09:32:20,0.007031926406926865
2019-04-04 09:32:21,0.005577380952381052
2019-04-04 09:32:22,-0.0045108543417413174
2019-04-04 09:32:23,-0.004510854341740606
2019-04-04 09:32:24,-0.0033441876750667093
2019-04-04 09:32:25,-0.0034691876750670425
2019-04-04 09:32:26,-0.003231092436972123
