h_m_s,ACB
2019-04-05 09:30:00,0.0008935938765007504
2019-04-05 09:30:01,1.1875194294651332e-05
2019-04-05 09:30:02,2.140162285449099e-05
2019-04-05 09:30:03,8.922579168491158e-05
2019-04-05 09:30:04,4.523642410433295e-05
2019-04-05 09:30:05,1.5407259611876952e-05
2019-04-05 09:30:06,9.479921000659996e-05
2019-04-05 09:30:07,0.00034122441621652104
2019-04-05 09:30:08,0.00034122441621652104
2019-04-05 09:30:09,8.290422719449743e-05
2019-04-05 09:30:10,-3.04909810219619e-05
2019-04-05 09:30:11,0.00016621087190455964
2019-04-05 09:30:12,0.0008940492084684849
2019-04-05 09:30:13,5.3104311445383045e-05
2019-04-05 09:30:14,-6.209372271276161e-05
2019-04-05 09:30:15,0.00027908734145704094
2019-04-05 09:30:16,7.574504218803537e-05
2019-04-05 09:30:17,0.00017469918983246016
2019-04-05 09:30:18,-0.0001183879330409422
2019-04-05 09:30:19,5.408328826399255e-05
2019-04-05 09:30:20,5.408328826399255e-05
2019-04-05 09:30:21,-5.511767855612527e-05
2019-04-05 09:30:22,5.497181453490827e-05
2019-04-05 09:30:23,-2.3218296705631734e-05
2019-04-05 09:30:24,-3.002864518261767e-05
2019-04-05 09:30:25,-0.00010042883110891463
2019-04-05 09:30:26,9.945732005876055e-05
2019-04-05 09:30:27,-0.00014946999161128254
2019-04-05 09:30:28,0.0002759546751557893
2019-04-05 09:30:29,0.0001542191797253472
2019-04-05 09:30:30,0.00047089438226518513
2019-04-05 09:30:31,0.00010517936868826262
2019-04-05 09:30:32,0.0001446071475698927
2019-04-05 09:30:33,0.0003845203109121345
2019-04-05 09:30:34,0.00016450869960708866
2019-04-05 09:30:35,0.00018223844598944545
2019-04-05 09:30:36,0.00045504778001685166
2019-04-05 09:30:37,-0.00027417027417025867
2019-04-05 09:30:38,0.00029312905495194874
2019-04-05 09:30:39,0.0002335609344369476
2019-04-05 09:30:40,0.0003022337180371231
2019-04-05 09:30:41,9.602632108895368e-05
2019-04-05 09:30:42,0.00019336939729133585
2019-04-05 09:30:43,-0.00027250307453373677
2019-04-05 09:30:44,-8.611035115304902e-05
2019-04-05 09:30:45,-0.00022571452755126094
2019-04-05 09:30:46,-0.00014195615582725753
2019-04-05 09:30:47,-0.00014195615582725753
2019-04-05 09:30:48,-0.00032771504149103735
2019-04-05 09:30:49,-0.00036626789007898283
2019-04-05 09:30:50,-0.00022452008831118787
2019-04-05 09:30:51,0.0002067912113734876
2019-04-05 09:30:52,0.0005210113103751232
2019-04-05 09:30:53,-0.00010696212802993928
2019-04-05 09:30:54,0.00012958727589356897
2019-04-05 09:30:55,-0.00022462072708255424
2019-04-05 09:30:56,-1.1277517141863878e-05
2019-04-05 09:30:57,-1.1277517141863878e-05
2019-04-05 09:30:58,-0.00041586862730964646
2019-04-05 09:30:59,-4.959870141592615e-05
2019-04-05 09:31:00,-0.00015405241112853072
2019-04-05 09:31:01,-0.0001325124535552515
2019-04-05 09:31:02,-0.00019964094452341416
2019-04-05 09:31:03,9.235077815344188e-05
2019-04-05 09:31:04,1.4795393605815843e-05
2019-04-05 09:31:05,-1.3576258739394405e-05
2019-04-05 09:31:06,1.0962450537433769e-05
2019-04-05 09:31:07,-5.397769634824865e-05
2019-04-05 09:31:08,0.000314523836984008
2019-04-05 09:31:09,-0.0004021444118156818
2019-04-05 09:31:10,2.7164791325937563e-05
2019-04-05 09:31:11,1.3284863490782363e-05
2019-04-05 09:31:12,-2.1051108632783964e-05
2019-04-05 09:31:13,-0.00010422094841052819
2019-04-05 09:31:14,0.0004507797270954907
2019-04-05 09:31:15,0.00019960002480468622
2019-04-05 09:31:16,0.00011572065035001138
2019-04-05 09:31:17,-0.00015833625138918873
2019-04-05 09:31:18,9.576754547783943e-05
2019-04-05 09:31:19,0.000761533864157747
2019-04-05 09:31:20,0.0006284077981887039
2019-04-05 09:31:21,9.517498922331492e-05
2019-04-05 09:31:22,-9.290325443340173e-05
2019-04-05 09:31:23,-6.733553296068214e-05
2019-04-05 09:31:24,0.0007033302150009979
2019-04-05 09:31:25,1.5689363190535065e-05
2019-04-05 09:31:26,-0.00011857988727008922
2019-04-05 09:31:27,7.331230492075845e-06
2019-04-05 09:31:28,6.184674376900323e-05
2019-04-05 09:31:29,2.2824124270593785e-05
2019-04-05 09:31:30,-1.8101359485963246e-05
2019-04-05 09:31:31,0.0
2019-04-05 09:31:32,-3.503567799967619e-06
2019-04-05 09:31:33,1.7794442049585402e-05
2019-04-05 09:31:34,-1.5755839113992955e-05
2019-04-05 09:31:35,0.00013603623768961454
2019-04-05 09:31:36,0.0001518087570146729
2019-04-05 09:31:37,1.4728600979316005e-05
2019-04-05 09:31:38,-3.648598660879425e-05
2019-04-05 09:31:39,0.00010950009365128316
2019-04-05 09:31:40,8.224409559654197e-05
2019-04-05 09:31:41,-0.00014692605650943428
2019-04-05 09:31:42,-0.00010617539988380147
2019-04-05 09:31:43,9.199470933146873e-05
2019-04-05 09:31:44,-0.0004235981421119523
2019-04-05 09:31:45,-0.0004235981421119523
2019-04-05 09:31:46,-7.415989540633503e-05
2019-04-05 09:31:47,-9.022714849277714e-05
2019-04-05 09:31:48,5.134102121240375e-06
2019-04-05 09:31:49,0.00015351354117369638
2019-04-05 09:31:50,1.1047815975267038e-05
2019-04-05 09:31:51,4.288208809725919e-05
2019-04-05 09:31:52,4.645028844653281e-05
2019-04-05 09:31:53,0.0004181067979369145
2019-04-05 09:31:54,0.0002504782084343438
2019-04-05 09:31:55,2.9045973370492234e-05
2019-04-05 09:31:56,3.831138870489548e-05
2019-04-05 09:31:57,1.977874590791969e-05
2019-04-05 09:31:58,0.0
2019-04-05 09:31:59,-4.24822594504173e-05
2019-04-05 09:32:00,5.392974495070331e-05
2019-04-05 09:32:01,0.00026052087680932575
2019-04-05 09:32:02,-1.7039388359365338e-05
2019-04-05 09:32:03,-3.5333664171126654e-05
2019-04-05 09:32:04,-8.374422471225427e-05
2019-04-05 09:32:05,4.920057761341778e-05
2019-04-05 09:32:06,-3.1005908392744616e-05
2019-04-05 09:32:07,0.0005195652387374834
2019-04-05 09:32:08,-0.00028023546461249116
2019-04-05 09:32:09,0.000330192526712835
2019-04-05 09:32:10,-3.588958711697721e-07
2019-04-05 09:32:11,-6.114714873233073e-06
2019-04-05 09:32:12,0.0
2019-04-05 09:32:13,0.00011314100785149894
2019-04-05 09:32:14,0.0005052084305635703
2019-04-05 09:32:15,7.81865880923343e-05
2019-04-05 09:32:16,6.0186711082844174e-05
2019-04-05 09:32:17,-0.00022109482757160689
2019-04-05 09:32:18,0.0001562339485670445
