h_m_s,XIU
2019-04-04 09:30:00,-60600.0
2019-04-04 09:30:01,-27269.999999999996
2019-04-04 09:30:02,-16307.641196013286
2019-04-04 09:30:03,-8299.356435643562
2019-04-04 09:30:04,-5916.836924766179
2019-04-04 09:30:05,-4380.029997097054
2019-04-04 09:30:06,-3324.6187178331734
2019-04-04 09:30:07,-2568.2519372822094
2019-04-04 09:30:08,-2009.4901898238288
2019-04-04 09:30:09,-1587.384386962826
2019-04-04 09:30:10,-1263.1016020934694
2019-04-04 09:30:11,-1010.7362137276713
2019-04-04 09:30:12,-812.3597740776092
2019-04-04 09:30:13,-655.1898037759902
2019-04-04 09:30:14,-529.8884437566404
2019-04-04 09:30:15,-429.496575610257
2019-04-04 09:30:16,-348.74179191873714
2019-04-04 09:30:17,-283.57496005590417
2019-04-04 09:30:18,-230.85134325836464
2019-04-04 09:30:19,-188.1058932961194
2019-04-04 09:30:20,-153.39154055892834
2019-04-04 09:30:21,-125.16064590425934
2019-04-04 09:30:22,-102.17667022047011
2019-04-04 09:30:23,-83.44741804270626
2019-04-04 09:30:24,-68.17395963862978
2019-04-04 09:30:25,-55.71113076162279
2019-04-04 09:30:26,-45.53670531779735
2019-04-04 09:30:27,-37.227148405649125
2019-04-04 09:30:28,-30.438418618714806
2019-04-04 09:30:29,-24.890683152902287
2019-04-04 09:30:30,-20.356091119683647
2019-04-04 09:30:31,-16.648954814853365
2019-04-04 09:30:32,-13.61783894928485
2019-04-04 09:30:33,-11.139169792337016
2019-04-04 09:30:34,-9.112060596026641
2019-04-04 09:30:35,-7.454114035256472
2019-04-04 09:30:36,-6.098011970318812
2019-04-04 09:30:37,-4.988741354760992
2019-04-04 09:30:38,-1750.2328683695293
2019-04-04 09:30:39,-1431.9047500766285
2019-04-04 09:30:40,-1171.4888477356874
2019-04-04 09:30:41,-958.444299328173
2019-04-04 09:30:42,-784.1505231681688
2019-04-04 09:30:43,-641.5568322093113
2019-04-04 09:30:44,-524.8961664045478
2019-04-04 09:30:45,-429.4511490628359
2019-04-04 09:30:46,-351.3628626335971
2019-04-04 09:30:47,-287.4745157989101
2019-04-04 09:30:48,-235.20361722079656
2019-04-04 09:30:49,-192.43744563031925
2019-04-04 09:30:50,-157.44756230183853
2019-04-04 09:30:51,-128.8198914420667
2019-04-04 09:30:52,-105.39752978674203
2019-04-04 09:30:53,-86.23396553069733
2019-04-04 09:30:54,-70.55481032225103
2019-04-04 09:30:55,-57.72649404030145
2019-04-04 09:30:56,-47.230654752574694
2019-04-04 09:30:57,-38.64318726908856
2019-04-04 09:30:58,-31.617102538248453
2019-04-04 09:30:59,-25.868504512921106
2019-04-04 09:31:00,-21.165117344307102
2019-04-04 09:31:01,-17.31689898711349
2019-04-04 09:31:02,-14.168361720891403
2019-04-04 09:31:03,-11.592289140323881
2019-04-04 09:31:04,-9.484595644866971
2019-04-04 09:31:05,-7.760120656306572
2019-04-04 09:31:06,-6.349187584057804
2019-04-04 09:31:07,-5.194788473319328
2019-04-04 09:31:08,-4.250280562280025
2019-04-04 09:31:09,-3.4775016651126824
2019-04-04 09:31:10,-2.845228224659014
2019-04-04 09:31:11,-2.3279137272410204
2019-04-04 09:31:12,-1.9046565019991373
2019-04-04 09:31:13,-1.5583551966939269
2019-04-04 09:31:14,-1.2750178057825843
2019-04-04 09:31:15,-1.0431963313746453
2019-04-04 09:31:16,-0.8535242341895557
2019-04-04 09:31:17,-0.6983379850662708
2019-04-04 09:31:18,-0.5713674257753805
2019-04-04 09:31:19,-0.4674824281907909
2019-04-04 09:31:20,-0.38248561564801953
2019-04-04 09:31:21,-0.3129427714740739
2019-04-04 09:31:22,-0.2560440824276936
2019-04-04 09:31:23,-0.20949061067034827
2019-04-04 09:31:24,-0.1714014072407971
2019-04-04 09:31:25,-0.1402375140181025
2019-04-04 09:31:26,-0.11473978352915241
2019-04-04 09:31:27,-0.09387800425884678
2019-04-04 09:31:28,-0.07680927591267056
2019-04-04 09:31:29,-0.06284395281922495
2019-04-04 09:31:30,-0.05141777944532574
2019-04-04 09:31:31,-0.042069092183718994
2019-04-04 09:31:32,-0.034420166272066975
2019-04-04 09:31:33,-0.02816195418239028
2019-04-04 09:31:34,-0.02304159884958372
2019-04-04 09:31:35,-0.018852217222549397
2019-04-04 09:31:36,-0.015424541351841677
2019-04-04 09:31:37,-0.012620079279795651
2019-04-04 09:31:38,-0.010325519405336443
2019-04-04 09:31:39,-0.008448152237111291
2019-04-04 09:31:40,-0.006912124555214191
2019-04-04 09:31:41,-0.005655374634462786
2019-04-04 09:31:42,-0.004627124699838595
2019-04-04 09:31:43,-0.0037858292991412826
2019-04-04 09:31:44,-0.003097496698810972
2019-04-04 09:31:45,-0.002534315480519707
2019-04-04 09:31:46,-0.0020735308474799556
2019-04-04 09:31:47,-0.0016965252387013117
2019-04-04 09:31:48,-0.001388066104294297
2019-04-04 09:31:49,-0.0011356904489026687
2019-04-04 09:31:50,-0.0009292012763311355
2019-04-04 09:31:51,-0.0007602555896961705
2019-04-04 09:31:52,-0.0006220273006408864
2019-04-04 09:31:53,-0.0005089314277839569
2019-04-04 09:31:54,-0.0004163984409053558
2019-04-04 09:31:55,-0.00034068963346213364
2019-04-04 09:31:56,-0.00027874606373780634
2019-04-04 09:31:57,-0.00022806496123738628
2019-04-04 09:31:58,-0.00018659860464700524
2019-04-04 09:31:59,-0.00015267158561909527
2019-04-04 09:32:00,-0.00012491311550574138
2019-04-04 09:32:01,-0.00010220163995871336
2019-04-04 09:32:02,-8.361952360222915e-05
2019-04-04 09:32:03,-6.841597385613198e-05
2019-04-04 09:32:04,-5.597670588213093e-05
2019-04-04 09:32:05,-4.5799122994364415e-05
2019-04-04 09:32:06,-3.74720097225906e-05
2019-04-04 09:32:07,-3.065891704570829e-05
2019-04-04 09:32:08,-2.508456849191124e-05
2019-04-04 09:32:09,-2.052373785699693e-05
2019-04-04 09:32:10,-1.6792149155710462e-05
2019-04-04 09:32:11,-1.3739031127389898e-05
2019-04-04 09:32:12,-1.1241025467858055e-05
2019-04-04 09:32:13,-9.197202655515938e-06
2019-04-04 09:32:14,-7.524983990873805e-06
2019-04-04 09:32:15,-6.156805083440282e-06
2019-04-04 09:32:16,-5.0373859773589434e-06
2019-04-04 09:32:17,-4.121497617838273e-06
