h_m_s,BNS
2019-04-04 09:30:00,-2400.0
2019-04-04 09:30:01,-1410.0
2019-04-04 09:30:02,-843.1893687707641
2019-04-04 09:30:03,-565.3960396039604
2019-04-04 09:30:04,-403.08621399580403
2019-04-04 09:30:05,-298.39080089023645
2019-04-04 09:30:06,-226.4906045224352
2019-04-04 09:30:07,-174.96290047361498
2019-04-04 09:30:08,-136.89709602902505
2019-04-04 09:30:09,-108.1410170387925
2019-04-04 09:30:10,-86.04915923046356
2019-04-04 09:30:11,-68.85669470365555
2019-04-04 09:30:12,-55.34224280625589
2019-04-04 09:30:13,-44.63499346200999
2019-04-04 09:30:14,-36.09880234149488
2019-04-04 09:30:15,-29.25957750538183
2019-04-04 09:30:16,-23.758134684807352
2019-04-04 09:30:17,-19.318625557263072
2019-04-04 09:30:18,-15.726814028009944
2019-04-04 09:30:19,-12.814767978758823
2019-04-04 09:30:20,-10.449842733383365
2019-04-04 09:30:21,-8.526604931030953
2019-04-04 09:30:22,-631.3225443520389
2019-04-04 09:30:23,-442.27841159547324
2019-04-04 09:30:24,-361.32778327204954
2019-04-04 09:30:25,-295.27373044458005
2019-04-04 09:30:26,-241.34841040785065
2019-04-04 09:30:27,-197.30705216850694
2019-04-04 09:30:28,-161.3262070166584
2019-04-04 09:30:29,-131.92273729497424
2019-04-04 09:30:30,-162.54310282473824
2019-04-04 09:30:31,-132.94167129063177
2019-04-04 09:30:32,-108.73825350702857
2019-04-04 09:30:33,-88.94611496346026
2019-04-04 09:30:34,-72.75967638860826
2019-04-04 09:30:35,-59.52099629424568
2019-04-04 09:30:36,-48.692540276535155
2019-04-04 09:30:37,-39.835029929142024
2019-04-04 09:30:38,-105.34571895582339
2019-04-04 09:30:39,-86.18569454338055
2019-04-04 09:30:40,-70.51138002476884
2019-04-04 09:30:41,-57.688325717420625
2019-04-04 09:30:42,-47.197662737124915
2019-04-04 09:30:43,-56.799492920375386
2019-04-04 09:30:44,-46.471075656630795
2019-04-04 09:30:45,16.529837554386667
2019-04-04 09:30:46,13.52417161917486
2019-04-04 09:30:47,11.065070049414778
2019-04-04 09:30:48,-27.312456526376444
2019-04-04 09:30:49,-22.346337313728597
2019-04-04 09:30:50,-0.10074964105664265
2019-04-04 09:30:51,-0.0824309861264352
2019-04-04 09:30:52,-0.06744317370829861
2019-04-04 09:30:53,-18.237356433405733
2019-04-04 09:30:54,-14.921420069452543
2019-04-04 09:30:55,-12.208398871429425
2019-04-04 09:30:56,-9.988666066843553
2019-04-04 09:30:57,-8.172528952044306
2019-04-04 09:30:58,-6.686603878564685
2019-04-04 09:30:59,-5.470850543610527
2019-04-04 09:31:00,-4.476145641540521
2019-04-04 09:31:01,-3.6622977640619885
2019-04-04 09:31:02,-2.9964232908822472
2019-04-04 09:31:03,-2.4516176152878772
2019-04-04 09:31:04,-2.0058679934021115
2019-04-04 09:31:05,-1.6411640761773625
2019-04-04 09:31:06,-1.3427701755382797
2019-04-04 09:31:07,-1.098629854269513
2019-04-04 09:31:08,-37.26255040350393
2019-04-04 09:31:09,-30.487535863989603
2019-04-04 09:31:10,-24.94434392678181
2019-04-04 09:31:11,-20.409006258587826
2019-04-04 09:31:12,-16.698276235447345
2019-04-04 09:31:13,-31.844049577548752
2019-04-04 09:31:14,-26.054220697396335
2019-04-04 09:31:15,-21.317088534043485
2019-04-04 09:31:16,-17.441253500378867
2019-04-04 09:31:17,-14.270115995065744
2019-04-04 09:31:18,-29.857369664242388
2019-04-04 09:31:19,-24.428756419021454
2019-04-04 09:31:20,-19.98716395524403
2019-04-04 09:31:21,-16.353133885737453
2019-04-04 09:31:22,-49.74347512978609
2019-04-04 09:31:23,-40.699206492096856
