h_m_s,CVE
2019-04-04 09:30:00,-700.0
2019-04-04 09:30:01,-974.9999999999999
2019-04-04 09:30:02,-583.0564784053155
2019-04-04 09:30:03,-390.96534653465335
2019-04-04 09:30:04,-278.72982882688564
2019-04-04 09:30:05,-206.33406444537616
2019-04-04 09:30:06,-156.61584355274763
2019-04-04 09:30:07,-120.98498437005281
2019-04-04 09:30:08,-94.66288555198533
2019-04-04 09:30:09,-74.77836284597348
2019-04-04 09:30:10,124.35667006114244
2019-04-04 09:30:11,79.53061800120086
2019-04-04 09:30:12,103.17505337729803
2019-04-04 09:30:13,83.21342973143211
2019-04-04 09:30:14,67.29932994365831
2019-04-04 09:30:15,54.5489000415738
2019-04-04 09:30:16,44.2925094819783
2019-04-04 09:30:17,36.01589169460512
2019-04-04 09:30:18,29.319644353324712
2019-04-04 09:30:19,23.89069006210702
2019-04-04 09:30:20,19.481738128605862
2019-04-04 09:30:21,15.896228166358418
2019-04-04 09:30:22,12.977111546274612
2019-04-04 09:30:23,10.598372895223374
2019-04-04 09:30:24,8.658542863774793
2019-04-04 09:30:25,7.075681334131299
2019-04-04 09:30:26,5.7834621453587385
2019-04-04 09:30:27,4.728093569377671
2019-04-04 09:30:28,3.8658800766843644
2019-04-04 09:30:29,3.161281054092125
2019-04-04 09:30:30,20.803387570080233
2019-04-04 09:30:31,17.014792162884103
2019-04-04 09:30:32,13.9170717925785
2019-04-04 09:30:33,11.383937369726143
2019-04-04 09:30:34,9.312285302058743
2019-04-04 09:30:35,7.617907699237352
2019-04-04 09:30:36,6.232007200186987
2019-04-04 09:30:37,5.098361924192103
2019-04-04 09:30:38,4.171016873129775
2019-04-04 09:30:39,3.412402418683928
2019-04-04 09:30:40,2.791799787842436
2019-04-04 09:30:41,2.2840888299492366
2019-04-04 09:30:42,1.8687256549209224
2019-04-04 09:30:43,1.5289076217095416
2019-04-04 09:30:44,1.250891127849773
2019-04-04 09:30:45,1.0234340934270871
2019-04-04 09:30:46,0.8373402506154352
2019-04-04 09:30:47,0.6850865834265129
2019-04-04 09:30:48,0.560518702270178
2019-04-04 09:30:49,0.4586017365185195
2019-04-04 09:30:50,0.3752166073797368
2019-04-04 09:30:51,0.3069934009982055
2019-04-04 09:30:52,0.25117507679777085
2019-04-04 09:30:53,0.20550598252705746
2019-04-04 09:30:54,0.16814065696796587
2019-04-04 09:30:55,0.13756922579852213
2019-04-04 09:30:56,0.11255636976208541
2019-04-04 09:30:57,0.09209139483309696
2019-04-04 09:30:58,0.07534738408230231
2019-04-04 09:30:59,0.06164777885044668
2019-04-04 09:31:00,0.050439037661951784
2019-04-04 09:31:01,0.04126826730937866
2019-04-04 09:31:02,0.033764921725813996
2019-04-04 09:31:03,0.027625828811872945
2019-04-04 09:31:04,0.022602939977013892
2019-04-04 09:31:05,0.018493307250669118
2019-04-04 09:31:06,0.015130882879854516
2019-04-04 09:31:07,0.012379810004790905
2019-04-04 09:31:08,0.01012893327578771
2019-04-04 09:31:09,0.00828730758269561
2019-04-04 09:31:10,0.006780523407729891
2019-04-04 09:31:11,0.005547700315191821
2019-04-04 09:31:12,0.0045390270922951465
2019-04-04 09:31:13,0.0037137491457322467
2019-04-04 09:31:14,127.27580281761811
2019-04-04 09:31:15,-23.13801531214528
2019-04-04 09:31:16,17.432540826796586
2019-04-04 09:31:17,14.262987444205361
2019-04-04 09:31:18,11.669716661752016
2019-04-04 09:31:19,9.547949769679413
2019-04-04 09:31:20,7.811958750975226
2019-04-04 09:31:21,6.391602513023787
2019-04-04 09:31:22,5.2294928973149215
2019-04-04 09:31:23,4.278675961449441
2019-04-04 09:31:24,-14.681084045694798
2019-04-04 09:31:25,-12.011795951982233
2019-04-04 09:31:26,-9.827832994450274
2019-04-04 09:31:27,-8.040954229914723
2019-04-04 09:31:28,-6.578962526128401
2019-04-04 09:31:29,-5.382787504227198
2019-04-04 09:31:30,-4.404098855614011
2019-04-04 09:31:31,-3.6033536014531284
2019-04-04 09:31:32,-2.9481983960440123
2019-04-04 09:31:33,-2.412162320591896
2019-04-04 09:31:34,-1.9735873509059874
2019-04-04 09:31:35,-1.6147532855615045
2019-04-04 09:31:36,-1.3211617780625953
2019-04-04 09:31:37,-1.0809505449959442
2019-04-04 09:31:38,-0.8844140818064145
2019-04-04 09:31:39,53.821843129419996
2019-04-04 09:31:40,44.036053454093235
2019-04-04 09:31:41,36.029498270291086
2019-04-04 09:31:42,65.84231679807456
2019-04-04 09:31:43,53.87098646081183
2019-04-04 09:31:44,62.25807983750043
2019-04-04 09:31:45,50.93842895140982
2019-04-04 09:31:46,41.67689641040844
2019-04-04 09:31:47,34.09927887831026
2019-04-04 09:31:48,27.899409989381336
2019-04-04 09:31:49,22.826789989997646
2019-04-04 09:31:50,18.67646453639094
2019-04-04 09:31:51,-111.9919835837995
2019-04-04 09:31:52,-91.62980474749169
2019-04-04 09:31:53,-74.9698402460133
2019-04-04 09:31:54,-61.338960199988655
2019-04-04 09:31:55,-50.18642198094203
2019-04-04 09:31:56,-41.06161798382681
2019-04-04 09:31:57,-33.595869259106195
2019-04-04 09:31:58,-27.48752939355411
2019-04-04 09:31:59,-22.489796776370188
2019-04-04 09:32:00,-18.400742816913617
2019-04-04 09:32:01,-15.055153213760404
2019-04-04 09:32:02,-12.317852629388108
2019-04-04 09:32:03,-10.078243060373493
2019-04-04 09:32:04,-8.245835231191274
2019-04-04 09:32:05,-6.746592461868103
2019-04-04 09:32:06,-5.519939286972506
2019-04-04 09:32:07,-4.5163139620613935
2019-04-04 09:32:08,-3.695165968954622
2019-04-04 09:32:09,-3.023317610959727
2019-04-04 09:32:10,-2.473623499874034
2019-04-04 09:32:11,-2.0238737726228
2019-04-04 09:32:12,-1.6558967230540744
2019-04-04 09:32:13,-1.3548245915890653
2019-04-04 09:32:14,-1.1084928476633578
2019-04-04 09:32:15,-0.9069486935424641
2019-04-04 09:32:16,-0.7420489310800084
2019-04-04 09:32:17,-0.607130943610789
2019-04-04 09:32:18,-0.49674349931783335
2019-04-04 09:32:19,-0.40642649944180675
2019-04-04 09:32:20,-0.33253077227053107
2019-04-04 09:32:21,108.81883845909742
2019-04-04 09:32:22,89.03359510289107
2019-04-04 09:32:23,72.84566872054266
2019-04-04 09:32:24,59.60100168044094
2019-04-04 09:32:25,48.76445592035872
2019-04-04 09:32:26,39.89819120756486
2019-04-04 09:32:27,32.64397462437033
2019-04-04 09:32:28,26.708706510847836
2019-04-04 09:32:29,21.852578054329634
2019-04-04 09:32:30,17.879382044451244
