h_m_s,HQU
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,0.0
2019-04-04 09:30:05,0.0
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,122.57249883494693
2019-04-04 09:30:11,98.08273790029277
2019-04-04 09:30:12,78.8321123943259
2019-04-04 09:30:13,63.580199191338565
2019-04-04 09:30:14,51.42084417228564
2019-04-04 09:30:15,41.678728319518214
2019-04-04 09:30:16,33.842212544746246
2019-04-04 09:30:17,27.5183654295613
2019-04-04 09:30:18,22.40201893156012
2019-04-04 09:30:19,18.253962585963887
2019-04-04 09:30:20,14.885251032290777
2019-04-04 09:30:21,12.145699996622895
2019-04-04 09:30:22,9.915314627738509
2019-04-04 09:30:23,8.097811398438903
2019-04-04 09:30:24,6.6156614594819425
2019-04-04 09:30:25,5.406257500627618
2019-04-04 09:30:26,4.41892223892532
2019-04-04 09:30:27,3.6125554721940385
2019-04-04 09:30:28,2.95377111745913
2019-04-04 09:30:29,2.41541395142208
2019-04-04 09:30:30,1.97537312193739
2019-04-04 09:30:31,1.6156293296314614
2019-04-04 09:30:32,1.3214871598446383
2019-04-04 09:30:33,1.0809549082437693
2019-04-04 09:30:34,0.884242435398155
2019-04-04 09:30:35,0.7233538318593816
2019-04-04 09:30:36,0.5917564856924974
2019-04-04 09:30:37,0.4841118821168619
2019-04-04 09:30:38,0.39605639199732107
2019-04-04 09:30:39,0.3240226139322161
2019-04-04 09:30:40,0.2650936653540981
2019-04-04 09:30:41,0.21688427750527847
2019-04-04 09:30:42,0.1774437176911855
2019-04-04 09:30:43,0.1451765012633756
2019-04-04 09:30:44,0.11877761273736906
2019-04-04 09:30:45,0.09717956719403795
2019-04-04 09:30:46,0.07950913856745823
2019-04-04 09:30:47,0.06505198341096091
2019-04-04 09:30:48,0.05322371537221063
2019-04-04 09:30:49,0.043546251346842625
2019-04-04 09:30:50,0.03562846669205266
2019-04-04 09:30:51,0.029150373269792567
2019-04-04 09:30:52,0.023850177954693668
2019-04-04 09:30:53,0.019513696647421457
2019-04-04 09:30:54,0.015965694690854293
2019-04-04 09:30:55,0.013062802879227812
2019-04-04 09:30:56,0.010687722217445194
2019-04-04 09:30:57,0.008744482863774373
2019-04-04 09:30:58,0.00715456541984229
2019-04-04 09:30:59,0.005853727666135236
2019-04-04 09:31:00,0.004789408405634147
2019-04-04 09:31:01,0.003918603436928594
2019-04-04 09:31:02,0.003206127781680102
2019-04-04 09:31:03,0.002623193916009269
2019-04-04 09:31:04,0.002146248535578532
2019-04-04 09:31:05,0.0017560208382235462
2019-04-04 09:31:06,0.0014367438596891902
2019-04-04 09:31:07,0.0011755173937790177
2019-04-04 09:31:08,0.000961786751291636
2019-04-04 09:31:09,0.0007869162941341906
2019-04-04 09:31:10,0.000643840511415578
2019-04-04 09:31:11,0.0005267785380759137
2019-04-04 09:31:12,0.0004310005804420471
2019-04-04 09:31:13,0.00035263681068213273
2019-04-04 09:31:14,0.00028852100827075433
2019-04-04 09:31:15,0.00023606263064524478
2019-04-04 09:31:16,0.0001931421439881336
2019-04-04 09:31:17,0.00015802538494073755
2019-04-04 09:31:18,0.00012929349302427592
2019-04-04 09:31:19,0.00010578558269441685
2019-04-04 09:31:20,8.655183870792511e-05
2019-04-04 09:31:21,7.081513963746196e-05
2019-04-04 09:31:22,5.7939658951237646e-05
2019-04-04 09:31:23,4.740517500205919e-05
2019-04-04 09:31:24,3.87860519373591e-05
2019-04-04 09:31:25,3.173404226857241e-05
2019-04-04 09:31:26,2.5964216250517348e-05
