h_m_s,TD
2019-04-04 09:30:00,-3000.0
2019-04-04 09:30:01,-1955.0
2019-04-04 09:30:02,-1169.1029900332226
2019-04-04 09:30:03,-619.2079207920791
2019-04-04 09:30:04,-412.7428873943647
2019-04-04 09:30:05,-305.53930264813073
2019-04-04 09:30:06,-231.91660451889868
2019-04-04 09:30:07,-179.15445932150985
2019-04-04 09:30:08,-140.17671835214782
2019-04-04 09:30:09,-110.73173447410193
2019-04-04 09:30:10,95.74812276968265
2019-04-04 09:30:11,76.61782307881187
2019-04-04 09:30:12,434.491677271657
2019-04-04 09:30:13,311.7344442628698
2019-04-04 09:30:14,290.3658610729968
2019-04-04 09:30:15,273.2452808515094
2019-04-04 09:30:16,315.880145331743
2019-04-04 09:30:17,462.4028962998351
2019-04-04 09:30:18,376.4307318119032
2019-04-04 09:30:19,306.7291620319576
2019-04-04 09:30:20,250.12325703355174
2019-04-04 09:30:21,204.089406051501
2019-04-04 09:30:22,166.61128413772573
2019-04-04 09:30:23,136.0709978909405
2019-04-04 09:30:24,111.16579680700941
2019-04-04 09:30:25,90.84366340115031
2019-04-04 09:30:26,74.25304555363608
2019-04-04 09:30:27,-85.2810135520315
2019-04-04 09:30:28,-69.72919769302331
2019-04-04 09:30:29,-57.02028702686954
2019-04-04 09:30:30,-46.63231423819443
2019-04-04 09:30:31,-38.13990063706338
2019-04-04 09:30:32,-31.196133943128267
2019-04-04 09:30:33,-25.517927929030392
2019-04-04 09:30:34,-20.874168354478623
2019-04-04 09:30:35,-17.07609707657948
2019-04-04 09:30:36,-13.96949978049604
2019-04-04 09:30:37,-84.19112162821348
2019-04-04 09:30:38,-287.14647408751347
2019-04-04 09:30:39,-289.4842422731621
2019-04-04 09:30:40,-236.83667604292592
2019-04-04 09:30:41,-193.7660460566249
2019-04-04 09:30:42,-158.529553041355
2019-04-04 09:30:43,-147.88625848023008
2019-04-04 09:30:44,-120.99462782255785
2019-04-04 09:30:45,-98.99344913252817
2019-04-04 09:30:46,-80.99319735220733
2019-04-04 09:30:47,-84.44920630739084
2019-04-04 09:30:48,-87.27677506650873
2019-04-04 09:30:49,-71.4075738082052
2019-04-04 09:30:50,-58.42391219216616
2019-04-04 09:30:51,-47.80107050363523
