h_m_s,CVE
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,
2019-04-04 09:30:10,
2019-04-04 09:30:11,0.9014892480834011
2019-04-04 09:30:12,1.148562113285635
2019-04-04 09:30:13,0.900905399838275
2019-04-04 09:30:14,0.7130013478504997
2019-04-04 09:30:15,0.5681639256283489
2019-04-04 09:30:16,0.5681639256283489
2019-04-04 09:30:17,0.5681639256283489
2019-04-04 09:30:18,0.414450027600921
2019-04-04 09:30:19,0.31146057727446863
2019-04-04 09:30:20,0.31146057727446863
2019-04-04 09:30:21,0.31146057727446863
2019-04-04 09:30:22,0.31146057727446863
2019-04-04 09:30:23,0.31146057727446863
2019-04-04 09:30:24,0.31146057727446863
2019-04-04 09:30:25,0.31146057727446863
2019-04-04 09:30:26,0.15476718534442385
2019-04-04 09:30:27,0.15476718534442385
2019-04-04 09:30:28,0.15476718534442385
2019-04-04 09:30:29,0.15476718534442385
2019-04-04 09:30:30,0.601804923146564
2019-04-04 09:30:31,0.601804923146564
2019-04-04 09:30:32,0.3361898262980629
2019-04-04 09:30:33,0.3361898262980629
2019-04-04 09:30:34,0.3361898262980629
2019-04-04 09:30:35,0.3361898262980629
2019-04-04 09:30:36,0.16937260373599383
2019-04-04 09:30:37,0.10543179769772683
2019-04-04 09:30:38,0.10543179769772683
2019-04-04 09:30:39,0.10543179769772683
2019-04-04 09:30:40,0.06241286749149288
2019-04-04 09:30:41,0.06241286749149288
2019-04-04 09:30:42,0.03877730411431305
2019-04-04 09:30:43,0.03877730411431305
2019-04-04 09:30:44,0.03877730411431305
2019-04-04 09:30:45,0.03877730411431305
2019-04-04 09:30:46,0.02101671515310997
2019-04-04 09:30:47,0.02101671515310997
2019-04-04 09:30:48,0.02101671515310997
2019-04-04 09:30:49,0.02101671515310997
2019-04-04 09:30:50,0.02101671515310997
2019-04-04 09:30:51,0.02101671515310997
2019-04-04 09:30:52,0.02101671515310997
2019-04-04 09:30:53,0.02101671515310997
2019-04-04 09:30:54,0.0064060346920695585
2019-04-04 09:30:55,0.0034633191075010387
2019-04-04 09:30:56,0.0034633191075010387
2019-04-04 09:30:57,0.0034633191075010387
2019-04-04 09:30:58,0.0034633191075010387
2019-04-04 09:30:59,0.0034633191075010387
2019-04-04 09:31:00,0.0034633191075010387
2019-04-04 09:31:01,0.0034633191075010387
2019-04-04 09:31:02,0.0034633191075010387
2019-04-04 09:31:03,0.0034633191075010387
2019-04-04 09:31:04,0.0034633191075010387
2019-04-04 09:31:05,0.0007840665045423383
2019-04-04 09:31:06,0.0007840665045423383
2019-04-04 09:31:07,0.0007840665045423383
2019-04-04 09:31:08,0.0007840665045423383
2019-04-04 09:31:09,0.0007840665045423383
2019-04-04 09:31:10,0.0007840665045423383
2019-04-04 09:31:11,0.00021908477470515417
2019-04-04 09:31:12,0.00011649061777143654
2019-04-04 09:31:13,7.408701840565106e-05
2019-04-04 09:31:14,1.8475134250584628
2019-04-04 09:31:15,-0.02482025822230507
2019-04-04 09:31:16,0.2318814625695107
2019-04-04 09:31:17,0.17753078838329092
2019-04-04 09:31:18,0.17753078838329092
2019-04-04 09:31:19,0.17753078838329092
2019-04-04 09:31:20,0.17753078838329092
2019-04-04 09:31:21,0.11656301081060047
2019-04-04 09:31:22,0.11656301081060047
2019-04-04 09:31:23,0.11656301081060047
2019-04-04 09:31:24,-0.31373483031474336
2019-04-04 09:31:25,-0.21327757622819207
2019-04-04 09:31:26,-0.21327757622819207
2019-04-04 09:31:27,-0.21327757622819207
2019-04-04 09:31:28,-0.21327757622819207
2019-04-04 09:31:29,-0.21327757622819207
2019-04-04 09:31:30,-0.21327757622819207
2019-04-04 09:31:31,-0.21327757622819207
2019-04-04 09:31:32,-0.21327757622819207
2019-04-04 09:31:33,-0.21327757622819207
2019-04-04 09:31:34,-0.21327757622819207
2019-04-04 09:31:35,-0.21327757622819207
2019-04-04 09:31:36,-0.21327757622819207
2019-04-04 09:31:37,-0.21327757622819207
2019-04-04 09:31:38,-0.21327757622819207
2019-04-04 09:31:39,2.491184957362263
2019-04-04 09:31:40,1.2279794639562231
2019-04-04 09:31:41,0.7581278924842794
2019-04-04 09:31:42,0.8351975488134038
2019-04-04 09:31:43,0.8351975488134038
2019-04-04 09:31:44,0.8883444792533791
2019-04-04 09:31:45,0.6371930203471597
2019-04-04 09:31:46,0.4735576090356993
2019-04-04 09:31:47,0.4735576090356993
2019-04-04 09:31:48,0.4735576090356993
2019-04-04 09:31:49,0.4735576090356993
2019-04-04 09:31:50,0.4735576090356993
2019-04-04 09:31:51,-0.13341437158423133
2019-04-04 09:31:52,-0.13341437158423133
2019-04-04 09:31:53,-0.08259309165127805
2019-04-04 09:31:54,-0.08259309165127805
2019-04-04 09:31:55,-0.05263922809443341
2019-04-04 09:31:56,-0.03647243039206476
2019-04-04 09:31:57,-0.026518182985979695
2019-04-04 09:31:58,-0.0198850284095389
2019-04-04 09:31:59,-0.0198850284095389
2019-04-04 09:32:00,-0.014475945432136492
2019-04-04 09:32:01,-0.014475945432136492
2019-04-04 09:32:02,-0.014475945432136492
2019-04-04 09:32:03,-0.014475945432136492
2019-04-04 09:32:04,-0.014475945432136492
2019-04-04 09:32:05,-0.008310410332731229
2019-04-04 09:32:06,-0.005465347795803066
2019-04-04 09:32:07,-0.005465347795803066
2019-04-04 09:32:08,-0.0036160576760370655
2019-04-04 09:32:09,-0.002558123015367935
2019-04-04 09:32:10,-0.0018843252794365287
2019-04-04 09:32:11,-0.0018843252794365287
2019-04-04 09:32:12,-0.0018843252794365287
2019-04-04 09:32:13,-0.001272415303790364
2019-04-04 09:32:14,-0.001272415303790364
2019-04-04 09:32:15,-0.001272415303790364
2019-04-04 09:32:16,-0.001272415303790364
2019-04-04 09:32:17,-0.001272415303790364
2019-04-04 09:32:18,-0.001272415303790364
2019-04-04 09:32:19,-0.001272415303790364
2019-04-04 09:32:20,-0.001272415303790364
2019-04-04 09:32:21,2.4710962058915764
2019-04-04 09:32:22,1.4078669858297341
2019-04-04 09:32:23,1.4078669858297341
2019-04-04 09:32:24,0.8570218679084569
2019-04-04 09:32:25,0.8570218679084569
2019-04-04 09:32:26,0.8570218679084569
2019-04-04 09:32:27,0.4999071471468553
2019-04-04 09:32:28,0.4999071471468553
2019-04-04 09:32:29,0.4999071471468553
2019-04-04 09:32:30,0.28391026806924397
2019-04-04 09:32:31,0.18579415232699956
