h_m_s,PVG
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,-0.0020705353225098115
2019-04-04 09:30:03,-0.0020705353225098115
2019-04-04 09:30:04,-0.003688747379047871
2019-04-04 09:30:05,-0.006789292553634383
2019-04-04 09:30:06,-0.00519855779211711
2019-04-04 09:30:07,-0.00519855779211711
2019-04-04 09:30:08,-0.0003894418000865445
2019-04-04 09:30:09,-0.002762307863666698
2019-04-04 09:30:10,0.0026888764825849596
2019-04-04 09:30:11,-0.0010939209251443918
2019-04-04 09:30:12,-0.00062480474851602
2019-04-04 09:30:13,-0.0022880915236609717
2019-04-04 09:30:14,-0.00078872379401594
2019-04-04 09:30:15,0.001237518136041524
2019-04-04 09:30:16,0.0012603883571626615
2019-04-04 09:30:17,0.0012603883571626615
2019-04-04 09:30:18,0.0024584869887700825
2019-04-04 09:30:19,0.0033125000000000515
2019-04-04 09:30:20,0.0002873769667359823
2019-04-04 09:30:21,0.000311364815775866
2019-04-04 09:30:22,0.004014839660517312
2019-04-04 09:30:23,0.001733531451213446
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,0.0012368583797155513
2019-04-04 09:30:26,0.00023185717597955043
2019-04-04 09:30:27,-0.0016343429941163595
2019-04-04 09:30:28,-0.0016343429941163595
2019-04-04 09:30:29,-0.0016343429941163595
2019-04-04 09:30:30,-0.0016343429941163595
2019-04-04 09:30:31,-0.001261336058245076
2019-04-04 09:30:32,-0.0022645393721050172
2019-04-04 09:30:33,-0.002239382239382178
2019-04-04 09:30:34,-0.002239382239382178
2019-04-04 09:30:35,-0.002239382239382178
2019-04-04 09:30:36,-0.00254872864361907
2019-04-04 09:30:37,-0.0016773162939296002
2019-04-04 09:30:38,-0.0016773162939296002
2019-04-04 09:30:39,-0.0016773162939296002
2019-04-04 09:30:40,-0.000853051522655535
2019-04-04 09:30:41,2.6518868174762267e-05
2019-04-04 09:30:42,0.0018861219692206117
2019-04-04 09:30:43,0.00026800255633218365
2019-04-04 09:30:44,0.00026800255633218365
2019-04-04 09:30:45,0.00026800255633218365
2019-04-04 09:30:46,0.00026800255633218365
2019-04-04 09:30:47,0.00020614306328595267
2019-04-04 09:30:48,0.0017437282033973553
2019-04-04 09:30:49,0.0017437282033973553
2019-04-04 09:30:50,0.0017437282033973553
2019-04-04 09:30:51,0.0017437282033973553
2019-04-04 09:30:52,0.0017437282033973553
2019-04-04 09:30:53,0.0017437282033973553
2019-04-04 09:30:54,0.0009285051067780675
2019-04-04 09:30:55,0.0009285051067780675
2019-04-04 09:30:56,0.0009285051067780675
2019-04-04 09:30:57,0.0009285051067780675
2019-04-04 09:30:58,-0.0025773195876289392
2019-04-04 09:30:59,-0.0031551596139568414
2019-04-04 09:31:00,-0.0031551596139568414
2019-04-04 09:31:01,-0.003341997772001447
2019-04-04 09:31:02,-0.003341997772001447
2019-04-04 09:31:03,-0.0019024023359732096
2019-04-04 09:31:04,-0.001954397394136717
2019-04-04 09:31:05,0.0005294671338181749
2019-04-04 09:31:06,-0.0007397889654635274
2019-04-04 09:31:07,0.0012998492174906417
2019-04-04 09:31:08,-0.000285116051142684
2019-04-04 09:31:09,-0.0004656175899979462
2019-04-04 09:31:10,-0.002782177815685705
2019-04-04 09:31:11,-0.0030366736743752056
2019-04-04 09:31:12,-0.002990095309288152
2019-04-04 09:31:13,-0.003037383177569987
2019-04-04 09:31:14,-0.0025864755375506446
2019-04-04 09:31:15,-0.0025864755375506446
2019-04-04 09:31:16,-0.00325717261168379
2019-04-04 09:31:17,-0.0008691001470784085
2019-04-04 09:31:18,-0.0027721538701135917
2019-04-04 09:31:19,-0.002857524369074696
2019-04-04 09:31:20,-0.0015664252992463844
2019-04-04 09:31:21,-0.0005331028023916934
2019-04-04 09:31:22,0.0009363295880149613
2019-04-04 09:31:23,0.0007091192738618837
2019-04-04 09:31:24,0.0014831665606068784
2019-04-04 09:31:25,0.0012928468146636589
2019-04-04 09:31:26,0.0007172482614526293
2019-04-04 09:31:27,-4.4515669515652753e-05
2019-04-04 09:31:28,-4.4515669515652753e-05
2019-04-04 09:31:29,-4.4515669515652753e-05
2019-04-04 09:31:30,-4.4515669515652753e-05
2019-04-04 09:31:31,-4.4515669515652753e-05
2019-04-04 09:31:32,-4.4515669515652753e-05
2019-04-04 09:31:33,-4.4515669515652753e-05
2019-04-04 09:31:34,-4.4515669515652753e-05
2019-04-04 09:31:35,-4.4515669515652753e-05
2019-04-04 09:31:36,-4.4515669515652753e-05
2019-04-04 09:31:37,-4.4515669515652753e-05
2019-04-04 09:31:38,-4.4515669515652753e-05
2019-04-04 09:31:39,-6.210794360606311e-05
2019-04-04 09:31:40,-0.0006209251785159205
2019-04-04 09:31:41,-0.0005708791538969785
2019-04-04 09:31:42,-0.0005708791538969785
2019-04-04 09:31:43,-0.0005708791538969785
2019-04-04 09:31:44,-0.0005708791538969785
2019-04-04 09:31:45,-0.0005708791538969785
2019-04-04 09:31:46,-0.0005708791538969785
2019-04-04 09:31:47,-0.0005708791538969785
2019-04-04 09:31:48,-0.0005708791538969785
2019-04-04 09:31:49,-0.0005708791538969785
2019-04-04 09:31:50,-0.0005708791538969785
2019-04-04 09:31:51,-0.0005708791538969785
2019-04-04 09:31:52,-0.00015525539512500488
2019-04-04 09:31:53,-0.00015525539512500488
2019-04-04 09:31:54,-0.00015525539512500488
2019-04-04 09:31:55,-0.00015525539512500488
2019-04-04 09:31:56,-0.00015525539512500488
2019-04-04 09:31:57,-0.00015525539512500488
2019-04-04 09:31:58,-0.00015525539512500488
2019-04-04 09:31:59,-0.00015525539512500488
2019-04-04 09:32:00,0.0006524981357195818
2019-04-04 09:32:01,-0.0013181360006204227
2019-04-04 09:32:02,-0.0009537939805001728
2019-04-04 09:32:03,-0.0008886914019106834
2019-04-04 09:32:04,-0.0008886914019106834
2019-04-04 09:32:05,-0.0008886914019106834
2019-04-04 09:32:06,-0.0009955821044117293
2019-04-04 09:32:07,-0.0009955821044117293
2019-04-04 09:32:08,-0.00014364720247083087
2019-04-04 09:32:09,-0.00014364720247083087
2019-04-04 09:32:10,-0.00014364720247083087
2019-04-04 09:32:11,-0.001743462017434594
2019-04-04 09:32:12,0.0
2019-04-04 09:32:13,0.0005921770297645808
2019-04-04 09:32:14,-0.0014312572017709268
2019-04-04 09:32:15,-0.0016259767994952104
2019-04-04 09:32:16,0.0014667120142844948
2019-04-04 09:32:17,0.0014667120142844948
2019-04-04 09:32:18,0.0014667120142844948
2019-04-04 09:32:19,0.0014667120142844948
2019-04-04 09:32:20,0.0014667120142844948
2019-04-04 09:32:21,0.0014667120142844948
