h_m_s,TECK.B
2019-04-04 09:30:00,-0.006800000000001777
2019-04-04 09:30:01,-0.007999999999999813
2019-04-04 09:30:02,5.551115123125783e-17
2019-04-04 09:30:03,5.551115123125783e-17
2019-04-04 09:30:04,5.551115123125783e-17
2019-04-04 09:30:05,-0.012499999999999678
2019-04-04 09:30:06,-0.012499999999999678
2019-04-04 09:30:07,-0.012499999999999678
2019-04-04 09:30:08,5.551115123125783e-17
2019-04-04 09:30:09,-0.01066666666666638
2019-04-04 09:30:10,-0.01066666666666638
2019-04-04 09:30:11,5.551115123125783e-17
2019-04-04 09:30:12,5.551115123125783e-17
2019-04-04 09:30:13,-0.0045454545454535755
2019-04-04 09:30:14,-0.0045454545454535755
2019-04-04 09:30:15,-0.0045454545454535755
2019-04-04 09:30:16,-0.0045454545454535755
2019-04-04 09:30:17,-0.0045454545454535755
2019-04-04 09:30:18,5.551115123125783e-17
2019-04-04 09:30:19,5.551115123125783e-17
2019-04-04 09:30:20,5.551115123125783e-17
2019-04-04 09:30:21,5.551115123125783e-17
2019-04-04 09:30:22,5.551115123125783e-17
2019-04-04 09:30:23,-0.00527777777777666
2019-04-04 09:30:24,5.551115123125783e-17
2019-04-04 09:30:25,-0.00823529411764537
2019-04-04 09:30:26,-0.017826086956524156
2019-04-04 09:30:27,-0.017826086956524156
2019-04-04 09:30:28,5.551115123125783e-17
2019-04-04 09:30:29,5.551115123125783e-17
2019-04-04 09:30:30,0.010333333333332528
2019-04-04 09:30:31,-0.006666666666667639
2019-04-04 09:30:32,-0.006666666666667653
2019-04-04 09:30:33,5.551115123125783e-17
2019-04-04 09:30:34,5.551115123125783e-17
2019-04-04 09:30:35,0.031724137931034846
2019-04-04 09:30:36,-0.0004999999999998339
2019-04-04 09:30:37,-0.005000000000000712
2019-04-04 09:30:38,5.551115123125783e-17
2019-04-04 09:30:39,-0.014666666666665107
2019-04-04 09:30:40,-0.014347826086955437
2019-04-04 09:30:41,0.0008695652173887486
2019-04-04 09:30:42,0.0008695652173887486
2019-04-04 09:30:43,0.008888888888887739
2019-04-04 09:30:44,0.007073170731707684
2019-04-04 09:30:45,-0.0066666666666676255
2019-04-04 09:30:46,8.326672684688674e-17
2019-04-04 09:30:47,8.326672684688674e-17
2019-04-04 09:30:48,-1.5543122344752192e-15
2019-04-04 09:30:49,0.0037500000000006695
2019-04-04 09:30:50,8.326672684688674e-17
2019-04-04 09:30:51,8.326672684688674e-17
2019-04-04 09:30:52,8.326672684688674e-17
2019-04-04 09:30:53,8.326672684688674e-17
2019-04-04 09:30:54,8.326672684688674e-17
2019-04-04 09:30:55,8.326672684688674e-17
2019-04-04 09:30:56,0.01999999999999838
2019-04-04 09:30:57,8.326672684688674e-17
2019-04-04 09:30:58,-0.022380952380951058
2019-04-04 09:30:59,-0.005714285714286532
2019-04-04 09:31:00,0.005135135135133993
2019-04-04 09:31:01,7.632783294297951e-17
2019-04-04 09:31:02,8.326672684688674e-17
2019-04-04 09:31:03,8.326672684688674e-17
2019-04-04 09:31:04,8.326672684688674e-17
2019-04-04 09:31:05,8.326672684688674e-17
2019-04-04 09:31:06,8.326672684688674e-17
2019-04-04 09:31:07,8.326672684688674e-17
2019-04-04 09:31:08,8.326672684688674e-17
2019-04-04 09:31:09,8.326672684688674e-17
2019-04-04 09:31:10,8.326672684688674e-17
2019-04-04 09:31:11,8.326672684688674e-17
2019-04-04 09:31:12,8.326672684688674e-17
2019-04-04 09:31:13,8.326672684688674e-17
2019-04-04 09:31:14,8.326672684688674e-17
2019-04-04 09:31:15,8.326672684688674e-17
2019-04-04 09:31:16,8.326672684688674e-17
2019-04-04 09:31:17,-0.014285714285713222
2019-04-04 09:31:18,-0.010666666666667303
2019-04-04 09:31:19,8.326672684688674e-17
2019-04-04 09:31:20,8.326672684688674e-17
2019-04-04 09:31:21,0.011212121212121541
2019-04-04 09:31:22,0.011212121212121541
2019-04-04 09:31:23,7.632783294297951e-17
2019-04-04 09:31:24,8.326672684688674e-17
2019-04-04 09:31:25,0.0011111111111109795
2019-04-04 09:31:26,9.020562075079397e-17
2019-04-04 09:31:27,8.326672684688674e-17
2019-04-04 09:31:28,8.326672684688674e-17
2019-04-04 09:31:29,8.326672684688674e-17
2019-04-04 09:31:30,8.326672684688674e-17
2019-04-04 09:31:31,8.326672684688674e-17
2019-04-04 09:31:32,-0.002727272727270802
2019-04-04 09:31:33,9.020562075079397e-17
2019-04-04 09:31:34,9.020562075079397e-17
2019-04-04 09:31:35,-0.005555555555557118
2019-04-04 09:31:36,-0.002777777777776727
2019-04-04 09:31:37,-0.002777777777776734
2019-04-04 09:31:38,9.020562075079397e-17
2019-04-04 09:31:39,8.326672684688674e-17
2019-04-04 09:31:40,-0.011999999999998706
2019-04-04 09:31:41,9.020562075079397e-17
2019-04-04 09:31:42,9.020562075079397e-17
2019-04-04 09:31:43,9.020562075079397e-17
2019-04-04 09:31:44,9.020562075079397e-17
2019-04-04 09:31:45,9.020562075079397e-17
2019-04-04 09:31:46,9.020562075079397e-17
2019-04-04 09:31:47,9.020562075079397e-17
2019-04-04 09:31:48,9.020562075079397e-17
2019-04-04 09:31:49,9.020562075079397e-17
2019-04-04 09:31:50,9.020562075079397e-17
2019-04-04 09:31:51,9.020562075079397e-17
2019-04-04 09:31:52,0.0011764705882355703
2019-04-04 09:31:53,9.020562075079397e-17
2019-04-04 09:31:54,8.326672684688674e-17
2019-04-04 09:31:55,-0.022777777777778285
2019-04-04 09:31:56,9.020562075079397e-17
2019-04-04 09:31:57,9.020562075079397e-17
2019-04-04 09:31:58,9.020562075079397e-17
2019-04-04 09:31:59,9.020562075079397e-17
2019-04-04 09:32:00,9.020562075079397e-17
2019-04-04 09:32:01,-0.0010344827586192956
2019-04-04 09:32:02,0.004599999999999813
2019-04-04 09:32:03,0.007142857142857083
2019-04-04 09:32:04,9.71445146547012e-17
2019-04-04 09:32:05,0.0017391304347826597
2019-04-04 09:32:06,-0.00846153846153943
2019-04-04 09:32:07,0.004262295081966273
2019-04-04 09:32:08,7.632783294297951e-17
2019-04-04 09:32:09,8.326672684688674e-17
2019-04-04 09:32:10,8.326672684688674e-17
2019-04-04 09:32:11,0.007142857142855813
2019-04-04 09:32:12,-0.004666666666665646
2019-04-04 09:32:13,-0.001249999999999668
2019-04-04 09:32:14,-0.001666666666666261
2019-04-04 09:32:15,-0.0033333333333325846
2019-04-04 09:32:16,9.020562075079397e-17
2019-04-04 09:32:17,8.326672684688674e-17
2019-04-04 09:32:18,8.326672684688674e-17
2019-04-04 09:32:19,-0.0035714285714290445
2019-04-04 09:32:20,-0.0035714285714290445
2019-04-04 09:32:21,-0.0035714285714290445
2019-04-04 09:32:22,0.013809523809524535
2019-04-04 09:32:23,0.006750000000001144
2019-04-04 09:32:24,-0.0025000000000003075
2019-04-04 09:32:25,-0.0025000000000003075
2019-04-04 09:32:26,-0.0025000000000003075
2019-04-04 09:32:27,-0.0025000000000003075
2019-04-04 09:32:28,-0.015384615384615066
2019-04-04 09:32:29,-0.006363636363635669
2019-04-04 09:32:30,-0.005714285714284499
2019-04-04 09:32:31,-0.005714285714284492
2019-04-04 09:32:32,-0.005714285714284492
2019-04-04 09:32:33,8.326672684688674e-17
2019-04-04 09:32:34,8.326672684688674e-17
2019-04-04 09:32:35,8.326672684688674e-17
2019-04-04 09:32:36,8.326672684688674e-17
2019-04-04 09:32:37,8.326672684688674e-17
2019-04-04 09:32:38,8.326672684688674e-17
2019-04-04 09:32:39,0.0022077922077944345
2019-04-04 09:32:40,0.014499999999998445
2019-04-04 09:32:41,0.007499999999998591
2019-04-04 09:32:42,8.326672684688674e-17
2019-04-04 09:32:43,-0.017547169811320207
2019-04-04 09:32:44,0.0031249999999996766
2019-04-04 09:32:45,0.0033333333333341597
2019-04-04 09:32:46,-0.0027027027027027722
2019-04-04 09:32:47,-0.006444444444445398
2019-04-04 09:32:48,6.245004513516506e-17
2019-04-04 09:32:49,5.551115123125783e-17
2019-04-04 09:32:50,5.551115123125783e-17
2019-04-04 09:32:51,5.551115123125783e-17
2019-04-04 09:32:52,5.551115123125783e-17
2019-04-04 09:32:53,5.551115123125783e-17
2019-04-04 09:32:54,5.551115123125783e-17
2019-04-04 09:32:55,5.551115123125783e-17
2019-04-04 09:32:56,5.551115123125783e-17
2019-04-04 09:32:57,5.551115123125783e-17
2019-04-04 09:32:58,5.551115123125783e-17
2019-04-04 09:32:59,5.551115123125783e-17
2019-04-04 09:33:00,5.551115123125783e-17
2019-04-04 09:33:01,5.551115123125783e-17
2019-04-04 09:33:02,5.551115123125783e-17
2019-04-04 09:33:03,-0.0059999999999988535
2019-04-04 09:33:04,-0.0059999999999988535
2019-04-04 09:33:05,5.551115123125783e-17
2019-04-04 09:33:06,5.551115123125783e-17
2019-04-04 09:33:07,0.00161290322580801
2019-04-04 09:33:08,0.0002197802197791629
2019-04-04 09:33:09,0.0033333333333327095
2019-04-04 09:33:10,-0.0060000000000009004
2019-04-04 09:33:11,4.163336342344337e-17
2019-04-04 09:33:12,4.163336342344337e-17
2019-04-04 09:33:13,4.163336342344337e-17
2019-04-04 09:33:14,4.163336342344337e-17
2019-04-04 09:33:15,4.163336342344337e-17
2019-04-04 09:33:16,4.163336342344337e-17
2019-04-04 09:33:17,4.163336342344337e-17
2019-04-04 09:33:18,4.163336342344337e-17
2019-04-04 09:33:19,4.163336342344337e-17
2019-04-04 09:33:20,4.163336342344337e-17
2019-04-04 09:33:21,4.163336342344337e-17
2019-04-04 09:33:22,4.163336342344337e-17
2019-04-04 09:33:23,4.163336342344337e-17
2019-04-04 09:33:24,4.163336342344337e-17
2019-04-04 09:33:25,4.163336342344337e-17
2019-04-04 09:33:26,-0.0018749999999995853
2019-04-04 09:33:27,-0.0018749999999995853
2019-04-04 09:33:28,-0.0018749999999995853
2019-04-04 09:33:29,-0.0018749999999995853
2019-04-04 09:33:30,-0.0018749999999995853
2019-04-04 09:33:31,-0.0012765957446805587
2019-04-04 09:33:32,-0.0012765957446805622
2019-04-04 09:33:33,-0.0012765957446805622
2019-04-04 09:33:34,0.0006024096385546483
2019-04-04 09:33:35,-0.019999999999999726
2019-04-04 09:33:36,-0.01999999999999972
2019-04-04 09:33:37,-0.004545454545453277
2019-04-04 09:33:38,-0.004545454545453277
2019-04-04 09:33:39,-0.004545454545453277
2019-04-04 09:33:40,-0.004545454545453277
2019-04-04 09:33:41,-0.004545454545453277
2019-04-04 09:33:42,-0.00699999999999857
2019-04-04 09:33:43,-0.006999999999998577
2019-04-04 09:33:44,-0.006999999999998577
2019-04-04 09:33:45,2.7755575615628914e-17
2019-04-04 09:33:46,2.7755575615628914e-17
2019-04-04 09:33:47,2.7755575615628914e-17
2019-04-04 09:33:48,2.7755575615628914e-17
2019-04-04 09:33:49,0.005882352941178254
2019-04-04 09:33:50,-0.016249999999999848
2019-04-04 09:33:51,-0.016249999999999848
2019-04-04 09:33:52,0.00490196078431436
2019-04-04 09:33:53,-0.01611111111111281
2019-04-04 09:33:54,-0.011666666666667283
2019-04-04 09:33:55,2.0816681711721685e-17
2019-04-04 09:33:56,-0.007142857142858242
2019-04-04 09:33:57,0.0017857142857154729
2019-04-04 09:33:58,-0.0015384615384617592
2019-04-04 09:33:59,0.013249999999997208
2019-04-04 09:34:00,2.0816681711721685e-17
2019-04-04 09:34:01,-0.007692307692307096
2019-04-04 09:34:02,2.0816681711721685e-17
2019-04-04 09:34:03,0.007857142857144103
2019-04-04 09:34:04,-0.0056250000000008585
2019-04-04 09:34:05,0.012187499999999823
2019-04-04 09:34:06,2.7755575615628914e-17
2019-04-04 09:34:07,0.0020689655172420884
2019-04-04 09:34:08,0.0020689655172420815
2019-04-04 09:34:09,0.0020689655172420815
2019-04-04 09:34:10,0.0020689655172420815
2019-04-04 09:34:11,0.0020689655172420815
2019-04-04 09:34:12,0.0020689655172420815
2019-04-04 09:34:13,0.0020689655172420815
2019-04-04 09:34:14,0.0020689655172420815
2019-04-04 09:34:15,0.0020689655172420815
2019-04-04 09:34:16,-0.0037500000000001213
2019-04-04 09:34:17,2.7755575615628914e-17
2019-04-04 09:34:18,2.7755575615628914e-17
2019-04-04 09:34:19,0.008571428571429937
2019-04-04 09:34:20,-0.003076923076922436
2019-04-04 09:34:21,-0.004250000000000628
2019-04-04 09:34:22,0.0063265306122459244
2019-04-04 09:34:23,-0.002222222222222542
2019-04-04 09:34:24,2.7755575615628914e-17
2019-04-04 09:34:25,-0.008888888888889668
2019-04-04 09:34:26,-0.008888888888889675
2019-04-04 09:34:27,2.0816681711721685e-17
2019-04-04 09:34:28,2.7755575615628914e-17
2019-04-04 09:34:29,2.7755575615628914e-17
2019-04-04 09:34:30,2.7755575615628914e-17
2019-04-04 09:34:31,2.7755575615628914e-17
2019-04-04 09:34:32,2.7755575615628914e-17
2019-04-04 09:34:33,-0.0010526315789474994
2019-04-04 09:34:34,3.469446951953614e-17
2019-04-04 09:34:35,2.7755575615628914e-17
2019-04-04 09:34:36,-0.007999999999998383
2019-04-04 09:34:37,-0.007999999999998383
2019-04-04 09:34:38,-0.007954545454543674
2019-04-04 09:34:39,-0.005000000000000122
2019-04-04 09:34:40,1.942890293094024e-16
2019-04-04 09:34:41,0.007999999999998446
2019-04-04 09:34:42,4.163336342344337e-17
2019-04-04 09:34:43,-0.0016666666666662888
2019-04-04 09:34:44,0.007499999999998556
2019-04-04 09:34:45,-0.010833333333331127
2019-04-04 09:34:46,4.85722573273506e-17
2019-04-04 09:34:47,4.85722573273506e-17
2019-04-04 09:34:48,0.0067567567567560355
2019-04-04 09:34:49,-0.0016666666666662819
2019-04-04 09:34:50,5.551115123125783e-17
2019-04-04 09:34:51,5.551115123125783e-17
2019-04-04 09:34:52,5.551115123125783e-17
2019-04-04 09:34:53,5.551115123125783e-17
2019-04-04 09:34:54,5.551115123125783e-17
2019-04-04 09:34:55,5.551115123125783e-17
2019-04-04 09:34:56,5.551115123125783e-17
2019-04-04 09:34:57,5.551115123125783e-17
2019-04-04 09:34:58,5.551115123125783e-17
2019-04-04 09:34:59,5.551115123125783e-17
2019-04-04 09:35:00,0.0026923076923086806
2019-04-04 09:35:01,5.551115123125783e-17
2019-04-04 09:35:02,0.001551724137933419
2019-04-04 09:35:03,5.898059818321144e-17
2019-04-04 09:35:04,0.0037499999999993094
2019-04-04 09:35:05,5.551115123125783e-17
2019-04-04 09:35:06,5.551115123125783e-17
2019-04-04 09:35:07,0.0011111111111105493
2019-04-04 09:35:08,0.0015384615384640213
2019-04-04 09:35:09,-0.0033333333333326123
2019-04-04 09:35:10,-0.0033333333333326123
2019-04-04 09:35:11,-0.0033333333333326123
2019-04-04 09:35:12,-0.0033333333333326123
2019-04-04 09:35:13,6.245004513516506e-17
2019-04-04 09:35:14,6.245004513516506e-17
2019-04-04 09:35:15,6.245004513516506e-17
2019-04-04 09:35:16,6.245004513516506e-17
2019-04-04 09:35:17,6.245004513516506e-17
2019-04-04 09:35:18,6.245004513516506e-17
2019-04-04 09:35:19,0.005000000000000844
2019-04-04 09:35:20,6.245004513516506e-17
2019-04-04 09:35:21,6.245004513516506e-17
2019-04-04 09:35:22,6.245004513516506e-17
2019-04-04 09:35:23,6.245004513516506e-17
2019-04-04 09:35:24,6.245004513516506e-17
2019-04-04 09:35:25,6.245004513516506e-17
2019-04-04 09:35:26,6.245004513516506e-17
2019-04-04 09:35:27,6.245004513516506e-17
2019-04-04 09:35:28,6.245004513516506e-17
2019-04-04 09:35:29,6.245004513516506e-17
2019-04-04 09:35:30,-0.0014285714285710849
2019-04-04 09:35:31,5.898059818321144e-17
2019-04-04 09:35:32,5.551115123125783e-17
2019-04-04 09:35:33,5.551115123125783e-17
2019-04-04 09:35:34,5.551115123125783e-17
