h_m_s,AEM
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,-0.005725531914894208
2019-04-04 09:30:05,-0.012854103343470175
2019-04-04 09:30:06,-0.009761904761909163
2019-04-04 09:30:07,0.012938095238094222
2019-04-04 09:30:08,0.002938095238096211
2019-04-04 09:30:09,0.002938095238096211
2019-04-04 09:30:10,0.0033666666666672534
2019-04-04 09:30:11,0.002700000000000244
2019-04-04 09:30:12,0.0
2019-04-04 09:30:13,0.0
2019-04-04 09:30:14,0.0
2019-04-04 09:30:15,0.0
2019-04-04 09:30:16,0.0
2019-04-04 09:30:17,0.0
2019-04-04 09:30:18,0.0
2019-04-04 09:30:19,0.0
2019-04-04 09:30:20,0.0
2019-04-04 09:30:21,0.0
2019-04-04 09:30:22,0.0
2019-04-04 09:30:23,0.0
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,0.0
2019-04-04 09:30:26,0.0016615384615383255
2019-04-04 09:30:27,0.003323076923076651
2019-04-04 09:30:28,-0.01255927601810293
2019-04-04 09:30:29,-0.008559276018102302
2019-04-04 09:30:30,-0.011625942684766556
2019-04-04 09:30:31,-0.007287481146304654
2019-04-04 09:30:32,-0.0029490196078427525
2019-04-04 09:30:33,-0.002399999999999139
2019-04-04 09:30:34,-0.0017333333333326012
2019-04-04 09:30:35,-0.003999999999999185
2019-04-04 09:30:36,-0.00533333333333226
2019-04-04 09:30:37,-0.006666666666665322
2019-04-04 09:30:38,-0.00483333333333235
2019-04-04 09:30:39,-0.0034999999999992884
2019-04-04 09:30:40,-0.002166666666666213
2019-04-04 09:30:41,-0.0008333333333331375
2019-04-04 09:30:42,0.0004999999999999311
2019-04-04 09:30:43,3.469446951953614e-17
2019-04-04 09:30:44,-0.0002666666666665818
2019-04-04 09:30:45,-0.0005333333333331983
2019-04-04 09:30:46,-0.0005333333333331983
2019-04-04 09:30:47,-0.0005333333333331983
2019-04-04 09:30:48,-0.0005333333333331983
2019-04-04 09:30:49,-0.0002666666666665818
2019-04-04 09:30:50,3.469446951953614e-17
2019-04-04 09:30:51,3.469446951953614e-17
2019-04-04 09:30:52,3.469446951953614e-17
2019-04-04 09:30:53,3.469446951953614e-17
2019-04-04 09:30:54,0.0011428571428569456
2019-04-04 09:30:55,0.0011428571428569456
2019-04-04 09:30:56,-0.030531561461795004
2019-04-04 09:30:57,0.009747508305646177
2019-04-04 09:30:58,0.007747508305646578
2019-04-04 09:30:59,0.0046046511627900605
2019-04-04 09:31:00,0.002604651162790461
2019-04-04 09:31:01,0.0022790697674416743
2019-04-04 09:31:02,-0.017200000000002796
2019-04-04 09:31:03,-0.003199999999998003
2019-04-04 09:31:04,-0.0019019867549585623
2019-04-04 09:31:05,0.009598013245031643
2019-04-04 09:31:06,0.010264679911698174
2019-04-04 09:31:07,-0.0018953200883007754
2019-04-04 09:31:08,-0.0038953200883008465
2019-04-04 09:31:09,-0.0031933333333335825
2019-04-04 09:31:10,-0.0026933333333332837
2019-04-04 09:31:11,0.01606857142857364
2019-04-04 09:31:12,0.014857142857144602
2019-04-04 09:31:13,0.012285714285715323
2019-04-04 09:31:14,0.009714285714286043
2019-04-04 09:31:15,0.007142857142856764
2019-04-04 09:31:16,0.007142857142856764
2019-04-04 09:31:17,-0.0026857142857129174
2019-04-04 09:31:18,-1.5694164988054593e-05
2019-04-04 09:31:19,0.0018744157251149446
2019-04-04 09:31:20,0.012969653820358654
2019-04-04 09:31:21,-0.006203598459279036
2019-04-04 09:31:22,0.022549342717193388
2019-04-04 09:31:23,0.01797075116789728
2019-04-04 09:31:24,-0.012776501579356635
2019-04-04 09:31:25,-0.012728882531737908
2019-04-04 09:31:26,0.006015798319328726
2019-04-04 09:31:27,0.005662857142857761
2019-04-04 09:31:28,0.006142857142857658
2019-04-04 09:31:29,0.003571428571428989
2019-04-04 09:31:30,0.00100000000000032
2019-04-04 09:31:31,-0.008280701754390885
2019-04-04 09:31:32,-0.006561403508776695
2019-04-04 09:31:33,-0.004561403508775673
2019-04-04 09:31:34,-0.002561403508774651
2019-04-04 09:31:35,-0.0005614035087736294
2019-04-04 09:31:36,-0.016280701754383613
2019-04-04 09:31:37,-0.011999999999997575
2019-04-04 09:31:38,-0.00799999999999837
2019-04-04 09:31:39,-0.003999999999999164
2019-04-04 09:31:40,3.8163916471489756e-17
2019-04-04 09:31:41,3.8163916471489756e-17
2019-04-04 09:31:42,3.8163916471489756e-17
2019-04-04 09:31:43,3.8163916471489756e-17
2019-04-04 09:31:44,3.8163916471489756e-17
2019-04-04 09:31:45,3.8163916471489756e-17
2019-04-04 09:31:46,4.545454545493155e-05
2019-04-04 09:31:47,0.01699783549783261
2019-04-04 09:31:48,0.013220057720055425
2019-04-04 09:31:49,0.00944227994227824
2019-04-04 09:31:50,0.015023675291114466
2019-04-04 09:31:51,0.0009782207456623601
2019-04-04 09:31:52,2.583979328149577e-05
2019-04-04 09:31:53,0.00880361757106455
2019-04-04 09:31:54,-0.002691331923883919
2019-04-04 09:31:55,-0.003545454545449779
2019-04-04 09:31:56,-0.0035454545454512015
2019-04-04 09:31:57,-0.003545454545452617
2019-04-04 09:31:58,-0.002545454545454004
2019-04-04 09:31:59,-0.0012727272727269812
2019-04-04 09:32:00,0.01890909090908814
2019-04-04 09:32:01,0.016447552447550175
2019-04-04 09:32:02,0.004447552447546188
2019-04-04 09:32:03,0.011114219114219101
2019-04-04 09:32:04,-0.0073857808857829
2019-04-04 09:32:05,-0.013628205128204951
2019-04-04 09:32:06,-0.008499999999998953
2019-04-04 09:32:07,-0.0038333333333320646
2019-04-04 09:32:08,0.0015000000000011532
2019-04-04 09:32:09,0.0020000000000010565
2019-04-04 09:32:10,-0.007666666666670555
2019-04-04 09:32:11,0.0009607843137265162
2019-04-04 09:32:12,-0.0004117647058815288
2019-04-04 09:32:13,-0.0011176470588225643
2019-04-04 09:32:14,-0.0018235294117635997
2019-04-04 09:32:15,-0.0035294117647051496
2019-04-04 09:32:16,-0.0035294117647051496
2019-04-04 09:32:17,-0.0035294117647051496
2019-04-04 09:32:18,-0.0035294117647051496
2019-04-04 09:32:19,-0.0035294117647051496
2019-04-04 09:32:20,-0.0035294117647051496
2019-04-04 09:32:21,-0.0035294117647051496
2019-04-04 09:32:22,-0.0035294117647051496
2019-04-04 09:32:23,-0.0035294117647051496
2019-04-04 09:32:24,-0.0035294117647051496
2019-04-04 09:32:25,-0.0035294117647051496
2019-04-04 09:32:26,-0.0035294117647051496
2019-04-04 09:32:27,-0.0035294117647051496
2019-04-04 09:32:28,0.005176470588234297
