h_m_s,G
2019-04-04 09:30:00,15.243214285714286
2019-04-04 09:30:01,15.26142857142857
2019-04-04 09:30:02,15.252752293577982
2019-04-04 09:30:03,15.251386138613862
2019-04-04 09:30:04,15.251386138613862
2019-04-04 09:30:05,15.275192307692308
2019-04-04 09:30:06,15.293731343283582
2019-04-04 09:30:07,15.283098591549296
2019-04-04 09:30:08,15.277983870967741
2019-04-04 09:30:09,15.283676470588235
2019-04-04 09:30:10,15.2615625
2019-04-04 09:30:11,15.273928571428572
2019-04-04 09:30:12,15.27
2019-04-04 09:30:13,15.27
2019-04-04 09:30:14,15.27825
2019-04-04 09:30:15,15.278571428571428
2019-04-04 09:30:16,15.278695652173914
2019-04-04 09:30:17,15.278636363636364
2019-04-04 09:30:18,15.285
2019-04-04 09:30:19,15.28490909090909
2019-04-04 09:30:20,15.285185185185185
2019-04-04 09:30:21,15.285185185185185
2019-04-04 09:30:22,15.285185185185185
2019-04-04 09:30:23,15.285185185185185
2019-04-04 09:30:24,15.285185185185185
2019-04-04 09:30:25,15.285185185185185
2019-04-04 09:30:26,15.285094339622642
2019-04-04 09:30:27,15.277857142857142
2019-04-04 09:30:28,15.279142857142856
2019-04-04 09:30:29,15.279142857142856
2019-04-04 09:30:30,15.279142857142856
2019-04-04 09:30:31,15.27921052631579
2019-04-04 09:30:32,15.27921052631579
2019-04-04 09:30:33,15.27921052631579
2019-04-04 09:30:34,15.278695652173914
2019-04-04 09:30:35,15.27921052631579
2019-04-04 09:30:36,15.27921052631579
2019-04-04 09:30:37,15.27921052631579
2019-04-04 09:30:38,15.279523809523809
2019-04-04 09:30:39,15.279523809523809
2019-04-04 09:30:40,15.279523809523809
2019-04-04 09:30:41,15.279523809523809
2019-04-04 09:30:42,15.279523809523809
2019-04-04 09:30:43,15.279523809523809
2019-04-04 09:30:44,15.279523809523809
2019-04-04 09:30:45,15.279523809523809
2019-04-04 09:30:46,15.279523809523809
2019-04-04 09:30:47,15.2725
2019-04-04 09:30:48,15.26576923076923
2019-04-04 09:30:49,15.27129411764706
2019-04-04 09:30:50,15.273821138211382
2019-04-04 09:30:51,15.270843373493976
2019-04-04 09:30:52,15.27012987012987
2019-04-04 09:30:53,15.265
2019-04-04 09:30:54,15.261473684210527
2019-04-04 09:30:55,15.26159420289855
2019-04-04 09:30:56,15.271940298507463
2019-04-04 09:30:57,15.272203389830509
2019-04-04 09:30:58,15.267567567567568
2019-04-04 09:30:59,15.2765
2019-04-04 09:31:00,15.279259259259259
2019-04-04 09:31:01,15.279259259259259
2019-04-04 09:31:02,15.279534883720931
2019-04-04 09:31:03,15.279240506329113
2019-04-04 09:31:04,15.276739130434782
2019-04-04 09:31:05,15.27032258064516
2019-04-04 09:31:06,15.257142857142858
2019-04-04 09:31:07,15.257692307692308
2019-04-04 09:31:08,15.257692307692308
2019-04-04 09:31:09,15.255263157894737
2019-04-04 09:31:10,15.255263157894737
2019-04-04 09:31:11,15.2444
2019-04-04 09:31:12,15.247307692307693
2019-04-04 09:31:13,15.247358490566038
2019-04-04 09:31:14,15.24709090909091
2019-04-04 09:31:15,15.24709090909091
2019-04-04 09:31:16,15.246842105263157
2019-04-04 09:31:17,15.24709090909091
2019-04-04 09:31:18,15.259464285714285
2019-04-04 09:31:19,15.258205128205129
2019-04-04 09:31:20,15.253243243243244
2019-04-04 09:31:21,15.248780487804877
2019-04-04 09:31:22,15.24929292929293
2019-04-04 09:31:23,15.2493
2019-04-04 09:31:24,15.249054054054055
2019-04-04 09:31:25,15.249054054054055
2019-04-04 09:31:26,15.247857142857143
2019-04-04 09:31:27,15.244642857142857
2019-04-04 09:31:28,15.244642857142857
2019-04-04 09:31:29,15.24448275862069
2019-04-04 09:31:30,15.234897959183673
2019-04-04 09:31:31,15.23986301369863
2019-04-04 09:31:32,15.2396
2019-04-04 09:31:33,15.2396
2019-04-04 09:31:34,15.242087912087912
2019-04-04 09:31:35,15.234285714285715
2019-04-04 09:31:36,15.234285714285715
2019-04-04 09:31:37,15.234285714285715
2019-04-04 09:31:38,15.234285714285715
2019-04-04 09:31:39,15.234285714285715
2019-04-04 09:31:40,15.234285714285715
2019-04-04 09:31:41,15.234285714285715
2019-04-04 09:31:42,15.249901960784314
2019-04-04 09:31:43,15.249714285714285
2019-04-04 09:31:44,15.248888888888889
2019-04-04 09:31:45,15.248888888888889
2019-04-04 09:31:46,15.24877358490566
2019-04-04 09:31:47,15.249431818181819
2019-04-04 09:31:48,15.253793103448276
2019-04-04 09:31:49,15.25157894736842
2019-04-04 09:31:50,15.254615384615384
2019-04-04 09:31:51,15.254615384615384
2019-04-04 09:31:52,15.256666666666666
2019-04-04 09:31:53,15.254615384615384
2019-04-04 09:31:54,15.254594594594595
2019-04-04 09:31:55,15.254594594594595
2019-04-04 09:31:56,15.251666666666667
2019-04-04 09:31:57,15.251666666666667
2019-04-04 09:31:58,15.251666666666667
2019-04-04 09:31:59,15.251666666666667
2019-04-04 09:32:00,15.257883597883598
2019-04-04 09:32:01,15.249136690647482
2019-04-04 09:32:02,15.249136690647482
2019-04-04 09:32:03,15.249136690647482
2019-04-04 09:32:04,15.24882882882883
2019-04-04 09:32:05,15.24882882882883
2019-04-04 09:32:06,15.24882882882883
2019-04-04 09:32:07,15.248505747126437
2019-04-04 09:32:08,15.248505747126437
2019-04-04 09:32:09,15.248505747126437
2019-04-04 09:32:10,15.24873417721519
2019-04-04 09:32:11,15.248785046728973
2019-04-04 09:32:12,15.249867549668874
2019-04-04 09:32:13,15.24979797979798
2019-04-04 09:32:14,15.249795918367347
2019-04-04 09:32:15,15.249954128440367
2019-04-04 09:32:16,15.249948186528497
2019-04-04 09:32:17,15.249948186528497
2019-04-04 09:32:18,15.249948186528497
2019-04-04 09:32:19,15.249948186528497
2019-04-04 09:32:20,15.249948186528497
2019-04-04 09:32:21,15.249948186528497
2019-04-04 09:32:22,15.249948186528497
2019-04-04 09:32:23,15.249954128440367
2019-04-04 09:32:24,15.249954128440367
2019-04-04 09:32:25,15.249971590909091
2019-04-04 09:32:26,15.249966555183946
2019-04-04 09:32:27,15.261666666666667
2019-04-04 09:32:28,15.26615763546798
2019-04-04 09:32:29,15.258666666666667
2019-04-04 09:32:30,15.258125
2019-04-04 09:32:31,15.257435897435897
2019-04-04 09:32:32,15.253
2019-04-04 09:32:33,15.253333333333334
2019-04-04 09:32:34,15.254651162790697
2019-04-04 09:32:35,15.253428571428572
2019-04-04 09:32:36,15.254833333333334
2019-04-04 09:32:37,15.249071729957805
2019-04-04 09:32:38,15.24912037037037
2019-04-04 09:32:39,15.253968253968255
2019-04-04 09:32:40,15.256307692307692
2019-04-04 09:32:41,15.255636363636363
2019-04-04 09:32:42,15.254920634920635
2019-04-04 09:32:43,15.254920634920635
2019-04-04 09:32:44,15.256973684210527
2019-04-04 09:32:45,15.265
2019-04-04 09:32:46,15.261315789473684
2019-04-04 09:32:47,15.261538461538462
2019-04-04 09:32:48,15.264310344827587
2019-04-04 09:32:49,15.262093023255813
2019-04-04 09:32:50,15.262093023255813
2019-04-04 09:32:51,15.262093023255813
2019-04-04 09:32:52,15.262093023255813
2019-04-04 09:32:53,15.262093023255813
2019-04-04 09:32:54,15.262093023255813
2019-04-04 09:32:55,15.262093023255813
2019-04-04 09:32:56,15.262093023255813
2019-04-04 09:32:57,15.262093023255813
2019-04-04 09:32:58,15.26560606060606
2019-04-04 09:32:59,15.279756690997568
2019-04-04 09:33:00,15.279325513196481
2019-04-04 09:33:01,15.279131736526946
2019-04-04 09:33:02,15.279102167182662
2019-04-04 09:33:03,15.27907643312102
2019-04-04 09:33:04,15.277307692307692
2019-04-04 09:33:05,15.277307692307692
2019-04-04 09:33:06,15.277407407407408
2019-04-04 09:33:07,15.277692307692307
2019-04-04 09:33:08,15.277794117647058
2019-04-04 09:33:09,15.277517730496454
2019-04-04 09:33:10,15.277517730496454
2019-04-04 09:33:11,15.277826086956521
2019-04-04 09:33:12,15.277826086956521
2019-04-04 09:33:13,15.277826086956521
2019-04-04 09:33:14,15.277826086956521
2019-04-04 09:33:15,15.277826086956521
2019-04-04 09:33:16,15.277826086956521
2019-04-04 09:33:17,15.277826086956521
2019-04-04 09:33:18,15.277619047619048
2019-04-04 09:33:19,15.277619047619048
2019-04-04 09:33:20,15.277619047619048
2019-04-04 09:33:21,15.277569444444444
2019-04-04 09:33:22,15.276601941747574
2019-04-04 09:33:23,15.276315789473685
2019-04-04 09:33:24,15.276276595744681
2019-04-04 09:33:25,15.276276595744681
2019-04-04 09:33:26,15.277166666666666
2019-04-04 09:33:27,15.28515625
2019-04-04 09:33:28,15.284782608695652
2019-04-04 09:33:29,15.284307692307692
2019-04-04 09:33:30,15.28924623115578
2019-04-04 09:33:31,15.289264214046822
2019-04-04 09:33:32,15.289264214046822
2019-04-04 09:33:33,15.289264214046822
2019-04-04 09:33:34,15.289264214046822
2019-04-04 09:33:35,15.289264214046822
2019-04-04 09:33:36,15.289264214046822
2019-04-04 09:33:37,15.289820512820512
2019-04-04 09:33:38,15.295238095238096
2019-04-04 09:33:39,15.295
2019-04-04 09:33:40,15.292826086956522
2019-04-04 09:33:41,15.2926
2019-04-04 09:33:42,15.292826086956522
2019-04-04 09:33:43,15.292826086956522
2019-04-04 09:33:44,15.292826086956522
2019-04-04 09:33:45,15.292826086956522
2019-04-04 09:33:46,15.291956521739131
2019-04-04 09:33:47,15.293333333333333
2019-04-04 09:33:48,15.293333333333333
2019-04-04 09:33:49,15.292244897959185
2019-04-04 09:33:50,15.292244897959185
2019-04-04 09:33:51,15.292244897959185
2019-04-04 09:33:52,15.293392857142857
2019-04-04 09:33:53,15.293392857142857
2019-04-04 09:33:54,15.293333333333333
2019-04-04 09:33:55,15.293968253968254
2019-04-04 09:33:56,15.293584905660378
2019-04-04 09:33:57,15.291063829787234
2019-04-04 09:33:58,15.291063829787234
2019-04-04 09:33:59,15.285913978494623
2019-04-04 09:34:00,15.279081632653062
2019-04-04 09:34:01,15.27903433476395
2019-04-04 09:34:02,15.279497716894976
2019-04-04 09:34:03,15.279035087719299
2019-04-04 09:34:04,15.278271028037382
2019-04-04 09:34:05,15.278082901554404
2019-04-04 09:34:06,15.274558823529413
2019-04-04 09:34:07,15.274558823529413
2019-04-04 09:34:08,15.274714285714285
2019-04-04 09:34:09,15.274714285714285
2019-04-04 09:34:10,15.274714285714285
2019-04-04 09:34:11,15.274714285714285
2019-04-04 09:34:12,15.27301886792453
2019-04-04 09:34:13,15.262244897959183
2019-04-04 09:34:14,15.26252427184466
2019-04-04 09:34:15,15.262376237623762
2019-04-04 09:34:16,15.262376237623762
2019-04-04 09:34:17,15.262376237623762
2019-04-04 09:34:18,15.262376237623762
2019-04-04 09:34:19,15.25344262295082
2019-04-04 09:34:20,15.25344262295082
2019-04-04 09:34:21,15.25344262295082
2019-04-04 09:34:22,15.253387096774194
2019-04-04 09:34:23,15.253387096774194
2019-04-04 09:34:24,15.253387096774194
2019-04-04 09:34:25,15.253387096774194
2019-04-04 09:34:26,15.253166666666667
2019-04-04 09:34:27,15.251458333333334
2019-04-04 09:34:28,15.251632653061224
2019-04-04 09:34:29,15.251632653061224
2019-04-04 09:34:30,15.255733333333334
2019-04-04 09:34:31,15.257183098591549
2019-04-04 09:34:32,15.257555555555555
2019-04-04 09:34:33,15.258832116788321
2019-04-04 09:34:34,15.25609756097561
2019-04-04 09:34:35,15.25632183908046
2019-04-04 09:34:36,15.257922077922078
2019-04-04 09:34:37,15.257176470588234
2019-04-04 09:34:38,15.25536231884058
2019-04-04 09:34:39,15.259772727272727
2019-04-04 09:34:40,15.268727272727272
2019-04-04 09:34:41,15.269644970414202
2019-04-04 09:34:42,15.276588235294117
2019-04-04 09:34:43,15.27608695652174
2019-04-04 09:34:44,15.276021505376344
2019-04-04 09:34:45,15.271777777777778
2019-04-04 09:34:46,15.271777777777778
2019-04-04 09:34:47,15.271777777777778
2019-04-04 09:34:48,15.271777777777778
2019-04-04 09:34:49,15.271777777777778
2019-04-04 09:34:50,15.276636363636364
2019-04-04 09:34:51,15.276605504587156
2019-04-04 09:34:52,15.276605504587156
2019-04-04 09:34:53,15.27850806451613
2019-04-04 09:34:54,15.277175572519084
2019-04-04 09:34:55,15.277175572519084
2019-04-04 09:34:56,15.277448275862069
2019-04-04 09:34:57,15.27734693877551
2019-04-04 09:34:58,15.278227272727273
2019-04-04 09:34:59,15.278133971291867
2019-04-04 09:35:00,15.27778409090909
2019-04-04 09:35:01,15.273809523809524
2019-04-04 09:35:02,15.273809523809524
2019-04-04 09:35:03,15.273157894736842
2019-04-04 09:35:04,15.273157894736842
2019-04-04 09:35:05,15.273157894736842
2019-04-04 09:35:06,15.274935064935065
2019-04-04 09:35:07,15.2759793814433
2019-04-04 09:35:08,15.282983870967742
2019-04-04 09:35:09,15.276859504132231
2019-04-04 09:35:10,15.278351648351649
2019-04-04 09:35:11,15.279625
2019-04-04 09:35:12,15.282477876106194
2019-04-04 09:35:13,15.289467889908257
2019-04-04 09:35:14,15.296725663716813
2019-04-04 09:35:15,15.296696428571428
2019-04-04 09:35:16,15.29951219512195
2019-04-04 09:35:17,15.302514619883041
2019-04-04 09:35:18,15.302514619883041
2019-04-04 09:35:19,15.3025
2019-04-04 09:35:20,15.302543352601155
2019-04-04 09:35:21,15.302275449101796
2019-04-04 09:35:22,15.302275449101796
2019-04-04 09:35:23,15.300064516129032
2019-04-04 09:35:24,15.300064516129032
2019-04-04 09:35:25,15.300064516129032
2019-04-04 09:35:26,15.300064516129032
2019-04-04 09:35:27,15.300064516129032
2019-04-04 09:35:28,15.300064516129032
2019-04-04 09:35:29,15.300064516129032
2019-04-04 09:35:30,15.300066225165564
2019-04-04 09:35:31,15.30056603773585
2019-04-04 09:35:32,15.30056603773585
2019-04-04 09:35:33,15.30056603773585
2019-04-04 09:35:34,15.30056603773585
2019-04-04 09:35:35,15.30112426035503
2019-04-04 09:35:36,15.30056603773585
2019-04-04 09:35:37,15.299083333333334
2019-04-04 09:35:38,15.299723502304147
2019-04-04 09:35:39,15.299637305699482
2019-04-04 09:35:40,15.299637305699482
2019-04-04 09:35:41,15.299637305699482
2019-04-04 09:35:42,15.299950980392158
2019-04-04 09:35:43,15.299950980392158
2019-04-04 09:35:44,15.299950980392158
2019-04-04 09:35:45,15.299950980392158
2019-04-04 09:35:46,15.299950980392158
2019-04-04 09:35:47,15.303535353535354
2019-04-04 09:35:48,15.302470588235295
2019-04-04 09:35:49,15.302470588235295
2019-04-04 09:35:50,15.302592592592593
2019-04-04 09:35:51,15.30242603550296
2019-04-04 09:35:52,15.30242603550296
2019-04-04 09:35:53,15.302380952380952
2019-04-04 09:35:54,15.302366863905325
2019-04-04 09:35:55,15.301456953642385
2019-04-04 09:35:56,15.301456953642385
2019-04-04 09:35:57,15.30156862745098
2019-04-04 09:35:58,15.30156862745098
2019-04-04 09:35:59,15.301483870967742
2019-04-04 09:36:00,15.301483870967742
2019-04-04 09:36:01,15.301483870967742
2019-04-04 09:36:02,15.301592356687898
2019-04-04 09:36:03,15.3034
2019-04-04 09:36:04,15.302747252747253
2019-04-04 09:36:05,15.302747252747253
2019-04-04 09:36:06,15.302707182320441
2019-04-04 09:36:07,15.303636363636363
2019-04-04 09:36:08,15.303854748603351
2019-04-04 09:36:09,15.303731343283582
2019-04-04 09:36:10,15.303038674033148
2019-04-04 09:36:11,15.303668341708542
2019-04-04 09:36:12,15.304210526315789
2019-04-04 09:36:13,15.303653846153846
2019-04-04 09:36:14,15.304086021505377
2019-04-04 09:36:15,15.304086021505377
2019-04-04 09:36:16,15.308105263157895
2019-04-04 09:36:17,15.3089010989011
2019-04-04 09:36:18,15.3089010989011
2019-04-04 09:36:19,15.3089010989011
2019-04-04 09:36:20,15.308181818181819
2019-04-04 09:36:21,15.308947368421052
2019-04-04 09:36:22,15.295954692556634
2019-04-04 09:36:23,15.295954692556634
2019-04-04 09:36:24,15.2961872909699
2019-04-04 09:36:25,15.295396226415095
2019-04-04 09:36:26,15.295413533834587
2019-04-04 09:36:27,15.290457142857143
2019-04-04 09:36:28,15.285982905982905
2019-04-04 09:36:29,15.285504587155962
2019-04-04 09:36:30,15.285607476635514
2019-04-04 09:36:31,15.285217391304348
2019-04-04 09:36:32,15.285504587155962
2019-04-04 09:36:33,15.285504587155962
2019-04-04 09:36:34,15.285089285714285
2019-04-04 09:36:35,15.285089285714285
2019-04-04 09:36:36,15.2843
2019-04-04 09:36:37,15.2843
2019-04-04 09:36:38,15.2843
2019-04-04 09:36:39,15.2843
2019-04-04 09:36:40,15.2843
2019-04-04 09:36:41,15.283048780487805
2019-04-04 09:36:42,15.283048780487805
2019-04-04 09:36:43,15.2840625
2019-04-04 09:36:44,15.2840625
2019-04-04 09:36:45,15.2840625
2019-04-04 09:36:46,15.2840625
2019-04-04 09:36:47,15.2840625
2019-04-04 09:36:48,15.284356435643565
2019-04-04 09:36:49,15.284356435643565
2019-04-04 09:36:50,15.284105263157894
2019-04-04 09:36:51,15.285851851851852
2019-04-04 09:36:52,15.284862385321102
2019-04-04 09:36:53,15.285
2019-04-04 09:36:54,15.2843
2019-04-04 09:36:55,15.284766355140187
2019-04-04 09:36:56,15.274305555555555
2019-04-04 09:36:57,15.268650793650794
2019-04-04 09:36:58,15.262388059701493
2019-04-04 09:36:59,15.257469879518073
2019-04-04 09:37:00,15.251818181818182
2019-04-04 09:37:01,15.251803278688525
2019-04-04 09:37:02,15.254623655913978
2019-04-04 09:37:03,15.249617486338797
2019-04-04 09:37:04,15.247977528089887
2019-04-04 09:37:05,15.247954545454546
2019-04-04 09:37:06,15.247966101694916
2019-04-04 09:37:07,15.249135514018691
2019-04-04 09:37:08,15.249366812227073
2019-04-04 09:37:09,15.249206008583691
2019-04-04 09:37:10,15.248489795918367
2019-04-04 09:37:11,15.24744827586207
2019-04-04 09:37:12,15.24937093275488
2019-04-04 09:37:13,15.24937093275488
2019-04-04 09:37:14,15.249211087420043
2019-04-04 09:37:15,15.24849593495935
2019-04-04 09:37:16,15.255180722891566
2019-04-04 09:37:17,15.255238095238095
2019-04-04 09:37:18,15.254494382022472
2019-04-04 09:37:19,15.25468085106383
2019-04-04 09:37:20,15.252093023255814
2019-04-04 09:37:21,15.251038961038962
2019-04-04 09:37:22,15.251066666666667
2019-04-04 09:37:23,15.251066666666667
2019-04-04 09:37:24,15.253846153846155
2019-04-04 09:37:25,15.253846153846155
2019-04-04 09:37:26,15.253846153846155
2019-04-04 09:37:27,15.253846153846155
2019-04-04 09:37:28,15.253846153846155
2019-04-04 09:37:29,15.252258064516129
2019-04-04 09:37:30,15.254225352112677
2019-04-04 09:37:31,15.254615384615384
2019-04-04 09:37:32,15.254615384615384
2019-04-04 09:37:33,15.248188976377953
2019-04-04 09:37:34,15.248139534883721
2019-04-04 09:37:35,15.248139534883721
2019-04-04 09:37:36,15.245189873417722
2019-04-04 09:37:37,15.245189873417722
2019-04-04 09:37:38,15.245189873417722
2019-04-04 09:37:39,15.244823529411764
2019-04-04 09:37:40,15.238313953488372
2019-04-04 09:37:41,15.239425837320574
2019-04-04 09:37:42,15.239425837320574
2019-04-04 09:37:43,15.239704433497536
2019-04-04 09:37:44,15.246638655462185
2019-04-04 09:37:45,15.245591397849463
2019-04-04 09:37:46,15.240149253731344
2019-04-04 09:37:47,15.244383561643836
2019-04-04 09:37:48,15.244383561643836
2019-04-04 09:37:49,15.246379310344828
2019-04-04 09:37:50,15.24646551724138
2019-04-04 09:37:51,15.245060240963856
2019-04-04 09:37:52,15.245060240963856
2019-04-04 09:37:53,15.232950819672132
