h_m_s,WPM
2019-04-04 09:30:00,31.035
2019-04-04 09:30:01,31.024
2019-04-04 09:30:02,31.024
2019-04-04 09:30:03,31.016666666666666
2019-04-04 09:30:04,31.046666666666667
2019-04-04 09:30:05,31.046666666666667
2019-04-04 09:30:06,31.055
2019-04-04 09:30:07,31.055
2019-04-04 09:30:08,31.055
2019-04-04 09:30:09,31.055
2019-04-04 09:30:10,31.063333333333333
2019-04-04 09:30:11,31.063333333333333
2019-04-04 09:30:12,31.063333333333333
2019-04-04 09:30:13,31.063333333333333
2019-04-04 09:30:14,31.063333333333333
2019-04-04 09:30:15,31.063333333333333
2019-04-04 09:30:16,31.063333333333333
2019-04-04 09:30:17,31.063333333333333
2019-04-04 09:30:18,31.05
2019-04-04 09:30:19,31.05
2019-04-04 09:30:20,31.05
2019-04-04 09:30:21,31.05
2019-04-04 09:30:22,31.05
2019-04-04 09:30:23,31.05
2019-04-04 09:30:24,31.05
2019-04-04 09:30:25,31.064
2019-04-04 09:30:26,31.064
2019-04-04 09:30:27,31.064
2019-04-04 09:30:28,31.064
2019-04-04 09:30:29,31.064
2019-04-04 09:30:30,31.066
2019-04-04 09:30:31,31.068
2019-04-04 09:30:32,31.07
2019-04-04 09:30:33,31.07
2019-04-04 09:30:34,31.07
2019-04-04 09:30:35,31.07
2019-04-04 09:30:36,31.082857142857144
2019-04-04 09:30:37,31.082
2019-04-04 09:30:38,31.076923076923077
2019-04-04 09:30:39,31.076923076923077
2019-04-04 09:30:40,31.07
2019-04-04 09:30:41,31.07
2019-04-04 09:30:42,31.07
2019-04-04 09:30:43,31.07
2019-04-04 09:30:44,31.07
2019-04-04 09:30:45,31.07
2019-04-04 09:30:46,31.07
2019-04-04 09:30:47,31.07
2019-04-04 09:30:48,31.07
2019-04-04 09:30:49,31.07
2019-04-04 09:30:50,31.07
2019-04-04 09:30:51,31.07
2019-04-04 09:30:52,31.07
2019-04-04 09:30:53,31.0675
2019-04-04 09:30:54,31.0675
2019-04-04 09:30:55,31.0675
2019-04-04 09:30:56,31.0675
2019-04-04 09:30:57,31.0675
2019-04-04 09:30:58,31.0675
2019-04-04 09:30:59,31.0675
2019-04-04 09:31:00,31.0675
2019-04-04 09:31:01,31.046666666666667
2019-04-04 09:31:02,31.0375
2019-04-04 09:31:03,31.04
2019-04-04 09:31:04,31.036666666666665
2019-04-04 09:31:05,31.036666666666665
2019-04-04 09:31:06,31.015
2019-04-04 09:31:07,31.015
2019-04-04 09:31:08,30.9875
2019-04-04 09:31:09,31.0
2019-04-04 09:31:10,31.0
2019-04-04 09:31:11,31.0
2019-04-04 09:31:12,31.0
2019-04-04 09:31:13,31.0
2019-04-04 09:31:14,31.0
2019-04-04 09:31:15,31.0
2019-04-04 09:31:16,31.0
2019-04-04 09:31:17,31.0
2019-04-04 09:31:18,31.00777777777778
2019-04-04 09:31:19,31.00777777777778
2019-04-04 09:31:20,31.01222222222222
2019-04-04 09:31:21,31.015
2019-04-04 09:31:22,31.028
2019-04-04 09:31:23,31.028
2019-04-04 09:31:24,31.028
2019-04-04 09:31:25,31.023333333333333
2019-04-04 09:31:26,31.01
2019-04-04 09:31:27,31.01
2019-04-04 09:31:28,31.01
2019-04-04 09:31:29,31.01
2019-04-04 09:31:30,31.01
2019-04-04 09:31:31,31.01
2019-04-04 09:31:32,31.01
2019-04-04 09:31:33,31.01
2019-04-04 09:31:34,31.01
2019-04-04 09:31:35,31.01
2019-04-04 09:31:36,31.01
2019-04-04 09:31:37,31.01
2019-04-04 09:31:38,31.01
2019-04-04 09:31:39,31.01
2019-04-04 09:31:40,31.01
2019-04-04 09:31:41,31.01
2019-04-04 09:31:42,31.034
2019-04-04 09:31:43,31.034
2019-04-04 09:31:44,31.034
2019-04-04 09:31:45,31.04
2019-04-04 09:31:46,31.04
2019-04-04 09:31:47,31.04
2019-04-04 09:31:48,31.04
2019-04-04 09:31:49,31.056
2019-04-04 09:31:50,31.07
2019-04-04 09:31:51,31.07
2019-04-04 09:31:52,31.075833333333332
2019-04-04 09:31:53,31.074
2019-04-04 09:31:54,31.0625
2019-04-04 09:31:55,31.064285714285713
2019-04-04 09:31:56,31.065
2019-04-04 09:31:57,31.045
2019-04-04 09:31:58,31.04
2019-04-04 09:31:59,31.04
2019-04-04 09:32:00,31.023333333333333
2019-04-04 09:32:01,31.026
2019-04-04 09:32:02,31.021428571428572
2019-04-04 09:32:03,31.001428571428573
2019-04-04 09:32:04,31.00076923076923
2019-04-04 09:32:05,30.993
2019-04-04 09:32:06,31.0003125
2019-04-04 09:32:07,31.0003125
2019-04-04 09:32:08,31.001428571428573
2019-04-04 09:32:09,31.001428571428573
2019-04-04 09:32:10,31.001052631578947
2019-04-04 09:32:11,31.0025
2019-04-04 09:32:12,31.05
2019-04-04 09:32:13,31.04
2019-04-04 09:32:14,31.04
2019-04-04 09:32:15,31.026666666666667
2019-04-04 09:32:16,31.003333333333334
2019-04-04 09:32:17,31.003333333333334
2019-04-04 09:32:18,31.003636363636364
2019-04-04 09:32:19,31.003636363636364
2019-04-04 09:32:20,31.002857142857142
2019-04-04 09:32:21,31.012
2019-04-04 09:32:22,31.012
2019-04-04 09:32:23,31.012
2019-04-04 09:32:24,31.015
2019-04-04 09:32:25,31.018
2019-04-04 09:32:26,31.015
2019-04-04 09:32:27,31.015
2019-04-04 09:32:28,31.015
2019-04-04 09:32:29,31.02
2019-04-04 09:32:30,31.024
2019-04-04 09:32:31,31.02
2019-04-04 09:32:32,31.02166666666667
2019-04-04 09:32:33,31.02166666666667
2019-04-04 09:32:34,31.02166666666667
2019-04-04 09:32:35,31.016666666666666
2019-04-04 09:32:36,31.014761904761905
2019-04-04 09:32:37,31.012
2019-04-04 09:32:38,31.01222222222222
2019-04-04 09:32:39,31.01222222222222
2019-04-04 09:32:40,31.01222222222222
2019-04-04 09:32:41,31.014
2019-04-04 09:32:42,31.014
2019-04-04 09:32:43,31.014
2019-04-04 09:32:44,31.014
2019-04-04 09:32:45,31.015
2019-04-04 09:32:46,31.015
2019-04-04 09:32:47,31.02
2019-04-04 09:32:48,31.023333333333333
2019-04-04 09:32:49,31.023333333333333
2019-04-04 09:32:50,31.024285714285714
2019-04-04 09:32:51,31.021428571428572
2019-04-04 09:32:52,31.018
2019-04-04 09:32:53,31.018
2019-04-04 09:32:54,31.018
2019-04-04 09:32:55,31.018
2019-04-04 09:32:56,31.02
2019-04-04 09:32:57,31.02
2019-04-04 09:32:58,31.034
2019-04-04 09:32:59,31.063333333333333
2019-04-04 09:33:00,31.075
