h_m_s,BNS
2019-04-04 09:30:00,71.20666666666666
2019-04-04 09:30:01,71.21888888888888
2019-04-04 09:30:02,71.21181818181819
2019-04-04 09:30:03,71.21181818181819
2019-04-04 09:30:04,71.205
2019-04-04 09:30:05,71.19923076923077
2019-04-04 09:30:06,71.19875
2019-04-04 09:30:07,71.19470588235293
2019-04-04 09:30:08,71.19470588235293
2019-04-04 09:30:09,71.19470588235293
2019-04-04 09:30:10,71.19470588235293
2019-04-04 09:30:11,71.19470588235293
2019-04-04 09:30:12,71.19470588235293
2019-04-04 09:30:13,71.19470588235293
2019-04-04 09:30:14,71.19470588235293
2019-04-04 09:30:15,71.19470588235293
2019-04-04 09:30:16,71.19470588235293
2019-04-04 09:30:17,71.19470588235293
2019-04-04 09:30:18,71.16105263157895
2019-04-04 09:30:19,71.16
2019-04-04 09:30:20,71.16
2019-04-04 09:30:21,71.16
2019-04-04 09:30:22,71.17000000000002
2019-04-04 09:30:23,71.16333333333333
2019-04-04 09:30:24,71.16363636363636
2019-04-04 09:30:25,71.16363636363636
2019-04-04 09:30:26,71.165
2019-04-04 09:30:27,71.165
2019-04-04 09:30:28,71.165
2019-04-04 09:30:29,71.165
2019-04-04 09:30:30,71.17142857142858
2019-04-04 09:30:31,71.16666666666667
2019-04-04 09:30:32,71.16666666666667
2019-04-04 09:30:33,71.16666666666667
2019-04-04 09:30:34,71.16666666666667
2019-04-04 09:30:35,71.16666666666667
2019-04-04 09:30:36,71.1625
2019-04-04 09:30:37,71.1625
2019-04-04 09:30:38,71.165
2019-04-04 09:30:39,71.165
2019-04-04 09:30:40,71.16666666666667
2019-04-04 09:30:41,71.16666666666667
2019-04-04 09:30:42,71.16714285714286
2019-04-04 09:30:43,71.17250000000001
2019-04-04 09:30:44,71.17250000000001
2019-04-04 09:30:45,71.16000000000001
2019-04-04 09:30:46,71.16000000000001
2019-04-04 09:30:47,71.16000000000001
2019-04-04 09:30:48,71.1625
2019-04-04 09:30:49,71.1625
2019-04-04 09:30:50,71.17
2019-04-04 09:30:51,71.17
2019-04-04 09:30:52,71.17
2019-04-04 09:30:53,71.1725
2019-04-04 09:30:54,71.16
2019-04-04 09:30:55,71.15857142857143
2019-04-04 09:30:56,71.15857142857143
2019-04-04 09:30:57,71.15857142857143
2019-04-04 09:30:58,71.18
2019-04-04 09:30:59,71.18
2019-04-04 09:31:00,71.18
2019-04-04 09:31:01,71.18
2019-04-04 09:31:02,71.18
2019-04-04 09:31:03,71.17142857142858
2019-04-04 09:31:04,71.17333333333333
2019-04-04 09:31:05,71.17333333333333
2019-04-04 09:31:06,71.17333333333333
2019-04-04 09:31:07,71.17333333333333
2019-04-04 09:31:08,71.17500000000001
2019-04-04 09:31:09,71.17500000000001
2019-04-04 09:31:10,71.176
2019-04-04 09:31:11,71.176
2019-04-04 09:31:12,71.176
2019-04-04 09:31:13,71.17
2019-04-04 09:31:14,71.176
2019-04-04 09:31:15,71.176
2019-04-04 09:31:16,71.176
2019-04-04 09:31:17,71.176
2019-04-04 09:31:18,71.17777777777778
2019-04-04 09:31:19,71.17777777777778
2019-04-04 09:31:20,71.17777777777778
2019-04-04 09:31:21,71.17777777777778
2019-04-04 09:31:22,71.18
2019-04-04 09:31:23,71.17461538461538
2019-04-04 09:31:24,71.17461538461538
2019-04-04 09:31:25,71.17642857142857
2019-04-04 09:31:26,71.17692307692307
2019-04-04 09:31:27,71.17857142857143
2019-04-04 09:31:28,71.17857142857143
2019-04-04 09:31:29,71.178
2019-04-04 09:31:30,71.178
2019-04-04 09:31:31,71.1775
2019-04-04 09:31:32,71.178
2019-04-04 09:31:33,71.196
2019-04-04 09:31:34,71.20333333333333
2019-04-04 09:31:35,71.185
2019-04-04 09:31:36,71.18750000000001
2019-04-04 09:31:37,71.18750000000001
2019-04-04 09:31:38,71.18750000000001
2019-04-04 09:31:39,71.18750000000001
2019-04-04 09:31:40,71.185
2019-04-04 09:31:41,71.18
2019-04-04 09:31:42,71.18
2019-04-04 09:31:43,71.182
2019-04-04 09:31:44,71.15777777777778
2019-04-04 09:31:45,71.166
2019-04-04 09:31:46,71.166
2019-04-04 09:31:47,71.166
2019-04-04 09:31:48,71.166
2019-04-04 09:31:49,71.166
2019-04-04 09:31:50,71.166
2019-04-04 09:31:51,71.17
2019-04-04 09:31:52,71.1675
2019-04-04 09:31:53,71.1675
2019-04-04 09:31:54,71.1675
2019-04-04 09:31:55,71.1675
2019-04-04 09:31:56,71.18181818181819
2019-04-04 09:31:57,71.18181818181819
2019-04-04 09:31:58,71.18181818181819
2019-04-04 09:31:59,71.18727272727273
2019-04-04 09:32:00,71.18727272727273
2019-04-04 09:32:01,71.18727272727273
2019-04-04 09:32:02,71.18727272727273
2019-04-04 09:32:03,71.18727272727273
2019-04-04 09:32:04,71.168
