h_m_s,CNR
2019-04-04 09:30:00,-9.0
2019-04-04 09:30:01,-8.249999999999998
2019-04-04 09:30:02,-1.8461538461538458
2019-04-04 09:30:03,0.75
2019-04-04 09:30:04,0.24793388429752072
2019-04-04 09:30:05,0.08241758241758244
2019-04-04 09:30:06,0.02744739249771273
2019-04-04 09:30:07,-0.6576219512195122
2019-04-04 09:30:08,-4.219388273549436
2019-04-04 09:30:09,-1.4064151199024522
2019-04-04 09:30:10,-0.46879974710126116
2019-04-04 09:30:11,-0.15626599427969295
2019-04-04 09:30:12,-0.05208859941718174
2019-04-04 09:30:13,-0.01736285921210429
2019-04-04 09:30:14,-0.0057876189306697
2019-04-04 09:30:15,-0.0019292062205900947
2019-04-04 09:30:16,-0.0006430687302374613
2019-04-04 09:30:17,-0.00021435624230590526
2019-04-04 09:30:18,-7.145208064568155e-05
2019-04-04 09:30:19,-2.3817360201565683e-05
2019-04-04 09:30:20,-7.939120065670618e-06
2019-04-04 09:30:21,-2.646373355054879e-06
2019-04-04 09:30:22,-8.821244516662195e-07
2019-04-04 09:30:23,-2.940414838866576e-07
2019-04-04 09:30:24,-9.801382796198785e-08
2019-04-04 09:30:25,-3.267127598730359e-08
2019-04-04 09:30:26,-1.0890425329098343e-08
2019-04-04 09:30:27,-3.6301417763657974e-09
2019-04-04 09:30:28,-1.210047258788564e-09
2019-04-04 09:30:29,-4.0334908626285076e-10
2019-04-04 09:30:30,-1.3444969542094983e-10
2019-04-04 09:30:31,-4.481656514031657e-11
2019-04-04 09:30:32,-1.4938855046772188e-11
2019-04-04 09:30:33,-4.979618348924063e-12
2019-04-04 09:30:34,-1.6598727829746876e-12
2019-04-04 09:30:35,-5.532909276582292e-13
2019-04-04 09:30:36,-1.8443030921940972e-13
2019-04-04 09:30:37,-6.147676973980324e-14
2019-04-04 09:30:38,-2.049225657993441e-14
2019-04-04 09:30:39,-2.6666666666666736
2019-04-04 09:30:40,-0.8888888888888912
2019-04-04 09:30:41,-0.29629629629629706
2019-04-04 09:30:42,-0.09876543209876569
2019-04-04 09:30:43,-0.03292181069958856
2019-04-04 09:30:44,-0.010973936899862854
2019-04-04 09:30:45,-0.0036579789666209513
2019-04-04 09:30:46,-0.0012193263222069837
2019-04-04 09:30:47,-0.0004064421074023279
2019-04-04 09:30:48,-0.00013548070246744264
2019-04-04 09:30:49,-4.516023415581421e-05
2019-04-04 09:30:50,-1.5053411385271404e-05
2019-04-04 09:30:51,-5.017803795090468e-06
2019-04-04 09:30:52,-1.672601265030156e-06
2019-04-04 09:30:53,-5.57533755010052e-07
2019-04-04 09:30:54,-1.8584458500335066e-07
2019-04-04 09:30:55,-6.194819500111689e-08
2019-04-04 09:30:56,-2.064939833370563e-08
2019-04-04 09:30:57,-6.883132777901876e-09
2019-04-04 09:30:58,-2.294377592633959e-09
2019-04-04 09:30:59,-7.647925308779863e-10
2019-04-04 09:31:00,-2.549308436259954e-10
2019-04-04 09:31:01,-8.49769478753318e-11
2019-04-04 09:31:02,-2.832564929177727e-11
2019-04-04 09:31:03,-9.44188309725909e-12
2019-04-04 09:31:04,-3.14729436575303e-12
2019-04-04 09:31:05,0.6666666666656176
2019-04-04 09:31:06,0.22222222222187252
2019-04-04 09:31:07,0.07407407407395751
2019-04-04 09:31:08,-1.9753086419753476
2019-04-04 09:31:09,-1.9917695473251158
2019-04-04 09:31:10,-2.6639231824417053
2019-04-04 09:31:11,-0.8879743941472351
2019-04-04 09:31:12,-0.29599146471574506
2019-04-04 09:31:13,-0.09866382157191501
2019-04-04 09:31:14,-0.03288794052397167
2019-04-04 09:31:15,-0.01096264684132389
2019-04-04 09:31:16,-0.0036542156137746302
2019-04-04 09:31:17,-0.0012180718712582101
2019-04-04 09:31:18,-0.00040602395708607005
2019-04-04 09:31:19,-0.00013534131902869003
2019-04-04 09:31:20,-0.6667117804396763
2019-04-04 09:31:21,-0.8889039268132254
2019-04-04 09:31:22,-0.2963013089377418
2019-04-04 09:31:23,-0.09876710297924728
2019-04-04 09:31:24,-0.03292236765974909
2019-04-04 09:31:25,-0.010974122553249697
2019-04-04 09:31:26,-0.0036580408510832325
2019-04-04 09:31:27,-0.0012193469503610774
2019-04-04 09:31:28,-0.00040644898345369246
2019-04-04 09:31:29,-0.00013548299448456414
2019-04-04 09:31:30,-4.516099816152138e-05
2019-04-04 09:31:31,-1.505366605384046e-05
2019-04-04 09:31:32,-5.017888684613486e-06
2019-04-04 09:31:33,-1.6726295615378287e-06
2019-04-04 09:31:34,-5.575431871792762e-07
2019-04-04 09:31:35,-1.8584772905975874e-07
2019-04-04 09:31:36,-6.194924301991958e-08
2019-04-04 09:31:37,-2.0649747673306528e-08
2019-04-04 09:31:38,-6.8832492244355096e-09
2019-04-04 09:31:39,-2.29441640814517e-09
2019-04-04 09:31:40,-7.648054693817233e-10
2019-04-04 09:31:41,-2.5493515646057445e-10
2019-04-04 09:31:42,-8.497838548685814e-11
2019-04-04 09:31:43,-2.8326128495619382e-11
2019-04-04 09:31:44,-9.442042831873127e-12
2019-04-04 09:31:45,-3.1473476106243758e-12
2019-04-04 09:31:46,-1.0491158702081253e-12
2019-04-04 09:31:47,-3.497052900693751e-13
2019-04-04 09:31:48,-1.1656843002312503e-13
2019-04-04 09:31:49,-3.8856143341041676e-14
2019-04-04 09:31:50,-1.2952047780347225e-14
2019-04-04 09:31:51,-4.317349260115742e-15
2019-04-04 09:31:52,-1.4391164200385805e-15
2019-04-04 09:31:53,-4.797054733461935e-16
2019-04-04 09:31:54,-1.5990182444873117e-16
2019-04-04 09:31:55,-5.3300608149577054e-17
2019-04-04 09:31:56,-1.3333333333333333
2019-04-04 09:31:57,-0.4444444444444444
2019-04-04 09:31:58,-0.14814814814814814
2019-04-04 09:31:59,-0.04938271604938271
2019-04-04 09:32:00,-0.016460905349794237
2019-04-04 09:32:01,-0.6721536351165981
2019-04-04 09:32:02,-0.2240512117055327
2019-04-04 09:32:03,-0.07468373723517756
2019-04-04 09:32:04,-0.024894579078392518
2019-04-04 09:32:05,-0.00829819302613084
2019-04-04 09:32:06,-0.6694327310087104
2019-04-04 09:32:07,-0.2231442436695701
2019-04-04 09:32:08,-0.07438141455652338
2019-04-04 09:32:09,-0.02479380485217446
2019-04-04 09:32:10,-0.008264601617391487
2019-04-04 09:32:11,-0.6694215338724638
2019-04-04 09:32:12,-0.22314051129082127
2019-04-04 09:32:13,-0.07438017043027376
2019-04-04 09:32:14,-0.024793390143424587
2019-04-04 09:32:15,-0.00826446338114153
2019-04-04 09:32:16,-0.6694214877937138
