h_m_s,CNQ
2019-04-04 09:30:00,-4.0
2019-04-04 09:30:01,-1.75
2019-04-04 09:30:02,-0.5384615384615384
2019-04-04 09:30:03,0.49999999999999994
2019-04-04 09:30:04,0.1652892561983471
2019-04-04 09:30:05,0.05494505494505495
2019-04-04 09:30:06,0.018298261665141816
2019-04-04 09:30:07,0.006097560975609758
2019-04-04 09:30:08,0.002032313789249061
2019-04-04 09:30:09,0.0006774149844194558
2019-04-04 09:30:10,0.0002258024454404843
2019-04-04 09:30:11,7.526719855486985e-05
2019-04-04 09:30:12,2.5089034711934e-05
2019-04-04 09:30:13,8.363008073648003e-06
2019-04-04 09:30:14,2.7876689693276997e-06
2019-04-04 09:30:15,9.292229466031337e-07
2019-04-04 09:30:16,3.097409774040709e-07
2019-04-04 09:30:17,1.0324699193502656e-07
2019-04-04 09:30:18,3.441566391912029e-08
2019-04-04 09:30:19,1.147188796645989e-08
2019-04-04 09:30:20,3.823962654755497e-09
2019-04-04 09:30:21,1.2746542181705953e-09
2019-04-04 09:30:22,4.248847393811721e-10
2019-04-04 09:30:23,1.4162824645938777e-10
2019-04-04 09:30:24,4.720941548635116e-11
2019-04-04 09:30:25,1.573647182877134e-11
2019-04-04 09:30:26,5.245490609589072e-12
2019-04-04 09:30:27,0.6666666666684443
2019-04-04 09:30:28,0.22222222222280832
2019-04-04 09:30:29,0.07407407407426872
2019-04-04 09:30:30,0.024691358024756162
2019-04-04 09:30:31,0.008230452674918714
2019-04-04 09:30:32,0.002743484224972904
2019-04-04 09:30:33,0.0009144947416576347
2019-04-04 09:30:34,0.0003048315805525449
2019-04-04 09:30:35,0.00010161052685084829
2019-04-04 09:30:36,3.387017561694943e-05
2019-04-04 09:30:37,1.1290058538983143e-05
2019-04-04 09:30:38,3.7633528463277146e-06
2019-04-04 09:30:39,1.2544509487759048e-06
2019-04-04 09:30:40,4.1815031625863495e-07
2019-04-04 09:30:41,0.6666668060501054
2019-04-04 09:30:42,0.22222226868336847
2019-04-04 09:30:43,0.07407408956112282
2019-04-04 09:30:44,0.024691363187040943
2019-04-04 09:30:45,0.008230454395680315
2019-04-04 09:30:46,0.002743484798560105
2019-04-04 09:30:47,0.0009144949328533683
2019-04-04 09:30:48,0.0003048316442844561
2019-04-04 09:30:49,0.0001016105480948187
2019-04-04 09:30:50,3.38701826982729e-05
2019-04-04 09:30:51,1.12900608994243e-05
2019-04-04 09:30:52,3.763353633141433e-06
2019-04-04 09:30:53,1.2544512110471443e-06
2019-04-04 09:30:54,4.1815040368238144e-07
2019-04-04 09:30:55,1.3938346789412716e-07
2019-04-04 09:30:56,4.646115596470905e-08
2019-04-04 09:30:57,1.5487051988236352e-08
2019-04-04 09:30:58,5.162350662745451e-09
2019-04-04 09:30:59,1.7207835542484836e-09
2019-04-04 09:31:00,5.735945180828278e-10
