h_m_s,TECK.B
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.03704000000000024
2019-04-04 09:30:05,-0.020099999999999563
2019-04-04 09:30:06,-0.016999999999999627
2019-04-04 09:30:07,-0.01549999999999968
2019-04-04 09:30:08,-0.019500000000001017
2019-04-04 09:30:09,-0.03163333333333371
2019-04-04 09:30:10,-0.025266666666666826
2019-04-04 09:30:11,-0.016766666666666652
2019-04-04 09:30:12,-0.008266666666666478
2019-04-04 09:30:13,-0.02917575757575533
2019-04-04 09:30:14,-0.021951515151513223
2019-04-04 09:30:15,-0.014727272727271146
2019-04-04 09:30:16,-0.00963636363636236
2019-04-04 09:30:17,-0.0045454545454535755
2019-04-04 09:30:18,-0.003636363636362827
2019-04-04 09:30:19,-0.010727272727273363
2019-04-04 09:30:20,-0.007818181818182335
2019-04-04 09:30:21,-0.004909090909091279
2019-04-04 09:30:22,-0.0020000000000002516
2019-04-04 09:30:23,-0.00905555555555368
2019-04-04 09:30:24,-0.007055555555554094
2019-04-04 09:30:25,-0.02270261437908322
2019-04-04 09:30:26,-0.04426783177039231
2019-04-04 09:30:27,-0.03583304916169669
2019-04-04 09:30:28,-0.024777493606140497
2019-04-04 09:30:29,-0.014777493606139641
2019-04-04 09:30:30,0.002936231884058116
2019-04-04 09:30:31,-0.0048318840579721495
2019-04-04 09:30:32,-0.0026000000000008516
2019-04-04 09:30:33,-0.0026000000000008516
2019-04-04 09:30:34,-0.0026000000000008516
2019-04-04 09:30:35,0.02767816091954084
2019-04-04 09:30:36,0.02291149425287417
2019-04-04 09:30:37,0.0012448275862076696
2019-04-04 09:30:38,-0.0007551724137926374
2019-04-04 09:30:39,-0.029688505747124047
2019-04-04 09:30:40,-0.04490289855072234
2019-04-04 09:30:41,-0.006628985507250051
2019-04-04 09:30:42,-0.0014550724637715368
2019-04-04 09:30:43,-0.0036772946859917888
2019-04-04 09:30:44,0.008670672793684733
2019-04-04 09:30:45,-0.00379309532225848
2019-04-04 09:30:46,-0.001967008365736614
2019-04-04 09:30:47,-0.0001409214092147476
2019-04-04 09:30:48,-0.009918699186993854
2019-04-04 09:30:49,0.0014166666666666217
2019-04-04 09:30:50,0.002750000000000162
2019-04-04 09:30:51,0.002750000000000162
2019-04-04 09:30:52,0.002750000000000162
2019-04-04 09:30:53,0.0007500000000001811
2019-04-04 09:30:54,6.938893903907228e-17
2019-04-04 09:30:55,6.938893903907228e-17
2019-04-04 09:30:56,0.019999999999999386
2019-04-04 09:30:57,0.015999999999999473
2019-04-04 09:30:58,-0.01647619047618873
2019-04-04 09:30:59,-0.023619047619047706
2019-04-04 09:31:00,-0.01859202059202101
2019-04-04 09:31:01,-0.01459202059202084
2019-04-04 09:31:02,-0.006592020592021006
2019-04-04 09:31:03,-0.00011583011583046754
2019-04-04 09:31:04,0.0010270270270268528
2019-04-04 09:31:05,6.938893903907228e-17
2019-04-04 09:31:06,6.938893903907228e-17
2019-04-04 09:31:07,6.938893903907228e-17
2019-04-04 09:31:08,6.938893903907228e-17
2019-04-04 09:31:09,6.938893903907228e-17
2019-04-04 09:31:10,6.938893903907228e-17
2019-04-04 09:31:11,6.938893903907228e-17
2019-04-04 09:31:12,6.938893903907228e-17
2019-04-04 09:31:13,6.938893903907228e-17
2019-04-04 09:31:14,6.938893903907228e-17
2019-04-04 09:31:15,6.938893903907228e-17
2019-04-04 09:31:16,6.938893903907228e-17
2019-04-04 09:31:17,-0.018857142857142253
2019-04-04 09:31:18,-0.024990476190477062
2019-04-04 09:31:19,-0.018990476190476835
2019-04-04 09:31:20,-0.012990476190476608
2019-04-04 09:31:21,0.019251948051948818
2019-04-04 09:31:22,0.020351515151515856
2019-04-04 09:31:23,0.0164848484848491
2019-04-04 09:31:24,0.010484848484848874
2019-04-04 09:31:25,0.004707070707070826
2019-04-04 09:31:26,0.0024646464646465374
2019-04-04 09:31:27,0.00022222222222224863
2019-04-04 09:31:28,-0.0077777777777790075
2019-04-04 09:31:29,-0.0057777777777786934
2019-04-04 09:31:30,-0.004000000000000559
2019-04-04 09:31:31,-0.0020000000000002446
2019-04-04 09:31:32,-0.0005454545454512683
2019-04-04 09:31:33,-0.0005454545454519795
2019-04-04 09:31:34,-0.0005454545454526907
2019-04-04 09:31:35,0.006343434343433561
2019-04-04 09:31:36,0.011787878787879139
2019-04-04 09:31:37,0.007777777777778036
2019-04-04 09:31:38,0.0037777777777781227
2019-04-04 09:31:39,-0.00022222222222179067
2019-04-04 09:31:40,-0.019511111111110077
2019-04-04 09:31:41,-0.014955555555554799
2019-04-04 09:31:42,-0.01039999999999952
2019-04-04 09:31:43,-0.006399999999999607
2019-04-04 09:31:44,-0.002399999999999694
2019-04-04 09:31:45,6.591949208711867e-17
2019-04-04 09:31:46,6.591949208711867e-17
2019-04-04 09:31:47,6.591949208711867e-17
2019-04-04 09:31:48,6.591949208711867e-17
2019-04-04 09:31:49,6.591949208711867e-17
2019-04-04 09:31:50,6.591949208711867e-17
2019-04-04 09:31:51,6.591949208711867e-17
2019-04-04 09:31:52,0.008235294117645571
2019-04-04 09:31:53,0.006235294117645965
2019-04-04 09:31:54,0.004235294117646365
2019-04-04 09:31:55,-0.010320261437910164
2019-04-04 09:31:56,-0.010320261437909449
2019-04-04 09:31:57,-0.008555555555556232
2019-04-04 09:31:58,-0.006555555555555918
2019-04-04 09:31:59,-0.004555555555555604
2019-04-04 09:32:00,6.591949208711867e-17
2019-04-04 09:32:01,-0.00020689655172096907
2019-04-04 09:32:02,0.008713103448276673
2019-04-04 09:32:03,0.008141674876847763
2019-04-04 09:32:04,0.0061416748768474486
2019-04-04 09:32:05,0.012489500963804898
2019-04-04 09:32:06,-0.0009959101767802875
2019-04-04 09:32:07,-0.0010634511603869953
2019-04-04 09:32:08,-0.0024920225889583994
2019-04-04 09:32:09,-0.0024920225889583994
2019-04-04 09:32:10,-0.0008398486759145993
2019-04-04 09:32:11,0.01828103044496411
2019-04-04 09:32:12,0.004495238095239398
2019-04-04 09:32:13,0.0022452380952391326
2019-04-04 09:32:14,-8.80952380944433e-05
2019-04-04 09:32:15,-0.002754761904761295
2019-04-04 09:32:16,-0.002183333333332836
2019-04-04 09:32:17,-0.001249999999999682
2019-04-04 09:32:18,-0.0009999999999997372
2019-04-04 09:32:19,-0.009380952380953538
2019-04-04 09:32:20,-0.00742857142857252
2019-04-04 09:32:21,-0.0061428571428580395
2019-04-04 09:32:22,0.022619047619048073
2019-04-04 09:32:23,0.019969047619048365
2019-04-04 09:32:24,0.0061833333333326315
