h_m_s,ABX
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.01017857142857075
2019-04-04 09:30:05,0.00532142857142822
2019-04-04 09:30:06,0.0035714285714285726
2019-04-04 09:30:07,-0.016545454545450915
2019-04-04 09:30:08,-0.012545454545451709
2019-04-04 09:30:09,-0.008545454545452507
2019-04-04 09:30:10,-0.004545454545453305
2019-04-04 09:30:11,0.008636363636362415
2019-04-04 09:30:12,0.008363636363635019
2019-04-04 09:30:13,0.007545454545453523
2019-04-04 09:30:14,0.014212121212119101
2019-04-04 09:30:15,-0.016512368583796268
2019-04-04 09:30:16,-0.01417990105133218
2019-04-04 09:30:17,-0.002335403443674569
2019-04-04 09:30:18,-0.001517221625492362
2019-04-04 09:30:19,0.0018161117078407847
2019-04-04 09:30:20,0.002540601503759281
2019-04-04 09:30:21,0.0010263157894738473
2019-04-04 09:30:22,3.469446951953614e-18
2019-04-04 09:30:23,3.469446951953614e-18
2019-04-04 09:30:24,3.469446951953614e-18
2019-04-04 09:30:25,3.469446951953614e-18
2019-04-04 09:30:26,3.469446951953614e-18
2019-04-04 09:30:27,3.469446951953614e-18
2019-04-04 09:30:28,0.0001379310344859705
2019-04-04 09:30:29,-0.009262068965519593
2019-04-04 09:30:30,0.0019998357963866426
2019-04-04 09:30:31,0.0019998357963866426
2019-04-04 09:30:32,0.0019998357963866426
2019-04-04 09:30:33,0.0018619047619042282
2019-04-04 09:30:34,0.001261904761904676
2019-04-04 09:30:35,3.469446951953614e-18
2019-04-04 09:30:36,3.469446951953614e-18
2019-04-04 09:30:37,3.469446951953614e-18
2019-04-04 09:30:38,3.469446951953614e-18
2019-04-04 09:30:39,3.469446951953614e-18
2019-04-04 09:30:40,3.469446951953614e-18
2019-04-04 09:30:41,0.00800000000000125
2019-04-04 09:30:42,0.006000000000000939
2019-04-04 09:30:43,0.004000000000000625
2019-04-04 09:30:44,0.002000000000000314
2019-04-04 09:30:45,0.0
2019-04-04 09:30:46,0.0
2019-04-04 09:30:47,0.0
2019-04-04 09:30:48,0.0
2019-04-04 09:30:49,0.0
2019-04-04 09:30:50,0.0
2019-04-04 09:30:51,0.0
2019-04-04 09:30:52,0.0
2019-04-04 09:30:53,0.0
2019-04-04 09:30:54,-0.018517241379313237
2019-04-04 09:30:55,-0.015353605015672966
2019-04-04 09:30:56,-0.0026693944893588575
2019-04-04 09:30:57,-0.0006693944893585435
2019-04-04 09:30:58,0.001970605510641727
2019-04-04 09:30:59,0.0031278468899521086
2019-04-04 09:31:00,0.0022499248120300373
2019-04-04 09:31:01,0.0018514285714285837
2019-04-04 09:31:02,0.002137142857142914
2019-04-04 09:31:03,0.0017828571428572873
2019-04-04 09:31:04,-0.008962406015035368
2019-04-04 09:31:05,-0.007248120300750095
2019-04-04 09:31:06,-0.006433834586464647
2019-04-04 09:31:07,0.004080451127818876
2019-04-04 09:31:08,-0.004400385109116247
2019-04-04 09:31:09,-0.0022951219512212465
2019-04-04 09:31:10,-0.0022951219512205353
2019-04-04 09:31:11,-0.0016451219512170021
2019-04-04 09:31:12,-0.0004451219512172401
2019-04-04 09:31:13,-0.00024999999999840775
2019-04-04 09:31:14,-0.0005833333333323861
2019-04-04 09:31:15,-0.0005833333333330974
2019-04-04 09:31:16,0.007666666666665151
2019-04-04 09:31:17,0.005666666666665548
2019-04-04 09:31:18,-0.006222222222224488
2019-04-04 09:31:19,0.0021111111111107375
2019-04-04 09:31:20,-0.007888888888890114
2019-04-04 09:31:21,-0.0058888888888898
2019-04-04 09:31:22,-0.003888888888889488
2019-04-04 09:31:23,-0.0020000000000003036
2019-04-04 09:31:24,8.673617379884035e-18
2019-04-04 09:31:25,8.673617379884035e-18
2019-04-04 09:31:26,8.673617379884035e-18
2019-04-04 09:31:27,8.673617379884035e-18
2019-04-04 09:31:28,8.673617379884035e-18
2019-04-04 09:31:29,8.673617379884035e-18
2019-04-04 09:31:30,-0.0012799999999968947
2019-04-04 09:31:31,-0.001279999999997606
2019-04-04 09:31:32,-0.0012799999999983155
2019-04-04 09:31:33,0.008237241379309423
2019-04-04 09:31:34,0.006237241379309111
2019-04-04 09:31:35,0.005517241379309253
2019-04-04 09:31:36,0.0035172413793096505
2019-04-04 09:31:37,-0.0064827586206912015
2019-04-04 09:31:38,-0.006000000000000932
2019-04-04 09:31:39,-0.004000000000000619
2019-04-04 09:31:40,-0.002000000000000307
2019-04-04 09:31:41,5.204170427930421e-18
2019-04-04 09:31:42,5.204170427930421e-18
2019-04-04 09:31:43,5.204170427930421e-18
2019-04-04 09:31:44,5.204170427930421e-18
2019-04-04 09:31:45,5.204170427930421e-18
2019-04-04 09:31:46,5.204170427930421e-18
2019-04-04 09:31:47,5.204170427930421e-18
2019-04-04 09:31:48,5.204170427930421e-18
2019-04-04 09:31:49,5.204170427930421e-18
2019-04-04 09:31:50,-0.00041666666666367695
2019-04-04 09:31:51,0.008856060606061329
2019-04-04 09:31:52,0.007606060606061133
2019-04-04 09:31:53,-0.0028383838383819436
2019-04-04 09:31:54,-0.0034959180849576995
2019-04-04 09:31:55,0.005587415248373768
2019-04-04 09:31:56,0.004314687975646457
2019-04-04 09:31:57,0.003564687975646342
2019-04-04 09:31:58,0.0026909506019093844
2019-04-04 09:31:59,0.001348484848484828
2019-04-04 09:32:00,-0.00774371373307365
2019-04-04 09:32:01,0.0023991434097814755
2019-04-04 09:32:02,0.0023991434097814755
2019-04-04 09:32:03,0.0017173252279631887
2019-04-04 09:32:04,-0.0062826747720352225
2019-04-04 09:32:05,-0.00585714285714169
2019-04-04 09:32:06,0.004771929824560655
2019-04-04 09:32:07,0.005454856653829054
2019-04-04 09:32:08,0.005454856653829054
2019-04-04 09:32:09,0.0034548566538294516
2019-04-04 09:32:10,0.0014548566538298488
2019-04-04 09:32:11,0.0006829268292684008
2019-04-04 09:32:12,3.469446951953614e-18
2019-04-04 09:32:13,3.469446951953614e-18
2019-04-04 09:32:14,3.469446951953614e-18
2019-04-04 09:32:15,3.469446951953614e-18
2019-04-04 09:32:16,0.0003673469387754265
2019-04-04 09:32:17,0.0003673469387754265
2019-04-04 09:32:18,0.00018552875695728235
2019-04-04 09:32:19,0.0012309833024117152
2019-04-04 09:32:20,0.002276437847866148
2019-04-04 09:32:21,-0.006662337662336211
2019-04-04 09:32:22,0.0037376623376617207
2019-04-04 09:32:23,0.003919480519479868
2019-04-04 09:32:24,0.0019085087326493055
2019-04-04 09:32:25,0.01031759964173793
2019-04-04 09:32:26,0.006889028213166538
2019-04-04 09:32:27,0.004489028213166303
