h_m_s,BNS
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.005138888888892787
2019-04-04 09:30:05,-0.0017499999999981697
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,0.0
2019-04-04 09:30:11,0.0
2019-04-04 09:30:12,0.0
2019-04-04 09:30:13,0.0
2019-04-04 09:30:14,0.0
2019-04-04 09:30:15,0.0
2019-04-04 09:30:16,0.0
2019-04-04 09:30:17,0.0
2019-04-04 09:30:18,-0.017090909090917844
2019-04-04 09:30:19,-0.04509090909090943
2019-04-04 09:30:20,-0.033090909090908976
2019-04-04 09:30:21,-0.021090909090908515
2019-04-04 09:30:22,-0.01575757575757932
2019-04-04 09:30:23,-0.00466666666667024
2019-04-04 09:30:24,-0.002666666666669218
2019-04-04 09:30:25,-0.0006666666666681927
2019-04-04 09:30:26,0.0013333333333328326
2019-04-04 09:30:27,0.0
2019-04-04 09:30:28,0.0
2019-04-04 09:30:29,0.0
2019-04-04 09:30:30,0.0
2019-04-04 09:30:31,-0.008000000000004094
2019-04-04 09:30:32,-0.006000000000003069
2019-04-04 09:30:33,-0.004000000000002047
2019-04-04 09:30:34,-0.002000000000001022
2019-04-04 09:30:35,0.0
2019-04-04 09:30:36,0.0
2019-04-04 09:30:37,0.0
2019-04-04 09:30:38,-0.009290322580637993
2019-04-04 09:30:39,-0.008580645161285084
2019-04-04 09:30:40,0.0014193548387058212
2019-04-04 09:30:41,0.0014193548387058212
2019-04-04 09:30:42,0.0014193548387058212
2019-04-04 09:30:43,0.009209677419356549
2019-04-04 09:30:44,0.007000000000002161
2019-04-04 09:30:45,0.00528571428571557
2019-04-04 09:30:46,0.003571428571428982
2019-04-04 09:30:47,0.001857142857142391
2019-04-04 09:30:48,0.019690476190473243
2019-04-04 09:30:49,0.017523809523808075
2019-04-04 09:30:50,0.004238095238089837
2019-04-04 09:30:51,0.0009523809523767079
2019-04-04 09:30:52,-0.002333333333336421
2019-04-04 09:30:53,0.014833333333326475
2019-04-04 09:30:54,0.011590909090902816
2019-04-04 09:30:55,0.008590909090904118
2019-04-04 09:30:56,0.005590909090905427
2019-04-04 09:30:57,0.002590909090906736
2019-04-04 09:30:58,-0.0253090909090804
2019-04-04 09:30:59,-0.022399999999991725
2019-04-04 09:31:00,-0.018399999999994955
2019-04-04 09:31:01,-0.014399999999998178
2019-04-04 09:31:02,-0.010400000000001408
2019-04-04 09:31:03,0.0006666666666686472
2019-04-04 09:31:04,-0.017333333333328177
2019-04-04 09:31:05,-0.01533333333332898
2019-04-04 09:31:06,-0.013333333333329783
2019-04-04 09:31:07,-0.011333333333330586
2019-04-04 09:31:08,-0.009428571428568521
2019-04-04 09:31:09,-0.008857142857139049
2019-04-04 09:31:10,-0.006857142857139446
2019-04-04 09:31:11,-0.004857142857139847
2019-04-04 09:31:12,-0.002857142857140244
2019-04-04 09:31:13,-0.0023174603174572483
2019-04-04 09:31:14,-0.0008888888888871176
2019-04-04 09:31:15,-0.0008888888888871176
2019-04-04 09:31:16,-0.0008888888888871176
2019-04-04 09:31:17,-0.0008888888888871176
2019-04-04 09:31:18,0.017999999999997855
2019-04-04 09:31:19,0.01599999999999967
2019-04-04 09:31:20,0.01400000000000149
2019-04-04 09:31:21,0.012000000000003307
2019-04-04 09:31:22,-0.00046153846153868666
2019-04-04 09:31:23,-0.00046153846153868666
2019-04-04 09:31:24,-0.00046153846153868666
2019-04-04 09:31:25,-0.00046153846153868666
2019-04-04 09:31:26,-0.00046153846153868666
2019-04-04 09:31:27,1.0408340855860843e-17
2019-04-04 09:31:28,1.0408340855860843e-17
2019-04-04 09:31:29,1.0408340855860843e-17
2019-04-04 09:31:30,1.0408340855860843e-17
2019-04-04 09:31:31,1.0408340855860843e-17
2019-04-04 09:31:32,1.0408340855860843e-17
2019-04-04 09:31:33,0.00941176470587481
2019-04-04 09:31:34,0.015411764705880723
2019-04-04 09:31:35,-0.006406417112309416
2019-04-04 09:31:36,-0.006406417112306571
2019-04-04 09:31:37,-0.006406417112303733
2019-04-04 09:31:38,-0.0058181818181847825
2019-04-04 09:31:39,-0.001818181818182732
2019-04-04 09:31:40,-0.00746153846153046
2019-04-04 09:31:41,-0.006318681318675572
2019-04-04 09:31:42,-0.005175824175820687
2019-04-04 09:31:43,0.0048241758241815876
2019-04-04 09:31:44,0.01409690309691115
2019-04-04 09:31:45,0.0008084415584429724
2019-04-04 09:31:46,-0.0010844155844145428
2019-04-04 09:31:47,-0.002977272727272065
2019-04-04 09:31:48,-0.0037272727272718506
2019-04-04 09:31:49,-0.0037499999999989347
2019-04-04 09:31:50,-0.0037499999999989347
2019-04-04 09:31:51,-0.0029999999999991422
2019-04-04 09:31:52,-0.0022499999999993497
2019-04-04 09:31:53,-0.0014999999999995642
2019-04-04 09:31:54,-0.0007499999999997717
2019-04-04 09:31:55,1.734723475976807e-17
2019-04-04 09:31:56,1.734723475976807e-17
2019-04-04 09:31:57,1.734723475976807e-17
2019-04-04 09:31:58,1.734723475976807e-17
2019-04-04 09:31:59,1.734723475976807e-17
2019-04-04 09:32:00,1.734723475976807e-17
2019-04-04 09:32:01,1.734723475976807e-17
2019-04-04 09:32:02,1.734723475976807e-17
2019-04-04 09:32:03,1.734723475976807e-17
2019-04-04 09:32:04,-0.01892307692307347
2019-04-04 09:32:05,-0.01784615384615093
2019-04-04 09:32:06,-0.005290598290603955
2019-04-04 09:32:07,-0.0027350427350478837
2019-04-04 09:32:08,-0.009485042735051335
2019-04-04 09:32:09,-0.00696196581196009
2019-04-04 09:32:10,-0.004038888888883421
2019-04-04 09:32:11,-0.0025944444444402914
2019-04-04 09:32:12,-0.001149999999997162
2019-04-04 09:32:13,-0.0003999999999996194
2019-04-04 09:32:14,1.734723475976807e-17
2019-04-04 09:32:15,0.00800000000000411
2019-04-04 09:32:16,0.006000000000003086
2019-04-04 09:32:17,0.004000000000002064
2019-04-04 09:32:18,0.002000000000001039
2019-04-04 09:32:19,1.734723475976807e-17
2019-04-04 09:32:20,-0.0004999999999995286
2019-04-04 09:32:21,-0.0009999999999990745
2019-04-04 09:32:22,-0.0014999999999986205
2019-04-04 09:32:23,-0.001999999999998163
2019-04-04 09:32:24,-0.002999999999997255
2019-04-04 09:32:25,-0.003499999999996801
2019-04-04 09:32:26,-0.002999999999997255
2019-04-04 09:32:27,-0.002499999999997709
2019-04-04 09:32:28,-0.001999999999998163
2019-04-04 09:32:29,-0.0009999999999990745
