h_m_s,WPM
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.02091666666666532
2019-04-04 09:30:05,0.00599999999999902
2019-04-04 09:30:06,0.0019999999999993634
2019-04-04 09:30:07,-0.002000000000000293
2019-04-04 09:30:08,2.7755575615628914e-17
2019-04-04 09:30:09,2.7755575615628914e-17
2019-04-04 09:30:10,2.7755575615628914e-17
2019-04-04 09:30:11,2.7755575615628914e-17
2019-04-04 09:30:12,2.7755575615628914e-17
2019-04-04 09:30:13,2.7755575615628914e-17
2019-04-04 09:30:14,2.7755575615628914e-17
2019-04-04 09:30:15,2.7755575615628914e-17
2019-04-04 09:30:16,2.7755575615628914e-17
2019-04-04 09:30:17,2.7755575615628914e-17
2019-04-04 09:30:18,-0.009333333333331459
2019-04-04 09:30:19,-0.008666666666664935
2019-04-04 09:30:20,-0.007999999999998411
2019-04-04 09:30:21,-0.007333333333331887
2019-04-04 09:30:22,-0.00666666666666535
2019-04-04 09:30:23,-0.0066666666666653634
2019-04-04 09:30:24,-0.0066666666666653634
2019-04-04 09:30:25,-0.014333333333333517
2019-04-04 09:30:26,-0.012000000000000136
2019-04-04 09:30:27,-0.00966666666666674
2019-04-04 09:30:28,-0.007333333333333358
2019-04-04 09:30:29,-0.004999999999999977
2019-04-04 09:30:30,-0.009714285714287008
2019-04-04 09:30:31,-0.015214285714285028
2019-04-04 09:30:32,-0.01871428571428646
2019-04-04 09:30:33,-0.01221428571428633
2019-04-04 09:30:34,-0.005714285714286206
2019-04-04 09:30:35,-0.004500000000000601
2019-04-04 09:30:36,-0.028222222222217472
2019-04-04 09:30:37,-0.005289789789789501
2019-04-04 09:30:38,0.005876876876878198
2019-04-04 09:30:39,0.007043543543544341
2019-04-04 09:30:40,-0.00045645645645470134
2019-04-04 09:30:41,-0.00223423423423276
2019-04-04 09:30:42,-0.0026666666666657415
2019-04-04 09:30:43,-0.001333333333332909
2019-04-04 09:30:44,-7.632783294297951e-17
2019-04-04 09:30:45,-7.632783294297951e-17
2019-04-04 09:30:46,-7.632783294297951e-17
2019-04-04 09:30:47,-7.632783294297951e-17
2019-04-04 09:30:48,-7.632783294297951e-17
2019-04-04 09:30:49,-7.632783294297951e-17
2019-04-04 09:30:50,-7.632783294297951e-17
2019-04-04 09:30:51,-7.632783294297951e-17
2019-04-04 09:30:52,-7.632783294297951e-17
2019-04-04 09:30:53,-0.009333333333334873
2019-04-04 09:30:54,-0.0086666666666681
2019-04-04 09:30:55,-0.008000000000001325
2019-04-04 09:30:56,-0.007333333333334559
2019-04-04 09:30:57,-0.006666666666667785
2019-04-04 09:30:58,-0.006666666666667785
2019-04-04 09:30:59,-0.006666666666667785
2019-04-04 09:31:00,-0.006666666666667785
2019-04-04 09:31:01,-0.005093333333337391
2019-04-04 09:31:02,-0.003760000000003136
2019-04-04 09:31:03,0.005111794871793994
2019-04-04 09:31:04,0.004445128205127935
2019-04-04 09:31:05,0.003778461538461876
2019-04-04 09:31:06,-0.016615384615383685
2019-04-04 09:31:07,-0.016769230769229967
2019-04-04 09:31:08,-0.005107692307690634
2019-04-04 09:31:09,0.004892307692307377
2019-04-04 09:31:10,0.004892307692307377
2019-04-04 09:31:11,0.0030461538461533516
2019-04-04 09:31:12,0.0011999999999993266
2019-04-04 09:31:13,-7.632783294297951e-17
2019-04-04 09:31:14,-7.632783294297951e-17
2019-04-04 09:31:15,-7.632783294297951e-17
2019-04-04 09:31:16,-7.632783294297951e-17
2019-04-04 09:31:17,-7.632783294297951e-17
2019-04-04 09:31:18,0.008000000000001173
2019-04-04 09:31:19,0.006000000000000859
2019-04-04 09:31:20,-0.004999999999997659
2019-04-04 09:31:21,-0.015571428571431546
2019-04-04 09:31:22,-0.005571428571429983
2019-04-04 09:31:23,-0.003571428571429669
2019-04-04 09:31:24,-0.001571428571429355
2019-04-04 09:31:25,0.009928571428572265
2019-04-04 09:31:26,0.0004999999999994592
2019-04-04 09:31:27,0.0004999999999994592
2019-04-04 09:31:28,0.0004999999999994592
2019-04-04 09:31:29,0.0004999999999994592
2019-04-04 09:31:30,-8.326672684688674e-17
2019-04-04 09:31:31,-8.326672684688674e-17
2019-04-04 09:31:32,-8.326672684688674e-17
2019-04-04 09:31:33,-8.326672684688674e-17
2019-04-04 09:31:34,-8.326672684688674e-17
2019-04-04 09:31:35,-8.326672684688674e-17
2019-04-04 09:31:36,-8.326672684688674e-17
2019-04-04 09:31:37,-8.326672684688674e-17
2019-04-04 09:31:38,-8.326672684688674e-17
2019-04-04 09:31:39,-8.326672684688674e-17
2019-04-04 09:31:40,-8.326672684688674e-17
2019-04-04 09:31:41,-8.326672684688674e-17
2019-04-04 09:31:42,-0.002000000000000113
2019-04-04 09:31:43,-0.004000000000000135
2019-04-04 09:31:44,-0.006000000000000158
2019-04-04 09:31:45,-0.006000000000000158
2019-04-04 09:31:46,-0.006000000000000158
2019-04-04 09:31:47,-0.0040000000000001285
2019-04-04 09:31:48,-0.002000000000000106
2019-04-04 09:31:49,0.0008000000000000507
2019-04-04 09:31:50,0.010990476190474247
2019-04-04 09:31:51,0.0004904761904763327
2019-04-04 09:31:52,0.007490476190474583
2019-04-04 09:31:53,-0.012509523809524761
2019-04-04 09:31:54,-0.013258241758239545
2019-04-04 09:31:55,-0.0034487179487177194
2019-04-04 09:31:56,-0.002948717948717816
2019-04-04 09:31:57,-0.009377289377290966
2019-04-04 09:31:58,-0.0163772893772891
2019-04-04 09:31:59,-0.013428571428570776
2019-04-04 09:32:00,0.007971428571428518
2019-04-04 09:32:01,0.007971428571428518
2019-04-04 09:32:02,0.007399999999999858
2019-04-04 09:32:03,-0.014880000000000157
2019-04-04 09:32:04,-0.023516363636362135
2019-04-04 09:32:05,-0.009829407114621734
2019-04-04 09:32:06,-0.014400835686052445
2019-04-04 09:32:07,-0.008972264257481589
2019-04-04 09:32:08,-0.004263692828910339
2019-04-04 09:32:09,-0.0031987577639755564
2019-04-04 09:32:10,0.007047619047616771
2019-04-04 09:32:11,0.0056190476190458305
2019-04-04 09:32:12,0.0027486157253586753
2019-04-04 09:32:13,0.01732004429678732
2019-04-04 09:32:14,0.011891472868216395
2019-04-04 09:32:15,0.00705813953488342
2019-04-04 09:32:16,0.004216034271725788
2019-04-04 09:32:17,0.0028157894736843686
2019-04-04 09:32:18,0.0028157894736843686
2019-04-04 09:32:19,0.0028157894736843686
2019-04-04 09:32:20,0.0023157894736844722
2019-04-04 09:32:21,-0.01571710526315761
2019-04-04 09:32:22,-0.013750000000000116
2019-04-04 09:32:23,-0.010625000000000339
