h_m_s,ABX
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,-1.860776688188619e-05
2019-04-04 09:30:06,-0.0004712782112373695
2019-04-04 09:30:07,-0.0021749408983451914
2019-04-04 09:30:08,-0.0020507749173204804
2019-04-04 09:30:09,-0.0020916777926124853
2019-04-04 09:30:10,-0.001846190653410615
2019-04-04 09:30:11,-0.00010415419311055776
2019-04-04 09:30:12,0.0017735297303152636
2019-04-04 09:30:13,0.0017057222921659258
2019-04-04 09:30:14,0.0009377119827621115
2019-04-04 09:30:15,0.000510951391490982
2019-04-04 09:30:16,-0.0007174397800087464
2019-04-04 09:30:17,-0.000802756943036722
2019-04-04 09:30:18,-0.0007928463634930663
2019-04-04 09:30:19,2.110513523124102e-05
2019-04-04 09:30:20,0.0004205686087590635
2019-04-04 09:30:21,-9.587950561024641e-05
2019-04-04 09:30:22,-1.0501985352515866e-05
2019-04-04 09:30:23,-2.0420324534562805e-05
2019-04-04 09:30:24,0.0
2019-04-04 09:30:25,2.3289771334928258e-05
2019-04-04 09:30:26,2.3289771334928258e-05
2019-04-04 09:30:27,2.3289771334928258e-05
2019-04-04 09:30:28,-0.0010589082700292285
2019-04-04 09:30:29,-0.001634189731496607
2019-04-04 09:30:30,-0.0026664141979241764
2019-04-04 09:30:31,-0.0030042572390731625
2019-04-04 09:30:32,-0.0030042572390731625
2019-04-04 09:30:33,-0.0019241666821858162
2019-04-04 09:30:34,-0.0013490523121415098
2019-04-04 09:30:35,-0.0003387462790369041
2019-04-04 09:30:36,0.0
2019-04-04 09:30:37,0.0
2019-04-04 09:30:38,0.0
2019-04-04 09:30:39,0.0
2019-04-04 09:30:40,0.0
2019-04-04 09:30:41,1.8613058301268865e-05
2019-04-04 09:30:42,8.70610791509853e-05
2019-04-04 09:30:43,8.70610791509853e-05
2019-04-04 09:30:44,8.70610791509853e-05
2019-04-04 09:30:45,-0.00022572563430818505
2019-04-04 09:30:46,-0.0002443341448037717
2019-04-04 09:30:47,-0.00031275948428095417
2019-04-04 09:30:48,-0.00031275948428095417
2019-04-04 09:30:49,-0.00031275948428095417
2019-04-04 09:30:50,0.00031285733337919533
2019-04-04 09:30:51,0.00031285733337919533
2019-04-04 09:30:52,0.00031285733337919533
2019-04-04 09:30:53,0.00031285733337919533
2019-04-04 09:30:54,0.00035575265864681117
2019-04-04 09:30:55,0.0006939868186262719
2019-04-04 09:30:56,0.0015621266976641574
2019-04-04 09:30:57,0.0011551861293651422
2019-04-04 09:30:58,0.0004226931064267934
2019-04-04 09:30:59,0.0003797949107480529
2019-04-04 09:31:00,-0.0010302011603318497
2019-04-04 09:31:01,-0.001896094046264587
2019-04-04 09:31:02,-0.0014903937349266439
2019-04-04 09:31:03,-0.0007593014426726575
2019-04-04 09:31:04,-0.0010124019235636108
2019-04-04 09:31:05,-0.00034194528875381233
2019-04-04 09:31:06,-0.00013215276860057565
2019-04-04 09:31:07,-0.00042743161094226545
2019-04-04 09:31:08,-0.0009294941380808444
2019-04-04 09:31:09,-0.0006574176808226429
2019-04-04 09:31:10,-0.0005927024664434016
2019-04-04 09:31:11,-0.0010189742034798566
2019-04-04 09:31:12,-0.0007963130137310727
2019-04-04 09:31:13,-0.0002941835591319533
2019-04-04 09:31:14,-0.0005146967223324528
2019-04-04 09:31:15,-0.0002435940920724949
2019-04-04 09:31:16,-0.00021069903600544164
2019-04-04 09:31:17,-0.00014387445344022102
2019-04-04 09:31:18,0.0003298331634937875
2019-04-04 09:31:19,6.489517651043495e-05
2019-04-04 09:31:20,0.00023436761849376174
2019-04-04 09:31:21,0.0004182983541137513
2019-04-04 09:31:22,0.0004239623196229585
2019-04-04 09:31:23,-4.978987230697206e-05
2019-04-04 09:31:24,0.0004168162055020562
2019-04-04 09:31:25,0.0
2019-04-04 09:31:26,3.217752339658288e-06
2019-04-04 09:31:27,0.0
2019-04-04 09:31:28,0.0
2019-04-04 09:31:29,0.0
2019-04-04 09:31:30,-0.00026542800265424125
2019-04-04 09:31:31,-0.0004847226638237594
2019-04-04 09:31:32,-0.000495088546367465
2019-04-04 09:31:33,-0.0007706506487011416
2019-04-04 09:31:34,-0.0007225093398419438
2019-04-04 09:31:35,-0.0006865491294558903
2019-04-04 09:31:36,-0.0005231617996767233
2019-04-04 09:31:37,-0.0003034832631245227
2019-04-04 09:31:38,-1.7824457678194474e-05
2019-04-04 09:31:39,-4.4252682818926397e-05
2019-04-04 09:31:40,0.0001634891409275015
2019-04-04 09:31:41,0.00022672880715455014
2019-04-04 09:31:42,0.0001884352967295853
2019-04-04 09:31:43,0.00017846537052190541
2019-04-04 09:31:44,-2.1747995106611784e-05
2019-04-04 09:31:45,0.0
2019-04-04 09:31:46,-1.0554292238678143e-05
2019-04-04 09:31:47,0.0
2019-04-04 09:31:48,0.0
2019-04-04 09:31:49,0.00017846537052190541
2019-04-04 09:31:50,0.0006486160778108505
2019-04-04 09:31:51,-5.1443491833697706e-05
2019-04-04 09:31:52,-0.0006903594537069978
2019-04-04 09:31:53,-0.0009976608579838541
2019-04-04 09:31:54,-0.0025549146578859303
2019-04-04 09:31:55,-0.003229586871161592
2019-04-04 09:31:56,-0.002829617028846586
2019-04-04 09:31:57,-0.0023501164394636206
2019-04-04 09:31:58,-0.002477549419030205
2019-04-04 09:31:59,-0.0008824435701906042
2019-04-04 09:32:00,-0.0007818107919761512
2019-04-04 09:32:01,-0.0005593869439505427
2019-04-04 09:32:02,-0.0008036630179408812
2019-04-04 09:32:03,-0.0003391357755710489
2019-04-04 09:32:04,-0.00022029343084973868
2019-04-04 09:32:05,-0.00011435489675000034
2019-04-04 09:32:06,0.00032160965632981015
2019-04-04 09:32:07,0.0002657709771991703
2019-04-04 09:32:08,0.0005773719160024199
2019-04-04 09:32:09,0.00042065285322804674
2019-04-04 09:32:10,0.00042065285322804674
2019-04-04 09:32:11,6.073910817629642e-05
2019-04-04 09:32:12,0.0005055806046269957
2019-04-04 09:32:13,0.00020294159429165725
2019-04-04 09:32:14,0.000199260045129849
2019-04-04 09:32:15,0.00022558869974143893
2019-04-04 09:32:16,0.0009005332157550087
2019-04-04 09:32:17,0.000734413148825964
2019-04-04 09:32:18,0.0007339702053967966
2019-04-04 09:32:19,0.0013321030603041352
2019-04-04 09:32:20,0.0013057452792287244
2019-04-04 09:32:21,0.0007665903354359645
2019-04-04 09:32:22,0.0005313589970118133
2019-04-04 09:32:23,0.0006137202891768929
2019-04-04 09:32:24,0.0007700341647342321
2019-04-04 09:32:25,0.0007097473867100541
