h_m_s,BAM.A
2019-04-04 09:30:00,-2100.0
2019-04-04 09:30:01,-525.0
2019-04-04 09:30:02,-161.53846153846155
2019-04-04 09:30:03,487.49999999999994
2019-04-04 09:30:04,161.15702479338844
2019-04-04 09:30:05,53.57142857142858
2019-04-04 09:30:06,17.84080512351327
2019-04-04 09:30:07,5.945121951219514
2019-04-04 09:30:08,1.9815059445178345
2019-04-04 09:30:09,0.6604796098089694
2019-04-04 09:30:10,0.22015738430447218
2019-04-04 09:30:11,0.07338551859099811
2019-04-04 09:30:12,0.024461808844135652
2019-04-04 09:30:13,0.008153932871806805
2019-04-04 09:30:14,0.002717977245094508
2019-04-04 09:30:15,0.0009059923729380556
2019-04-04 09:30:16,0.0003019974529689692
2019-04-04 09:30:17,0.00010066581713665093
2019-04-04 09:30:18,3.355527232114229e-05
2019-04-04 09:30:19,1.1185090767298395e-05
2019-04-04 09:30:20,3.7283635883866093e-06
2019-04-04 09:30:21,1.2427878627163303e-06
2019-04-04 09:30:22,4.142626208966427e-07
2019-04-04 09:30:23,1.3808754029790303e-07
2019-04-04 09:30:24,4.602918009919236e-08
2019-04-04 09:30:25,1.5343060033052053e-08
2019-04-04 09:30:26,5.114353344349344e-09
2019-04-04 09:30:27,1.704784448116299e-09
2019-04-04 09:30:28,5.682614827054164e-10
2019-04-04 09:30:29,1.89420494235137e-10
2019-04-04 09:30:30,6.314016474504546e-11
2019-04-04 09:30:31,2.10467215816818e-11
2019-04-04 09:30:32,7.015573860560599e-12
2019-04-04 09:30:33,2.3385246201868665e-12
2019-04-04 09:30:34,7.795082067289555e-13
2019-04-04 09:30:35,2.5983606890965185e-13
2019-04-04 09:30:36,8.661202296988395e-14
2019-04-04 09:30:37,2.887067432329465e-14
2019-04-04 09:30:38,9.623558107764883e-15
2019-04-04 09:30:39,66.66666666666667
2019-04-04 09:30:40,155.55555555555557
2019-04-04 09:30:41,51.851851851851855
2019-04-04 09:30:42,17.283950617283953
2019-04-04 09:30:43,139.09465020576133
2019-04-04 09:30:44,113.03155006858712
2019-04-04 09:30:45,37.677183356195705
2019-04-04 09:30:46,12.559061118731902
2019-04-04 09:30:47,4.186353706243968
2019-04-04 09:30:48,1.395451235414656
2019-04-04 09:30:49,0.4651504118048853
2019-04-04 09:30:50,0.1550501372682951
2019-04-04 09:30:51,0.05168337908943171
2019-04-04 09:30:52,0.01722779302981057
2019-04-04 09:30:53,0.005742597676603523
2019-04-04 09:30:54,0.0019141992255345076
2019-04-04 09:30:55,0.0006380664085115026
2019-04-04 09:30:56,0.00021268880283716754
2019-04-04 09:30:57,7.089626761238918e-05
2019-04-04 09:30:58,2.3632089204129726e-05
2019-04-04 09:30:59,-133.33332545597025
2019-04-04 09:31:00,22.222224848009915
2019-04-04 09:31:01,7.407408282669972
2019-04-04 09:31:02,2.469136094223324
2019-04-04 09:31:03,0.823045364741108
2019-04-04 09:31:04,0.2743484549137027
2019-04-04 09:31:05,0.09144948497123423
2019-04-04 09:31:06,0.030483161657078078
2019-04-04 09:31:07,-533.3231722794477
2019-04-04 09:31:08,-111.10772409314923
2019-04-04 09:31:09,-37.03590803104974
2019-04-04 09:31:10,-12.345302677016582
2019-04-04 09:31:11,-4.115100892338861
2019-04-04 09:31:12,-1.3717002974462869
2019-04-04 09:31:13,-0.45723343248209564
2019-04-04 09:31:14,-0.15241114416069854
2019-04-04 09:31:15,-0.050803714720232845
2019-04-04 09:31:16,-0.01693457157341095
2019-04-04 09:31:17,-0.0056448571911369835
2019-04-04 09:31:18,-0.001881619063712328
2019-04-04 09:31:19,-0.000627206354570776
2019-04-04 09:31:20,-0.00020906878485692533
2019-04-04 09:31:21,-6.968959495230844e-05
2019-04-04 09:31:22,-2.322986498410281e-05
2019-04-04 09:31:23,-7.743288328034271e-06
2019-04-04 09:31:24,-2.581096109344757e-06
2019-04-04 09:31:25,-8.603653697815857e-07
2019-04-04 09:31:26,-2.867884565938619e-07
2019-04-04 09:31:27,-9.559615219795397e-08
2019-04-04 09:31:28,66.66666663480127
2019-04-04 09:31:29,22.222222211600425
2019-04-04 09:31:30,7.4074074038668085
2019-04-04 09:31:31,2.469135801288936
2019-04-04 09:31:32,67.48971193376298
2019-04-04 09:31:33,22.49657064458766
2019-04-04 09:31:34,74.16552354819588
2019-04-04 09:31:35,24.72184118273196
2019-04-04 09:31:36,8.24061372757732
2019-04-04 09:31:37,-63.919795424140894
2019-04-04 09:31:38,45.36006819195304
2019-04-04 09:31:39,15.120022730651014
2019-04-04 09:31:40,5.040007576883672
2019-04-04 09:31:41,-131.65333080770543
2019-04-04 09:31:42,22.78222306409819
2019-04-04 09:31:43,-59.07259231196727
2019-04-04 09:31:44,-19.69086410398909
2019-04-04 09:31:45,-6.563621367996363
2019-04-04 09:31:46,-2.1878737893321207
2019-04-04 09:31:47,-0.7292912631107069
2019-04-04 09:31:48,-0.24309708770356897
2019-04-04 09:31:49,-0.08103236256785633
2019-04-04 09:31:50,-0.027010787522618776
2019-04-04 09:31:51,-0.009003595840872925
2019-04-04 09:31:52,-0.003001198613624308
2019-04-04 09:31:53,-0.0010003995378747694
2019-04-04 09:31:54,-0.0003334665126249231
2019-04-04 09:31:55,-0.0001111555042083077
2019-04-04 09:31:56,-3.705183473610257e-05
2019-04-04 09:31:57,-1.2350611578700856e-05
2019-04-04 09:31:58,-4.116870526233619e-06
2019-04-04 09:31:59,-1.3722901754112063e-06
2019-04-04 09:32:00,-4.574300584704021e-07
2019-04-04 09:32:01,-1.524766861568007e-07
2019-04-04 09:32:02,-5.0825562052266897e-08
2019-04-04 09:32:03,-1.69418540174223e-08
2019-04-04 09:32:04,-5.6472846724741e-09
2019-04-04 09:32:05,66.66666666478424
2019-04-04 09:32:06,88.88888888826142
2019-04-04 09:32:07,29.629629629420474
2019-04-04 09:32:08,-56.790123456859845
2019-04-04 09:32:09,47.73662551438005
2019-04-04 09:32:10,15.91220850479335
2019-04-04 09:32:11,5.304069501597783
2019-04-04 09:32:12,1.768023167199261
2019-04-04 09:32:13,0.589341055733087
2019-04-04 09:32:14,66.86311368524436
2019-04-04 09:32:15,22.287704561748118
2019-04-04 09:32:16,7.429234853916039
2019-04-04 09:32:17,2.4764116179720133
2019-04-04 09:32:18,0.8254705393240044
2019-04-04 09:32:19,0.2751568464413348
2019-04-04 09:32:20,0.09171894881377828
2019-04-04 09:32:21,-66.63609368372873
2019-04-04 09:32:22,-22.212031227909577
2019-04-04 09:32:23,-7.404010409303193
2019-04-04 09:32:24,-2.468003469767731
2019-04-04 09:32:25,-0.8226678232559103
2019-04-04 09:32:26,-0.2742226077519701
2019-04-04 09:32:27,-0.09140753591732337
2019-04-04 09:32:28,-0.03046917863910779
2019-04-04 09:32:29,-0.010156392879702597
2019-04-04 09:32:30,-0.003385464293234199
2019-04-04 09:32:31,-0.001128488097744733
2019-04-04 09:32:32,-0.00037616269924824436
2019-04-04 09:32:33,-0.00012538756641608146
2019-04-04 09:32:34,-4.1795855472027156e-05
2019-04-04 09:32:35,-1.3931951824009053e-05
2019-04-04 09:32:36,-4.643983941336351e-06
2019-04-04 09:32:37,-1.5479946471121169e-06
2019-04-04 09:32:38,-5.15998215704039e-07
2019-04-04 09:32:39,-1.7199940523467965e-07
2019-04-04 09:32:40,-5.733313507822655e-08
2019-04-04 09:32:41,199.99999998088893
2019-04-04 09:32:42,66.66666666029631
2019-04-04 09:32:43,22.22222222009877
2019-04-04 09:32:44,7.4074074066995905
2019-04-04 09:32:45,2.469135802233197
2019-04-04 09:32:46,0.8230452674110657
2019-04-04 09:32:47,0.27434842247035524
2019-04-04 09:32:48,0.09144947415678507
2019-04-04 09:32:49,0.03048315805226169
2019-04-04 09:32:50,0.01016105268408723
2019-04-04 09:32:51,0.00338701756136241
2019-04-04 09:32:52,0.00112900585378747
2019-04-04 09:32:53,0.0003763352845958233
2019-04-04 09:32:54,0.00012544509486527442
2019-04-04 09:32:55,4.181503162175814e-05
2019-04-04 09:32:56,1.393834387391938e-05
2019-04-04 09:32:57,4.646114624639794e-06
2019-04-04 09:32:58,1.5487048748799313e-06
2019-04-04 09:32:59,5.162349582933105e-07
2019-04-04 09:33:00,1.7207831943110349e-07
2019-04-04 09:33:01,5.735943981036783e-08
2019-04-04 09:33:02,1.911981327012261e-08
2019-04-04 09:33:03,6.37327109004087e-09
2019-04-04 09:33:04,2.12442369668029e-09
2019-04-04 09:33:05,7.081412322267634e-10
2019-04-04 09:33:06,-66.66666666643061
2019-04-04 09:33:07,-22.22222222214354
2019-04-04 09:33:08,-7.4074074073811795
2019-04-04 09:33:09,-69.13580246912706
2019-04-04 09:33:10,-23.04526748970902
2019-04-04 09:33:11,-7.681755829903007
2019-04-04 09:33:12,-69.227251943301
2019-04-04 09:33:13,-23.075750647767
2019-04-04 09:33:14,-7.691916882588999
2019-04-04 09:33:15,-2.563972294196333
2019-04-04 09:33:16,-0.8546574313987777
2019-04-04 09:33:17,-0.2848858104662592
2019-04-04 09:33:18,-0.09496193682208641
2019-04-04 09:33:19,-0.03165397894069547
2019-04-04 09:33:20,-0.010551326313565158
2019-04-04 09:33:21,-0.003517108771188386
2019-04-04 09:33:22,-0.0011723695903961286
2019-04-04 09:33:23,-0.0003907898634653762
2019-04-04 09:33:24,-0.00013026328782179207
2019-04-04 09:33:25,-4.3421095940597355e-05
2019-04-04 09:33:26,-1.4473698646865785e-05
2019-04-04 09:33:27,-4.824566215621928e-06
2019-04-04 09:33:28,-1.6081887385406428e-06
2019-04-04 09:33:29,-5.36062912846881e-07
2019-04-04 09:33:30,-1.7868763761562699e-07
2019-04-04 09:33:31,-5.956254587187566e-08
2019-04-04 09:33:32,-1.9854181957291886e-08
2019-04-04 09:33:33,-6.6180606524306285e-09
2019-04-04 09:33:34,-2.206020217476876e-09
2019-04-04 09:33:35,-7.35340072492292e-10
2019-04-04 09:33:36,-2.451133574974307e-10
2019-04-04 09:33:37,-8.170445249914357e-11
2019-04-04 09:33:38,-2.723481749971452e-11
2019-04-04 09:33:39,66.66666666665759
2019-04-04 09:33:40,22.222222222219198
2019-04-04 09:33:41,7.407407407406399
2019-04-04 09:33:42,2.4691358024688
2019-04-04 09:33:43,0.8230452674895999
2019-04-04 09:33:44,0.2743484224965333
2019-04-04 09:33:45,0.0914494741655111
2019-04-04 09:33:46,0.030483158055170365
2019-04-04 09:33:47,0.010161052685056788
2019-04-04 09:33:48,0.003387017561685596
