h_m_s,XSP
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,202.49999999999997
2019-04-04 09:30:04,66.94214876033058
2019-04-04 09:30:05,22.25274725274726
2019-04-04 09:30:06,7.410795974382437
2019-04-04 09:30:07,2.4695121951219527
2019-04-04 09:30:08,0.8230870846458699
2019-04-04 09:30:09,0.27435306868987963
2019-04-04 09:30:10,0.09144999040339614
2019-04-04 09:30:11,0.030483215414722292
2019-04-04 09:30:12,0.01016105905833327
2019-04-04 09:30:13,0.0033870182698274415
2019-04-04 09:30:14,0.0011290059325777186
2019-04-04 09:30:15,0.0003763352933742692
2019-04-04 09:30:16,0.00012544509584864872
2019-04-04 09:30:17,4.181503173368576e-05
2019-04-04 09:30:18,1.3938343887243718e-05
2019-04-04 09:30:19,4.646114626416255e-06
2019-04-04 09:30:20,1.5487048751759756e-06
2019-04-04 09:30:21,5.162349583590909e-07
2019-04-04 09:30:22,1.7207831944937465e-07
2019-04-04 09:30:23,5.735943981605203e-08
2019-04-04 09:30:24,1.9119813271972213e-08
2019-04-04 09:30:25,6.3732710906523915e-09
2019-04-04 09:30:26,2.124423696883574e-09
2019-04-04 09:30:27,7.081412322944627e-10
2019-04-04 09:30:28,2.3604707743148074e-10
2019-04-04 09:30:29,7.868235914382615e-11
2019-04-04 09:30:30,2.622745304794197e-11
2019-04-04 09:30:31,8.742484349313981e-12
2019-04-04 09:30:32,1600.0000000000032
2019-04-04 09:30:33,533.3333333333344
2019-04-04 09:30:34,177.77777777777814
2019-04-04 09:30:35,59.25925925925938
2019-04-04 09:30:36,19.753086419753128
2019-04-04 09:30:37,6.584362139917709
2019-04-04 09:30:38,2.1947873799725697
2019-04-04 09:30:39,0.7315957933241899
2019-04-04 09:30:40,0.24386526444139664
2019-04-04 09:30:41,0.08128842148046554
2019-04-04 09:30:42,0.027096140493488515
2019-04-04 09:30:43,0.009032046831162838
2019-04-04 09:30:44,0.0030106822770542795
2019-04-04 09:30:45,0.001003560759018093
2019-04-04 09:30:46,0.00033452025300603105
2019-04-04 09:30:47,0.00011150675100201035
2019-04-04 09:30:48,3.7168917000670114e-05
2019-04-04 09:30:49,1.2389639000223372e-05
2019-04-04 09:30:50,4.129879666741124e-06
2019-04-04 09:30:51,1.3766265555803747e-06
2019-04-04 09:30:52,4.5887551852679153e-07
2019-04-04 09:30:53,1.5295850617559718e-07
2019-04-04 09:30:54,5.098616872519906e-08
2019-04-04 09:30:55,1.6995389575066354e-08
2019-04-04 09:30:56,5.665129858355451e-09
2019-04-04 09:30:57,1.888376619451817e-09
2019-04-04 09:30:58,6.294588731506057e-10
2019-04-04 09:30:59,2.0981962438353524e-10
2019-04-04 09:31:00,6.993987479451175e-11
2019-04-04 09:31:01,2.3313291598170582e-11
2019-04-04 09:31:02,7.771097199390194e-12
2019-04-04 09:31:03,2.590365733130065e-12
2019-04-04 09:31:04,8.634552443766883e-13
2019-04-04 09:31:05,2.8781841479222943e-13
2019-04-04 09:31:06,9.593947159740981e-14
2019-04-04 09:31:07,3.197982386580327e-14
2019-04-04 09:31:08,1.065994128860109e-14
2019-04-04 09:31:09,3.55331376286703e-15
2019-04-04 09:31:10,1.1844379209556767e-15
2019-04-04 09:31:11,3.948126403185589e-16
2019-04-04 09:31:12,1.3160421343951965e-16
2019-04-04 09:31:13,4.3868071146506547e-17
2019-04-04 09:31:14,1.462269038216885e-17
2019-04-04 09:31:15,4.874230127389616e-18
2019-04-04 09:31:16,1.6247433757965387e-18
2019-04-04 09:31:17,5.415811252655129e-19
2019-04-04 09:31:18,1.8052704175517097e-19
2019-04-04 09:31:19,6.017568058505699e-20
