h_m_s,BNS
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,
2019-04-04 09:30:10,
2019-04-04 09:30:11,
2019-04-04 09:30:12,
2019-04-04 09:30:13,
2019-04-04 09:30:14,
2019-04-04 09:30:15,
2019-04-04 09:30:16,
2019-04-04 09:30:17,
2019-04-04 09:30:18,
2019-04-04 09:30:19,
2019-04-04 09:30:20,
2019-04-04 09:30:21,
2019-04-04 09:30:22,
2019-04-04 09:30:23,
2019-04-04 09:30:24,
2019-04-04 09:30:25,
2019-04-04 09:30:26,
2019-04-04 09:30:27,
2019-04-04 09:30:28,
2019-04-04 09:30:29,-0.18528040016155126
2019-04-04 09:30:30,-0.2454557482761425
2019-04-04 09:30:31,-0.22749417309956593
2019-04-04 09:30:32,-0.21098989386816708
2019-04-04 09:30:33,-0.19580493516750264
2019-04-04 09:30:34,-0.1818171036533989
2019-04-04 09:30:35,-0.16891781090338318
2019-04-04 09:30:36,-0.15701024863399932
2019-04-04 09:30:37,-0.1460078513534799
2019-04-04 09:30:38,-0.3448941463382989
2019-04-04 09:30:39,-0.32098313252044147
2019-04-04 09:30:40,-0.2988364143177221
2019-04-04 09:30:41,-0.2783097101381192
2019-04-04 09:30:42,-0.25927239569357957
2019-04-04 09:30:43,-0.3097444441355094
2019-04-04 09:30:44,-0.2887151059638234
2019-04-04 09:30:45,-0.20151538188863063
2019-04-04 09:30:46,-0.18792281739518885
2019-04-04 09:30:47,-0.1752841972752395
2019-04-04 09:30:48,-0.29766909390515023
2019-04-04 09:30:49,-0.2777551017031855
2019-04-04 09:30:50,-0.19247685887215973
2019-04-04 09:30:51,-0.1796593358750973
2019-04-04 09:30:52,-0.16772015494660278
2019-04-04 09:30:53,-0.22292193587085982
2019-04-04 09:30:54,-0.20816313010739979
2019-04-04 09:30:55,-0.1944047004243649
2019-04-04 09:30:56,-0.1815758748552065
2019-04-04 09:30:57,-0.16961126535002483
2019-04-04 09:30:58,-0.15845041078521016
2019-04-04 09:30:59,-0.14803736457317998
2019-04-04 09:31:00,-0.13832032183250434
2019-04-04 09:31:01,-0.1292512817275906
2019-04-04 09:31:02,-0.12078574114297641
2019-04-04 09:31:03,-0.112882416334726
2019-04-04 09:31:04,-0.10550298961254147
2019-04-04 09:31:05,-0.09861187846107444
2019-04-04 09:31:06,-0.09217602481597834
2019-04-04 09:31:07,-0.08616470247654127
2019-04-04 09:31:08,-0.21088952535045302
2019-04-04 09:31:09,-0.19715481752428113
2019-04-04 09:31:10,-0.1843224622447703
2019-04-04 09:31:11,-0.1723321889574627
2019-04-04 09:31:12,-0.1611278768255287
2019-04-04 09:31:13,-0.21564056695353573
2019-04-04 09:31:14,-0.20163407201404973
2019-04-04 09:31:15,-0.18854305916859232
2019-04-04 09:31:16,-0.1763069733540687
2019-04-04 09:31:17,-0.16486935503649175
2019-04-04 09:31:18,-0.2190277060384321
2019-04-04 09:31:19,-0.20482846845527655
2019-04-04 09:31:20,-0.1915538927306013
2019-04-04 09:31:21,-0.17914324458087322
2019-04-04 09:31:22,-0.23231147729941734
2019-04-04 09:31:23,-0.21726812712990876
2019-04-04 09:31:24,-0.20320227158846305
2019-04-04 09:31:25,-0.19004997355355652
2019-04-04 09:31:26,-0.1777515306801161
2019-04-04 09:31:27,-0.16625118833229693
2019-04-04 09:31:28,-0.15549687279338179
2019-04-04 09:31:29,-0.14543994322040274
2019-04-04 09:31:30,-0.13603496093883463
2019-04-04 09:31:31,-0.12723947478844602
2019-04-04 09:31:32,-0.11901382133639421
2019-04-04 09:31:33,-0.3698751935252368
2019-04-04 09:31:34,-0.3459699191142736
2019-04-04 09:31:35,-0.3236122185817578
2019-04-04 09:31:36,-0.3027015852820916
2019-04-04 09:31:37,-0.28314407996912283
2019-04-04 09:31:38,-0.26485189666361325
2019-04-04 09:31:39,-0.24774295784115383
2019-04-04 09:31:40,0.026630818609917215
2019-04-04 09:31:41,0.08949867472444269
2019-04-04 09:31:42,0.08371855942612577
2019-04-04 09:31:43,0.013733190101121421
2019-04-04 09:31:44,0.27114581572070806
2019-04-04 09:31:45,0.18906657189766504
2019-04-04 09:31:46,0.17685901197011908
2019-04-04 09:31:47,0.1654402507666765
2019-04-04 09:31:48,0.15475924626437323
2019-04-04 09:31:49,0.14476826845685412
2019-04-04 09:31:50,0.1354226833000873
2019-04-04 09:31:51,0.12668075089471148
2019-04-04 09:31:52,0.11850343694917856
2019-04-04 09:31:53,0.11085423663421608
2019-04-04 09:31:54,0.10369901000062338
2019-04-04 09:31:55,0.09700582818941995
2019-04-04 09:31:56,0.09074482971623965
2019-04-04 09:31:57,0.0848880861609339
2019-04-04 09:31:58,0.07940947663890564
2019-04-04 09:31:59,0.07428457047301408
2019-04-04 09:32:00,0.06949051752421523
2019-04-04 09:32:01,0.0650059456756609
2019-04-04 09:32:02,0.06081086499897664
2019-04-04 09:32:03,0.056886578163068496
2019-04-04 09:32:04,0.0532155966752429
2019-04-04 09:32:05,0.049781562571825456
2019-04-04 09:32:06,0.2401581590467443
2019-04-04 09:32:07,0.22466104410019666
2019-04-04 09:32:08,0.21016412271657373
2019-04-04 09:32:09,0.13207561179506644
2019-04-04 09:32:10,0.1235532358564713
2019-04-04 09:32:11,0.11558086156199134
2019-04-04 09:32:12,0.10812298358486379
2019-04-04 09:32:13,0.10114638993135172
2019-04-04 09:32:14,0.09462001365062045
2019-04-04 09:32:15,0.023991240819098612
2019-04-04 09:32:16,0.022443252205287645
2019-04-04 09:32:17,0.02099515463323291
2019-04-04 09:32:18,0.019640500920846054
2019-04-04 09:32:19,0.01837326015784477
2019-04-04 09:32:20,0.21075213464809536
2019-04-04 09:32:21,0.19715417408919492
2019-04-04 09:32:22,0.1844336322621
2019-04-04 09:32:23,0.17253388515278797
2019-04-04 09:32:24,0.16140196395185297
2019-04-04 09:32:25,0.15098831897975978
2019-04-04 09:32:26,0.14124659887459023
2019-04-04 09:32:27,0.13213344405362457
2019-04-04 09:32:28,0.12360829352438163
2019-04-04 09:32:29,0.11563320418081492
2019-04-04 09:32:30,0.10817268177650288
2019-04-04 09:32:31,0.2947495716127957
2019-04-04 09:32:32,0.27573276602479774
2019-04-04 09:32:33,0.25794293905554916
2019-04-04 09:32:34,0.24130091981309193
2019-04-04 09:32:35,0.22573264657625497
2019-04-04 09:32:36,0.21116883699947922
2019-04-04 09:32:37,0.19754467961613878
2019-04-04 09:32:38,0.1847995452635896
