h_m_s,G
2019-04-04 09:30:00,-13.0
2019-04-04 09:30:01,-7.833333333333334
2019-04-04 09:30:02,-5.0462791558681985
2019-04-04 09:30:03,-3.65584535701073
2019-04-04 09:30:04,-3.65584535701073
2019-04-04 09:30:05,-3.7382559810621245
2019-04-04 09:30:06,-5.829642581904163
2019-04-04 09:30:07,-4.786793362436735
2019-04-04 09:30:08,-4.018380916860001
2019-04-04 09:30:09,-3.4298277326400295
2019-04-04 09:30:10,-0.9349512657980937
2019-04-04 09:30:11,-1.5752468590577469
2019-04-04 09:30:12,-1.2686746403708122
2019-04-04 09:30:13,-1.0125641545482937
2019-04-04 09:30:14,-1.9803400346478794
2019-04-04 09:30:15,-2.60172108680517
2019-04-04 09:30:16,-2.343166154015416
2019-04-04 09:30:17,-2.1181505613469853
2019-04-04 09:30:18,-2.014054451418766
2019-04-04 09:30:19,-1.831762660405589
2019-04-04 09:30:20,-1.67017045887181
2019-04-04 09:30:21,-1.67017045887181
2019-04-04 09:30:22,-1.67017045887181
2019-04-04 09:30:23,-1.67017045887181
2019-04-04 09:30:24,-1.67017045887181
2019-04-04 09:30:25,-1.67017045887181
2019-04-04 09:30:26,-1.4759065070935893
2019-04-04 09:30:27,-1.3126922681189375
2019-04-04 09:30:28,-1.1739203691983116
2019-04-04 09:30:29,-1.1739203691983116
2019-04-04 09:30:30,-1.1551752406379376
2019-04-04 09:30:31,-1.0358336835302664
2019-04-04 09:30:32,-1.0358336835302664
2019-04-04 09:30:33,-1.0358336835302664
2019-04-04 09:30:34,-0.9197657744559852
2019-04-04 09:30:35,-0.8213804769074826
2019-04-04 09:30:36,-0.8213804769074826
2019-04-04 09:30:37,-0.8213804769074826
2019-04-04 09:30:38,-0.7264608039380894
2019-04-04 09:30:39,-0.7264608039380894
2019-04-04 09:30:40,-0.7264608039380894
2019-04-04 09:30:41,-0.7264608039380894
2019-04-04 09:30:42,-0.7264608039380894
2019-04-04 09:30:43,-0.7264608039380894
2019-04-04 09:30:44,-0.7264608039380894
2019-04-04 09:30:45,-0.7264608039380894
2019-04-04 09:30:46,-0.7264608039380894
2019-04-04 09:30:47,-0.6000768367482846
2019-04-04 09:30:48,-0.5059796676126637
2019-04-04 09:30:49,-0.433341672871091
2019-04-04 09:30:50,-0.3756885960831988
2019-04-04 09:30:51,-0.3289113556550284
2019-04-04 09:30:52,-0.2902762750664463
2019-04-04 09:30:53,-0.2578939647987253
2019-04-04 09:30:54,-0.23041667526929452
2019-04-04 09:30:55,-0.2068571300951777
2019-04-04 09:30:56,-0.1864755187388342
2019-04-04 09:30:57,-0.16870649677285307
2019-04-04 09:30:58,-0.1531105901375272
2019-04-04 09:30:59,-0.1393409877395413
2019-04-04 09:31:00,-0.12712032239950607
2019-04-04 09:31:01,-0.12712032239950607
2019-04-04 09:31:02,-0.11554108883325949
2019-04-04 09:31:03,-0.10528901796666476
2019-04-04 09:31:04,-0.1828006452540702
2019-04-04 09:31:05,-0.16730672943530991
2019-04-04 09:31:06,0.6773612295412332
2019-04-04 09:31:07,0.6221136190174824
2019-04-04 09:31:08,0.6221136190174824
2019-04-04 09:31:09,0.5690752395651507
2019-04-04 09:31:10,0.5215443965683366
2019-04-04 09:31:11,1.0525513678368175
2019-04-04 09:31:12,1.0483178621976523
2019-04-04 09:31:13,0.9651995131934602
2019-04-04 09:31:14,0.8897853575429262
2019-04-04 09:31:15,0.8897853575429262
2019-04-04 09:31:16,0.8168550308841986
2019-04-04 09:31:17,0.7510505080461918
2019-04-04 09:31:18,-0.10136214530145266
2019-04-04 09:31:19,-0.09344247647120123
2019-04-04 09:31:20,-0.0862396659648242
2019-04-04 09:31:21,-0.07967457006989297
2019-04-04 09:31:22,-0.07367886027903081
2019-04-04 09:31:23,-0.06819323819853058
2019-04-04 09:31:24,-0.06316599363140794
2019-04-04 09:31:25,-0.06316599363140794
2019-04-04 09:31:26,-0.05825833694017212
