h_m_s,FOOD
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,
2019-04-04 09:30:10,
2019-04-04 09:30:11,
2019-04-04 09:30:12,
2019-04-04 09:30:13,
2019-04-04 09:30:14,
2019-04-04 09:30:15,
2019-04-04 09:30:16,
2019-04-04 09:30:17,
2019-04-04 09:30:18,
2019-04-04 09:30:19,
2019-04-04 09:30:20,
2019-04-04 09:30:21,
2019-04-04 09:30:22,
2019-04-04 09:30:23,
2019-04-04 09:30:24,
2019-04-04 09:30:25,
2019-04-04 09:30:26,
2019-04-04 09:30:27,
2019-04-04 09:30:28,
2019-04-04 09:30:29,0.10301602534775436
2019-04-04 09:30:30,0.09540724167799622
2019-04-04 09:30:31,0.08842568041563283
2019-04-04 09:30:32,0.08201056172963767
2019-04-04 09:30:33,0.07610825536769902
2019-04-04 09:30:34,0.07067126547770956
2019-04-04 09:30:35,0.06565738436260352
2019-04-04 09:30:36,0.06102898319779235
2019-04-04 09:30:37,0.056752414473075004
2019-04-04 09:30:38,0.05279750609978267
2019-04-04 09:30:39,0.049137131137483324
2019-04-04 09:30:40,0.04574684022703304
2019-04-04 09:30:41,0.04260454627789775
2019-04-04 09:30:42,0.03969025290359628
2019-04-04 09:30:43,0.03698581964692227
2019-04-04 09:30:44,0.03447475827475495
2019-04-04 09:30:45,-0.37384243411721946
2019-04-04 09:30:46,-0.3486261089488912
2019-04-04 09:30:47,-0.3251794992397824
2019-04-04 09:30:48,-0.30336949499627236
2019-04-04 09:30:49,-0.2830741473052731
2019-04-04 09:30:50,-0.2641815865626808
2019-04-04 09:30:51,-0.24658906359130048
2019-04-04 09:30:52,-0.23020209749869866
2019-04-04 09:30:53,-0.21493371652088905
2019-04-04 09:30:54,-0.20070378010050896
2019-04-04 09:30:55,-0.18743837212836978
2019-04-04 09:30:56,-0.17506925669158846
2019-04-04 09:30:57,-0.1635333888658237
2019-04-04 09:30:58,-0.15277247410078051
2019-04-04 09:30:59,-0.14273257060760444
2019-04-04 09:31:00,-0.1333637298890507
2019-04-04 09:31:01,-0.12461967117894103
2019-04-04 09:31:02,-0.1164574860933799
2019-04-04 09:31:03,-0.10883737025653796
2019-04-04 09:31:04,-0.10172237906019597
2019-04-04 09:31:05,-0.09507820505839931
2019-04-04 09:31:06,-0.088872974794625
2019-04-04 09:31:07,-0.0830770631156203
2019-04-04 09:31:08,-0.07766292324925413
2019-04-04 09:31:09,-0.07260493111814979
2019-04-04 09:31:10,-0.06787924253061241
2019-04-04 09:31:11,-0.06346366203887248
2019-04-04 09:31:12,-0.059337522384866156
2019-04-04 09:31:13,-0.05548157356815105
2019-04-04 09:31:14,-0.05187788067123676
2019-04-04 09:31:15,-0.04850972966640587
2019-04-04 09:31:16,-0.04536154050656666
2019-04-04 09:31:17,-0.04241878687214586
2019-04-04 09:31:18,-0.03966792200764486
2019-04-04 09:31:19,-0.03709631013623257
2019-04-04 09:31:20,-0.034692162989484854
2019-04-04 09:31:21,-0.032444481032840734
2019-04-04 09:31:22,-0.030342999006167666
2019-04-04 09:31:23,-0.02837813543356631
2019-04-04 09:31:24,-0.026540945787680244
2019-04-04 09:31:25,-0.02482307902172778
2019-04-04 09:31:26,-0.02321673720760705
2019-04-04 09:31:27,-0.021714638041061305
2019-04-04 09:31:28,-0.020309979995308633
2019-04-04 09:31:29,-0.01899640992298416
2019-04-04 09:31:30,-0.017767992922928515
2019-04-04 09:31:31,-0.016619184303473047
2019-04-04 09:31:32,-0.015544803487586798
2019-04-04 09:31:33,-0.014540009717709284
2019-04-04 09:31:34,-0.013600279429427067
2019-04-04 09:31:35,-0.012721385173475206
2019-04-04 09:31:36,-0.011899375974959285
2019-04-04 09:31:37,0.1180891495166405
2019-04-04 09:31:38,0.11046014180584648
2019-04-04 09:31:39,0.1033246225504314
2019-04-04 09:31:40,0.0966505918543858
2019-04-04 09:31:41,0.09040813460562873
2019-04-04 09:31:42,0.08456928343229876
2019-04-04 09:31:43,0.07910789081972364
2019-04-04 09:31:44,0.07399950975687922
2019-04-04 09:31:45,0.06922128232694677
2019-04-04 09:31:46,0.06475183569877624
2019-04-04 09:31:47,0.060571185014977345
2019-04-04 09:31:48,0.05666064270827328
2019-04-04 09:31:49,0.053002733810920064
2019-04-04 09:31:50,0.04958111685264978
2019-04-04 09:31:51,0.04638050997094709
2019-04-04 09:31:52,0.043386621883706615
2019-04-04 09:31:53,0.040586087398615404
2019-04-04 09:31:54,0.037966407156117044
2019-04-04 09:31:55,0.035515891323684906
2019-04-04 09:31:56,0.033223606978490465
2019-04-04 09:31:57,0.031079328933518145
2019-04-04 09:31:58,0.029073493778857994
2019-04-04 09:31:59,0.027197156925401395
2019-04-04 09:32:00,0.025441952452562294
2019-04-04 09:32:01,0.023800055575031343
2019-04-04 09:32:02,0.0222641475560175
2019-04-04 09:32:03,0.020827382906011844
2019-04-04 09:32:04,0.019483358716884898
2019-04-04 09:32:05,0.01822608599116115
2019-04-04 09:32:06,0.01704996283565635
2019-04-04 09:32:07,0.015949749397365032
2019-04-04 09:32:08,0.014920544427593036
2019-04-04 09:32:09,0.01395776336788564
2019-04-04 09:32:10,0.013057117858344895
2019-04-04 09:32:11,0.012214596575496504
2019-04-04 09:32:12,0.011426447312990492
2019-04-04 09:32:13,0.01068916022413181
2019-04-04 09:32:14,0.00999945215056579
2019-04-04 09:32:15,0.00935425196641549
2019-04-04 09:32:16,0.008750686871808012
2019-04-04 09:32:17,0.00818606957405778
2019-04-04 09:32:18,0.007657886298817625
2019-04-04 09:32:19,0.00716378557728304
2019-04-04 09:32:20,0.006701567759059368
2019-04-04 09:32:21,0.006269175203592971
2019-04-04 09:32:22,0.005864683106141298
2019-04-04 09:32:23,0.005486290917127966
2019-04-04 09:32:24,0.005132314316411008
2019-04-04 09:32:25,0.004801177706498141
2019-04-04 09:32:26,0.0044914071910839345
2019-04-04 09:32:27,0.004201624007471223
2019-04-04 09:32:28,0.003930538383483125
2019-04-04 09:32:29,0.0036769437913822876
2019-04-04 09:32:30,0.0034397115730991335
2019-04-04 09:32:31,0.0032177859127395137
2019-04-04 09:32:32,0.003010179133901673
2019-04-04 09:32:33,0.002815967300790271
2019-04-04 09:32:34,0.002634286103477908
2019-04-04 09:32:35,0.002464327008938553
2019-04-04 09:32:36,0.002305333660668203
2019-04-04 09:32:37,0.0021565985108215734
2019-04-04 09:32:38,0.0020174596698346206
