h_m_s,ABX
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,0.029821428571428398
2019-04-04 09:30:05,0.03467857142857093
2019-04-04 09:30:06,0.036428571428570575
2019-04-04 09:30:07,0.03654545454545404
2019-04-04 09:30:08,0.032545454545454836
2019-04-04 09:30:09,0.028545454545455633
2019-04-04 09:30:10,0.02454545454545643
2019-04-04 09:30:11,0.02136363636363872
2019-04-04 09:30:12,0.021636363636366118
2019-04-04 09:30:13,0.022454545454547614
2019-04-04 09:30:14,0.025787878787880046
2019-04-04 09:30:15,0.02651236858379783
2019-04-04 09:30:16,0.02417990105133019
2019-04-04 09:30:17,0.022335403443674143
2019-04-04 09:30:18,0.021517221625491936
2019-04-04 09:30:19,0.01818388829215879
2019-04-04 09:30:20,0.017459398496240293
2019-04-04 09:30:21,0.018973684210525726
2019-04-04 09:30:22,0.01999999999999957
2019-04-04 09:30:23,0.01999999999999957
2019-04-04 09:30:24,0.01999999999999957
2019-04-04 09:30:25,0.01999999999999957
2019-04-04 09:30:26,0.01999999999999957
2019-04-04 09:30:27,0.01999999999999957
2019-04-04 09:30:28,0.019862068965517156
2019-04-04 09:30:29,0.019262068965517604
2019-04-04 09:30:30,0.01800016420361293
2019-04-04 09:30:31,0.01800016420361293
2019-04-04 09:30:32,0.01800016420361293
2019-04-04 09:30:33,0.018138095238095345
2019-04-04 09:30:34,0.018738095238094898
2019-04-04 09:30:35,0.01999999999999957
2019-04-04 09:30:36,0.01999999999999957
2019-04-04 09:30:37,0.01999999999999957
2019-04-04 09:30:38,0.01999999999999957
2019-04-04 09:30:39,0.01999999999999957
2019-04-04 09:30:40,0.01999999999999957
2019-04-04 09:30:41,0.021999999999999888
2019-04-04 09:30:42,0.024000000000000198
2019-04-04 09:30:43,0.026000000000000512
2019-04-04 09:30:44,0.028000000000000823
2019-04-04 09:30:45,0.030000000000001137
2019-04-04 09:30:46,0.030000000000001137
2019-04-04 09:30:47,0.030000000000001137
2019-04-04 09:30:48,0.030000000000001137
2019-04-04 09:30:49,0.030000000000001137
2019-04-04 09:30:50,0.030000000000001137
2019-04-04 09:30:51,0.030000000000001137
2019-04-04 09:30:52,0.030000000000001137
2019-04-04 09:30:53,0.030000000000001137
2019-04-04 09:30:54,0.028517241379311248
2019-04-04 09:30:55,0.02535360501567453
2019-04-04 09:30:56,0.02266939448935843
2019-04-04 09:30:57,0.020669394489358117
2019-04-04 09:30:58,0.018029394489357847
2019-04-04 09:30:59,0.016872153110047465
2019-04-04 09:31:00,0.017750075187969536
2019-04-04 09:31:01,0.01814857142857099
2019-04-04 09:31:02,0.01786285714285666
2019-04-04 09:31:03,0.018217142857142286
2019-04-04 09:31:04,0.01896240601503693
2019-04-04 09:31:05,0.01724812030075166
2019-04-04 09:31:06,0.01643383458646621
2019-04-04 09:31:07,0.015919548872180698
2019-04-04 09:31:08,0.014400385109114257
2019-04-04 09:31:09,0.012295121951219257
2019-04-04 09:31:10,0.012295121951218546
2019-04-04 09:31:11,0.011645121951218565
2019-04-04 09:31:12,0.010445121951218803
2019-04-04 09:31:13,0.010249999999999971
2019-04-04 09:31:14,0.01058333333333395
2019-04-04 09:31:15,0.01058333333333466
2019-04-04 09:31:16,0.012333333333334423
2019-04-04 09:31:17,0.014333333333334025
2019-04-04 09:31:18,0.0162222222222225
2019-04-04 09:31:19,0.017888888888888836
2019-04-04 09:31:20,0.017888888888888125
2019-04-04 09:31:21,0.01588888888888781
2019-04-04 09:31:22,0.013888888888887499
2019-04-04 09:31:23,0.011999999999998314
2019-04-04 09:31:24,0.009999999999998002
2019-04-04 09:31:25,0.009999999999998002
2019-04-04 09:31:26,0.009999999999998002
2019-04-04 09:31:27,0.009999999999998002
2019-04-04 09:31:28,0.009999999999998002
2019-04-04 09:31:29,0.009999999999998002
2019-04-04 09:31:30,0.011279999999998458
2019-04-04 09:31:31,0.01127999999999917
2019-04-04 09:31:32,0.011279999999999879
2019-04-04 09:31:33,0.01176275862069015
2019-04-04 09:31:34,0.013762758620690463
2019-04-04 09:31:35,0.01448275862069032
2019-04-04 09:31:36,0.016482758620689923
2019-04-04 09:31:37,0.016482758620689212
2019-04-04 09:31:38,0.015999999999998942
2019-04-04 09:31:39,0.01399999999999863
2019-04-04 09:31:40,0.011999999999998318
2019-04-04 09:31:41,0.009999999999998005
2019-04-04 09:31:42,0.009999999999998005
2019-04-04 09:31:43,0.009999999999998005
2019-04-04 09:31:44,0.009999999999998005
2019-04-04 09:31:45,0.009999999999998005
2019-04-04 09:31:46,0.009999999999998005
2019-04-04 09:31:47,0.009999999999998005
2019-04-04 09:31:48,0.009999999999998005
2019-04-04 09:31:49,0.009999999999998005
2019-04-04 09:31:50,0.01041666666666524
2019-04-04 09:31:51,0.011143939393938245
2019-04-04 09:31:52,0.01239393939393844
2019-04-04 09:31:53,0.012838383838383507
2019-04-04 09:31:54,0.013495918084959263
2019-04-04 09:31:55,0.014412584751625806
2019-04-04 09:31:56,0.015685312024353117
2019-04-04 09:31:57,0.016435312024353232
2019-04-04 09:31:58,0.01730904939809019
2019-04-04 09:31:59,0.018651515151514746
2019-04-04 09:32:00,0.017743713733075213
2019-04-04 09:32:01,0.017600856590218098
2019-04-04 09:32:02,0.017600856590218098
2019-04-04 09:32:03,0.018282674772036385
2019-04-04 09:32:04,0.016282674772036786
2019-04-04 09:32:05,0.015857142857143253
2019-04-04 09:32:06,0.015228070175438918
2019-04-04 09:32:07,0.01454514334617052
2019-04-04 09:32:08,0.01454514334617052
2019-04-04 09:32:09,0.016545143346170122
2019-04-04 09:32:10,0.018545143346169725
2019-04-04 09:32:11,0.019317073170731173
2019-04-04 09:32:12,0.01999999999999957
2019-04-04 09:32:13,0.01999999999999957
2019-04-04 09:32:14,0.01999999999999957
2019-04-04 09:32:15,0.01999999999999957
2019-04-04 09:32:16,0.019632653061224147
2019-04-04 09:32:17,0.019632653061224147
2019-04-04 09:32:18,0.01981447124304229
2019-04-04 09:32:19,0.01876901669758786
2019-04-04 09:32:20,0.017723562152133426
2019-04-04 09:32:21,0.016662337662337774
2019-04-04 09:32:22,0.016262337662337853
2019-04-04 09:32:23,0.016080519480519705
2019-04-04 09:32:24,0.01809149126735382
2019-04-04 09:32:25,0.019682400358263206
2019-04-04 09:32:26,0.0231109717868346
2019-04-04 09:32:27,0.025510971786834834
2019-04-04 09:32:28,0.027510971786835148
2019-04-04 09:32:29,0.02854545454545578
2019-04-04 09:32:30,0.030000000000001137
2019-04-04 09:32:31,0.030000000000001137
2019-04-04 09:32:32,0.030000000000001137
