h_m_s,MFC
2019-04-04 09:30:00,-13.0
2019-04-04 09:30:01,-7.0
2019-04-04 09:30:02,-3.0
2019-04-04 09:30:03,-1.4
2019-04-04 09:30:04,-0.6774193548387096
2019-04-04 09:30:05,-0.3333333333333333
2019-04-04 09:30:06,-0.16535433070866143
2019-04-04 09:30:07,-0.08235294117647059
2019-04-04 09:30:08,-3.0469667318982387
2019-04-04 09:30:09,-1.5219941348973607
2019-04-04 09:30:10,-0.7606253053248656
2019-04-04 09:30:11,4.621001221001221
2019-04-04 09:30:12,2.31021853253571
2019-04-04 09:30:13,1.1550387596899225
2019-04-04 09:30:14,0.5775017548142949
2019-04-04 09:30:15,0.28874647135118636
2019-04-04 09:30:16,0.14437213418681477
2019-04-04 09:30:17,0.07218579172436418
2019-04-04 09:30:18,0.03609282702031521
2019-04-04 09:30:19,0.018046396299740124
2019-04-04 09:30:20,0.009023193847271847
2019-04-04 09:30:21,0.004511595847987139
2019-04-04 09:30:22,0.0022557976550814695
2019-04-04 09:30:23,0.0011278987603127216
2019-04-04 09:30:24,3.500564053671481
2019-04-04 09:30:25,1.7502820007545055
2019-04-04 09:30:26,-1.1248590210442173
2019-04-04 09:30:27,-0.5624295084268954
2019-04-04 09:30:28,-0.2812147536896444
2019-04-04 09:30:29,-0.14060737671387138
2019-04-04 09:30:30,-0.07030368832419798
2019-04-04 09:30:31,-0.03515184415391456
2019-04-04 09:30:32,-0.017575922074911175
2019-04-04 09:30:33,-0.008787961036944061
2019-04-04 09:30:34,-0.004393980518344149
2019-04-04 09:30:35,-0.002196990259140104
2019-04-04 09:30:36,-0.0010984951295620593
2019-04-04 09:30:37,-0.0005492475647790316
2019-04-04 09:30:38,-0.00027462378238901625
2019-04-04 09:30:39,-0.00013731189119438322
2019-04-04 09:30:40,-6.86559455971604e-05
2019-04-04 09:30:41,-3.0000343279734807
2019-04-04 09:30:42,-1.5000171639865698
2019-04-04 09:30:43,-0.7500085819932423
2019-04-04 09:30:44,-0.3750042909966105
2019-04-04 09:30:45,-0.18750214549830257
2019-04-04 09:30:46,-0.09375107274915062
2019-04-04 09:30:47,-0.046875536374575144
2019-04-04 09:30:48,-0.02343776818728753
2019-04-04 09:30:49,-0.011718884093643755
2019-04-04 09:30:50,-0.005859442046821875
2019-04-04 09:30:51,-0.002929721023410937
2019-04-04 09:30:52,-0.0014648605117054683
2019-04-04 09:30:53,-0.000732430255852734
2019-04-04 09:30:54,-0.000366215127926367
2019-04-04 09:30:55,-0.0001831075639631835
2019-04-04 09:30:56,-9.155378198159175e-05
2019-04-04 09:30:57,-4.5776890990795877e-05
2019-04-04 09:30:58,-2.2888445495397938e-05
2019-04-04 09:30:59,-1.1444222747698969e-05
2019-04-04 09:31:00,-5.7221113738494846e-06
2019-04-04 09:31:01,-2.8610556869247423e-06
2019-04-04 09:31:02,-1.4305278434623711e-06
2019-04-04 09:31:03,-7.152639217311856e-07
2019-04-04 09:31:04,-3.576319608655928e-07
2019-04-04 09:31:05,-1.788159804327964e-07
2019-04-04 09:31:06,-8.94079902163982e-08
2019-04-04 09:31:07,-4.47039951081991e-08
2019-04-04 09:31:08,-0.5000000223519976
2019-04-04 09:31:09,-0.2500000111759988
2019-04-04 09:31:10,-0.1250000055879994
2019-04-04 09:31:11,0.9374999972060003
2019-04-04 09:31:12,0.9687499986030002
2019-04-04 09:31:13,1.9843749993015
2019-04-04 09:31:14,1.99218749965075
2019-04-04 09:31:15,0.996093749825375
2019-04-04 09:31:16,0.4980468749126875
2019-04-04 09:31:17,0.24902343745634375
2019-04-04 09:31:18,0.12451171872817188
2019-04-04 09:31:19,0.06225585936408594
2019-04-04 09:31:20,0.03112792968204297
2019-04-04 09:31:21,0.015563964841021485
2019-04-04 09:31:22,0.007781982420510742
2019-04-04 09:31:23,0.003890991210255371
2019-04-04 09:31:24,0.0019454956051276856
2019-04-04 09:31:25,0.0009727478025638428
2019-04-04 09:31:26,0.0004863739012819214
2019-04-04 09:31:27,0.0002431869506409607
2019-04-04 09:31:28,0.00012159347532048035
2019-04-04 09:31:29,6.0796737660240174e-05
2019-04-04 09:31:30,3.0398368830120087e-05
2019-04-04 09:31:31,1.5199184415060044e-05
2019-04-04 09:31:32,7.599592207530022e-06
2019-04-04 09:31:33,3.799796103765011e-06
2019-04-04 09:31:34,1.8998980518825055e-06
2019-04-04 09:31:35,9.499490259412527e-07
2019-04-04 09:31:36,4.7497451297062636e-07
2019-04-04 09:31:37,2.3748725648531318e-07
2019-04-04 09:31:38,1.1874362824265659e-07
2019-04-04 09:31:39,5.9371814121328295e-08
2019-04-04 09:31:40,2.9685907060664148e-08
2019-04-04 09:31:41,1.4842953530332074e-08
2019-04-04 09:31:42,7.421476765166037e-09
2019-04-04 09:31:43,3.7107383825830185e-09
2019-04-04 09:31:44,1.8553691912915092e-09
2019-04-04 09:31:45,9.276845956457546e-10
2019-04-04 09:31:46,4.638422978228773e-10
2019-04-04 09:31:47,2.3192114891143865e-10
2019-04-04 09:31:48,1.1596057445571933e-10
2019-04-04 09:31:49,5.7980287227859663e-11
2019-04-04 09:31:50,-4.99999999997101
2019-04-04 09:31:51,-3.499999999985505
2019-04-04 09:31:52,-1.7499999999927525
2019-04-04 09:31:53,-0.8749999999963762
2019-04-04 09:31:54,-0.4374999999981881
2019-04-04 09:31:55,-0.7187499999990941
2019-04-04 09:31:56,-0.35937499999954703
2019-04-04 09:31:57,-0.17968749999977351
2019-04-04 09:31:58,-0.08984374999988676
2019-04-04 09:31:59,-0.04492187499994338
2019-04-04 09:32:00,-0.5224609374999717
2019-04-04 09:32:01,0.23876953125001416
2019-04-04 09:32:02,0.11938476562500708
2019-04-04 09:32:03,0.05969238281250354
2019-04-04 09:32:04,0.02984619140625177
2019-04-04 09:32:05,0.014923095703125885
2019-04-04 09:32:06,0.007461547851562942
2019-04-04 09:32:07,0.003730773925781471
2019-04-04 09:32:08,0.0018653869628907356
2019-04-04 09:32:09,0.0009326934814453678
2019-04-04 09:32:10,0.0004663467407226839
2019-04-04 09:32:11,0.00023317337036134195
2019-04-04 09:32:12,0.00011658668518067097
2019-04-04 09:32:13,5.829334259033549e-05
