h_m_s,BNS
2019-04-04 09:30:00,-16.0
2019-04-04 09:30:01,-9.333333333333334
2019-04-04 09:30:02,-4.0
2019-04-04 09:30:03,-1.8666666666666667
2019-04-04 09:30:04,-0.9032258064516129
2019-04-04 09:30:05,-0.4444444444444444
2019-04-04 09:30:06,-0.2204724409448819
2019-04-04 09:30:07,-0.10980392156862745
2019-04-04 09:30:08,-0.0547945205479452
2019-04-04 09:30:09,-0.02737047898338221
2019-04-04 09:30:10,-0.013678553981436248
2019-04-04 09:30:11,-0.006837606837606838
2019-04-04 09:30:12,-0.003418386033451349
2019-04-04 09:30:13,-0.0017090886894952084
2019-04-04 09:30:14,-0.0008545182653279214
2019-04-04 09:30:15,-0.0004272526131074998
2019-04-04 09:30:16,-0.00021362467670194018
2019-04-04 09:30:17,-0.0001068119308926807
2019-04-04 09:30:18,-5.340586358235089e-05
2019-04-04 09:30:19,-2.6702906325250936e-05
2019-04-04 09:30:20,-1.3351446796153448e-05
2019-04-04 09:30:21,-6.6757218064598576e-06
2019-04-04 09:30:22,-1.000003457069809
2019-04-04 09:30:23,0.9999983906744951
2019-04-04 09:30:24,0.4999991804361099
2019-04-04 09:30:25,0.2499995864927707
2019-04-04 09:30:26,0.1249997923150643
2019-04-04 09:30:27,0.0624998959247019
2019-04-04 09:30:28,0.031249947904143385
2019-04-04 09:30:29,0.015624973937519802
2019-04-04 09:30:30,-0.4921875132677087
2019-04-04 09:30:31,-0.2460937565765562
2019-04-04 09:30:32,-0.12304687827395355
2019-04-04 09:30:33,-0.06152343913339564
2019-04-04 09:30:34,-0.030761719565802537
2019-04-04 09:30:35,-0.015380859782677447
2019-04-04 09:30:36,-0.0076904298912827684
2019-04-04 09:30:37,-0.0038452149456273954
2019-04-04 09:30:38,-1.5019226074755387
2019-04-04 09:30:39,-0.7509613037370864
2019-04-04 09:30:40,-0.37548065186837243
2019-04-04 09:30:41,-0.18774032593414353
2019-04-04 09:30:42,-0.09387016296706109
2019-04-04 09:30:43,-0.5469350814835563
2019-04-04 09:30:44,-0.2734675407417704
2019-04-04 09:30:45,0.36326622962912386
2019-04-04 09:30:46,0.18163311481456063
2019-04-04 09:30:47,0.09081655740728
2019-04-04 09:30:48,-0.9545917212963618
2019-04-04 09:30:49,-0.4772958606481805
2019-04-04 09:30:50,0.26135206967591007
2019-04-04 09:30:51,0.130676034837955
2019-04-04 09:30:52,0.0653380174189775
2019-04-04 09:30:53,-0.46733099129051126
2019-04-04 09:30:54,-0.23366549564525563
2019-04-04 09:30:55,-0.11683274782262781
2019-04-04 09:30:56,-0.05841637391131391
2019-04-04 09:30:57,-0.029208186955656953
2019-04-04 09:30:58,-0.014604093477828477
2019-04-04 09:30:59,-0.007302046738914238
2019-04-04 09:31:00,-0.003651023369457119
2019-04-04 09:31:01,-0.0018255116847285596
2019-04-04 09:31:02,-0.0009127558423642798
2019-04-04 09:31:03,-0.0004563779211821399
2019-04-04 09:31:04,-0.00022818896059106995
2019-04-04 09:31:05,-0.00011409448029553497
2019-04-04 09:31:06,-5.704724014776749e-05
2019-04-04 09:31:07,-2.8523620073883744e-05
2019-04-04 09:31:08,-1.000014261810037
2019-04-04 09:31:09,-0.5000071309050185
2019-04-04 09:31:10,-0.25000356545250924
2019-04-04 09:31:11,-0.12500178272625462
2019-04-04 09:31:12,-0.06250089136312731
2019-04-04 09:31:13,-0.5312504456815637
2019-04-04 09:31:14,-0.2656252228407818
2019-04-04 09:31:15,-0.1328126114203909
2019-04-04 09:31:16,-0.06640630571019546
2019-04-04 09:31:17,-0.03320315285509773
2019-04-04 09:31:18,-0.5166015764275489
2019-04-04 09:31:19,-0.25830078821377445
2019-04-04 09:31:20,-0.12915039410688722
2019-04-04 09:31:21,-0.06457519705344361
2019-04-04 09:31:22,-0.5322875985267218
2019-04-04 09:31:23,-0.2661437992633609
2019-04-04 09:31:24,-0.13307189963168045
2019-04-04 09:31:25,-0.06653594981584023
2019-04-04 09:31:26,-0.03326797490792011
2019-04-04 09:31:27,-0.016633987453960056
2019-04-04 09:31:28,-0.008316993726980028
2019-04-04 09:31:29,-0.004158496863490014
2019-04-04 09:31:30,-0.002079248431745007
2019-04-04 09:31:31,-0.0010396242158725035
2019-04-04 09:31:32,-0.0005198121079362518
2019-04-04 09:31:33,-2.000259906053968
2019-04-04 09:31:34,-1.000129953026984
2019-04-04 09:31:35,-0.500064976513492
2019-04-04 09:31:36,-0.250032488256746
2019-04-04 09:31:37,-0.125016244128373
2019-04-04 09:31:38,-0.0625081220641865
2019-04-04 09:31:39,-0.03125406103209325
2019-04-04 09:31:40,1.9843729694839534
2019-04-04 09:31:41,1.4921864847419766
2019-04-04 09:31:42,0.7460932423709883
2019-04-04 09:31:43,-0.12695337881450586
2019-04-04 09:31:44,1.936523310592747
2019-04-04 09:31:45,0.46826165529637354
2019-04-04 09:31:46,0.23413082764818677
2019-04-04 09:31:47,0.11706541382409338
2019-04-04 09:31:48,0.05853270691204669
2019-04-04 09:31:49,0.029266353456023346
2019-04-04 09:31:50,0.014633176728011673
2019-04-04 09:31:51,0.0073165883640058365
2019-04-04 09:31:52,0.0036582941820029182
2019-04-04 09:31:53,0.0018291470910014591
2019-04-04 09:31:54,0.0009145735455007296
2019-04-04 09:31:55,0.0004572867727503648
2019-04-04 09:31:56,0.0002286433863751824
2019-04-04 09:31:57,0.0001143216931875912
2019-04-04 09:31:58,5.71608465937956e-05
2019-04-04 09:31:59,2.85804232968978e-05
2019-04-04 09:32:00,1.42902116484489e-05
2019-04-04 09:32:01,7.14510582422445e-06
2019-04-04 09:32:02,3.572552912112225e-06
2019-04-04 09:32:03,1.7862764560561124e-06
2019-04-04 09:32:04,8.931382280280562e-07
