h_m_s,FOOD
2019-04-04 09:30:00,1.0
2019-04-04 09:30:01,5.666666666666667
2019-04-04 09:30:02,2.4285714285714284
2019-04-04 09:30:03,1.1333333333333333
2019-04-04 09:30:04,0.5483870967741935
2019-04-04 09:30:05,0.2698412698412698
2019-04-04 09:30:06,0.13385826771653545
2019-04-04 09:30:07,0.06666666666666667
2019-04-04 09:30:08,0.033268101761252444
2019-04-04 09:30:09,0.016617790811339198
2019-04-04 09:30:10,0.008304836345872008
2019-04-04 09:30:11,0.004151404151404151
2019-04-04 09:30:12,0.0020754486631668905
2019-04-04 09:30:13,0.0010376609900506623
2019-04-04 09:30:14,0.0005188146610919523
2019-04-04 09:30:15,0.00025940337224383917
2019-04-04 09:30:16,0.0001297006965690351
2019-04-04 09:30:17,6.485010089912757e-05
2019-04-04 09:30:18,3.242498860357018e-05
2019-04-04 09:30:19,1.6212478840330925e-05
2019-04-04 09:30:20,8.10623555480745e-06
2019-04-04 09:30:21,4.0531168110649135e-06
2019-04-04 09:30:22,2.02655816394784e-06
2019-04-04 09:30:23,1.0132790215777768e-06
2019-04-04 09:30:24,5.066394956898539e-07
2019-04-04 09:30:25,2.533197440701685e-07
2019-04-04 09:30:26,1.2665987109139465e-07
2019-04-04 09:30:27,6.332993530977493e-08
2019-04-04 09:30:28,3.166496759590687e-08
2019-04-04 09:30:29,1.5832483783208284e-08
2019-04-04 09:30:30,7.916241887917855e-09
2019-04-04 09:30:31,3.9581209430373555e-09
2019-04-04 09:30:32,1.979060471288285e-09
2019-04-04 09:30:33,9.895302355865442e-10
2019-04-04 09:30:34,4.947651177788725e-10
2019-04-04 09:30:35,2.4738255888583637e-10
2019-04-04 09:30:36,1.236912794420182e-10
2019-04-04 09:30:37,6.184563972078411e-11
2019-04-04 09:30:38,3.092281986033581e-11
2019-04-04 09:30:39,1.5461409930153842e-11
2019-04-04 09:30:40,7.730704965073406e-12
2019-04-04 09:30:41,3.865352482535824e-12
2019-04-04 09:30:42,1.9326762412676922e-12
2019-04-04 09:30:43,9.663381206337912e-13
2019-04-04 09:30:44,4.831690603168819e-13
2019-04-04 09:30:45,-2.999999999999801
2019-04-04 09:30:46,-1.4999999999998899
2019-04-04 09:30:47,-0.7499999999999423
2019-04-04 09:30:48,-0.37499999999997047
2019-04-04 09:30:49,-0.18749999999998507
2019-04-04 09:30:50,-0.09374999999999249
2019-04-04 09:30:51,-0.04687499999999623
2019-04-04 09:30:52,-0.023437499999998116
2019-04-04 09:30:53,-0.011718749999999056
2019-04-04 09:30:54,-0.005859374999999528
2019-04-04 09:30:55,-0.002929687499999764
2019-04-04 09:30:56,-0.001464843749999882
2019-04-04 09:30:57,-0.000732421874999941
2019-04-04 09:30:58,-0.0003662109374999705
2019-04-04 09:30:59,-0.00018310546874998525
2019-04-04 09:31:00,-9.155273437499263e-05
2019-04-04 09:31:01,-4.5776367187496314e-05
2019-04-04 09:31:02,-2.2888183593748157e-05
