h_m_s,G
2019-04-04 09:30:00,-13.0
2019-04-04 09:30:01,-6.333333333333333
2019-04-04 09:30:02,-2.7142857142857144
2019-04-04 09:30:03,-1.2666666666666666
2019-04-04 09:30:04,-0.6129032258064516
2019-04-04 09:30:05,-2.3333333333333335
2019-04-04 09:30:06,-8.21259842519685
2019-04-04 09:30:07,-4.090196078431372
2019-04-04 09:30:08,-2.041095890410959
2019-04-04 09:30:09,-1.0195503421309873
2019-04-04 09:30:10,6.994137762579385
2019-04-04 09:30:11,0.4954822954822955
2019-04-04 09:30:12,0.7477719448174825
2019-04-04 09:30:13,0.8738936702679607
2019-04-04 09:30:14,-4.563219092379528
2019-04-04 09:30:15,-6.281635767147326
2019-04-04 09:30:16,-3.140793920852057
2019-04-04 09:30:17,-1.5703909698141854
2019-04-04 09:30:18,-1.285194940938837
2019-04-04 09:30:19,-0.6425968576401306
2019-04-04 09:30:20,-0.32129827561296254
2019-04-04 09:30:21,-0.16064909950473297
2019-04-04 09:30:22,-0.08032454017693283
2019-04-04 09:30:23,-0.040162267694608435
2019-04-04 09:30:24,-0.020081133248839773
2019-04-04 09:30:25,-0.010040566474803782
2019-04-04 09:30:26,-0.005020283199997866
2019-04-04 09:30:27,-0.002510141590647927
2019-04-04 09:30:28,-0.001255070792986212
2019-04-04 09:30:29,-0.0006275353959086681
2019-04-04 09:30:30,-0.5003137679306389
2019-04-04 09:30:31,-0.25015688390707524
2019-04-04 09:30:32,-0.12507844193897658
2019-04-04 09:30:33,-0.06253922096584803
2019-04-04 09:30:34,-0.031269610482013946
2019-04-04 09:30:35,-0.015634805240779457
2019-04-04 09:30:36,-0.00781740262033285
2019-04-04 09:30:37,-0.003908701310152205
2019-04-04 09:30:38,-0.0019543506550725475
2019-04-04 09:30:39,-0.0009771753275353851
2019-04-04 09:30:40,-0.0004885876637674703
2019-04-04 09:30:41,-0.00024429383188367964
2019-04-04 09:30:42,-0.00012214691594182592
2019-04-04 09:30:43,-6.107345797090949e-05
2019-04-04 09:30:44,-3.053672898545388e-05
2019-04-04 09:30:45,-1.5268364492726722e-05
2019-04-04 09:30:46,-7.634182246363307e-06
2019-04-04 09:30:47,-3.81709112318164e-06
2019-04-04 09:30:48,-1.9085455615908165e-06
2019-04-04 09:30:49,-9.542727807954074e-07
2019-04-04 09:30:50,-4.771363903977035e-07
2019-04-04 09:30:51,-2.385681951988517e-07
2019-04-04 09:30:52,-1.1928409759942585e-07
2019-04-04 09:30:53,-5.964204879971291e-08
2019-04-04 09:30:54,-2.9821024399856455e-08
2019-04-04 09:30:55,-1.4910512199928228e-08
2019-04-04 09:30:56,-7.455256099964114e-09
2019-04-04 09:30:57,-3.727628049982057e-09
2019-04-04 09:30:58,-1.8638140249910284e-09
2019-04-04 09:30:59,-9.319070124955142e-10
2019-04-04 09:31:00,-4.659535062477571e-10
2019-04-04 09:31:01,-2.3297675312387855e-10
2019-04-04 09:31:02,-1.1648837656193928e-10
2019-04-04 09:31:03,-5.824418828096964e-11
2019-04-04 09:31:04,-0.5000000000291221
2019-04-04 09:31:05,-0.2500000000145611
2019-04-04 09:31:06,4.87499999999272
2019-04-04 09:31:07,2.43749999999636
2019-04-04 09:31:08,1.21874999999818
2019-04-04 09:31:09,0.60937499999909
2019-04-04 09:31:10,0.304687499999545
2019-04-04 09:31:11,3.6523437499997726
2019-04-04 09:31:12,2.3261718749998863
2019-04-04 09:31:13,1.1630859374999432
2019-04-04 09:31:14,0.5815429687499716
2019-04-04 09:31:15,0.2907714843749858
2019-04-04 09:31:16,0.1453857421874929
2019-04-04 09:31:17,0.07269287109374645
2019-04-04 09:31:18,-4.963653564453127
2019-04-04 09:31:19,-2.4818267822265634
2019-04-04 09:31:20,-1.2409133911132817
2019-04-04 09:31:21,-0.6204566955566408
2019-04-04 09:31:22,-0.3102283477783204
2019-04-04 09:31:23,-0.1551141738891602
2019-04-04 09:31:24,-0.0775570869445801
2019-04-04 09:31:25,-0.03877854347229005
2019-04-04 09:31:26,-0.019389271736145026
2019-04-04 09:31:27,-0.009694635868072513
2019-04-04 09:31:28,-0.004847317934036257
2019-04-04 09:31:29,-0.0024236589670181283
2019-04-04 09:31:30,0.49878817051649094
2019-04-04 09:31:31,0.24939408525824547
2019-04-04 09:31:32,0.12469704262912273
2019-04-04 09:31:33,0.06234852131456137
2019-04-04 09:31:34,0.031174260657280684
2019-04-04 09:31:35,0.015587130328640342
2019-04-04 09:31:36,0.007793565164320171
2019-04-04 09:31:37,0.0038967825821600854
2019-04-04 09:31:38,0.0019483912910800427
2019-04-04 09:31:39,0.0009741956455400214
2019-04-04 09:31:40,0.0004870978227700107
2019-04-04 09:31:41,0.00024354891138500534
2019-04-04 09:31:42,-1.4998782255443075
2019-04-04 09:31:43,-0.7499391127721537
2019-04-04 09:31:44,-0.3749695563860769
2019-04-04 09:31:45,-0.18748477819303844
2019-04-04 09:31:46,-0.09374238909651922
2019-04-04 09:31:47,-0.04687119454825961
2019-04-04 09:31:48,-1.0234355972741298
2019-04-04 09:31:49,-0.5117177986370649
2019-04-04 09:31:50,-0.25585889931853245
2019-04-04 09:31:51,-0.12792944965926623
2019-04-04 09:31:52,-0.06396472482963311
2019-04-04 09:31:53,-0.031982362414816556
2019-04-04 09:31:54,-0.015991181207408278
2019-04-04 09:31:55,-0.007995590603704139
2019-04-04 09:31:56,-0.0039977953018520695
2019-04-04 09:31:57,-0.0019988976509260348
2019-04-04 09:31:58,-0.0009994488254630174
2019-04-04 09:31:59,-0.0004997244127315087
2019-04-04 09:32:00,-0.00024986220636575435
2019-04-04 09:32:01,-0.00012493110318287717
2019-04-04 09:32:02,-6.246555159143859e-05
2019-04-04 09:32:03,-3.123277579571929e-05
