h_m_s,TD
2019-04-04 09:30:00,-12.0
2019-04-04 09:30:01,-7.333333333333333
2019-04-04 09:30:02,-3.142857142857143
2019-04-04 09:30:03,0.13333333333333333
2019-04-04 09:30:04,0.5806451612903226
2019-04-04 09:30:05,0.2857142857142857
2019-04-04 09:30:06,0.14173228346456693
2019-04-04 09:30:07,0.07058823529411765
2019-04-04 09:30:08,0.03522504892367906
2019-04-04 09:30:09,0.017595307917888565
2019-04-04 09:30:10,3.010258915486077
2019-04-04 09:30:11,1.5047619047619047
2019-04-04 09:30:12,6.75302160908314
2019-04-04 09:30:13,5.376426783861319
2019-04-04 09:30:14,3.1881466109195227
2019-04-04 09:30:15,2.594064240482185
2019-04-04 09:30:16,2.297029854048569
2019-04-04 09:30:17,5.6485277119739985
2019-04-04 09:30:18,2.8242584691209203
2019-04-04 09:30:19,1.4121278878477934
2019-04-04 09:30:20,0.7060636072462116
2019-04-04 09:30:21,0.3530317194537448
2019-04-04 09:30:22,0.17651583868453963
2019-04-04 09:30:23,0.08825791408168758
2019-04-04 09:30:24,0.044128955725698346
2019-04-04 09:30:25,0.022064477534062824
2019-04-04 09:30:26,0.011032238684834828
2019-04-04 09:30:27,-3.994483895579293
2019-04-04 09:30:28,-1.9972419440694935
2019-04-04 09:30:29,-0.9986209711047085
2019-04-04 09:30:30,-0.4993104853198447
2019-04-04 09:30:31,-0.24965524260179495
2019-04-04 09:30:32,-0.12482762128636563
2019-04-04 09:30:33,-0.06241381063954985
2019-04-04 09:30:34,-0.031206905318866683
2019-04-04 09:30:35,-0.015603452659206282
2019-04-04 09:30:36,-0.0078017263295463764
2019-04-04 09:30:37,-1.503900863170216
2019-04-04 09:30:38,-4.251950431590107
2019-04-04 09:30:39,-3.1259752157940293
2019-04-04 09:30:40,-1.5629876078963039
2019-04-04 09:30:41,-0.7814938039479742
2019-04-04 09:30:42,-0.3907469019739427
2019-04-04 09:30:43,-0.6953734509869887
2019-04-04 09:30:44,-0.34768672549348445
2019-04-04 09:30:45,-0.17384336274673975
2019-04-04 09:30:46,-0.08692168137336927
2019-04-04 09:30:47,-0.5434608406866862
2019-04-04 09:30:48,-0.7717304203433435
2019-04-04 09:30:49,-0.3858652101716714
2019-04-04 09:30:50,-0.19293260508583562
2019-04-04 09:30:51,-0.0964663025429178
2019-04-04 09:30:52,-1.048233151271459
2019-04-04 09:30:53,-1.0241165756357296
2019-04-04 09:30:54,-1.0120582878178648
2019-04-04 09:30:55,-0.5060291439089324
2019-04-04 09:30:56,0.2469854280455338
2019-04-04 09:30:57,-1.3765072859772332
2019-04-04 09:30:58,-1.1882536429886166
2019-04-04 09:30:59,-0.5941268214943083
2019-04-04 09:31:00,-0.29706341074715414
2019-04-04 09:31:01,-0.14853170537357707
2019-04-04 09:31:02,-0.07426585268678854
2019-04-04 09:31:03,-0.5371329263433943
2019-04-04 09:31:04,-0.26856646317169713
2019-04-04 09:31:05,-0.13428323158584857
2019-04-04 09:31:06,2.432858384207076
2019-04-04 09:31:07,0.716429192103538
2019-04-04 09:31:08,0.358214596051769
2019-04-04 09:31:09,-0.3208927019741155
2019-04-04 09:31:10,-0.16044635098705776
2019-04-04 09:31:11,-0.08022317549352888
2019-04-04 09:31:12,-2.5401115877467646
2019-04-04 09:31:13,-1.2700557938733823
2019-04-04 09:31:14,-0.6350278969366911
2019-04-04 09:31:15,-0.3175139484683456
2019-04-04 09:31:16,-0.1587569742341728
2019-04-04 09:31:17,-1.5793784871170864
2019-04-04 09:31:18,-0.7896892435585432
2019-04-04 09:31:19,-0.3948446217792716
2019-04-04 09:31:20,-0.1974223108896358
2019-04-04 09:31:21,-0.0987111554448179
2019-04-04 09:31:22,-0.04935557772240895
2019-04-04 09:31:23,-0.024677788861204475
2019-04-04 09:31:24,-0.012338894430602237
2019-04-04 09:31:25,0.4938305527846989
2019-04-04 09:31:26,-0.25308472360765055
2019-04-04 09:31:27,-0.12654236180382528
2019-04-04 09:31:28,-0.06327118090191264
2019-04-04 09:31:29,-0.03163559045095632
2019-04-04 09:31:30,-0.01581779522547816
2019-04-04 09:31:31,-0.00790889761273908
2019-04-04 09:31:32,-1.5039544488063696
2019-04-04 09:31:33,-0.7519772244031848
2019-04-04 09:31:34,-0.3759886122015924
2019-04-04 09:31:35,-0.1879943061007962
2019-04-04 09:31:36,-0.0939971530503981
2019-04-04 09:31:37,-0.04699857652519905
2019-04-04 09:31:38,-0.023499288262599526
2019-04-04 09:31:39,-0.011749644131299763
2019-04-04 09:31:40,-0.005874822065649881
2019-04-04 09:31:41,-2.002937411032825
2019-04-04 09:31:42,-1.0014687055164124
2019-04-04 09:31:43,-0.5007343527582062
2019-04-04 09:31:44,-0.2503671763791031
2019-04-04 09:31:45,-0.12518358818955155
2019-04-04 09:31:46,-0.06259179409477578
2019-04-04 09:31:47,-0.03129589704738789
2019-04-04 09:31:48,-0.015647948523693944
2019-04-04 09:31:49,-0.007823974261846972
2019-04-04 09:31:50,-0.003911987130923486
2019-04-04 09:31:51,-0.001955993565461743
2019-04-04 09:31:52,-0.0009779967827308715
2019-04-04 09:31:53,-0.0004889983913654358
2019-04-04 09:31:54,-0.0002444991956827179
2019-04-04 09:31:55,-0.5001222495978414
2019-04-04 09:31:56,-0.2500611247989207
2019-04-04 09:31:57,-0.12503056239946034
2019-04-04 09:31:58,-0.06251528119973017
2019-04-04 09:31:59,-0.031257640599865084
2019-04-04 09:32:00,-0.015628820299932542
2019-04-04 09:32:01,-0.007814410149966271
2019-04-04 09:32:02,-1.003907205074983
2019-04-04 09:32:03,-0.5019536025374915
2019-04-04 09:32:04,-0.2509768012687458
2019-04-04 09:32:05,-0.1254884006343729
2019-04-04 09:32:06,-0.5627442003171864
2019-04-04 09:32:07,-0.2813721001585932
2019-04-04 09:32:08,-0.1406860500792966
2019-04-04 09:32:09,-0.0703430250396483
2019-04-04 09:32:10,-0.03517151251982415
2019-04-04 09:32:11,-0.017585756259912075
2019-04-04 09:32:12,0.991207121870044
2019-04-04 09:32:13,0.495603560935022
2019-04-04 09:32:14,0.247801780467511
