h_m_s,HSD
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,0.0
2019-04-04 09:30:05,0.0
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,0.0
2019-04-04 09:30:11,0.0
2019-04-04 09:30:12,0.0
2019-04-04 09:30:13,0.0
2019-04-04 09:30:14,0.0
2019-04-04 09:30:15,0.0
2019-04-04 09:30:16,0.0
2019-04-04 09:30:17,0.5000019073559088
2019-04-04 09:30:18,0.2500004768380677
2019-04-04 09:30:19,0.12500011920940324
2019-04-04 09:30:20,0.0625000298023366
2019-04-04 09:30:21,0.03125000745058237
2019-04-04 09:30:22,0.01562500186264537
2019-04-04 09:30:23,0.007812500465661315
2019-04-04 09:30:24,0.003906250116415325
2019-04-04 09:30:25,0.001953125029103831
2019-04-04 09:30:26,0.0009765625072759576
2019-04-04 09:30:27,0.0004882812518189894
2019-04-04 09:30:28,0.00024414062545474735
2019-04-04 09:30:29,0.00012207031261368684
2019-04-04 09:30:30,6.103515627842171e-05
2019-04-04 09:30:31,3.051757813210543e-05
2019-04-04 09:30:32,1.5258789064276357e-05
2019-04-04 09:30:33,7.62939453169409e-06
2019-04-04 09:30:34,3.814697265736022e-06
2019-04-04 09:30:35,1.9073486328402556e-06
2019-04-04 09:30:36,9.536743164131889e-07
2019-04-04 09:30:37,4.768371582048597e-07
2019-04-04 09:30:38,2.384185791019962e-07
2019-04-04 09:30:39,1.1920928955088967e-07
2019-04-04 09:30:40,5.960464477541773e-08
2019-04-04 09:30:41,2.980232238770209e-08
2019-04-04 09:30:42,1.490116119384935e-08
2019-04-04 09:30:43,7.450580596924252e-09
2019-04-04 09:30:44,3.72529029846202e-09
2019-04-04 09:30:45,1.8626451492309835e-09
2019-04-04 09:30:46,9.313225746154851e-10
2019-04-04 09:30:47,4.656612873077409e-10
2019-04-04 09:30:48,2.3283064365387004e-10
2019-04-04 09:30:49,1.1641532182693492e-10
2019-04-04 09:30:50,5.820766091346743e-11
2019-04-04 09:30:51,2.910383045673371e-11
2019-04-04 09:30:52,1.4551915228366855e-11
2019-04-04 09:30:53,7.275957614183426e-12
2019-04-04 09:30:54,3.637978807091713e-12
2019-04-04 09:30:55,1.8189894035458565e-12
2019-04-04 09:30:56,9.094947017729282e-13
2019-04-04 09:30:57,4.547473508864641e-13
2019-04-04 09:30:58,2.2737367544323206e-13
2019-04-04 09:30:59,1.1368683772161603e-13
2019-04-04 09:31:00,5.684341886080802e-14
2019-04-04 09:31:01,2.842170943040401e-14
2019-04-04 09:31:02,1.4210854715202004e-14
2019-04-04 09:31:03,7.105427357601002e-15
2019-04-04 09:31:04,3.552713678800501e-15
2019-04-04 09:31:05,1.7763568394002505e-15
2019-04-04 09:31:06,8.881784197001252e-16
2019-04-04 09:31:07,4.440892098500626e-16
2019-04-04 09:31:08,2.220446049250313e-16
2019-04-04 09:31:09,1.1102230246251565e-16
2019-04-04 09:31:10,5.551115123125783e-17
2019-04-04 09:31:11,2.7755575615628914e-17
2019-04-04 09:31:12,1.3877787807814457e-17
2019-04-04 09:31:13,6.938893903907228e-18
2019-04-04 09:31:14,3.469446951953614e-18
2019-04-04 09:31:15,1.734723475976807e-18
2019-04-04 09:31:16,8.673617379884035e-19
2019-04-04 09:31:17,4.336808689942018e-19
2019-04-04 09:31:18,2.168404344971009e-19
2019-04-04 09:31:19,1.0842021724855044e-19
2019-04-04 09:31:20,5.421010862427522e-20
2019-04-04 09:31:21,2.710505431213761e-20
2019-04-04 09:31:22,1.3552527156068805e-20
